"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"neo4-41","Heracross","Pokemon","60","Grass","Uncommon","Colorless, Colorless","2","","","Tackle","Grass, Colorless","2","20","","Charging Horn","Grass, Grass, Grass","3","30+","Flip a coin. If heads, this attack does 30 damage plus 30 more damage. If tails, this attack does 30 damage.","Fire","x2"
"neo4-42","Hitmonlee","Pokemon","60","Fighting","Uncommon","Colorless","1","","","One-Two Kick","Fighting, Fighting","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Heel Drop","Fighting, Fighting, Fighting","3","60","Flip a coin. If tails, this attack does nothing.","Psychic","x2"
"neo4-43","Houndour","Pokemon","40","Darkness","Uncommon","Colorless","1","","","Corner","Darkness","1","","The Defending Pokemon can't retreat during your opponent's next turn.","Lunge","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.",,
"neo4-44","Jigglypuff","Pokemon","50","Colorless","Uncommon","Colorless","1","","","Expand","Colorless, Colorless","2","10","All damage done to Jigglypuff during your opponent's next turn is reduced by 10 (after applying Weakness and Resistance).","","","","","","Fighting","x2"
"neo4-45","Light Dewgong","Pokemon","80","Water","Uncommon","Colorless, Colorless","2","","","Freezing Breath","Water, Water","2","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, the Defending Pokemon is now Asleep.","Ice Pillar","Water, Water, Water","3","40","Until the end of your opponent's next turn, as long as Light Dewgong is your Active Pokemon, prevent all damage done by attacks to your Benched Pokemon. (Any other effects of attacks still happen.)","Lightning","x2"
"neo4-46","Light Flareon","Pokemon","80","Fire","Uncommon","Colorless","1","","","Warm Up","Fire","1","","If you have any benched Pokemon, search your deck for a Fire Energy card and attach it to 1 of them. Then shuffle your deck.","Burning Flame","Fire, Fire, Colorless","3","30+","Flip 2 coins. For each heads, discard a Fire Energy card attached to Light Flareon or this attack does nothing. This attack does 30 damage plus 20 damage for each heads.","Water","x2"
"neo4-47","Light Golduck","Pokemon","80","Water","Uncommon","Colorless","1","","","Flipper Stroke","Water","1","","Your opponent looks at the top 3 cards of his or her deck. If any of them are basic Energy cards, he or she may show any number of them to you and put them into his or her hand. You do the same. Either way, each player shuffles his or her deck.","Core Blast","Psychic, Colorless, Colorless","3","30+","This attack does 30 damage plus 20 more damage for each Special Energy card attached to the Defending Pokemon.","Lightning","x2"
"neo4-48","Light Jolteon","Pokemon","70","Lightning","Uncommon","","0","","","Pulse Guard","Lightning","1","","During your opponent's next turn, whenever 30 or more damage is done to Light Jolteon (after applying Weakness and Resistance), prevent that damage. (Any other effects of attacks still happen.)","Thunder Needle","Lightning, Lightning, Colorless","3","20x","Flip 3 coins. This attack does 20 damage times the number of heads. If you get 2 or more heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"neo4-49","Light Machoke","Pokemon","80","Fighting","Uncommon","Colorless, Colorless","2","","","Return Home","Fighting","1","","If you have any Benched Pokemon, shuffle 1 of them and all cards attached to it into your deck.","Gentle Kick","Fighting, Fighting","2","40","If the Defending Pokemon has no damage counters on it, this attack does 40 damage. If it has any, this attack does 20 damage.","Psychic","x2"
"neo4-50","Light Ninetales","Pokemon","90","Fire","Uncommon","Colorless","1","","","Guiding Flame","Fire","1","","Put a Baby Pokemon or a Basic Pokemon card from your discard pile onto your Bench. (You can't use this attack if your Bench is full.)","Fire Blast","Fire, Fire, Fire","3","50","Discard a Fire Energy card attached to Light Ninetales in order to use this attack.","Water","x2"
"neo4-51","Light Slowbro","Pokemon","80","Psychic","Uncommon","Colorless, Colorless","2","","","Fish Out","Psychic","1","","Your opponent may choose up to 3 Baby Pokemon, Basic Pokemon, and/or Evolution cards from his or her discard pile and shuffle them into his or her deck. Either way, you may do the same.","Splash About","Water, Colorless","2","20+","If there are more Energy attached to the Defending Pokemon than to Light Slowbro, this attack does 20 damage plus 20 more damage. If not, this attack does 20 damage.","Psychic","x2"
"neo4-52","Light Vaporeon","Pokemon","80","Water","Uncommon","Colorless","1","","","Wash Away","Water","1","","If you have any Benched Pokemon, flip a coin. If heads, remove all damage counters from 1 of your Benched Pokemon and discard all Energy cards attached to it.","Hypnoshower","Water, Water, Colorless","3","30","The Defending Pokemon is now Asleep. Remove 1 damage counter from each Benched Pokemon (yours and your opponent's) with any damage counters on it.","Lightning","x2"
"neo4-53","Light Venomoth","Pokemon","80","Grass","Uncommon","","0","","","Mysterious Wing","Grass","1","","Your opponent may choose a Baby Pokemon, Basic Pokemon, or Evolution card from his or her discard pile and put it into his or her hand. Either way, you may do the same.","Synchronize","Psychic, Colorless","2","40","If Light Venomoth and the Defending Pokemon have a different number of Energy cards attached to them, this attack does nothing.","Fire","x2"
"neo4-54","Light Wigglytuff","Pokemon","80","Colorless","Uncommon","Colorless","1","","","Evolution Song","Colorless","1","","Your opponent may choose 1 of his or her Pokemon and search his or her deck for a card that evolves from that Pokemon. Your opponent attaches that card to that Pokemon. This counts as evolving that Pokemon. Either way, you may do the same, and then each player who searched shuffles his or her deck.","Body Slam","Colorless, Colorless, Colorless","3","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"neo4-55","Scyther","Pokemon","60","Grass","Uncommon","Colorless","1","","","Agility","Grass, Colorless","2","10","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Scyther.","Sharp Sickle","Grass, Grass, Grass","3","40","","Fire","x2"
"neo4-56","Togepi","Pokemon","40","Colorless","Uncommon","Colorless","1","","","Charm","Colorless","1","","If the Defending Pokemon attacks during your opponent's next turn, any damage it does is reduced by 10 (before applying Weakness and Resistance).","Spike Ball Tackle","Colorless, Colorless","2","20","Togepi does 10 damage to itself.",,
"neo4-57","Unown [C]","Pokemon","40","Psychic","Uncommon","Colorless","1","[Chase]","As long as Unown [C] is your Active Pokemon, whenever your opponent's Active Pokemon tries to retreat, flip a coin. If heads, put 1 damage counter on that Pokemon. Apply Weakness and Resistance.","Hidden Power","Psychic","1","10","","","","","","","Psychic","x2"
"neo4-58","Unown [P]","Pokemon","40","Psychic","Uncommon","Colorless","1","[Perform]","If an attack damaged Unown [P] during your opponent's last turn and Unown [P] was your Active Pokemon, Unown [P]'s Hidden Power attack does that much more damage to the Defending Pokemon. This power can be used even if Unown [P] is Confused.","Hidden Power","Psychic","1","10","","","","","","","Psychic","x2"
"neo4-59","Unown [Q]","Pokemon","40","Psychic","Uncommon","Colorless","1","[Quicken]","Once during your turn (before your attack), you may flip a coin. If heads, prevent all effects of attacks, including damage, done to any of your Pokemon with Unown in its name during your opponent's next turn. If you have more than 1 Unown [Q] in play, use only 1 [Quicken] each turn. This power can be used even if Unown [Q] is Asleep, Confused, or Paralyzed.","Hidden Power","Psychic","1","10","","","","","","","Psychic","x2"
"neo4-60","Unown [Z]","Pokemon","40","Psychic","Uncommon","Colorless","1","[Zoom]","As long as Unown [Z] is Benched, you pay no Energy cost to retreat a Pokemon with Unown in its name.","Hidden Power","Psychic","1","10","","","","","","","Psychic","x2"
"neo4-61","Cyndaquil","Pokemon","40","Fire","Common","Colorless","1","","","Smokescreen","Fire","1","10","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","","","","","","Water","x2"
"neo4-62","Dark Octillery","Pokemon","60","Water","Common","Colorless, Colorless","2","","","Ink Blast","Water","1","20+","This attack does 20 damage plus 10 more damage for each Energy attached to Dark Octillery but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Tentacle Wrap","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, during your opponent's next turn, your opponent pays Colorless more to retreat the Defending Pokemon.","Lightning","x2"
"neo4-63","Dratini","Pokemon","40","Colorless","Common","Colorless","1","","","Shed","Colorless","1","","Remove 1 damage counter from Dratini.","Fury Attack","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.",,
"neo4-64","Exeggcute","Pokemon","40","Psychic","Common","Colorless","1","","","Sleep Powder","Grass","1","10","The Defending Pokemon is now Asleep.","Psyshock","Psychic","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Psychic","x2"
"neo4-65","Gastly","Pokemon","40","Psychic","Common","","0","","","Nightmare","Psychic","1","10","The Defending Pokemon is now Asleep.","","","","","",,
"neo4-66","Girafarig","Pokemon","60","Colorless","Common","Colorless","1","","","Tail Bite","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","Psychic","Psychic, Psychic","2","10+","Does 10 damage plus 10 more damage for each Energy card attached to the Defending Pokemon.",,
"neo4-67","Gligar","Pokemon","50","Fighting","Common","","0","","","Stun Poison","Fighting, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed and Poisoned.","","","","","","Grass","x2"
"neo4-68","Growlithe","Pokemon","50","Fire","Common","Colorless","1","","","Bite","Colorless, Colorless","2","20","","","","","","","Water","x2"
"neo4-69","Hitmonchan","Pokemon","60","Fighting","Common","Colorless","1","","","Dodge","Fighting","1","","If Hitmonchan would be damaged by an attack during your opponent's next turn, flip a coin. If heads, prevent that attack's damage done to Hitmonchan. (Any other effects of attacks still happen.)","Supersonic Jab","Fighting, Fighting, Fighting","3","40","","Psychic","x2"
"neo4-70","Larvitar","Pokemon","40","Fighting","Common","Colorless","1","","","Leer","Colorless","1","","Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn. (Benching or evolving either Pokemon ends this effect.)","Rock Throw","Fighting, Colorless","2","20","","Grass","x2"
"neo4-71","Ledyba","Pokemon","40","Grass","Common","","0","","","Swift","Grass, Colorless","2","20","This attack's damage isn't affected by Weakness, Resistance, Pokemon Powers, or any other effects on the Defending Pokemon.","","","","","","Fire","x2"
"neo4-72","Light Sunflora","Pokemon","80","Grass","Common","Colorless","1","","","Reflected Sunlight","Colorless, Colorless","2","","Attach up to 2 Grass Energy cards from your hand to 1 of your Grass Pokemon.","Solarbeam","Grass, Grass, Grass","3","40","","Fire","x2"
"neo4-73","Machop","Pokemon","40","Fighting","Common","Colorless","1","","","Chop","Colorless","1","10","","Punch","Colorless, Colorless","2","20","","Psychic","x2"
"neo4-74","Mantine","Pokemon","60","Water","Common","Colorless, Colorless","2","","","Giant Wave","Water, Water","2","40","Mantine can't attack during your next turn.","","","","","","Lightning","x2"
"neo4-75","Mareep","Pokemon","50","Lightning","Common","Colorless","1","","","Headbutt","Colorless","1","10","","","","","","","Fighting","x2"
"neo4-76","Phanpy","Pokemon","40","Fighting","Common","Colorless","1","","","Crushing Step","Fighting","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","","","","","","Grass","x2"
"neo4-77","Pineco","Pokemon","40","Grass","Common","Colorless, Colorless","2","","","Tackle","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"neo4-78","Porygon","Pokemon","50","Colorless","Common","Colorless","1","","","Sharpen","Colorless, Colorless","2","20","","","","","","","Fighting","x2"
