"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv6-39","Chi-Yu","Pokemon","110","Fire","Uncommon","Colorless","1","","","Allure","Colorless","1","","Draw 2 cards.","Ground Melter","Fire, Colorless","2","60+","If a Stadium is in play, this attack does 60 more damage. Then, discard that Stadium.","Water","x2"
"sv6-41","Poliwag","Pokemon","60","Water","Common","Colorless","1","","","Stampede","Water","1","10","","Tail Rap","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage for each heads.","Lightning","x2"
"sv6-42","Poliwhirl","Pokemon","100","Water","Common","Colorless, Colorless","2","","","Hypnosis","Water","1","","Your opponent's Active Pokemon is now Asleep.","Double Slap","Colorless, Colorless","2","30x","Flip 2 coins. This attack does 30 damage for each heads.","Lightning","x2"
"sv6-43","Poliwrath","Pokemon","170","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Hypnosis","Water","1","","Your opponent's Active Pokemon is now Asleep.","Jumping Uppercut","Colorless, Colorless","2","120+","You may do 120 more damage. If you do, shuffle this Pokemon and all attached cards into your deck.","Lightning","x2"
"sv6-44","Goldeen","Pokemon","50","Water","Common","Colorless","1","Festival Lead","If Festival Grounds is in play, this Pokemon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokemon, you may attack again after your opponent chooses a new Active Pokemon.","Whirlpool","Colorless, Colorless","2","10","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","","","","","","Lightning","x2"
"sv6-45","Seaking","Pokemon","90","Water","Common","Colorless","1","","","Peck Off","Water","1","50","Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon.","Horn Drill","Colorless, Colorless, Colorless","3","90","","Lightning","x2"
"sv6-46","Jynx","Pokemon","90","Water","Common","Colorless","1","","","Inviting Kiss","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. If you put any Pokemon onto your Bench in this way, move an Energy from this Pokemon to the new Benched Pokemon.","Icy Snow","Water","1","30","","Metal","x2"
"sv6-47","Corphish","Pokemon","80","Water","Common","Colorless, Colorless","2","","","Vise Grip","Water, Water, Colorless","3","60","","","","","","","Lightning","x2"
"sv6-48","Crawdaunt","Pokemon","130","Water","Common","Colorless, Colorless, Colorless","3","","","Snip Snip","Water, Colorless","2","40","Flip 2 coins. For each heads, discard the top card of your opponent's deck.","Rampaging Hammer","Water, Water, Colorless","3","180","During your next turn, this Pokemon can't attack.","Lightning","x2"
"sv6-49","Feebas","Pokemon","30","Water","Common","Colorless","1","","","Flail","Water","1","10x","This attack does 10 damage for each damage counter on this Pokemon.","","","","","","Lightning","x2"
"sv6-50","Milotic","Pokemon","120","Water","Uncommon","Colorless","1","Mentally Calm","Your opponent's Pokemon in play and all attached cards can't be put into your opponent's hand.","Hydro Splash","Water, Colorless, Colorless","3","100","","","","","","","Lightning","x2"
"sv6-51","Snorunt","Pokemon","60","Water","Common","Colorless","1","","","Astonish","Water, Colorless","2","20","Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.","","","","","","Metal","x2"
"sv6-52","Glalie","Pokemon","120","Water","Uncommon","Colorless, Colorless","2","","","Damage Beat","Water","1","20x","This attack does 20 damage for each damage counter on your opponent's Active Pokemon.","Crazy Headbutt","Water, Colorless, Colorless","3","140","Discard an Energy from this Pokemon.","Metal","x2"
"sv6-53","Froslass","Pokemon","90","Water","Rare","Colorless","1","Freezing Shroud","During Pokemon Checkup, put 1 damage counter on each Pokemon that has an Ability (both yours and your opponent's), except any Froslass.","Frost Smash","Water, Colorless","2","60","","","","","","","Metal","x2"
"sv6-54","Glaceon","Pokemon","120","Water","Uncommon","Colorless","1","","","Permeating Chill","Water","1","30","At the end of your opponent's next turn, put 9 damage counters on the Defending Pokemon.","Icicle Missile","Water, Colorless","2","70","","Metal","x2"
"sv6-55","Phione","Pokemon","70","Water","Common","Colorless","1","","","Beckon","Colorless","1","","Put a Supporter card from your discard pile into your hand.","Energy Press","Water","1","20x","This attack does 20 damage for each Energy attached to your opponent's Active Pokemon.","Lightning","x2"
"sv6-56","Froakie","Pokemon","60","Water","Common","Colorless","1","","","Flock","Water","1","","Search your deck for up to 2 Froakie and put them onto your Bench. Then, shuffle your deck.","Flop","Water","1","10","","Lightning","x2"
"sv6-57","Frogadier","Pokemon","90","Water","Common","Colorless","1","","","Numbing Water","Water","1","20","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"sv6-58","Cramorant","Pokemon","110","Water","Uncommon","Colorless","1","","","Water Gun","Water","1","20","","Spit Shot","Colorless, Colorless, Colorless","3","","Discard all Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lightning","x2"
"sv6-59","Finizen","Pokemon","70","Water","Common","Colorless","1","","","Aqua Slash","Water","1","30","During your next turn, this Pokemon can't attack.","","","","","","Lightning","x2"
"sv6-60","Palafin","Pokemon","100","Water","Uncommon","Colorless","1","Zero to Hero","Once during your turn, when this Pokemon moves from the Active Spot to the Bench, you may search your deck for a Palafin ex and switch it with this Pokemon. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon. If you switched a Pokemon in this way, put this card into your deck. Then, shuffle your deck.","Wave Splash","Water, Colorless","2","30","","","","","","","Lightning","x2"
"sv6-62","Iron Bundle","Pokemon","90","Water","Uncommon","Colorless","1","","","Interjet","Water, Colorless","2","60","Switch this Pokemon with 1 of your Benched Pokemon. If you do, switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.)","","","","","","Lightning","x2"
"sv6-63","Walking Wake","Pokemon","130","Water","Rare","Colorless","1","","","Aurora Gain","Water","1","20","Heal 20 damage from this Pokemon.","Undulating Slice","Water, Water, Colorless","3","20x","Put up to 9 damage counters on this Pokemon. This attack does 20 damage for each damage counter you placed in this way.","Lightning","x2"
"sv6-65","Zapdos","Pokemon","120","Lightning","Rare","Colorless, Colorless","2","","","Thunder Wave","Lightning","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Thunderbolt","Lightning, Lightning, Colorless","3","190","Discard all Energy from this Pokemon.","Lightning","x2"
"sv6-66","Shinx","Pokemon","60","Lightning","Common","Colorless","1","","","Curiosity","Colorless","1","","Your opponent reveals their hand.","Static Shock","Lightning, Lightning","2","30","","Fighting","x2"
"sv6-67","Luxio","Pokemon","90","Lightning","Common","Colorless","1","","","Big Bite","Lightning, Lightning","2","60","During your opponent's next turn, the Defending Pokemon can't retreat.","","","","","","Fighting","x2"
"sv6-69","Emolga","Pokemon","60","Lightning","Common","","0","","","Sky Wave","Colorless","1","10","This attack also does 10 damage to each Benched Pokemon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"sv6-70","Helioptile","Pokemon","60","Lightning","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Static Shock","Lightning","1","10","","Fighting","x2"
"sv6-71","Heliolisk","Pokemon","100","Lightning","Common","Colorless","1","","","Wild Charge","Lightning","1","70","This Pokemon also does 20 damage to itself.","","","","","","Fighting","x2"
"sv6-72","Morpeko","Pokemon","70","Lightning","Uncommon","Colorless","1","Snack Seek","Once during your turn, you may look at the top card of your deck. You may discard that card.","Pick and Stick","Lightning","1","","Attach up to 2 Basic Energy cards from your discard pile to your Pokemon in any way you like.","","","","","","Fighting","x2"
"sv6-73","Tadbulb","Pokemon","50","Lightning","Common","Colorless","1","","","Tackle","Colorless","1","10","","Electro Ball","Lightning, Colorless","2","20","","Fighting","x2"
"sv6-74","Bellibolt","Pokemon","140","Lightning","Uncommon","Colorless, Colorless, Colorless","3","","","Thunder Shock","Lightning, Colorless","2","50","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Electric Ball","Lightning, Lightning, Colorless","3","130","","Fighting","x2"
"sv6-75","Wattrel","Pokemon","60","Lightning","Common","Colorless","1","","","Thunder Shock","Lightning","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"sv6-76","Kilowattrel","Pokemon","120","Lightning","Uncommon","Colorless","1","","","Wind Power Charge","Colorless","1","10","During your next turn, attacks used by this Pokemon do 120 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Strong Volt","Lightning, Colorless","2","100","Discard an Energy from this Pokemon.","Lightning","x2"
"sv6-78","Clefairy","Pokemon","60","Psychic","Common","Colorless","1","","","Moon Kick","Colorless, Colorless","2","40","","","","","","","Metal","x2"
"sv6-79","Clefable","Pokemon","120","Psychic","Uncommon","Colorless, Colorless","2","","","Metronome","Colorless, Colorless","2","","Choose 1 of your opponent's Active Pokemon's attacks and use it as this attack.","Magical Shot","Psychic, Colorless, Colorless","3","100","","Metal","x2"
"sv6-80","Abra","Pokemon","40","Psychic","Common","Colorless","1","Teleporter","Once during your turn, if this Pokemon is in the Active Spot, you may shuffle it and all attached cards into your deck.","Beam","Psychic","1","10","","","","","","","Darkness","x2"
"sv6-81","Kadabra","Pokemon","80","Psychic","Common","Colorless","1","","","Psychic","Psychic","1","10+","This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.","","","","","","Darkness","x2"
"sv6-82","Alakazam","Pokemon","140","Psychic","Rare","Colorless","1","","","Strange Hacking","Psychic","1","","Your opponent's Active Pokemon is now Confused. You may move any number of damage counters from your opponent's Pokemon to their other Pokemon in any way you like.","Psychic","Psychic","1","10+","This attack does 50 more damage for each Energy attached to your opponent's Active Pokemon.","Darkness","x2"
"sv6-83","Girafarig","Pokemon","100","Psychic","Common","Colorless","1","","","Dual Headbutt","Colorless","1","30","This attack also does 10 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Darkness","x2"
"sv6-84","Farigiraf","Pokemon","140","Psychic","Uncommon","Colorless, Colorless","2","","","One-derful Rumble","Colorless, Colorless","2","40x","This attack does 40 damage for each of your Stage 1 Pokemon in play.","Eerie Wave","Psychic, Colorless, Colorless","3","80","Your opponent's Active Pokemon is now Confused.","Darkness","x2"
"sv6-85","Chimecho","Pokemon","70","Psychic","Common","Colorless","1","","","Hyper Voice","Psychic","1","20","","Homeward Chime","Colorless, Colorless","2","","Shuffle 1 of your Benched Pokemon and all attached cards into your deck.","Darkness","x2"
"sv6-86","Flabebe","Pokemon","40","Psychic","Common","Colorless","1","","","Bind Wound","Colorless","1","","Heal 30 damage from 1 of your Pokemon.","Fairy Wind","Psychic","1","10","","Metal","x2"
"sv6-87","Floette","Pokemon","70","Psychic","Common","Colorless","1","","","Minor Errand-Running","Colorless","1","","Search your deck for up to 3 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","Spinning Attack","Psychic, Colorless","2","40","","Metal","x2"
"sv6-88","Florges","Pokemon","140","Psychic","Uncommon","Colorless, Colorless","2","Captivating Invitation","Once during your turn, you may flip a coin. If heads, switch in 1 of your opponent's Benched Pokemon to the Active Spot, and the new Active Pokemon is now Confused.","Magical Shot","Psychic, Colorless","2","120","","","","","","","Metal","x2"
"sv6-89","Swirlix","Pokemon","50","Psychic","Common","Colorless","1","Festival Lead","If Festival Grounds is in play, this Pokemon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokemon, you may attack again after your opponent chooses a new Active Pokemon.","Sneaky Placement","Psychic","1","","Put 2 damage counters on 1 of your opponent's Pokemon.","","","","","","Metal","x2"
"sv6-90","Slurpuff","Pokemon","120","Psychic","Uncommon","Colorless, Colorless","2","","","Slurp Slurp","Psychic, Colorless","2","90x","Flip 2 coins. This attack does 90 damage for each heads. If both of them are tails,  your opponent's Active Pokemon is now Confused.","","","","","","Metal","x2"
"sv6-91","Sandygast","Pokemon","90","Psychic","Common","Colorless, Colorless, Colorless","3","","","Sand Attack","Psychic","1","10","During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.","Spooky Shot","Psychic, Colorless, Colorless","3","30","","Darkness","x2"
"sv6-92","Palossand","Pokemon","150","Psychic","Common","Colorless, Colorless, Colorless, Colorless","4","","","Sand Attack","Psychic, Colorless, Colorless","3","60","During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.","Spooky Sand","Psychic, Colorless, Colorless, Colorless","4","150","","Darkness","x2"
"sv6-93","Enamorus","Pokemon","120","Psychic","Rare","Colorless","1","","","Heart Sign","Colorless","1","30","","Love Resonance","Psychic, Colorless, Colorless","3","80+","If any of your Pokemon in play are the same type as any of your opponent's Pokemon in play, this attack does 120 more damage.","Metal","x2"
"sv6-95","Munkidori","Pokemon","110","Psychic","Rare","Colorless","1","Adrena-Brain","Once during your turn, if this Pokemon has any Darkness Energy attached, you may move up to 3 damage counters from 1 of your Pokemon to 1 of your opponent's Pokemon.","Mind Bend","Psychic, Colorless","2","60","Your opponent's Active Pokemon is now Confused.","","","","","","Darkness","x2"
"sv6-96","Fezandipiti","Pokemon","120","Psychic","Rare","Colorless","1","Adrena-Pheromone","If this Pokemon has any Darkness Energy attached and is damaged by an attack, flip a coin. If heads, prevent that damage.","Energy Feather","Psychic","1","30x","This attack does 30 damage for each Energy attached to this Pokemon.","","","","","","Metal","x2"
"sv6-97","Sandshrew","Pokemon","60","Fighting","Common","Colorless","1","","","Rollout","Colorless","1","10","","Double Scratch","Fighting, Colorless","2","20x","Flip 2 coins. This attack does 20 damage for each heads.","Grass","x2"
"sv6-98","Sandslash","Pokemon","120","Fighting","Uncommon","Colorless","1","","","Dig Claws","Colorless","1","30","","Earthquake","Fighting, Colorless","2","120","This attack also does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"sv6-99","Hisuian Growlithe","Pokemon","80","Fighting","Common","Colorless, Colorless","2","","","Blazing Destruction","Free","1","","Discard a Stadium in play.","Take Down","Fighting, Colorless","2","40","This Pokemon also does 10 damage to itself.","Grass","x2"
"sv6-100","Hisuian Arcanine","Pokemon","130","Fighting","Rare","Colorless, Colorless","2","","","Proud Fangs","Free","1","30+","If your Benched Pokemon have any damage counters on them, this attack does 90 more damage.","Searing Flame","Fighting, Fighting, Colorless","3","90","Your opponent's Active Pokemon is now Burned.","Grass","x2"
"sv6-101","Nosepass","Pokemon","80","Fighting","Common","Colorless, Colorless, Colorless","3","","","Power Rush","Colorless, Colorless, Colorless","3","60","Flip a coin. If tails, during your next turn, this Pokemon can't attack.","","","","","","Grass","x2"
"sv6-102","Probopass","Pokemon","140","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Assault Laser","Colorless, Colorless, Colorless","3","80+","If your opponent's Active Pokemon has a Pokemon Tool attached, this attack does 80 more damage.","Land Crush","Fighting, Colorless, Colorless, Colorless","4","120","","Grass","x2"
"sv6-103","Timburr","Pokemon","80","Fighting","Common","Colorless, Colorless","2","","","Best Punch","Fighting","1","40","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"sv6-104","Gurdurr","Pokemon","100","Fighting","Common","Colorless, Colorless","2","","","Knuckle Punch","Fighting","1","20","","Superpower","Fighting, Colorless, Colorless","3","50+","You may do 30 more damage. If you do, this Pokemon also does 30 damage to itself.","Psychic","x2"
"sv6-105","Conkeldurr","Pokemon","180","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Tantrum","Fighting","1","80","This Pokemon is now Confused.","Gutsy Swing","Fighting, Colorless, Colorless, Colorless","4","250","If this Pokemon is affected by a Special Condition, ignore all Energy in this attack's cost.","Psychic","x2"
"sv6-107","Hawlucha","Pokemon","70","Fighting","Common","Colorless","1","","","Prize Count","Fighting, Fighting","2","50+","If you have more Prize cards remaining than your opponent, this attack does 90 more damage.","","","","","","Psychic","x2"
"sv6-108","Glimmet","Pokemon","60","Fighting","Common","Colorless","1","","","Rock Shot","Fighting","1","30","Discard an Energy from this Pokemon.","","","","","","Grass","x2"
"sv6-109","Glimmora","Pokemon","130","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Stun Poison","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed and Poisoned.","Venoshock","Fighting","1","30+","If your opponent's Active Pokemon is Poisoned, this attack does 100 more damage.","Grass","x2"
"sv6-110","Ting-Lu","Pokemon","140","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Ground Crasher","Fighting","1","30","If a Stadium is in play, this attack also does 30 damage to each of your opponent's Benched Pokemon, and discard that Stadium. (Don't apply Weakness and Resistance for Benched Pokemon.)","Hammer In","Fighting, Fighting, Colorless","3","110","","Grass","x2"
"sv6-111","Okidogi","Pokemon","130","Fighting","Rare","Colorless, Colorless","2","Adrena-Power","If this Pokemon has any Darkness Energy attached, it gets +100 HP, and the attacks it uses do 100 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Good Punch","Fighting, Fighting","2","70","","","","","","","Psychic","x2"
"sv6-113","Poochyena","Pokemon","70","Darkness","Common","Colorless","1","","","Continuous Steps","Darkness","1","10x","Flip a coin until you get tails. This attack does 10 damage for each heads.","Darkness Fang","Darkness, Colorless","2","20","","Grass","x2"
"sv6-114","Mightyena","Pokemon","120","Darkness","Uncommon","Colorless","1","","","Hunting Pack","Darkness","1","30+","If Mightyena is on your Bench, this attack does 90 more damage.","Corner","Darkness, Colorless","2","60","During your opponent's next turn, the Defending Pokemon can't retreat.","Grass","x2"
"sv6-115","Venipede","Pokemon","80","Darkness","Common","Colorless, Colorless, Colorless","3","","","Spit Poison","Darkness","1","","Your opponent's Active Pokemon is now Poisoned.","Spinning Attack","Darkness, Colorless, Colorless","3","40","","Fighting","x2"
"sv6-116","Whirlipede","Pokemon","100","Darkness","Common","Colorless, Colorless, Colorless","3","","","Poison Ring","Darkness","1","","Your opponent's Active Pokemon is now Poisoned. During your opponent's next turn, the Defending Pokemon can't retreat.","Spinning Attack","Darkness, Colorless, Colorless","3","60","","Fighting","x2"
"sv6-117","Scolipede","Pokemon","170","Darkness","Uncommon","Colorless, Colorless, Colorless","3","","","Dastardly Jab","Darkness, Colorless","2","","Put damage counters on your opponent's Active Pokemon until its remaining HP is 10.","Sludge Bomb","Darkness, Colorless, Colorless","3","160","","Fighting","x2"
"sv6-118","Brute Bonnet","Pokemon","120","Darkness","Uncommon","Colorless, Colorless, Colorless","3","","","Poison Spray","Darkness","1","","Your opponent's Active Pokemon is now Poisoned.","Relentless Punches","Darkness, Darkness, Darkness","3","50+","This attack does 50 more damage for each damage counter on your opponent's Active Pokemon.","Grass","x2"
