"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ecard2-11","Espeon","Pokemon","80","Psychic","Rare","","0","Energy Return","As often as you like during your turn (before your attack), choose an Energy card attached to 1 of your Pokemon and return it to your hand. This power can't be used if Espeon is affected by a Special Condition.","Damage Blast","Psychic, Colorless, Colorless","3","30+","Flip a number of coins equal to the number of damage counters on the Defending Pokemon. This attack does 30 damage plus 10 more damage for each heads.","","","","","","Psychic","x2"
"ecard2-12","Exeggutor","Pokemon","80","Grass","Rare","Colorless","1","","","Super Eggsplosion","Colorless","1","40x","Discard any number of Energy cards attached to any of your Pokemon. Flip a number of coins equal to the number of Energy cards discarded this way. This attack does 40 damage times the number of heads.","Called Shot","Grass","1","","Choose 1 of your opponent's Benched Pokemon. This attack does 10 damage times the amount of Grass Energy attached to Exeggutor. (Don't apply Weakness or Resistance for Benched Pokemon.)","Fire","x2"
"ecard2-13","Exeggutor","Pokemon","80","Psychic","Rare","Colorless","1","","","Big Eggsplosion","Colorless","1","20x","Flip a number of coins equal to the amount of Energy attached to Exeggutor. This attack does 20 damage times the number of heads.","Lateral Eggsplosion","Psychic, Colorless, Colorless","3","30+","Flip a number of coins equal to the amount of Energy attached to all of of your Benched Pokemon. This attack does 30 damage plus 10 more damage for each heads.","Psychic","x2"
"ecard2-14","Houndoom","Pokemon","80","Fire","Rare","Colorless","1","","","Smokescreen","Colorless","1","10","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Burn Up","Fire, Fire, Colorless","3","60","Flip a coin. If tails, discard all Fire Energy cards attached to Houndoom.","Water","x2"
"ecard2-15","Houndoom","Pokemon","70","Darkness","Rare","Colorless","1","","","Fireworks","Fire, Colorless","2","30","Flip a coin. If tails, discard a Fire Energy card attached to Houndoom.","Dark Impact","Darkness, Colorless, Colorless","3","40","The Defending Pokemon can't use any Poke-Powers until the end of your opponent's next turn.","Fighting","x2"
"ecard2-16","Hypno","Pokemon","80","Psychic","Rare","Colorless","1","Sleep Pendulum","Once during your turn (before your attack), if Hypno is your Active Pokemon, you may make the Defending Pokemon Asleep. This power can't be used if Hypno is affected by a Special Condition.","Spiral Aura","Psychic, Colorless, Colorless","3","30","If the Defending Pokemon isn't Knocked Out by the damage from this attack, you may choose 1 of your opponent's Benched Pokemon and switch the Defending Pokemon with it.","","","","","","Psychic","x2"
"ecard2-17","Jumpluff","Pokemon","70","Grass","Rare","","0","Fluff","During your opponent's turn, if Jumpluff would be damaged or affected by an opponent's attack and it already has at least 1 damage counter on it, flip a coin. If heads, prevent all effects of that attack (including damage).","Cotton Punch","Grass","1","30x","Flip 2 coins. This attack does 30 times the number of heads.","","","","","","Fire","x2"
"ecard2-18","Jynx","Pokemon","60","Psychic","Rare","Colorless, Colorless","2","","","Meditate","Psychic, Colorless","2","10+","This attack does 10 damage plus 10 more damage for each damage counter on the Defending Pokemon.","Confuse Ray","Psychic, Colorless, Colorless","3","20","Flip a coin. If heads, the Defending Pokemon is now Confused.","Psychic","x2"
"ecard2-19","Kingdra","Pokemon","120","Water","Rare","Colorless, Colorless, Colorless","3","Water Cyclone","As often as you like during your turn (before your attack), you may move a Water Energy card from your Active Pokemon to 1 of your Benched Pokemon. This power can't be used if Kingdra is affected by a Special Condition.","Rapids","Water, Water, Colorless, Colorless","4","50","Flip a coin. If heads, discard 1 Energy card attached to the Defending Pokemon, if any.","","","","","","Lightning","x2"
"ecard2-20","Lanturn","Pokemon","80","Water","Rare","Colorless","1","","","Lightning Ball","Lightning","1","20","","Conduction","Colorless, Colorless, Colorless","3","30+","Discard all Lightning Energy cards attached to Lanturn. Flip a number of coins equal to the number of Lightning Energy cards you discarded. This attack does 30 damage plus 40 more damage for each heads.","Grass","x2"
"ecard2-21","Lanturn","Pokemon","80","Lightning","Rare","Colorless","1","Ion Coating","You may use this power once during each of your turns (before your attack). All Lightning Energy attached to your Active Pokemon becomes Water Energy for the rest of the turn. (This effect ends if your Active Pokemon retreats or is returned to your hand.) This power can't be used if Lanturn is affected by a Special Condition.","Electric Tackle","Colorless, Colorless","2","20+","This attack does 20 damage plus 10 damage for each Lightning Energy attached to Lanturn. Flip a coin. If tails, Lanturn does 10 damage to itself for each Lightning Energy attached to it.","","","","","","Fighting","x2"
"ecard2-22","Magneton","Pokemon","70","Metal","Rare","Colorless, Colorless","2","Magnetic Flow","Once during your turn (before your attack), if Magneton is your Active Pokemon, you may flip a coin. If heads, choose 2 of your opponent's Pokemon that have Energy cards attached to them. Choose 1 of the Energy cards attached to each of those Pokemon and switch them between the Pokemon. This power can't be used if Magneton is affected by a Special Condition.","Steel Wave","Colorless, Colorless, Colorless","3","30","This attack does 10 damage to each of your opponent's Benched Pokemon that are the same type (color) as the Defending Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"ecard2-23","Muk","Pokemon","70","Grass","Rare","Colorless","1","Heavyweight","As long as there is a Grass Energy attached to Muk, you must pay an additional ColorlessColorless to retreat it.","Burning Sludge","Colorless, Colorless","2","10","Flip a number of coins equal to the amount of Grass Energy attached to Muk. If any of them are heads, the Defending Pokemon is now Poisoned and Burned.","","","","","","Psychic","x2"
"ecard2-24","Nidoking","Pokemon","110","Fighting","Rare","Colorless, Colorless, Colorless","3","Earth Rage","Once during your turn (before your attack), if Nidoking is your Active Pokemon, you may flip a coin. If heads, put a damage counter on each of your opponent's Benched Pokemon. This power can't be used if Nidoking is affected by a Special Condition.","Giant Horn","Fighting, Fighting, Colorless, Colorless","4","50+","Flip a coin. If heads, this attack does 50 damage plus 30 more damage.","","","","","","Grass","x2"
"ecard2-25","Ninetales","Pokemon","80","Fire","Rare","Colorless","1","","","Miracle Tail","Fire","1","10","Flip a coin. If heads, choose a Special Condition (Asleep, Burned, Confused, Paralyzed, or Poisoned). The Defending Pokemon is now affected by that Special Condition.","Roasting Heat","Fire, Colorless, Colorless","3","40+","If the Defending Pokemon is Burned, this attack does 40 damage plus 20 more damage.","Water","x2"
"ecard2-26","Octillery","Pokemon","80","Water","Rare","Colorless, Colorless","2","Suction Cups","As long as Octillery is your Active Pokemon, whenever the Defending Pokemon retreats, discard all Energy cards attached to the Defending Pokemon when it goes to the Bench.","Smokescreen","Water, Colorless, Colorless","3","40","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","","","","","","Lightning","x2"
"ecard2-27","Parasect","Pokemon","70","Grass","Rare","Colorless","1","","","Sleep Inducer","Grass","1","","Choose 1 of your opponent's Benched Pokemon and switch the Defending Pokemon with it. The new Defending Pokemon is now Asleep.","Rapture Pollen","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Asleep. If tails, remove 2 damage counters from Parasect.","Fire","x2"
"ecard2-28","Porygon2","Pokemon","70","Colorless","Rare","Colorless","1","Backup","Once during each of your turns (before your attack), if you have 2 or fewer cards in your hand, you may draw cards from your deck until you have 3 cards in your hand. This power can't be used if Porygon2 is affected by a Special Condition.","Hypnotic Ray","Colorless, Colorless","2","20","The Defending Pokemon is now Asleep.","","","","","","Fighting","x2"
"ecard2-29","Primeape","Pokemon","80","Fighting","Rare","Colorless","1","","","Karate Chop","Fighting, Colorless","2","40-","Damage from this attack is reduced by 10 for each damage counter on Primeape.","Sudden Charge","Fighting, Colorless, Colorless","3","40","Primeape does 10 damage to itself. Then, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","Psychic","x2"
"ecard2-30","Quagsire","Pokemon","80","Water","Rare","Colorless, Colorless","2","","","Water Gun","Water","1","20+","This attack does 20 damage plus 10 more damage for each Water Energy attached to Quagsire but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Slam","Colorless, Colorless, Colorless, Colorless","4","50x","Flip 2 coins. This attack does 50 damage times the number of heads.","Grass","x2"
"ecard2-31","Rapidash","Pokemon","70","Fire","Rare","","0","","","Agility","Colorless, Colorless","2","10","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rapidash.","Gallop","Fire, Colorless, Colorless","3","30+","Flip a coin. If heads, discard a Fire Energy card attached to Rapidash and this attack does 30 damage plus 20 more damage.","Water","x2"
"ecard2-32","Scizor","Pokemon","80","Metal","Rare","Colorless, Colorless","2","Poison Resistance","Scizor can't be Poisoned.","Snatch","Metal, Colorless","2","20","Before doing damage, you may choose 1 of your opponent's Benched Pokemon with no damage counters on it and switch the Defending Pokemon with it.","Heavy Metal","Colorless, Colorless, Colorless","3","30+","Flip a number of coins equal to the amount of Metal Energy attached to Scizor. This attack does 30 damage plus 20 more damage for each heads.","Fire","x2"
"ecard2-33","Slowbro","Pokemon","80","Water","Rare","Colorless, Colorless","2","Dense Body","Any damage done to Slowbro by attacks from Basic Pokemon (excluding Baby Pokemon) is reduced by 20.","Energy Cannon","Water, Colorless","2","30+","This attack does 30 damage plus 10 damage for each Energy attached to Slowbro but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","","","","","","Lightning","x2"
"ecard2-34","Slowking","Pokemon","80","Psychic","Rare","Colorless","1","","","Bursting Hand","Colorless","1","10x","Look at your opponent's hand. This attack does 10 damage times the number of Energy cards there.","Shuffle Attack","Psychic, Colorless, Colorless","3","40","Look at a number of cards on top of your opponent's deck equal to the number of Energy cards attached to the Defending Pokemon. Put those cards in any order, and then put them back on top of your opponent's deck.","Psychic","x2"
"ecard2-35","Steelix","Pokemon","100","Metal","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Earth Rift","Colorless, Colorless","2","10","This attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness or Resistance for Benched Pokemon.) Then, flip a coin. If tails, this attack can't be used during your next turn.","Iron Smash","Metal, Metal, Colorless, Colorless","4","50+","Flip 2 coins. If both are heads, this attack does 50 damage plus 20 more damage. If both are tails, this attack does nothing. If 1 is heads and 1 is tails, this attack just does 50 damage.","Fire","x2"
"ecard2-36","Sudowoodo","Pokemon","60","Fighting","Rare","Colorless, Colorless","2","","","Copy","Colorless","1","","Choose 1 of the Defending Pokemon's attacks. Copy copies that attack. This attack does nothing if Sudowoodo doesn't have the Energy necessary to use that attack. (You must still do anything else required in order to use that attack.)","Energy Draw","Fighting","1","","Search your deck for a basic Energy card and attach it to Sudowoodo. Shuffle your deck afterward.","Water","x2"
"ecard2-37","Suicune","Pokemon","70","Water","Rare","Colorless","1","Pure Body","To attach a Water Energy card from your hand to Suicune, you must discard an Energy card attached to Suicune. (Attach the Water Energy, and then discard an Energy card from Suicune.)","Hypno Wave","Water, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 20 more damage. If tails, this attack does 30 damage and the Defending Pokemon is now Asleep.","","","","","","Lightning","x2"
"ecard2-38","Tentacruel","Pokemon","70","Water","Rare","","0","Strange Tentacles","Once during your turn (before your attack), as long as the number of Energy cards attached to the Defending Pokemon is less than the number of Energy cards attached to your Active Pokemon, you may choose an Energy card, if any, in your opponent's discard pile and attach it to the Defending Pokemon. This power can't be used if Tentacruel is affected by a Special Condition.","Poison Sting","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","","","","","","Lightning","x2"
"ecard2-39","Togetic","Pokemon","60","Colorless","Rare","Colorless","1","Miracle Shift","Once during your turn (before your attack), discard a basic Energy card attached to 1 of your Pokemon. Then, choose a basic Energy card from your discard pile and attach it to that Pokemon. This power can't be used if Togetic is affected by a Special Condition.","Mini-Metronome","Colorless","1","","Flip a coin. If heads, choose 1 of the Defending Pokemon's attacks. Mini-Metronome copies that attack except for its Energy cost. (You must still do anything else required in order to use that attack.) (No matter what type the Defending Pokemon is, Togetic is still Colorless.) Togetic performs that attack.","","","","","","Lightning","x2"
"ecard2-40","Tyranitar","Pokemon","120","Darkness","Rare","Colorless, Colorless, Colorless","3","","","Destructive Roar","Darkness","1","","Flip a coin. If heads, discard 1 Energy card attached to 1 of your opponent's Pokemon.","Tail Slap","Darkness, Colorless, Colorless","3","30","","Fighting","x2"
"ecard2-41","Umbreon","Pokemon","80","Darkness","Rare","Colorless","1","Dark Moon","As long as Umbreon is your Active Pokemon and has a Darkness Energy attached to it, once during your turn (before your attack), you may look at your opponent's hand. Choose from it a number of cards up to the number of Darkness Energy attached to Umbreon and shuffle them into your opponent's deck. Your opponent then draws the same number of cards from his or her deck. This power can't be used if Umbreon is affected by a Special Condition.","Shadow Bind","Colorless, Colorless, Colorless","3","30","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Fighting","x2"
"ecard2-42","Victreebel","Pokemon","90","Grass","Rare","Colorless, Colorless","2","Fragrance Trap","Once during your turn (before your attack), you may flip a coin. If heads, choose 1 of your opponent's Benched Pokemon and switch the Defending Pokemon with it. This Power can't be used if Victreebel is affected by a Special Condition.","Corrosive Acid","Grass, Grass, Colorless","3","40","Flip a coin. If heads, the Defending Pokemon is now Burned.","","","","","","Fire","x2"
"ecard2-43","Vileplume","Pokemon","100","Grass","Rare","Colorless, Colorless","2","","","Poison Scent","Grass","1","","Flip a coin. If heads, the Defending Pokemon is now Poisoned and Confused. If tails, the Defending Pokemon is now Poisoned and Asleep.","Addictive Pollen","Colorless, Colorless, Colorless","3","40","Flip a coin. If heads, your opponent can't play Supporter cards during his or her next turn.","Fire","x2"
"ecard2-44","Zapdos","Pokemon","80","Lightning","Rare","Colorless, Colorless","2","Anti-Lightning","You can't attach Lightning Energy cards from your hand to Zapdos.","Plasma","Colorless","1","10","If there are any Lightning Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Zapdos.","Lightning Storm","Lightning, Lightning, Colorless, Colorless","4","60","Flip a coin. If tails, put 2 damage counters on Zapdos.","Lightning","x2"
"ecard2-45","Bellsprout","Pokemon","50","Grass","Uncommon","Colorless","1","","","Blot","Grass, Colorless","2","20","Remove 1 damage counter from Bellsprout.","","","","","","Fire","x2"
"ecard2-46","Dodrio","Pokemon","70","Colorless","Uncommon","Colorless","1","","","Tri Attack","Colorless","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","Peck Attack","Colorless, Colorless","2","","Flip 2 coins. If 1 of them is heads, this attack does 20 damage. If both are heads, this attack does 50 damage. If both are tails, the Defending Pokemon is now Confused.","Lightning","x2"
"ecard2-47","Flaaffy","Pokemon","80","Lightning","Uncommon","Colorless","1","","","Thundershock","Colorless","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Spark","Lightning, Lightning, Colorless","3","30","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ecard2-48","Furret","Pokemon","70","Colorless","Uncommon","Colorless","1","Scavenger Hunt","Once during your turn (before your attack), you may put 2 cards from your hand into your deck. Then, search your deck for an Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Furret is affected by a Special Condition.","Spinning Attack","Colorless, Colorless","2","30","","","","","","","Fighting","x2"
"ecard2-49","Gloom","Pokemon","70","Grass","Uncommon","Colorless, Colorless","2","Enervating Pollen","As long as Gloom is in play, Resistance on each player's Active Pokemon only reduces damage by 10.","Sleep Sap","Colorless, Colorless","2","20","Both the Defending Pokemon and Gloom are now Asleep (after doing damage).","","","","","","Fire","x2"
"ecard2-50","Golduck","Pokemon","70","Water","Uncommon","Colorless","1","","","Slash","Colorless, Colorless","2","20","","Distortion Beam","Psychic, Colorless, Colorless","3","30","Flip a coin. If heads, the Defending Pokemon is now Asleep. If tails, the Defending Pokemon is now Confused.","Lightning","x2"
"ecard2-51","Growlithe","Pokemon","60","Fire","Uncommon","Colorless","1","","","Ember","Fire, Colorless","2","30","Discard a Fire Energy card attached to Growlithe.","","","","","","Water","x2"
"ecard2-52","Magnemite","Pokemon","40","Metal","Uncommon","Colorless","1","","","Attract","Metal","1","","Choose 1 of your opponent's Benched Pokemon and switch the Defending Pokemon with it.","Tackle","Colorless, Colorless","2","20","","Fire","x2"
"ecard2-53","Marill","Pokemon","50","Water","Uncommon","Colorless","1","","","Headbutt","Colorless","1","10","","Sleepy Ball","Water, Colorless","2","10","The Defending Pokemon is now Asleep.","Lightning","x2"
"ecard2-54","Marowak","Pokemon","70","Fighting","Uncommon","Colorless","1","","","Triple Bone","Colorless, Colorless","2","","Choose 1 of your opponent's Benched Pokemon. Flip 3 coins. This attack does 10 damage times the number of heads to that Pokemon. Don't apply Weakness and Resistance.","Bone Rush","Fighting, Colorless, Colorless","3","50x","Flip a coin until you get tails. This attack does 50 damage times the number of heads.","Grass","x2"
"ecard2-55","Nidorino","Pokemon","70","Grass","Uncommon","Colorless","1","","","Poison Horn","Grass","1","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Take Down","Colorless, Colorless, Colorless","3","40","Nidorino does 10 damage to itself.","Psychic","x2"
"ecard2-56","Pupitar","Pokemon","80","Fighting","Uncommon","Colorless","1","","","Thrash","Colorless, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, Pupitar does 10 damage to itself.","","","","","","Water","x2"
"ecard2-57","Scyther","Pokemon","60","Grass","Uncommon","Colorless","1","","","Quick Turn","Grass","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Cross-Cut","Colorless, Colorless, Colorless","3","20+","If the Defending Pokemon is an Evolved Pokemon, this attack does 20 damage plus 20 more damage.","Fire","x2"
"ecard2-58","Seadra","Pokemon","70","Water","Uncommon","Colorless","1","","","Wave Splash","Water","1","20","","Water Bullet","Colorless, Colorless, Colorless","3","30+","Flip a number of coins equal to the number of Water Energy attached to Seadra. This attack does 30 damage plus 10 more damage for each heads.","Lightning","x2"
"ecard2-59","Seaking","Pokemon","70","Water","Uncommon","Colorless","1","","","Flail","Colorless, Colorless","2","10x","This attack does 10 damage times the number of damage counters on Seaking.","Undulate","Water, Colorless, Colorless","3","30","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Seaking.","Lightning","x2"
"ecard2-60","Skiploom","Pokemon","60","Grass","Uncommon","Colorless","1","Lightweight","You pay Colorless less to retreat Skiploom for each Grass Energy attached to it.","Break Powder","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage. If tails, this attack does 10 damage and the Defending Pokemon is now Asleep.","","","","","","Fire","x2"
"ecard2-61","Smoochum","Pokemon","30","Psychic","Uncommon","Colorless","1","","","Energy Kiss","Psychic","1","10x","Flip a number of coins equal to the number of Energy cards attached to the Defending Pokemon. This attack does 10 damage times the number of heads.","","","","","",,
"ecard2-62","Spinarak","Pokemon","50","Grass","Uncommon","Colorless","1","","","Gnaw","Colorless","1","10","","Gooey Thread","Grass, Colorless","2","20","The Defending Pokemon can't retreat during your opponent's next turn.","Fire","x2"
"ecard2-63","Tyrogue","Pokemon","30","Fighting","Uncommon","Colorless","1","","","Energy Punch","Fighting","1","10","Flip a coin. If heads, discard a Special Energy card attached to the Defending Pokemon. If tails, this attack does nothing.","","","","","",,
"ecard2-64","Voltorb","Pokemon","50","Lightning","Uncommon","Colorless","1","","","Rollout","Colorless","1","10","","Thundershock","Lightning, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"ecard2-65","Weepinbell","Pokemon","70","Grass","Uncommon","Colorless","1","","","Growth","Colorless","1","","Attach up to 2 Grass Energy cards from your hand to Weepinbell.","Double Razor Leaf","Grass, Colorless","2","30x","Flip 2 coins. This attack does 30 damage times the number of heads.","Fire","x2"
"ecard2-66","Wooper","Pokemon","50","Water","Uncommon","Colorless","1","","","Tail Whap","Colorless","1","10","","Deep Dive","Water","1","","Flip 3 coins. For each heads, remove 1 damage counter on Wooper.","Grass","x2"
"ecard2-67","Aipom","Pokemon","50","Colorless","Common","Colorless","1","","","Stretch Tail","Colorless","1","","Flip a coin. If heads, choose 1 of your opponent's Benched Pokemon and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","Skedaddle","Colorless, Colorless","2","20","Return Aipom and all basic Energy cards attached to it to your hand. If you have no Benched Pokemon, this attack does nothing.","Fighting","x2"
"ecard2-68","Bellsprout","Pokemon","40","Grass","Common","Colorless","1","","","Poison Vine","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Sharp Leaf","Grass","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Psychic","x2"
"ecard2-69","Chansey","Pokemon","100","Colorless","Common","Colorless, Colorless","2","","","Rollout","Colorless","1","10","","Double-edge","Colorless, Colorless, Colorless","3","40","Chansey does 40 damage to itself.","Fighting","x2"
"ecard2-70","Chinchou","Pokemon","50","Water","Common","Colorless","1","","","Float","Colorless","1","","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Chinchou.","Headbutt","Colorless, Colorless","2","20","","Grass","x2"
"ecard2-71","Chinchou","Pokemon","50","Lightning","Common","Colorless","1","","","Jolt","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Confuse Ray","Lightning, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Confused.","Fighting","x2"
"ecard2-72","Cubone","Pokemon","40","Fighting","Common","Colorless","1","","","Teary Eyes","Colorless","1","","During your opponent's next turn, any damage done to Cubone by attacks is reduced by 20.","Tackle","Fighting","1","10","","Grass","x2"
"ecard2-73","Doduo","Pokemon","40","Colorless","Common","Colorless","1","","","Super Speed","Colorless","1","","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Doduo.","Rear Kick","Colorless, Colorless","2","20","","Lightning","x2"
"ecard2-74","Drowzee","Pokemon","50","Psychic","Common","Colorless","1","","","Sleep Inducer","Psychic","1","","Flip a coin. If heads, choose 1 of your opponent's Benched Pokemon and switch the Defending Pokemon with it. The new Defending Pokemon is now Asleep.","Tackle","Colorless, Colorless","2","20","","Psychic","x2"
"ecard2-75","Eevee","Pokemon","50","Colorless","Common","Colorless","1","","","Charge Up","Colorless","1","","Flip a coin. If heads, search your deck for an Energy card and attach it to Eevee. Shuffle your deck afterward.","Lunge","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","Fighting","x2"
"ecard2-76","Exeggcute","Pokemon","40","Grass","Common","Colorless","1","","","Growth Spurt","Colorless","1","","Attach an Energy card from your hand to Exeggcute.","Sleep Powder","Grass","1","10","The Defending Pokemon is now Asleep.","Fire","x2"
"ecard2-77","Exeggcute","Pokemon","50","Psychic","Common","Colorless","1","","","Continuous Eggsplosion","Colorless","1","10x","Flip a coin until you get tails. This attack does 10 damage times the number of heads.","Energy Support","Psychic","1","","Flip a coin. If heads, search your deck for a Psychic Energy card and attach it to 1 of your Benched Pokemon. Shuffle your deck afterward.","Psychic","x2"
"ecard2-78","Goldeen","Pokemon","40","Water","Common","Colorless","1","","","Knock Away","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","","","","","","Lightning","x2"
"ecard2-79","Grimer","Pokemon","50","Grass","Common","Colorless","1","","","Poison Sludge","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","","","","","","Psychic","x2"
"ecard2-80","Growlithe","Pokemon","50","Fire","Common","Colorless","1","","","Roar","Colorless","1","","If your opponent has any Benched Pokemon, he or she chooses 1 of them and switches the Defending Pokemon with it.","Firebreathing","Fire","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Water","x2"
