"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"base5-11","Dark Magneton","Pokemon","60","Lightning","Rare Holo","Colorless, Colorless","2","","","Sonicboom","Colorless, Colorless","2","20","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Magnetic Lines","Lightning, Lightning","2","30","If the Defending Pokemon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokemon, choose 1 of them and attach that Energy card to it.","Fighting","x2"
"base5-12","Dark Slowbro","Pokemon","60","Psychic","Rare Holo","Colorless, Colorless","2","Reel In","When you play Dark Slowbro from your hand, choose up to 3 Basic Pokemon and/or Evolution cards from your discard pile and put them into your hand.","Fickle Attack","Psychic, Psychic","2","40","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"base5-13","Dark Vileplume","Pokemon","60","Grass","Rare Holo","Colorless, Colorless","2","Hay Fever","No Trainer cards can be played. This power stops working while Dark Vileplume is Asleep, Confused, or Paralyzed.","Petal Whirlwind","Grass, Grass, Grass","3","30x","Flip a coins. This attack does 30 damage times the number of heads. If you get 2 or more heads, Dark Vileplume is now Confused (after doing damage).","","","","","","Fire","x2"
"base5-14","Dark Weezing","Pokemon","60","Grass","Rare Holo","Colorless","1","","","Mass Explosion","Grass, Colorless","2","20x","Does 20 damage times the total number of Koffings, Weezings, and Dark Weezings in play (Apply Weakness and Resistance.). Then, this attack does 20 damage to each Koffing, Weezing, and Dark Weezing (even your own). Don't apply Weakness and Resistance.","Stun Gas","Grass, Grass, Grass","3","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned; if tails, the Defending Pokemon is now Paralyzed.","Psychic","x2"
"base5-18","Dark Alakazam","Pokemon","60","Psychic","Rare","Colorless, Colorless, Colorless","3","","","Teleport Blast","Psychic, Psychic, Colorless","3","30","You may switch Dark Alakazam with 1 of your Benched Pokemon. (Do the damage before switching the Pokemon.)","Mind Shock","Psychic, Psychic, Psychic","3","40","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Psychic","x2"
"base5-19","Dark Arbok","Pokemon","60","Grass","Rare","Colorless, Colorless","2","","","Stare","Grass, Grass","2","","Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.) If that Pokemon has a Pokemon Power, that power stops working until the end of your opponent's next turn.","Poison Vapor","Grass, Grass, Grass","3","10","The Defending Pokemon is now Poisoned. This attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"base5-20","Dark Blastoise","Pokemon","70","Water","Rare","Colorless, Colorless","2","","","Hydrocannon","Water, Water","2","30+","Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack. You can't add more than 40 damage in this way.","Rocket Tackle","Water, Colorless, Colorless","3","40","Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. (Any other effects of attacks still happen.)","Lightning","x2"
"base5-21","Dark Charizard","Pokemon","80","Fire","Rare","Colorless, Colorless, Colorless","3","","","Nail Flick","Colorless","1","10","","Continuous Fireball","Fire, Fire","2","50x","Flip a number of coins equal to the number of Fire Energy cards attached to Dark Charizard. This attack does 50 damage times the number of heads. Discard a number of Fire Energy cards attached to Dark Charizard equal to the number of heads.","Water","x2"
"base5-22","Dark Dragonite","Pokemon","70","Colorless","Rare","Colorless, Colorless","2","Summon Minions","When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Giant Tail","Colorless, Colorless, Colorless, Colorless","4","70","Flip a coin. If tails, this attack does nothing.","","","","","",,
"base5-23","Dark Dugtrio","Pokemon","50","Fighting","Rare","Colorless, Colorless","2","Sinkhole","Whenever your opponent's Active Pokemon retreats, your opponent flips a coin. If tails, this power does 20 damage to that Pokemon. (Don't apply Weakness and Resistance.) This power stops working while Dark Dugtrio is Asleep, Confused, or Paralyzed.","Knock Down","Fighting, Fighting","2","20+","Your opponent flips a coin. If tails, this attack does 20 damage plus 20 more damage; if heads, this attack does 20 damage.","","","","","","Grass","x2"
"base5-24","Dark Golbat","Pokemon","50","Grass","Rare","","0","Sneak Attack","When you play Dark Golbat from your hand, you may choose 1 of your opponent's Pokemon. If you do, Dark Golbat does 10 damage to that Pokemon. Apply Weakness and Resistance.","Flitter","Grass, Grass","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","","","","","","Psychic","x2"
"base5-25","Dark Gyarados","Pokemon","70","Water","Rare","Colorless, Colorless","2","Final Beam","When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokemon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.","Ice Beam","Water, Water, Water","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Grass","x2"
"base5-26","Dark Hypno","Pokemon","60","Psychic","Rare","Colorless, Colorless","2","","","Psypunch","Psychic","1","20","","Bench Manipulation","Psychic, Psychic, Colorless","3","20x","Your opponent flips a number of coins equal to the number of Pokemon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Psychic","x2"
"base5-27","Dark Machamp","Pokemon","70","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Mega Punch","Fighting, Fighting","2","30","","Fling","Fighting, Fighting, Fighting, Colorless","4","","Your opponent shuffles his or her Active Pokemon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokemon.","Psychic","x2"
"base5-28","Dark Magneton","Pokemon","60","Lightning","Rare","Colorless, Colorless","2","","","Sonicboom","Colorless, Colorless","2","20","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Magnetic Lines","Lightning, Lightning","2","30","If the Defending Pokemon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokemon, choose 1 of them and attach that Energy card to it.","Fighting","x2"
"base5-29","Dark Slowbro","Pokemon","60","Psychic","Rare","Colorless, Colorless","2","Reel In","When you play Dark Slowbro from your hand, choose up to 3 Basic Pokemon and/or Evolution cards from your discard pile and put them into your hand.","Fickle Attack","Psychic, Psychic","2","40","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"base5-30","Dark Vileplume","Pokemon","60","Grass","Rare","Colorless, Colorless","2","Hay Fever","No Trainer cards can be played. This power stops working while Dark Vileplume is Asleep, Confused, or Paralyzed.","Petal Whirlwind","Grass, Grass, Grass","3","30x","Flip a coins. This attack does 30 damage times the number of heads. If you get 2 or more heads, Dark Vileplume is now Confused (after doing damage).","","","","","","Fighting","x2"
"base5-31","Dark Weezing","Pokemon","60","Grass","Rare","Colorless","1","","","Mass Explosion","Grass, Colorless","2","20x","Does 20 damage times the total number of Koffings, Weezings, and Dark Weezings in play (Apply Weakness and Resistance.). Then, this attack does 20 damage to each Koffing, Weezing, and Dark Weezing (even your own). Don't apply Weakness and Resistance.","Stun Gas","Grass, Grass, Grass","3","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned; if tails, the Defending Pokemon is now Paralyzed.","Psychic","x2"
"base5-32","Dark Charmeleon","Pokemon","50","Fire","Uncommon","Colorless, Colorless","2","","","Tail Slap","Colorless, Colorless","2","20","","Fireball","Fire, Fire, Fire","3","70","Use this attack only if there are any Fire Energy cards attached to Dark Charmeleon. Flip a coin. If heads, discard 1 of those Energy cards. If tails, this attack does nothing (not even damage).","Water","x2"
"base5-33","Dark Dragonair","Pokemon","60","Colorless","Uncommon","Colorless, Colorless","2","Evolutionary Light","Once during your turn (before your attack), you may search your deck for an Evolution card. Show it to your opponent and put it into your hand. Shuffle your deck afterward. This power can't be used if Dark Dragonair is Asleep, Confused, or Paralyzed.","Tail Strike","Colorless, Colorless, Colorless","3","20+","Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.","","","","","",,
"base5-34","Dark Electrode","Pokemon","60","Lightning","Uncommon","Colorless","1","","","Rolling Tackle","Colorless","1","10","","Energy Bomb","Lightning, Lightning","2","30","Take all Energy cards attached to Dark Electrode and attach them to your Benched Pokemon (in any way you choose). If you have no Benched Pokemon, discard all Energy cards attached to Dark Electrode.","Fighting","x2"
"base5-35","Dark Flareon","Pokemon","50","Fire","Uncommon","Colorless","1","","","Rage","Colorless","1","10+","Does 10 damage plus 10 more damage for each damage counter on Dark Flareon.","Playing with Fire","Fire, Fire","2","30+","Use this attack only if there are any Fire Energy cards attached to Dark Flareon. Flip a coin. If heads, discard 1 of those Energy cards and this attack does 30 damage plus 20 more damage; if tails, this attack does 30 damage.","Water","x2"
"base5-36","Dark Gloom","Pokemon","50","Grass","Uncommon","Colorless, Colorless","2","Pollen Stench","Once during your turn (before your attack), you may flip a coin. If heads, the Defending Pokemon is now Confused; if tails, your Active Pokemon is now Confused. This power can't be used if Dark Gloom is Asleep, Confused, or Paralyzed.","Poisonpowder","Grass, Grass","2","10","The Defending Pokemon is now Poisoned.","","","","","","Fire","x2"
"base5-37","Dark Golduck","Pokemon","60","Water","Uncommon","Colorless, Colorless","2","","","Third Eye","Psychic","1","","Discard 1 Energy card attached to Dark Golduck in order to draw up to 3 cards.","Super Psy","Psychic, Psychic, Colorless","3","50","","Lightning","x2"
"base5-38","Dark Jolteon","Pokemon","50","Lightning","Uncommon","Colorless","1","","","Lightning Flash","Lightning","1","20","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Thunder Attack","Lightning, Lightning, Colorless","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, Dark Jolteon does 10 damage to itself.","Fighting","x2"
"base5-39","Dark Kadabra","Pokemon","50","Psychic","Uncommon","Colorless, Colorless","2","Matter Exchange","Once during your turn (before your attack), you may discard a card from your hand in order to draw a card. This power can't be used if Dark Kadabra is Asleep, Confused, or Paralyzed.","Mind Shock","Psychic, Psychic","2","30","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","","","","","","Psychic","x2"
"base5-40","Dark Machoke","Pokemon","60","Fighting","Uncommon","Colorless, Colorless","2","","","Drag Off","Fighting, Fighting, Colorless","3","20","Before doing damage, choose 1 of your opponent's Benched Pokemon and switch it with the Defending Pokemon. Do the damage to the new Defending Pokemon. This attack can't be used if your opponent has no Benched Pokemon.","Knock Back","Fighting, Fighting, Colorless","3","30","If your opponent has any Benched Pokemon, he or she chooses 1 of them and switches it with the Defending Pokemon. (Do the damage before switching the Pokemon.)","Psychic","x2"
"base5-41","Dark Muk","Pokemon","60","Grass","Uncommon","Colorless, Colorless","2","Sticky Goo","As long as Dark Muk is your Active Pokemon, your opponent pays ColorlessColorless more to retreat his or her Active Pokemon. This power stops working while Dark Muk is Asleep, Confused, or Paralyzed.","Sludge Punch","Grass, Grass","2","20","The Defending Pokemon is now Poisoned.","","","","","","Psychic","x2"
"base5-42","Dark Persian","Pokemon","60","Colorless","Uncommon","","0","","","Fascinate","Colorless","1","","Flip a coin. If heads, choose 1 of your opponent's Benched Pokemon and switch it with the Defending Pokemon. This attack can't be used if your opponent has no Benched Pokemon.","Poison Claws","Colorless, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Fighting","x2"
"base5-43","Dark Primeape","Pokemon","60","Fighting","Uncommon","Colorless","1","Frenzy","If Dark Primeape does any damage while it's Confused (even to itself), it does 30 more damage.","Frenzied Attack","Fighting, Fighting","2","40","Dark Primeape is now Confused (after doing damage).","","","","","","Psychic","x2"
"base5-44","Dark Rapidash","Pokemon","60","Fire","Uncommon","","0","","","Rear Kick","Colorless, Colorless","2","20","","Flame Pillar","Fire, Fire","2","30","You may discard 1 Fire Energy card attached to Dark Rapidash when you use this attack. If you do and if your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"base5-45","Dark Vaporeon","Pokemon","60","Water","Uncommon","Colorless","1","","","Bite","Colorless, Colorless, Colorless","3","30","","Whirlpool","Water, Water, Colorless","3","20","If the Defending Pokemon has any Energy cards attached to it, choose 1 of them and discard it.","Lightning","x2"
"base5-46","Dark Wartortle","Pokemon","60","Water","Uncommon","Colorless","1","","","Doubleslap","Water","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Mirror Shell","Water, Colorless","2","","If an attack does damage to Dark Wartortle during your opponent's next turn (even if Dark Wartortle is Knocked Out), Dark Wartortle attacks the Defending Pokemon for an equal amount of damage.","Lightning","x2"
"base5-47","Magikarp","Pokemon","30","Water","Uncommon","Colorless","1","","","Flop","Colorless","1","10","","Rapid Evolution","Water, Water, Water","3","","Search your deck for an Evolution card named Gyarados or Dark Gyarados and put it on Magikarp. (This counts as evolving Magikarp.) Shuffle your deck afterward.","Lightning","x2"
"base5-48","Porygon","Pokemon","40","Colorless","Uncommon","","0","","","Conversion 1","Colorless","1","","If the Defending Pokemon has a Weakness, you may change it to a type of your choice other than Colorless.","Psybeam","Colorless, Colorless, Colorless","3","20","Flip a coin. If heads, the Defending Pokemon is now Confused.","Fighting","x2"
"base5-49","Abra","Pokemon","40","Psychic","Common","Colorless","1","","","Vanish","Psychic","1","","Shuffle Abra into your deck. (Discard all cards attached to Abra.)","Psyshock","Psychic","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Psychic","x2"
"base5-50","Charmander","Pokemon","40","Fire","Common","Colorless","1","Gather Fire","Once during your turn (before your attack), you may take 1 Fire Energy card attached to 1 of your other Pokemon and attach it to Charmander. This power can't be used if Charmander is Asleep, Confused, or Paralyzed.","Fire Tail","Fire","1","20","","","","","","","Water","x2"
"base5-51","Dark Raticate","Pokemon","50","Colorless","Common","Colorless","1","","","Gnaw","Colorless, Colorless","2","20","","Hyper Fang","Colorless, Colorless, Colorless","3","50","Flip a coin. If tails, this attack does nothing.","Fighting","x2"
"base5-52","Diglett","Pokemon","40","Fighting","Common","","0","","","Dig Under","Fighting","1","","Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Scratch","Fighting, Colorless","2","20","","Grass","x2"
"base5-53","Dratini","Pokemon","40","Colorless","Common","Colorless","1","","","Wrap","Colorless, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","",,
"base5-54","Drowzee","Pokemon","50","Psychic","Common","Colorless","1","Long-Distance Hypnosis","Once during your turn (before your attack), you may flip a coin. If heads, the Defending Pokemon is now Asleep; if tails, your Active Pokemon is now Asleep. This power can't be used if Drowzee is Asleep, Confused, or Paralyzed.","Nightmare","Psychic, Colorless","2","10","The Defending Pokemon is now Asleep.","","","","","","Psychic","x2"
"base5-55","Eevee","Pokemon","40","Colorless","Common","Colorless","1","","","Tackle","Colorless","1","10","","Sand-attack","Colorless, Colorless","2","10","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Fighting","x2"
"base5-56","Ekans","Pokemon","50","Grass","Common","Colorless","1","","","Bite","Colorless","1","10","","Poison Sting","Grass, Grass","2","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Psychic","x2"
"base5-57","Grimer","Pokemon","40","Grass","Common","Colorless","1","","","Poison Gas","Grass","1","","The Defending Pokemon is now Asleep.","Sticky Hands","Grass, Grass","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage and the Defending Pokemon is now Paralyzed; if tails, this attack does 10 damage.","Psychic","x2"
"base5-58","Koffing","Pokemon","40","Grass","Common","Colorless","1","","","Tackle","Colorless","1","10","","Poison Gas","Grass, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Psychic","x2"
"base5-59","Machop","Pokemon","50","Fighting","Common","Colorless","1","","","Punch","Colorless, Colorless","2","20","","Kick","Fighting, Colorless, Colorless","3","30","","Psychic","x2"
"base5-60","Magnemite","Pokemon","40","Lightning","Common","Colorless","1","","","Tackle","Colorless, Colorless","2","20","","Magnetism","Lightning, Colorless","2","10+","Does 10 damage plus 10 more damage for each Magnemite, Magneton, and Dark Magneton on your Bench.","Fighting","x2"
"base5-61","Mankey","Pokemon","40","Fighting","Common","","0","","","Mischief","Colorless","1","","Shuffle your opponent's deck.","Anger","Fighting, Colorless","2","20+","Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.","Psychic","x2"
"base5-62","Meowth","Pokemon","40","Colorless","Common","Colorless","1","","","Coin Hurl","Colorless, Colorless","2","","Choose 1 of your opponent's Pokemon and flip a coin. If heads, this attack does 20 damage to that Pokemon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","","","","","","Fighting","x2"
"base5-63","Oddish","Pokemon","50","Grass","Common","Colorless","1","","","Sleep Powder","Grass","1","","The Defending Pokemon is now Asleep.","Poisonpowder","Grass","1","","The Defending Pokemon is now Poisoned.","Fire","x2"
"base5-64","Ponyta","Pokemon","50","Fire","Common","Colorless","1","","","Ember","Fire, Colorless","2","30","Discard 1 Fire Energy card attached to Ponyta in order to use this attack.","","","","","","Water","x2"
"base5-65","Psyduck","Pokemon","50","Water","Common","Colorless","1","","","Dizziness","Psychic","1","","Draw a card.","Water Gun","Water, Colorless","2","20+","Does 20 damage plus 10 more damage for each Water Energy attached to Psyduck but not used to pay for this attack. You can't add more than 20 damage in this way.","Lightning","x2"
"base5-66","Rattata","Pokemon","40","Colorless","Common","","0","Trickery","Once during your turn (before your attack), you may switch 1 of your Prizes with the top card of your deck. This power can't be used if Rattata is Asleep, Confused, or Paralyzed.","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","","","","","","Fighting","x2"
"base5-67","Slowpoke","Pokemon","50","Psychic","Common","Colorless","1","","","Afternoon Nap","Colorless","1","","Search your deck for a Psychic Energy card and attach it to Slowpoke. Shuffle your deck afterward.","Headbutt","Psychic","1","10","","Psychic","x2"
"base5-68","Squirtle","Pokemon","50","Water","Common","Colorless","1","","","Shell Attack","Colorless, Colorless","2","20","","","","","","","Lightning","x2"
"base5-69","Voltorb","Pokemon","40","Lightning","Common","Colorless","1","","","Speed Ball","Lightning","1","20","","","","","","","Fighting","x2"
"base5-70","Zubat","Pokemon","40","Grass","Common","","0","","","Ram","Colorless","1","10","","Bite","Grass, Colorless","2","20","","Psychic","x2"
