"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"dc1-18","Team Aqua's Mightyena","Pokemon","Stage 1","100","Darkness","1","Common","","Teampact: Cost=[Water, Colorless], EnergyCost=[2], Damage=30×, Text=Flip a coin for each Team Aqua Pokemon you have in play. This attack does 30 damage times the number of heads. | Crunch: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=80, Text=Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon."
"dc1-19","Team Magma's Mightyena","Pokemon","Stage 1","100","Darkness","1","Common","","Bite: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=30, Text= | Hostile Fang: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=80, Text=If your opponent's Active Pokemon is a Team Aqua Pokemon, this attack does 40 more damage."
"dc1-20","Team Aqua's Carvanha","Pokemon","Basic","50","Darkness","1","Common","","Fin Smack: Cost=[Darkness], EnergyCost=[1], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads."
"dc1-21","Team Aqua's Sharpedo","Pokemon","Stage 1","90","Darkness","","Rare Holo","Aqua Search: Effect=[Once during your turn (before your attack), you may search your deck for a Team Aqua Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.]","Sharp Fang: Cost=[Darkness, Colorless, Colorless], EnergyCost=[3], Damage=70, Text="
"dc1-22","Team Magma's Zangoose","Pokemon","Basic","90","Colorless","1","Common","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 Basic Team Magma Pokemon and put them onto your Bench. Shuffle your deck afterward. | Team Play: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=20×, Text=This attack does 20 damage times the number of Team Magma Pokemon on your Bench."
"dc1-23","Aqua Diffuser","Trainer","Pokemon Tool",,"","","Uncommon","","Aqua Diffuser: Cost=[Water], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Confused and Poisoned."
"dc1-24","Magma Pointer","Trainer","Pokemon Tool",,"","","Uncommon","","Magma Pointer: Cost=[Fighting], EnergyCost=[1], Damage=, Text=This attack does 20 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"dc1-25","Team Aqua Admin","Trainer","Supporter",,"","","Uncommon","",""
"dc1-26","Team Aqua Grunt","Trainer","Supporter",,"","","Uncommon","",""
"dc1-27","Team Aqua's Great Ball","Trainer","Item",,"","","Uncommon","",""
"dc1-28","Team Aqua's Secret Base","Trainer","Stadium",,"","","Uncommon","",""
"dc1-29","Team Magma Admin","Trainer","Supporter",,"","","Uncommon","",""
"dc1-30","Team Magma Grunt","Trainer","Supporter",,"","","Uncommon","",""
"dc1-31","Team Magma's Great Ball","Trainer","Item",,"","","Uncommon","",""
"dc1-32","Team Magma's Secret Base","Trainer","Stadium",,"","","Uncommon","",""
"dc1-33","Double Aqua Energy","Energy","Special",,"","","Uncommon","",""
"dc1-34","Double Magma Energy","Energy","Special",,"","","Uncommon","",""
