"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"xy7-33","Claydol","Pokemon","Stage 1","100","Psychic","2","Rare","Rewind: Cost=[], Damage=, Text=Devolve each of your opponent's evolved Pokemon and put the highest Stage Evolution card on it into your opponent's hand. | Hyper Beam: Cost=[], Damage=30, Text=Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon."
"xy7-34","Golett","Pokemon","Basic","90","Psychic","3","Common","Smash Punch: Cost=[], Damage=30, Text=Flip a coin. If tails, this attack does nothing."
"xy7-35","Golurk","Pokemon","Stage 1","130","Psychic","4","Rare","Superpower: Cost=[], Damage=80+, Text=You may do 40 more damage. If you do, this Pokemon does 20 damage to itself."
"xy7-38","Wooper","Pokemon","Basic","60","Fighting","2","Common","Nap: Cost=[], Damage=, Text=Heal 20 damage from this Pokemon. | Wave Splash: Cost=[], Damage=20, Text="
"xy7-39","Quagsire","Pokemon","Stage 1","110","Fighting","3","Common","Wave Splash: Cost=[], Damage=30, Text= | Landslide: Cost=[], Damage=80, Text=This attack's damage isn't affected by Resistance."
"xy7-40","Regirock","Pokemon","Basic","120","Fighting","3","Rare","Rock Throw: Cost=[], Damage=40, Text= | Unyielding Rock: Cost=[], Damage=60+, Text=If your opponent's Active Pokemon is a Pokemon-EX, this attack does 60 more damage."
"xy7-41","Golurk","Pokemon","Stage 1","130","Fighting","4","Common","Dig Out: Cost=[], Damage=20, Text=Discard the top card of your deck. If that card is a Fighting Energy card, attach it to this Pokemon. | Double Lariat: Cost=[], Damage=90×, Text=Flip 2 coins. This attack does 90 damage times the number of heads."
"xy7-44","Sableye","Pokemon","Basic","70","Darkness","1","Uncommon","Bewitching Eyes: Cost=[], Damage=, Text=Choose a Supporter card from your opponent's discard pile and use it as the effect of this attack. | Furtive Drop: Cost=[], Damage=, Text=Put 3 damage counters on your opponent's Active Pokemon."
"xy7-45","Inkay","Pokemon","Basic","50","Darkness","1","Common","Ink Spit: Cost=[], Damage=10, Text=If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing."
"xy7-46","Malamar","Pokemon","Stage 1","90","Darkness","1","Common","Entangling Control: Cost=[], Damage=, Text=Switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon. The new Active Pokemon is now Confused. | Trash Tentacle: Cost=[], Damage=30, Text=Put a card from your discard pile into your hand."
"xy7-47","Beldum","Pokemon","Basic","60","Metal","2","Common","Ram: Cost=[], Damage=10, Text= | Spinning Attack: Cost=[], Damage=30, Text="
"xy7-48","Metang","Pokemon","Stage 1","90","Metal","3","Uncommon","Metal Claw: Cost=[], Damage=30, Text= | Bullet Punch: Cost=[], Damage=50+, Text=Flip 2 coins. This attack does 20 more damage for each heads."
"xy7-49","Metagross","Pokemon","Stage 2","150","Metal","4","Rare","Iron Cannon: Cost=[], Damage=80+, Text=You may discard all Metal Energy attached to this Pokemon. If you do, this attack does 80 more damage."
"xy7-50","Metagross","Pokemon","Stage 2","150","Metal","4","Rare","Machine Gun Stomp: Cost=[], Damage=20+, Text=This attack does 10 more damage for each card in your hand. | Guard Press: Cost=[], Damage=80, Text=During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance)."
"xy7-51","Registeel","Pokemon","Basic","120","Metal","3","Rare","Iron Head: Cost=[], Damage=30×, Text=Flip a coin until you get tails. This attack does 30 damage times the number of heads. | Forbidden Iron Hammer: Cost=[], Damage=70, Text=If your opponent's Active Pokemon is a Pokemon-EX, discard an Energy attached to that Pokemon."
"xy7-52","Ralts","Pokemon","Basic","60","Fairy","1","Common","Mumble: Cost=[], Damage=10, Text= | Magical Shot: Cost=[], Damage=20, Text="
"xy7-53","Kirlia","Pokemon","Stage 1","80","Fairy","1","Uncommon","Calm Mind: Cost=[], Damage=, Text=Heal 30 damage from this Pokemon. | Magical Shot: Cost=[], Damage=50, Text="
"xy7-54","Gardevoir","Pokemon","Stage 2","130","Fairy","2","Rare Holo","Telekinesis: Cost=[], Damage=, Text=This attack does 50 damage to 1 of your opponent's Pokemon. This attack's damage isn't affected by Weakness or Resistance."
"xy7-55","Cottonee","Pokemon","Basic","40","Fairy","1","Common","Cotton Bed: Cost=[], Damage=10, Text=Your opponent's Active Pokemon is now Asleep."
"xy7-56","Whimsicott","Pokemon","Stage 1","70","Fairy","1","Uncommon","Windy Mischief: Cost=[], Damage=, Text=Move all damage counters from 1 of your Benched Pokemon to your opponent's Active Pokemon. | Rolling Tackle: Cost=[], Damage=30, Text="
"xy7-58","Goomy","Pokemon","Basic","40","Dragon","2","Common","Stampede: Cost=[], Damage=10, Text="
"xy7-59","Sliggoo","Pokemon","Stage 1","70","Dragon","3","Uncommon","Bubble: Cost=[], Damage=, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Melt: Cost=[], Damage=20, Text="
"xy7-60","Goodra","Pokemon","Stage 2","150","Dragon","3","Rare Holo","Liquid Blow: Cost=[], Damage=, Text=This attack does 20 damage to 1 of your opponent's Pokemon for each Colorless in its Retreat Cost. (Don't apply Weakness and Resistance for Benched Pokemon.) | Shining Breath: Cost=[], Damage=110, Text=During your opponent's next turn, this Pokemon can't be affected by any Special Conditions."
"xy7-61","Meowth","Pokemon","Basic","60","Colorless","1","Common","Act Tough: Cost=[], Damage=10+, Text=If this Pokemon has any Darkness Energy attached to it, this attack does 20 more damage."
"xy7-62","Persian","Pokemon","Stage 1","90","Colorless","1","Common","Fake Out: Cost=[], Damage=30, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Ambush: Cost=[], Damage=40+, Text=Flip a coin. If heads, this attack does 30 more damage."
"xy7-63","Eevee","Pokemon","Basic","60","Colorless","1","Common","Tackle: Cost=[], Damage=10, Text= | Lunge: Cost=[], Damage=30, Text=Flip a coin. If tails, this attack does nothing."
"xy7-64","Porygon","Pokemon","Basic","60","Colorless","1","Common","Data Check: Cost=[], Damage=, Text=Look through your deck. Shuffle your deck afterward. | Sharpen: Cost=[], Damage=20, Text="
"xy7-65","Porygon2","Pokemon","Stage 1","80","Colorless","2","Uncommon","Sharpen: Cost=[], Damage=20, Text= | Tri Attack: Cost=[], Damage=30×, Text=Flip 3 coins. This attack does 30 damage times the number of heads."
"xy7-66","Porygon-Z","Pokemon","Stage 2","130","Colorless","2","Rare","Cyber Crush: Cost=[], Damage=, Text=Discard all Special Energy attached to each of your opponent's Pokemon. | Slowing Beam: Cost=[], Damage=70, Text=During your opponent's next turn, the Defending Pokemon's attacks cost Colorless more."
"xy7-67","Porygon-Z","Pokemon","Stage 2","130","Colorless","2","Rare Holo","Digital Reboot: Cost=[], Damage=, Text=Devolve as many of your Benched Pokemon as many times as you like. Put each Evolution card removed this way into your hand. | Dazzle Blast: Cost=[], Damage=50, Text=Your opponent's Active Pokemon is now Confused."
"xy7-69","Ace Trainer","Trainer","Supporter",,"","","Uncommon",""
"xy7-70","Ampharos Spirit Link","Trainer","Pokemon Tool",,"","","Uncommon",""
"xy7-71","Eco Arm","Trainer","Item",,"","","Uncommon",""
"xy7-72","Energy Recycler","Trainer","Item",,"","","Uncommon",""
"xy7-73","Faded Town","Trainer","Stadium",,"","","Uncommon",""
"xy7-74","Forest of Giant Plants","Trainer","Stadium",,"","","Uncommon",""
"xy7-75","Hex Maniac","Trainer","Supporter",,"","","Uncommon",""
"xy7-76","Level Ball","Trainer","Item",,"","","Uncommon",""
"xy7-77","Lucky Helmet","Trainer","Pokemon Tool",,"","","Uncommon",""
"xy7-78","Lysandre","Trainer","Supporter",,"","","Uncommon",""
"xy7-79","Paint Roller","Trainer","Item",,"","","Uncommon",""
"xy7-80","Sceptile Spirit Link","Trainer","Pokemon Tool",,"","","Uncommon",""
"xy7-81","Tyranitar Spirit Link","Trainer","Pokemon Tool",,"","","Uncommon",""
"xy7-82","Dangerous Energy","Energy","Special",,"","","Uncommon",""
"xy7-83","Flash Energy","Energy","Special",,"","","Uncommon",""
