"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"ecard3-16","Machamp","Pokemon","Stage 2","120","Fighting","2","Rare","Drag Off: Cost=[], Damage=20, Text=Before doing damage, if your opponent has any Benched Pokemon, choose 1 of them and switch it with the Defending Pokemon. If your opponent has no Benched Pokemon, ignore this effect. | Hurricane Punch: Cost=[], Damage=30×, Text=Flip 4 coins. This attack does 30 damage times the number of heads."
"ecard3-17","Magcargo","Pokemon","Stage 1","80","Fire","3","Rare","Eruption: Cost=[], Damage=20+, Text=Each player discard the top card of his or her deck. This attack does 20 damage plus 20 more damage for each Fire Energy card discarded in this way. | Fire Stream: Cost=[], Damage=60, Text=Discard a Fire Energy card attached to Magcargo in order to use this attack. If your opponent has any Benched Pokemon, this attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-18","Magcargo","Pokemon","Stage 1","80","Fighting","3","Rare","Crushing Lava: Cost=[], Damage=40+, Text=You may discard a Fire or Fighting basic Energy card attached to Magcargo. If you discard a Fire Energy card in this way, the Defending Pokemon is now Burned. If you discard a Fighting Energy card in this way, this attack does 40 damage plus 20 more damage."
"ecard3-19","Magneton","Pokemon","Stage 1","80","Lightning","1","Rare","Electric Blast: Cost=[], Damage=40, Text=You may discard all Lightning Energy cards attached to Magneton when you use this attack. If you do, put damage counters equal to the amount of Energy cards removed in this way on any number of your opponent's Benched Pokemon in the way you like. (For example, if you discard 3 Lightning Energy cards, you can put 1 damage counter on 1 of your opponent's Benched Pokemon and 2 on another.)"
"ecard3-20","Magneton","Pokemon","Stage 1","70","Metal","2","Rare","Bounce Off: Cost=[], Damage=20, Text=If Magneton and the Defending Pokemon don't have the same number of Energy cards attached to them, the player controlling the Active Pokemon with the fewest number of Energy cards attached to it switches 1 of his or her Benched Pokemon with his or her Active Pokemon. | Magnetic Wave: Cost=[], Damage=30+, Text=This attack does 30 damage plus 10 damage times the number of your Benched Pokemon minus the number of your opponent's Benched Pokemon. (For example, if your opponent has 1 Benched Pokemon and you have 3, this attack will do 30 damage plus 20 more damage.)"
"ecard3-21","Moltres","Pokemon","Basic","80","Fire","2","Rare","Collect Fire: Cost=[], Damage=10, Text=If there are any Fire Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Moltres. | Burning Tail: Cost=[], Damage=60, Text=Flip a coin. If tails, discard a Fire Energy card attached to Moltres."
"ecard3-22","Nidoqueen","Pokemon","Stage 2","110","Grass","3","Rare","Double Claw: Cost=[], Damage=30+, Text=Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads"
"ecard3-23","Omastar","Pokemon","Stage 2","90","Water","2","Rare","Spook: Cost=[], Damage=50, Text=The Defending Pokemon can't retreat during your opponent's next turn."
"ecard3-24","Piloswine","Pokemon","Stage 1","90","Water","3","Rare","Freezing Breath: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, the Defending Pokemon is now Asleep. | Trample: Cost=[], Damage=40, Text=For each Benched Pokemon (yours and your opponent's), flip a coin. If heads, this attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ecard3-25","Politoed","Pokemon","Stage 2","110","Water","2","Rare","Sudden Growth: Cost=[], Damage=, Text=Attach any number of basic Energy cards from your hand to Politoed. | Frog Hop: Cost=[], Damage=30+, Text=Flip a coin. If heads, this attack does 30 damage plus 20 more damage. | Energy Splash: Cost=[], Damage=70, Text=Move 2 Water Energy cards attached to Politoed to 1 or 2 of your Benched Pokemon. (You may put both on the same Pokemon or 1 each on 2 different Pokemon.) If you have no Benched Pokemon, ignore this effect."
"ecard3-26","Poliwrath","Pokemon","Stage 2","110","Fighting","2","Rare","Spiral Punch: Cost=[], Damage=40+, Text=Flip a coin until you get tails. This attack does 40 damage plus 20 more damage for each heads."
"ecard3-27","Raichu","Pokemon","Stage 1","80","Lightning","1","Rare","Zzzap: Cost=[], Damage=, Text=This attack does 20 damage to each Pokemon with a Poke-Body or Poke-Power (yours and your opponent's). (Don't apply Weakness or Resistance.) | Lightning Storm: Cost=[], Damage=50, Text=Flip a coin. If tails, put 2 damage counters on Raichu."
"ecard3-28","Raikou","Pokemon","Basic","70","Lightning","1","Rare","Lightning Sphere: Cost=[], Damage=40+, Text=You may flip a coin. If heads, discard all Lightning Energy cards attached to Raikou. This attack does 40 damage plus 20 more damage for each Energy card discarded in this way."
"ecard3-29","Rhydon","Pokemon","Stage 1","90","Fighting","2","Rare","Stomp: Cost=[], Damage=30+, Text=Flip a coin. If heads, this attack does 30 damage plus 20 more damage. | Giant Tail: Cost=[], Damage=100, Text=Flip a coin. If tails, this attack does nothing."
"ecard3-30","Starmie","Pokemon","Stage 1","80","Psychic","1","Rare","Energy Burst: Cost=[], Damage=10×, Text=Flip a coin. If heads, this attack does 10 damage times the number of Energy attached to Starmie and the Defending Pokemon. | Star Back: Cost=[], Damage=40, Text=Attach a basic Energy card from your discard pile to 1 of your Pokemon."
"ecard3-31","Steelix","Pokemon","Stage 1","100","Metal","4","Rare","Squeeze: Cost=[], Damage=20+, Text=Flip a coin. If heads, this attack does 20 damage plus 10 more damage and the Defending Pokemon is now Paralyzed. | Metal Tail: Cost=[], Damage=40, Text=Before doing damage, you may flip a coin. If heads, this attack does 80 damage. If tails, this attack does nothing."
"ecard3-32","Umbreon","Pokemon","Stage 1","70","Darkness","1","Rare","Sharp Claws: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 30 more damage."
"ecard3-33","Vaporeon","Pokemon","Stage 1","70","Water","1","Rare","Hypnosplash: Cost=[], Damage=10, Text=The Defending Pokemon is now Asleep. | Aqua Trick: Cost=[], Damage=40, Text=If the Defending Pokemon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and move it to 1 of your opponent's Benched Pokemon. If your opponent has no Benched Pokemon, ignore this effect."
"ecard3-34","Wigglytuff","Pokemon","Stage 1","70","Colorless","1","Rare","Do the Wave: Cost=[], Damage=10×, Text=Flip a coin. If heads, this attack does 10 damage times the number of Pokemon you have in play."
"ecard3-35","Xatu","Pokemon","Stage 1","80","Psychic","1","Rare","Warp Hole: Cost=[], Damage=30, Text=Flip a coin. If heads, choose a card from your discard pile and put it on top of your deck."
"ecard3-36","Electrode","Pokemon","Stage 1","70","Lightning","1","Uncommon","Plasma: Cost=[], Damage=20, Text=If there are any Lightning Energy card in your discard pile, flip a coin. If heads, attach 1 of them to Electrode. | Selfdestruct: Cost=[], Damage=100, Text=This attack does 20 damage to each Pokemon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokemon.) Electrode does 100 damage to itself."
"ecard3-37","Kabuto","Pokemon","Stage 1","50","Fighting","1","Uncommon","Scratch: Cost=[], Damage=30, Text="
"ecard3-38","Machoke","Pokemon","Stage 1","80","Fighting","1","Uncommon","Focus Energy: Cost=[], Damage=, Text=During your next turn, Machoke's Mega Punch attack's base damage is 80. | Mega Punch: Cost=[], Damage=40, Text="
"ecard3-39","Misdreavus","Pokemon","Basic","50","Psychic","1","Uncommon","Hypnoblast: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep. | Gift of Spite: Cost=[], Damage=, Text=Count the number of your Pokemon in play with damage counters on them. Put that many damage counters on the Defending Pokemon."
"ecard3-40","Noctowl","Pokemon","Stage 1","70","Colorless","","Uncommon","Triple Smash: Cost=[], Damage=10+, Text=Flip 3 coins. This attack does 10 damage plus 10 more damage for each heads."
"ecard3-41","Omanyte","Pokemon","Stage 1","60","Water","1","Uncommon","Water of Evolution: Cost=[], Damage=, Text=Put an Omastar from your hand onto Omanyte. This counts as evolving Omanyte. | Drag Off: Cost=[], Damage=20, Text=Before doing damage, you may choose 1 of your opponent's Benched Pokemon and switch it with the Defending Pokemon."
"ecard3-42","Persian","Pokemon","Stage 1","70","Colorless","","Uncommon","Surprise Slash: Cost=[], Damage=20, Text=Flip a coin. If heads, look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. You opponent shuffles that card into his or her deck. | Lunge: Cost=[], Damage=50, Text=Flip a coin. If tails, this attack does nothing."
"ecard3-43","Piloswine","Pokemon","Stage 1","80","Fighting","3","Uncommon","Impaling Tusk: Cost=[], Damage=40, Text= | Continuous Charge: Cost=[], Damage=30+, Text=Flip 4 coins. This attack does 30 damage plus 20 more damage for each heads. Put a damage counter on Piloswine for each heads."
"ecard3-44","Starmie","Pokemon","Stage 1","70","Water","1","Uncommon","Water Gun: Cost=[], Damage=10+, Text=This attack does 10 damage plus 20 more damage for each Water Energy attached to Starmie but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way. | Core Blast: Cost=[], Damage=30+, Text=This attack does 30 damage plus 20 more damage for each Special Energy card attached to the Defending Pokemon."
"ecard3-45","Wobbuffet","Pokemon","Basic","70","Psychic","2","Uncommon","Return Attack: Cost=[], Damage=10×, Text=Flip 2 coins. If either is heads, this attack does 10 damage times the number of damage counters on Wobbuffet."
"ecard3-46","Abra","Pokemon","Basic","40","Psychic","1","Common","Headbutt: Cost=[], Damage=20, Text="
"ecard3-47","Buried Fossil","Pokemon","Basic","30","Colorless","1","Common",""
"ecard3-48","Cleffa","Pokemon","Baby","30","Colorless","1","Common","Energy Recycle: Cost=[], Damage=, Text=Shuffle a basic Energy card from your discard pile into your deck."
"ecard3-49","Delibird","Pokemon","Basic","50","Water","1","Common","Limited Delivery: Cost=[], Damage=, Text=Search your deck for a Technical Machine or Pokemon Tool card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. | Kick Away: Cost=[], Damage=20, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. (Do the damage before switching the Pokemon.)"
"ecard3-50","Diglett","Pokemon","Basic","40","Fighting","1","Common","Burrow: Cost=[], Damage=10, Text=Flip a coin. If heads, prevent all damage done by attacks to Diglett during your opponent's next turn. (Any other effects of attacks still happen.)"
"ecard3-51","Ditto","Pokemon","Basic","50","Colorless","1","Common","Copy: Cost=[], Damage=, Text=Choose 1 of the Defending Pokemon's attacks. Copy copies that attack. This attack does nothing if Ditto doesn't have the Energy necessary to use that attack. (You must still do anything else required in order to use that attack.)"
"ecard3-52","Dugtrio","Pokemon","Stage 1","70","Fighting","1","Common","Burrow: Cost=[], Damage=20, Text=Flip a coin. If heads, prevent all damage done by attacks to Dugtrio during your opponent's next turn. (Any other effects of attacks still happen.) | Dig Under: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. Don't apply Weakness or Resistance. (Any other effects that would happen after applying Weakness and Resistance still happen.)"
"ecard3-53","Dunsparce","Pokemon","Basic","40","Colorless","1","Common","Tail Shake: Cost=[], Damage=10, Text=The Defending Pokemon is now Asleep."
"ecard3-54","Eevee","Pokemon","Basic","50","Colorless","1","Common","Smash Kick: Cost=[], Damage=10, Text= | Take Down: Cost=[], Damage=30, Text=Eevee does 10 damage to itself."
"ecard3-55","Farfetch'd","Pokemon","Basic","50","Colorless","1","Common","Whirlwind: Cost=[], Damage=, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon. | Leek Rush: Cost=[], Damage=10×, Text=Flip a coin until you get tails. This attack does 10 damage times the number of heads."
"ecard3-56","Forretress","Pokemon","Stage 1","70","Grass","2","Common","Shell Rupture: Cost=[], Damage=, Text=This attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Double Spin: Cost=[], Damage=40×, Text=Flip 2 coins. This attack does 40 damage times the number of heads."
"ecard3-57","Gastly","Pokemon","Basic","50","Psychic","1","Common","Haunt: Cost=[], Damage=, Text=Put a damage counter on the Defending Pokemon."
"ecard3-58","Girafarig","Pokemon","Basic","60","Psychic","1","Common","Energy Patch: Cost=[], Damage=, Text=Take a basic Energy card attached to 1 of your Pokemon and attach it to another of your Pokemon. | Syncroblast: Cost=[], Damage=40, Text=If Girafarig and the Defending Pokemon don't have the same number of Energy cards attached to them, this attack's base damage is 10 instead of 40."
"ecard3-59","Gligar","Pokemon","Basic","60","Fighting","1","Common","Irongrip: Cost=[], Damage=10, Text= | Sharp Stinger: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Poisoned. If tails, the Defending Pokemon is now Paralyzed."
"ecard3-60","Golbat","Pokemon","Stage 1","70","Grass","1","Common","Poison Sound Wave: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. If tails, the Defending Pokemon is now Poisoned. | Strength in Numbers: Cost=[], Damage=30+, Text=This attack does 30 damage plus 10 more damage for each Zubat, Golbat, and Crobat on your Bench."
"ecard3-61","Granbull","Pokemon","Stage 1","80","Colorless","1","Common","Fling: Cost=[], Damage=20, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. (Do the damage before switching the Pokemon.) | Mega Punch: Cost=[], Damage=50, Text="
"ecard3-62","Growlithe","Pokemon","Basic","50","Fire","1","Common","Flare: Cost=[], Damage=10, Text= | Double Kick: Cost=[], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads."
"ecard3-63","Haunter","Pokemon","Stage 1","70","Psychic","1","Common","Confuse Ray: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. | Shadow Hand: Cost=[], Damage=30, Text=You may discard up to 2 cards from your hand. If you do, draw that many cards."
"ecard3-64","Heracross","Pokemon","Basic","60","Grass","1","Common","Slash: Cost=[], Damage=20, Text= | Angry Horn: Cost=[], Damage=30, Text=If there are 4 or more damage counters on Heracross, this attack's base damage is 50 instead of 30."
"ecard3-65","Hoothoot","Pokemon","Basic","40","Colorless","1","Common","Hypnosis: Cost=[], Damage=, Text=The Defending Pokemon is now Asleep. | Eerie Light: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"ecard3-66","Houndour","Pokemon","Basic","50","Fire","1","Common","Retaliate: Cost=[], Damage=10×, Text=This attack does 10 damage times the number of damage counters on Houndour. | Fireworks: Cost=[], Damage=20, Text=Flip a coin. If tails, discard a Fire Energy card attached to Houndour."
"ecard3-67","Igglybuff","Pokemon","Baby","30","Colorless","1","Common","Energy Heal: Cost=[], Damage=, Text=Choose 1 of your Pokemon with an Energy card attached to it. Remove 1 damage counter from that Pokemon."
"ecard3-68","Jigglypuff","Pokemon","Basic","50","Colorless","1","Common","Nap: Cost=[], Damage=, Text=Remove 1 damage counter from Jigglypuff. | Lullaby: Cost=[], Damage=10, Text=The Defending Pokemon is now Asleep."
"ecard3-69","Kadabra","Pokemon","Stage 1","70","Psychic","1","Common","Nightmare: Cost=[], Damage=10, Text=The Defending Pokemon is now Asleep. | Mind Shock: Cost=[], Damage=40, Text=Don't apply Weakness and Resistance."
"ecard3-70","Kakuna","Pokemon","Stage 1","70","Grass","2","Common","Poisonpowder: Cost=[], Damage=, Text=The Defending Pokemon is now Poisoned."
"ecard3-71","Lapras","Pokemon","Basic","60","Water","2","Common","Assist: Cost=[], Damage=, Text=Search your deck for a Supporter card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. | Hypnoblast: Cost=[], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep."
"ecard3-72","Ledyba","Pokemon","Basic","40","Grass","1","Common","Teary Eyes: Cost=[], Damage=, Text=During your opponent's next turn, any damage done to Ledyba by attacks is reduced by 20. | Quick Turn: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads."
"ecard3-73","Ledyba","Pokemon","Basic","50","Grass","1","Common","Gnaw: Cost=[], Damage=10, Text= | Slam: Cost=[], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads."
"ecard3-74","Machop","Pokemon","Basic","50","Fighting","1","Common","Smash Punch: Cost=[], Damage=20, Text=Flip a coin. If tails, this attack does nothing. | Fling: Cost=[], Damage=20, Text=Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. (Do the damage before switching the Pokemon.)"
"ecard3-75","Magikarp","Pokemon","Basic","30","Water","1","Common","Signs of Evolution: Cost=[], Damage=, Text=Flip a coin. If heads, search your deck for a card that evolves from Magikarp, show it to your opponent, and put it into your hand. Shuffle your deck afterward. | Splash: Cost=[], Damage=10, Text="
"ecard3-76","Magnemite","Pokemon","Basic","40","Lightning","1","Common","Thunder Wave: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Magnetic Lines: Cost=[], Damage=10, Text=If the Defending Pokemon has any basic Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and move it to 1 of your opponent's Benched Pokemon. If your opponent has no Benched Pokemon, ignore this effect."
"ecard3-77","Mantine","Pokemon","Basic","60","Water","2","Common","Fin Smack: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads | Aqua Sonic: Cost=[], Damage=30, Text=Don't apply Resistance."
"ecard3-78","Meowth","Pokemon","Basic","40","Colorless","1","Common","Sudden Swipe: Cost=[], Damage=10, Text=Flip a coin. If heads, look at your opponent's hand. If he or she has any Energy cards there, choose 1 of them. Your opponent shuffles that card into his or her deck."
"ecard3-79","Murkrow","Pokemon","Basic","50","Darkness","1","Common","Evil Eye: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon. Put a damage counter on that Pokemon. | Blindside: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon that has a damage counter on it. This attack does 20 damage to that Pokemon. Don't apply Weakness and Resistance."
"ecard3-80","Natu","Pokemon","Basic","50","Psychic","1","Common","Foresight: Cost=[], Damage=, Text=Look at the top 3 cards of either player's deck and rearrange them as you like. | Removal Beam: Cost=[], Damage=10, Text=If the Defending Pokemon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it."
"ecard3-81","Nidoran ♀","Pokemon","Basic","50","Grass","1","Common","Call for Family: Cost=[], Damage=, Text=Search your deck for a Basic Pokemon card named Nidoran ♀ or Nidoran ♂ and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) | Scratch: Cost=[], Damage=10, Text="
"ecard3-82","Nidoran ♀","Pokemon","Basic","50","Grass","1","Common","Poison Sting: Cost=[], Damage=10, Text=The Defending Pokemon is now Poisoned."
"ecard3-83","Nidorina","Pokemon","Stage 1","80","Grass","2","Common","Tackle: Cost=[], Damage=20, Text= | Poison Claws: Cost=[], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Poisoned."
"ecard3-84","Pikachu","Pokemon","Basic","50","Lightning","1","Common","Max Voltage: Cost=[], Damage=20+, Text=Discard all Lightning Energy cards attached to Pikachu. This attack does 20 damage plus 10 more damage for each Energy card discarded in this way."
"ecard3-85","Pineco","Pokemon","Basic","40","Grass","1","Common","Surprise Attack: Cost=[], Damage=20, Text=Flip a coin. If tails, this attack does nothing."
"ecard3-86","Pineco","Pokemon","Basic","50","Grass","1","Common","Double-edge: Cost=[], Damage=30, Text=Pineco does 10 damage to itself."
"ecard3-87","Poliwag","Pokemon","Basic","40","Water","1","Common","Sleep Bubble: Cost=[], Damage=10, Text=The Defending Pokemon is now Asleep. | Doubleslap: Cost=[], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads."
"ecard3-88","Poliwhirl","Pokemon","Stage 1","70","Water","1","Common","Twiddle: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. If tails, the Defending Pokemon is now Asleep. | Double Kick: Cost=[], Damage=30×, Text=Flip 2 coins. This attack does 30 damage times the number of heads."
"ecard3-89","Raticate","Pokemon","Stage 1","70","Colorless","1","Common","Scratch: Cost=[], Damage=20, Text= | Continuous Bite: Cost=[], Damage=10+, Text=Flip 3 coins. If you get 1 heads, this attack does 10 damage plus 10 more damage. If you get 2 heads, this attack does 10 damage plus 30 more damage. If you get 3 heads, this attack does 10 damage plus 60 more damage."
"ecard3-90","Rattata","Pokemon","Basic","30","Colorless","1","Common","Call for Friends: Cost=[], Damage=, Text=Search your deck for a Baby Pokemon or Basic Pokemon card and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) | Body Slam: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"ecard3-91","Rhyhorn","Pokemon","Basic","60","Fighting","2","Common","Horn Attack: Cost=[], Damage=10, Text= | Retaliate: Cost=[], Damage=10×, Text=This attack does 10 damage times the number of damage counters on Rhyhorn."
"ecard3-92","Sandshrew","Pokemon","Basic","40","Fighting","1","Common","Double Scratch: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads. | Dig Under: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. Don't apply Weakness and Resistance. (Any other effects that would happen after applying Weakness and Resistance still happen.)"
"ecard3-93","Sandslash","Pokemon","Stage 1","70","Fighting","1","Common","Sand Trap: Cost=[], Damage=10, Text=If your opponent has any Benched Pokemon, choose up to 2 of them. This attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.) | Poison Needle Rush: Cost=[], Damage=20×, Text=Flip 3 coins. This attack does 20 damage times the number of heads. If you get at least 1 heads, the Defending Pokemon is now Poisoned."
"ecard3-94","Seel","Pokemon","Basic","50","Water","1","Common","Cold Breath: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep."
"ecard3-95","Seel","Pokemon","Basic","50","Water","1","Common","Double Headbutt: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads. | Ice Beam: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"ecard3-96","Shuckle","Pokemon","Basic","30","Grass","2","Common","Poisonous Saliva: Cost=[], Damage=10, Text=The Defending Pokemon is now Poisoned."
"ecard3-97","Skarmory","Pokemon","Basic","60","Metal","2","Common","Double Peck: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads. | Spinning Head: Cost=[], Damage=30, Text=Flip a coin. If heads, switch Skarmory with 1 of your Benched Pokemon."
"ecard3-98","Slugma","Pokemon","Basic","50","Fire","2","Common","Tackle: Cost=[], Damage=10, Text= | Scorching Lava: Cost=[], Damage=, Text=Discard a Fire Energy card attached to Slugma in order to use this attack. The Defending Pokemon is now Burned."
"ecard3-99","Slugma","Pokemon","Basic","50","Fire","2","Common","Singe: Cost=[], Damage=10, Text=The Defending Pokemon is now Burned."
"ecard3-100","Snorlax","Pokemon","Basic","80","Colorless","3","Common","Continuous Tumble: Cost=[], Damage=30×, Text=Flip a coin until you get tails. This attack does 30 damage times the number of heads."
"ecard3-101","Snubbull","Pokemon","Basic","50","Colorless","1","Common","Scary Face: Cost=[], Damage=, Text=Flip a coin. If heads, until the end of your opponent's next turn the Defending Pokemon can't attack or retreat. | Bite: Cost=[], Damage=20, Text="
