"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Attacks"
"hgss3-17","Leafeon","Pokemon","Stage 1","90","Grass","1","Rare","Miasma Wind: Cost=[], Damage=50×, Text=Does 50 damage damage times the number of Special Conditions affecting the Defending Pokemon. | Soothing Scent: Cost=[], Damage=30, Text=The Defending Pokemon is now Asleep."
"hgss3-18","Metagross","Pokemon","Stage 2","130","Metal","4","Rare","Strength: Cost=[], Damage=70, Text= | Quad Smash: Cost=[], Damage=50×, Text=Flip 4 coins. This attack does 50 damage times the number of heads."
"hgss3-19","Mismagius","Pokemon","Stage 1","80","Psychic","1","Rare","Sleeping Spell: Cost=[], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep. | Poltergeist: Cost=[], Damage=30×, Text=Look at your opponent's hand. This attack does 30 damage times the number of Trainer, Supporter, and Stadium cards in your opponent's hand.]"
"hgss3-20","Rotom","Pokemon","Basic","60","Lightning","1","Rare","Plasma Arrow: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage for each Energy attached to that Pokemon. This attack's damage isn't affected by Weakness or Resistance."
"hgss3-21","Skarmory","Pokemon","Basic","80","Metal","1","Rare","Steel Coat: Cost=[], Damage=, Text=Search your deck for a Metal Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward. | Razor Wing: Cost=[], Damage=40, Text="
"hgss3-22","Tropius","Pokemon","Basic","90","Grass","2","Rare","Fresh-Picked Fruit: Cost=[], Damage=, Text=Remove 6 damage counters from 1 of your Benched Pokemon. | Cutting Wind: Cost=[], Damage=40, Text="
"hgss3-23","Vespiquen","Pokemon","Stage 1","100","Grass","3","Rare","Mach Wind: Cost=[], Damage=60, Text=During your next turn, Vespiquen's Retreat Cost is 0."
"hgss3-24","Vileplume","Pokemon","Stage 2","120","Grass","2","Rare","Dazzling Pollen: Cost=[], Damage=50+, Text=Flip a coin. If heads, this attack does 50 damage plus 20 more damage. If tails, the Defending Pokemon is now Confused."
"hgss3-25","Weavile","Pokemon","Stage 1","80","Darkness","","Rare","Feint Attack: Cost=[], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon."
"hgss3-26","Flareon","Pokemon","Stage 1","90","Fire","1","Uncommon","Flame Tail: Cost=[], Damage=30, Text= | Flamethrower: Cost=[], Damage=90, Text=Discard an Energy attached to Flareon."
"hgss3-27","Gloom","Pokemon","Stage 1","80","Grass","1","Uncommon","Miracle Powder: Cost=[], Damage=30, Text=Flip a coin. If heads, choose 1 Special Condition. The Defending Pokemon is now affected by that Special Condition."
"hgss3-28","Jolteon","Pokemon","Stage 1","80","Lightning","","Uncommon","Agility: Cost=[], Damage=20, Text=Flip a coin. If heads, prevent all effects of attacks, including damage, done to Jolteon during your opponent's next turn. | Mach Bolt: Cost=[], Damage=70, Text="
"hgss3-29","Lairon","Pokemon","Stage 1","90","Metal","3","Uncommon","Scrap Attack: Cost=[], Damage=20, Text=Flip a coin. If heads, search your discard pile for a Metal Energy card and attach it to Lairon. | Tackle: Cost=[], Damage=60, Text="
"hgss3-30","Metang","Pokemon","Stage 1","80","Metal","2","Uncommon","Hammer In: Cost=[], Damage=30, Text= | Double Smash: Cost=[], Damage=50×, Text=Flip 2 coins. This attack does 50 damage times the number of heads."
"hgss3-31","Muk","Pokemon","Stage 1","100","Psychic","3","Uncommon","Sludge Drag: Cost=[], Damage=, Text=Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon. The new Defending Pokemon is now Confused and Poisoned. | Pester: Cost=[], Damage=50+, Text=If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 30 more damage."
"hgss3-32","Pinsir","Pokemon","Basic","70","Grass","1","Uncommon","Charging Horn: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 20 more damage. | Guillotine: Cost=[], Damage=60, Text="
"hgss3-33","Raichu","Pokemon","Stage 1","80","Lightning","","Uncommon","Pain-full Punch: Cost=[], Damage=30, Text= | Spark: Cost=[], Damage=40, Text=Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss3-34","Raticate","Pokemon","Stage 1","80","Colorless","","Uncommon","Razor-Sharp Incisors: Cost=[], Damage=10×, Text=Does 10 damage times the number of damage counters on the Defending Pokemon. | Gnaw Up: Cost=[], Damage=30, Text=Discard a Special Energy card attached to the Defending Pokemon."
"hgss3-35","Sableye","Pokemon","Basic","60","Darkness","1","Uncommon","Pull Out: Cost=[], Damage=, Text=Search your discard pile for any 1 card, show it to your opponent, and put it on top of your deck. | Dark Hand: Cost=[], Damage=20+, Text=If you have more cards in your hand than your opponent, this attack does 20 damage plus 30 more damage."
"hgss3-36","Scyther","Pokemon","Basic","60","Grass","1","Uncommon","Afterimage Strike: Cost=[], Damage=20, Text=During your opponent's next turn, if Scyther would be damaged by an attack, flip a coin. If heads, prevent that attack's damage done to Scyther."
"hgss3-37","Skuntank","Pokemon","Stage 1","80","Darkness","1","Uncommon","Stun Gas: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Poisoned. If tails, the Defending Pokemon is now Paralyzed. | Fury Swipes: Cost=[], Damage=30×, Text=Flip 3 coins. This attack does 30 damage times the number of heads."
"hgss3-38","Slowbro","Pokemon","Stage 1","90","Water","2","Uncommon","Full-Belly Refresh: Cost=[], Damage=, Text=Remove all Special Conditions and 3 damage counters from Slowbro. | Startling Trip: Cost=[], Damage=50, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. If tails, Slowbro is now Confused."
"hgss3-39","Togetic","Pokemon","Stage 1","80","Colorless","1","Uncommon","Chase Up: Cost=[], Damage=, Text=Search your deck for any 1 card and put it into your hand. Shuffle your deck afterward. | Fly: Cost=[], Damage=30, Text=Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage done to Togetic during your opponent's next turn."
"hgss3-40","Unown","Pokemon","Basic","50","Psychic","1","Uncommon","Hidden Power: Cost=[], Damage=10, Text="
"hgss3-41","Vaporeon","Pokemon","Stage 1","90","Water","2","Uncommon","Spiral Drain: Cost=[], Damage=20, Text=Remove 2 damage counters from Vaporeon. | Dual Splash: Cost=[], Damage=, Text=Choose 2 of your opponent's Pokemon. This attack does 30 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss3-42","Aron","Pokemon","Basic","50","Metal","1","Common","Metal Sound: Cost=[], Damage=, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. | Headbutt: Cost=[], Damage=20, Text="
"hgss3-43","Beldum","Pokemon","Basic","50","Metal","1","Common","Lunge Out: Cost=[], Damage=10, Text= | Single Smash: Cost=[], Damage=50, Text=Flip a coin. If tails, this attack does nothing."
"hgss3-44","Combee","Pokemon","Basic","30","Grass","1","Common","Enraged Assault: Cost=[], Damage=20+, Text=If Vespiquen is on your Bench and has any damage counters on it, this attack does 20 damage plus 60 more damage and the Defending Pokemon is now Poisoned."
"hgss3-45","Doduo","Pokemon","Basic","50","Colorless","1","Common","Peck: Cost=[], Damage=10, Text= | Double Headstrike: Cost=[], Damage=50, Text=Flip 2 coins. If either of them is tails, this attack does nothing."
"hgss3-46","Drifloon","Pokemon","Basic","50","Psychic","1","Common","Minimize: Cost=[], Damage=, Text=During your opponent's next turn, any damage done to Drifloon by attacks is reduced by 20 (after applying Weakness and Resistance). | Pull: Cost=[], Damage=, Text=Flip a coin. If heads, switch the Defending Pokemon with 1 of your opponent's Benched Pokemon."
"hgss3-47","Eevee","Pokemon","Basic","50","Colorless","1","Common","Tackle: Cost=[], Damage=10, Text= | Bite: Cost=[], Damage=20, Text="
"hgss3-48","Eevee","Pokemon","Basic","50","Colorless","1","Common","Call for Family: Cost=[], Damage=, Text=Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward. | Tickle: Cost=[], Damage=10, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
"hgss3-49","Gligar","Pokemon","Basic","70","Fighting","1","Common","Stun Poison: Cost=[], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed and Poisoned."
"hgss3-50","Grimer","Pokemon","Basic","60","Psychic","2","Common","Sticky Liquid: Cost=[], Damage=, Text=During your opponent's next turn, the Defending Pokemon's Retreat Cost is Colorless more. | Sludge Toss: Cost=[], Damage=20, Text="
"hgss3-51","Hitmonchan","Pokemon","Basic","70","Fighting","1","Common","Detect: Cost=[], Damage=, Text=Flip a coin. If heads, prevent all effects of attack, including damage, done to Hitmonchan during your opponent's next turn. | Sky Uppercut: Cost=[], Damage=30, Text=This attack's damage isn't affected by Resistance."
"hgss3-52","Hitmonlee","Pokemon","Basic","80","Fighting","2","Common","Kick: Cost=[], Damage=20, Text= | High Jump Kick: Cost=[], Damage=60, Text="
"hgss3-53","Houndour","Pokemon","Basic","50","Darkness","1","Common","Sharp Fang: Cost=[], Damage=30, Text="
"hgss3-54","Houndour","Pokemon","Basic","50","Darkness","1","Common","Jump On: Cost=[], Damage=10+, Text=Flip a coin. If heads, this attack does 10 damage plus 10 more damage."
"hgss3-55","Makuhita","Pokemon","Basic","70","Fighting","2","Common","Slap Down: Cost=[], Damage=20+, Text=Flip 2 coins. This attack does 20 damage plus 10 more damage for each heads. | Slap Push: Cost=[], Damage=40, Text="
"hgss3-56","Mawile","Pokemon","Basic","60","Metal","1","Common","Selfish Draw: Cost=[], Damage=, Text=Look at the top card of your deck. You may put it into your hand. If not, discard it and draw a card. | Destructive Jaw: Cost=[], Damage=30, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed and discard an Energy card attached to the Defending Pokemon."
"hgss3-57","Misdreavus","Pokemon","Basic","60","Psychic","1","Common","Mumble: Cost=[], Damage=10, Text= | Dual Draw: Cost=[], Damage=, Text=Each player draws 3 cards."
"hgss3-58","Murkrow","Pokemon","Basic","60","Darkness","1","Common","Astonish: Cost=[], Damage=10, Text=Flip a coin. If heads, choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck."
"hgss3-59","Murkrow","Pokemon","Basic","70","Darkness","1","Common","Glide: Cost=[], Damage=10, Text= | Dark Cutter: Cost=[], Damage=30, Text="
"hgss3-60","Oddish","Pokemon","Basic","40","Grass","1","Common","Ram: Cost=[], Damage=10, Text= | Find a Friend: Cost=[], Damage=, Text=Flip a coin. If heads, search your deck for a Grass Pokemon, show it to your opponent, and put it into your hand. Shuffle your deck afterward."
"hgss3-61","Pikachu","Pokemon","Basic","50","Lightning","1","Common","Slam: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads."
"hgss3-62","Pineco","Pokemon","Basic","60","Grass","2","Common","Rollout: Cost=[], Damage=10, Text="
"hgss3-63","Pineco","Pokemon","Basic","60","Grass","2","Common","Focus Energy: Cost=[], Damage=, Text=During your next turn, Pineco's Surprise Attack attack's base damage is 80. | Surprise Attack: Cost=[], Damage=40, Text=Flip a coin. If tails, this attack does nothing."
"hgss3-64","Rattata","Pokemon","Basic","40","Colorless","1","Common","Gnaw: Cost=[], Damage=20, Text="
"hgss3-65","Scyther","Pokemon","Basic","70","Grass","1","Common","Cut: Cost=[], Damage=20, Text= | Slashing Strike: Cost=[], Damage=50, Text=During your next turn, Scyther can't use Slashing Strike."
"hgss3-66","Slowpoke","Pokemon","Basic","60","Water","2","Common","Rambunctious Party: Cost=[], Damage=, Text=Look at the top 5 cards of your deck. Choose as many Basic Pokemon as you like and put them onto your Bench. Shuffle the other cards back into your deck. | Rain Splash: Cost=[], Damage=20, Text="
"hgss3-67","Slugma","Pokemon","Basic","60","Fire","2","Common","Combustion: Cost=[], Damage=40, Text="
"hgss3-68","Sneasel","Pokemon","Basic","60","Darkness","","Common","Fury Swipes: Cost=[], Damage=10×, Text=Flip 3 coins. This attack does 10 damage times the number of heads. | Beat Up: Cost=[], Damage=20×, Text=Flip a coin for each of your Pokemon in play. This attack does 20 damage times the number of heads."
"hgss3-69","Stunky","Pokemon","Basic","60","Darkness","1","Common","Double Scratch: Cost=[], Damage=10×, Text=Flip 2 coins. This attack does 10 damage times the number of heads."
"hgss3-70","Togepi","Pokemon","Basic","40","Colorless","1","Common","Plead: Cost=[], Damage=, Text=Ask your opponent if you may draw 2 cards. If yes, draw 2 cards. If no, this attack does 20 damage to the Defending Pokemon."
"hgss3-71","Burned Tower","Trainer","Stadium",,"","","Uncommon",""
"hgss3-72","Defender","Trainer","Item",,"","","Uncommon",""
"hgss3-73","Energy Exchanger","Trainer","Item",,"","","Uncommon",""
"hgss3-74","Flower Shop Lady","Trainer","Supporter",,"","","Uncommon",""
"hgss3-75","Legend Box","Trainer","Item",,"","","Uncommon",""
"hgss3-76","Ruins of Alph","Trainer","Stadium",,"","","Uncommon",""
"hgss3-77","Sage's Training","Trainer","Supporter",,"","","Uncommon",""
"hgss3-78","Team Rocket's Trickery","Trainer","Supporter",,"","","Uncommon",""
"hgss3-79","Darkness Energy","Energy","Special",,"","","Uncommon",""
"hgss3-80","Metal Energy","Energy","Special",,"","","Uncommon",""
