"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"hgss2-11","Xatu","Pokemon","Stage 1","90","Psychic","1","Rare Holo","","Psywave: Cost=[Psychic], EnergyCost=[1], Damage=20×, Text=Does 20 damage times the amount of Energy attached to the Defending Pokemon. | Confuse Ray: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Flip a coin. If heads, the Defending Pokemon is now Confused."
"hgss2-12","Beedrill","Pokemon","Stage 2","110","Grass","","Rare","","Twineedle: Cost=[Grass], EnergyCost=[1], Damage=50×, Text=Flip 2 coins. This attack does 50 damage times the number of heads. | Paralyze Poison: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text=The Defending Pokemon is now Poisoned. Flip a coin. If heads, the Defending Pokemon is also Paralyzed."
"hgss2-13","Blastoise","Pokemon","Stage 2","130","Water","3","Rare","Wash Out: Effect=[As often as you like during your turn (before your attack), you may move a Water Energy attached to 1 of your Benched Pokemon to your Active Pokemon. This power can't be used if Blastoise is affected by a Special Condition.]","Hydro Launcher: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=, Text=Return 2 Water Energy attached to Blastoise to your hand. Choose 1 of your opponent's Pokemon. This attack does 100 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss2-14","Crobat","Pokemon","Stage 2","110","Psychic","","Rare","","Supersonic: Cost=[Psychic], EnergyCost=[1], Damage=30, Text=The Defending Pokemon is now Confused. | Hurricane Wing: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=30×, Text=Flip 4 coins. This attack does 30 damage times the number of heads."
"hgss2-15","Fearow","Pokemon","Stage 1","80","Colorless","1","Rare","","Wing Attack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text= | Repeating Drill: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=20×, Text=Flip 5 coins. This attack does 20 damage times the number of heads."
"hgss2-16","Floatzel","Pokemon","Stage 1","80","Water","","Rare","Water Acceleration: Effect=[Once during your turn (before your attack), you may attach a Water Energy card from your hand to Floatzel. This power can't be used if Floatzel is affected by a Special Condition.]","Waterfall: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=60, Text="
"hgss2-17","Kingdra","Pokemon","Stage 2","130","Water","1","Rare","","Water Arrow: Cost=[Water], EnergyCost=[1], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Stream Pump: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50+, Text=You may do 50 damage plus 30 more damage. If you do, return an Energy card attached to Kingdra to your hand."
"hgss2-18","Lanturn","Pokemon","Stage 1","90","Lightning","2","Rare","","Confuse Ray: Cost=[Lightning], EnergyCost=[1], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Confused. | Reflect Energy: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Move an Energy card attached to Lanturn to 1 of your Benched Pokemon."
"hgss2-19","Lucario","Pokemon","Stage 1","90","Fighting","1","Rare","","Bulk Up: Cost=[Colorless], EnergyCost=[1], Damage=30, Text=During your next turn, each of Lucario's attacks does 30 more damage to the Defending Pokemon (before applying Weakness and Resistance). | Magnum Punch: Cost=[Fighting, Fighting], EnergyCost=[2], Damage=50, Text="
"hgss2-20","Ninetales","Pokemon","Stage 1","90","Fire","1","Rare","","Heat Acceleration: Cost=[Fire], EnergyCost=[1], Damage=, Text=Search your discard pile for up to 3 Fire Energy cards and attach them to 1 of your Pokemon. | Searing Flame: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30, Text=The Defending Pokemon is now Burned."
"hgss2-21","Poliwrath","Pokemon","Stage 2","130","Water","3","Rare","","Steamroll: Cost=[Water, Colorless], EnergyCost=[2], Damage=40, Text=Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Dynamic Punch: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=60+, Text=Flip a coin. If heads, this attack does 60 damage plus 40 more damage and the Defending Pokemon is now Confused."
"hgss2-22","Primeape","Pokemon","Stage 1","90","Fighting","1","Rare","","Low Kick: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text= | Bebop Punch: Cost=[Fighting, Fighting], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. Flip a coin until you get tails. This attack does 50 damage times the number of heads to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss2-23","Roserade","Pokemon","Stage 1","90","Grass","1","Rare","Energy Signal: Effect=[When you attach a Grass Energy card or Psychic Energy card from your hand to Roserade during your turn, you may use this power. If you attach a Grass Energy card, the Defending Pokemon is now Confused. If you attach a Psychic Energy card, the Defending Pokemon is now Poisoned. This power can't be used if Roserade is affected by a Special Condition.]","Power Blow: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20×, Text=Does 20 damage times the amount of Energy attached to Roserade."
"hgss2-24","Steelix","Pokemon","Stage 1","120","Metal","4","Rare","","Guard Press: Cost=[Metal, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=During your opponent's next turn, any damage done to Steelix by attacks is reduced by 20 (after applying Weakness and Resistance). | Steel Swing: Cost=[Metal, Metal, Colorless, Colorless], EnergyCost=[4], Damage=80×, Text=Flip 2 coins. This attack does 80 damage times the number of heads."
"hgss2-25","Torkoal","Pokemon","Basic","80","Fire","2","Rare","Hot Snort: Effect=[Once during your turn, when you put Torkoal from your hand onto your Bench, you may flip a coin. If heads, the Defending Pokemon is now Burned.]","Flare: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30, Text="
"hgss2-26","Tyranitar","Pokemon","Stage 2","140","Darkness","3","Rare","","Tail Crush: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=40+, Text=Flip a coin. If heads, this attack does 40 damage plus 20 more damage. | Hyper Beam: Cost=[Darkness, Darkness, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Discard an Energy card attached to the Defending Pokemon."
"hgss2-27","Ursaring","Pokemon","Stage 1","100","Colorless","3","Rare","","Confront: Cost=[Colorless], EnergyCost=[1], Damage=20, Text= | Cross Chop: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=50+, Text=Flip a coin. If heads, this attack does 50 damage plus 30 more damage."
"hgss2-28","Cherrim","Pokemon","Stage 1","80","Grass","1","Uncommon","Sunny Heal: Effect=[Once during your turn (before your attack), you may remove 1 damage counter from your Active Pokemon. This power can't be used if Cherrim is affected by a Special Condition.]","Seed Bomb: Cost=[Grass], EnergyCost=[1], Damage=30, Text="
"hgss2-29","Dunsparce","Pokemon","Basic","60","Colorless","1","Uncommon","","Return: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=Draw cards until you have 6 cards in your hand."
"hgss2-30","Golbat","Pokemon","Stage 1","80","Psychic","","Uncommon","","Mean Look: Cost=[Psychic], EnergyCost=[1], Damage=20, Text=The Defending Pokemon can't retreat during your opponent's next turn."
"hgss2-31","Grotle","Pokemon","Stage 1","90","Grass","2","Uncommon","","Razor Leaf: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text= | Sleep Powder: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Flip a coin. If heads, the Defending Pokemon is now Asleep."
"hgss2-32","Kakuna","Pokemon","Stage 1","80","Grass","2","Uncommon","","Speed Evolution: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a card that evolves from Kakuna and put it onto Kakuna. (This counts as evolving Kakuna.) Shuffle your deck afterward. | Poison Sting: Cost=[Grass], EnergyCost=[1], Damage=, Text=The Defending Pokemon is now Poisoned."
"hgss2-33","Metang","Pokemon","Stage 1","80","Psychic","3","Uncommon","","Energy Crane: Cost=[Psychic], EnergyCost=[1], Damage=, Text=Search your discard pile for up to 2 Psychic Energy cards and attach them to your Pokemon in any way you like. | Psypunch: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"hgss2-34","Minun","Pokemon","Basic","60","Lightning","1","Uncommon","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward. | Tag Team Boost: Cost=[Lightning], EnergyCost=[1], Damage=10+, Text=If Plusle is on your Bench, this attack does 10 damage plus 20 more damage."
"hgss2-35","Numel","Pokemon","Basic","60","Fire","1","Uncommon","","Flare Bonus: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Discard a Fire Energy card from your hand. Then, draw 3 cards. | Combustion: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=40, Text="
"hgss2-36","Plusle","Pokemon","Basic","60","Lightning","1","Uncommon","","Collect: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw 2 cards. | Thunder Jolt: Cost=[Lightning], EnergyCost=[1], Damage=20, Text=Flip a coin. If tails, Plusle does 10 damage to itself."
"hgss2-37","Poliwhirl","Pokemon","Stage 1","80","Water","1","Uncommon","","Hypnoblast: Cost=[Water], EnergyCost=[1], Damage=20, Text=The Defending Pokemon is now Asleep. | Light Punch: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text="
"hgss2-38","Pupitar","Pokemon","Stage 1","70","Fighting","1","Uncommon","Boost Gas: Effect=[If Pupitar has any Energy attached to it, the Retreat Cost of Pupitar is 0.]","Rage: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20+, Text=Does 20 damage plus 10 more damage for each damage counter on Pupitar."
"hgss2-39","Pupitar","Pokemon","Stage 1","80","Fighting","1","Uncommon","","Hammer In: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=30, Text= | Speed Attack: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"hgss2-40","Seadra","Pokemon","Stage 1","80","Water","1","Uncommon","","Muddy Water: Cost=[Water], EnergyCost=[1], Damage=20, Text=Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Razor Fin: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"hgss2-41","Tauros","Pokemon","Basic","90","Colorless","2","Uncommon","","Smash Kick: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text= | Crimson Bull: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30×, Text=Flip 3 coins. This attack does 30 damage times the number of heads. Tauros is now Confused."
"hgss2-42","Wartortle","Pokemon","Stage 1","80","Water","1","Uncommon","","Water Arrow: Cost=[Water], EnergyCost=[1], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Surf: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"hgss2-43","Aipom","Pokemon","Basic","50","Colorless","1","Common","","Tail Code: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Move an Energy card attached to the Defending Pokemon to another of your opponent's Pokemon. | Tail Smash: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=Flip a coin. If tails, this attack does nothing."
"hgss2-44","Beldum","Pokemon","Basic","60","Psychic","2","Common","","Reaction: Cost=[Psychic], EnergyCost=[1], Damage=10, Text=You may switch Beldum with 1 of your Benched Pokemon."
"hgss2-45","Buizel","Pokemon","Basic","60","Water","1","Common","","Muddy Water: Cost=[Water], EnergyCost=[1], Damage=10, Text=Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss2-46","Carnivine","Pokemon","Basic","80","Grass","1","Common","","Drawup Power: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for an Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. | Spit Up: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"hgss2-47","Cherubi","Pokemon","Basic","50","Grass","1","Common","","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"hgss2-48","Chinchou","Pokemon","Basic","60","Lightning","1","Common","","Ram: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Lightning Ball: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=20, Text="
"hgss2-49","Horsea","Pokemon","Basic","50","Water","1","Common","","Beat: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Fin Smack: Cost=[Water, Colorless], EnergyCost=[2], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads."
"hgss2-50","Larvitar","Pokemon","Basic","50","Fighting","1","Common","","Mountain Eater: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Discard the top card of your opponent's deck. Then, remove 2 damage counters from Larvitar. | Reckless Charge: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=Larvitar does 10 damage to itself."
"hgss2-51","Larvitar","Pokemon","Basic","60","Fighting","1","Common","","Bite: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Knuckle Punch: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=20, Text="
"hgss2-52","Magmar","Pokemon","Basic","70","Fire","1","Common","","Live Coal: Cost=[Fire], EnergyCost=[1], Damage=10, Text= | Magma Punch: Cost=[Fire, Colorless], EnergyCost=[2], Damage=20, Text="
"hgss2-53","Mankey","Pokemon","Basic","50","Fighting","1","Common","","Punch: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Karate Chop: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=40-, Text=Does 40 damage minus 10 damage for each damage counter on Mankey."
"hgss2-54","Misdreavus","Pokemon","Basic","50","Psychic","1","Common","","Sharpshooting: Cost=[Psychic], EnergyCost=[1], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss2-55","Natu","Pokemon","Basic","50","Psychic","1","Common","","Peck: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Teleport: Cost=[Psychic], EnergyCost=[1], Damage=, Text=Switch Natu with 1 of your Benched Pokemon."
"hgss2-56","Onix","Pokemon","Basic","90","Fighting","4","Common","Energy Healer: Effect=[Whenever you attach an Energy card from your hand to Onix, remove a damage counter from Onix.]","Boundless Power: Cost=[Fighting, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=80, Text=Onix can't attack during your next turn."
"hgss2-57","Onix","Pokemon","Basic","90","Fighting","3","Common","","Swing Around: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=20+, Text=Flip 2 coins. This attack does 20 damage plus 20 more damage for each heads."
"hgss2-58","Poliwag","Pokemon","Basic","50","Water","1","Common","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward. | Razor Fin: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text="
"hgss2-59","Remoraid","Pokemon","Basic","50","Water","1","Common","","Rain Splash: Cost=[Water], EnergyCost=[1], Damage=10, Text= | Water Arrow: Cost=[Water, Colorless], EnergyCost=[2], Damage=, Text=Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss2-60","Riolu","Pokemon","Basic","60","Fighting","1","Common","","Kick: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Double Chop: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=20×, Text=Flip 2 coins. This attack does 20 damage times the number of heads."
"hgss2-61","Roselia","Pokemon","Basic","60","Grass","1","Common","","Petal Dance: Cost=[Grass], EnergyCost=[1], Damage=20×, Text=Flip 3 coins. This attack does 20 damage times the number of heads. Roselia is now Confused."
"hgss2-62","Spearow","Pokemon","Basic","50","Colorless","1","Common","","Roost: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Remove 4 damage counters from Spearow. Spearow can't retreat during your next turn. | Flap: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"hgss2-63","Squirtle","Pokemon","Basic","60","Water","1","Common","","Rain Splash: Cost=[Water], EnergyCost=[1], Damage=10, Text= | Shell Attack: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=40, Text="
"hgss2-64","Stantler","Pokemon","Basic","70","Colorless","1","Common","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward. | Mystifying Horns: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30, Text=The Defending Pokemon is now Confused."
"hgss2-65","Teddiursa","Pokemon","Basic","60","Colorless","1","Common","","Take Down: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=Teddiursa does 10 damage to itself."
"hgss2-66","Tropius","Pokemon","Basic","80","Grass","1","Common","","Green Call: Cost=[Grass], EnergyCost=[1], Damage=, Text=Flip 2 coins. For each heads, search your deck for a Grass Pokemon, show it to your opponent, and put it into your hand. If you do, shuffle your deck afterward. | Gust: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"hgss2-67","Turtwig","Pokemon","Basic","50","Grass","1","Common","","Leech Seed: Cost=[Grass], EnergyCost=[1], Damage=10, Text=If this attack does any damage to the Defending Pokemon (after applying Weakness and Resistance), remove 1 damage counter from Turtwig. | Ram: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"hgss2-68","Vulpix","Pokemon","Basic","60","Fire","1","Common","","Fireworks: Cost=[Fire], EnergyCost=[1], Damage=20, Text=Flip a coin. If tails, discard a Fire Energy attached to Vulpix."
"hgss2-69","Weedle","Pokemon","Basic","40","Grass","1","Common","","Speed Evolution: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a card that evolves from Weedle and put it onto Weedle. (This counts as evolving Weedle.) Shuffle your deck afterward. | Sting: Cost=[Grass], EnergyCost=[1], Damage=10, Text="
"hgss2-70","Zubat","Pokemon","Basic","50","Psychic","1","Common","","Glide: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Double Attack: Cost=[Psychic], EnergyCost=[1], Damage=, Text=Choose 2 of your opponent's Benched Pokemon. This attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"hgss2-71","Cheerleader's Cheer","Trainer","Supporter",,"","","Uncommon","",""
"hgss2-72","Dual Ball","Trainer","Item",,"","","Uncommon","",""
"hgss2-73","Emcee's Chatter","Trainer","Supporter",,"","","Uncommon","",""
"hgss2-74","Energy Returner","Trainer","Item",,"","","Uncommon","",""
"hgss2-75","Engineer's Adjustments","Trainer","Supporter",,"","","Uncommon","",""
"hgss2-76","Good Rod","Trainer","Item",,"","","Uncommon","",""
"hgss2-77","Interviewer's Questions","Trainer","Supporter",,"","","Uncommon","",""
"hgss2-78","Judge","Trainer","Supporter",,"","","Uncommon","",""
"hgss2-79","Life Herb","Trainer","Item",,"","","Uncommon","",""
"hgss2-80","PlusPower","Trainer","Item",,"","","Uncommon","",""
"hgss2-81","Pokemon Circulator","Trainer","Item",,"","","Uncommon","",""
"hgss2-82","Rare Candy","Trainer","Item",,"","","Uncommon","",""
"hgss2-83","Super Scoop Up","Trainer","Item",,"","","Uncommon","",""
