"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw9-31","Kyurem","Pokemon","130","Water","Rare Holo","Colorless, Colorless, Colorless","3","","","Frost Spear","Water, Colorless","2","30","Does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Blizzard Burn","Water, Water, Colorless","3","120","This Pokemon can't attack during your next turn.","Metal","x2"
"bw9-32","Voltorb","Pokemon","60","Lightning","Common","Colorless","1","","","Rollout","Lightning, Colorless","2","20","","","","","","","Fighting","x2"
"bw9-33","Electrode","Pokemon","90","Lightning","Rare Holo","Colorless","1","Magnetic Draw","Once during your turn (before your attack), you may draw cards until you have 4 cards in your hand.","Electro Ball","Lightning, Colorless, Colorless","3","60","","","","","","","Fighting","x2"
"bw9-34","Jolteon","Pokemon","90","Lightning","Uncommon","Colorless","1","","","Pin Missile","Colorless","1","20x","Flip 4 coins. This attack does 20 damage times the number of heads.","Electri-Defuse","Lightning, Colorless","2","40","If the Defending Pokemon is a Pokemon-EX, that Pokemon can't attack during your opponent's next turn.","Fighting","x2"
"bw9-35","Chinchou","Pokemon","70","Lightning","Common","Colorless, Colorless","2","","","Static Shock","Lightning, Colorless","2","20","","","","","","","Fighting","x2"
"bw9-36","Lanturn","Pokemon","90","Lightning","Uncommon","Colorless, Colorless","2","","","Special Tackle","Lightning","1","30+","If this Pokemon has any Special Energy attached to it, this attack does 30 more damage.","Extreme Current","Lightning, Colorless, Colorless","3","90","Discard an Energy attached to this Pokemon.","Fighting","x2"
"bw9-37","Pachirisu","Pokemon","70","Lightning","Common","Colorless","1","","","Minor Errand-Running","Colorless","1","","Search your deck for 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.","Electric Tail","Lightning","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"bw9-39","Zekrom","Pokemon","130","Lightning","Rare Holo","Colorless, Colorless","2","","","Mach Claw","Lightning, Colorless, Colorless","3","50","This attack's damage isn't affected by Resistance.","Fusion Bolt","Lightning, Colorless, Colorless, Colorless","4","80+","If Reshiram is on your Bench, this attack does 40 more damage.","Fighting","x2"
"bw9-40","Nidoran ♀","Pokemon","60","Psychic","Common","Colorless","1","","","Poison Sting","Psychic, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","","","","","","Psychic","x2"
"bw9-41","Nidorina","Pokemon","90","Psychic","Uncommon","Colorless, Colorless, Colorless","3","","","Poison Sting","Psychic, Colorless","2","20","The Defending Pokemon is now Poisoned.","Double Kick","Psychic, Colorless, Colorless","3","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","Psychic","x2"
"bw9-42","Nidoqueen","Pokemon","130","Psychic","Rare","Colorless, Colorless, Colorless","3","","","Poison Horn","Psychic, Colorless","2","50","","Double Stomp","Psychic, Colorless, Colorless","3","60+","Flip 2 coins. This attack does 30 more damage for each heads.","Psychic","x2"
"bw9-43","Nidoran ♂","Pokemon","60","Psychic","Common","Colorless","1","","","Hit Back","Psychic","1","30","If this Pokemon has no damage counters on it, this attack does nothing.","","","","","","Psychic","x2"
"bw9-44","Nidorino","Pokemon","90","Psychic","Uncommon","Colorless, Colorless, Colorless","3","","","Double Kick","Psychic, Colorless","2","30x","Flip 2 coins. This attack does 30 damage times the number of heads.","Horn Attack","Colorless, Colorless, Colorless","3","50","","Psychic","x2"
"bw9-45","Grimer","Pokemon","70","Psychic","Common","Colorless, Colorless","2","","","Lure Poison","Psychic","1","","Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with the Defending Pokemon. The new Defending Pokemon is now Poisoned.","Sludge Toss","Psychic, Colorless, Colorless","3","30","","Psychic","x2"
"bw9-46","Muk","Pokemon","100","Psychic","Rare","Colorless, Colorless, Colorless","3","","","Poison Suction","Psychic, Colorless, Colorless","3","60","If the Defending Pokemon is Poisoned, heal 60 damage from this Pokemon.","Sludge Crash","Psychic, Psychic, Colorless, Colorless","4","80","Flip a coin until you get tails. For each heads, discard an Energy attached to the Defending Pokemon.","Psychic","x2"
"bw9-47","Mr. Mime","Pokemon","70","Psychic","Rare","Colorless","1","Bench Barrier","Prevent all damage done to your Benched Pokemon by attacks.","Psy Bolt","Psychic, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Psychic","x2"
"bw9-48","Espeon","Pokemon","90","Psychic","Uncommon","Colorless","1","","","Psy Alert","Colorless","1","20","Draw cards until you have 6 cards in your hand.","Shadow Ball","Psychic","1","","This attack does 40 damage to 1 of your opponent's Pokemon. Also apply Weakness and Resistance for Benched Pokemon.","Psychic","x2"
"bw9-49","Sableye","Pokemon","70","Psychic","Rare","Colorless","1","","","Scratch","Colorless","1","10","","Shadow Cage","Psychic, Colorless","2","20","The Defending Pokemon can't retreat during your opponent's next turn.",,
"bw9-50","Beldum","Pokemon","60","Psychic","Common","Colorless","1","","","Calculate","Colorless","1","","Look at the top 4 cards of your deck and put them back on top of your deck in any order.","Psypunch","Psychic, Colorless","2","20","","Psychic","x2"
"bw9-51","Metang","Pokemon","90","Psychic","Uncommon","Colorless, Colorless","2","","","Psy Bolt","Psychic","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Psypunch","Psychic, Colorless, Colorless","3","50","","Psychic","x2"
"bw9-52","Metagross","Pokemon","140","Psychic","Rare Holo","Colorless, Colorless","2","Plasma Search","Once during your turn (before your attack), you may search your deck for a Team Plasma card, reveal it, and put it in your hand. Shuffle your deck afterward. You may not use an Ability with the same name during your turn.","Mind Bend","Psychic, Colorless, Colorless, Colorless","4","60","The Defending Pokemon is now Confused.","","","","","","Psychic","x2"
"bw9-54","Yamask","Pokemon","50","Psychic","Common","Colorless, Colorless","2","","","Transfer Pain","Psychic","1","","Move 1 damage counter from any of your Pokemon to any of your opponent's Pokemon.","","","","","","Darkness","x2"
"bw9-55","Yamask","Pokemon","60","Psychic","Common","Colorless","1","","","Will-O-Wisp","Colorless","1","10","","Ram","Psychic, Colorless, Colorless","3","30","","Darkness","x2"
"bw9-56","Cofagrigus","Pokemon","100","Psychic","Rare Holo","Colorless, Colorless","2","Six Feet Under","Once during your turn (before your attack) you may Knock Out this Pokemon. If you do, put 3 damage counters on your opponent's Pokemon in any way you like.","Slap of Misfortune","Psychic, Psychic, Colorless","3","70","Whenever your opponent flips a coin during his or her next turn, treat it as tails.","","","","","","Darkness","x2"
"bw9-57","Cofagrigus","Pokemon","100","Psychic","Rare","Colorless, Colorless","2","","","Elongating Arms","Colorless","1","","This attack does 30 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Crazy Slap","Psychic, Colorless, Colorless","3","40x","Flip 4 coins. This attack does 40 damage times the number of heads.","Darkness","x2"
"bw9-58","Nidoking","Pokemon","140","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Lovestrike","Colorless, Colorless","2","20+","Does 40 more damage for each Nidoqueen on your Bench.","Horn Drill","Fighting, Colorless, Colorless, Colorless","4","90","","Water","x2"
"bw9-59","Mankey","Pokemon","50","Fighting","Common","Colorless","1","","","Scratch","Fighting","1","20","","","","","","","Psychic","x2"
"bw9-60","Primeape","Pokemon","90","Fighting","Common","Colorless","1","","","Fury Swipes","Colorless, Colorless","2","30x","Flip 3 coins. This attack does 30 damage times the number of heads.","Karate Chop","Fighting, Fighting","2","80-","Does 80 damage minus 10 damage for each damage counter on this Pokemon.","Psychic","x2"
"bw9-61","Onix","Pokemon","100","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Tackle","Colorless, Colorless, Colorless","3","30","","Swing Around","Fighting, Colorless, Colorless, Colorless","4","60x","Flip 2 coins. This attack does 60 damage times the number of heads.","Grass","x2"
"bw9-62","Makuhita","Pokemon","80","Fighting","Common","Colorless, Colorless, Colorless","3","","","Continuous Slap","Fighting, Colorless","2","20x","Flip a coin until you get tails. This attack does 20 damage times the number of heads.","Hammer In","Fighting, Fighting, Colorless","3","60","","Psychic","x2"
"bw9-63","Hariyama","Pokemon","120","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Fake Out","Fighting, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Pivot Throw","Fighting, Fighting, Colorless","3","90","During your opponent's next turn, any damage done to this Pokemon by attacks is increased by 20 (after applying Weakness and Resistance).","Psychic","x2"
"bw9-64","Umbreon","Pokemon","100","Darkness","Rare Holo","Colorless","1","Dark Shade","Each of your Team Plasma Pokemon in play gets +20 HP.","Darkness Fang","Darkness, Colorless, Colorless","3","70","","","","","","","Fighting","x2"
"bw9-65","Sneasel","Pokemon","70","Darkness","Common","Colorless","1","","","Quick Attack","Darkness, Colorless","2","20+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Fighting","x2"
"bw9-66","Weavile","Pokemon","90","Darkness","Rare","Colorless","1","","","Hail","Colorless","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Vilify","Darkness, Colorless","2","30x","Discard as many Pokemon as you like from your hand. This attack does 30 damage times the number of Pokemon you discarded.","Fighting","x2"
"bw9-67","Absol","Pokemon","100","Darkness","Rare Holo","Colorless","1","","","Mind Jack","Darkness, Colorless","2","20+","Does 20 more damage for each of your opponent's Benched Pokemon.","Fearsome Shadow","Darkness, Colorless, Colorless","3","60","Your opponent reveals his or her hand.","Fighting","x2"
"bw9-68","Sandile","Pokemon","70","Darkness","Common","Colorless, Colorless","2","","","Gentle Slap","Darkness, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Fighting","x2"
"bw9-69","Krokorok","Pokemon","90","Darkness","Uncommon","Colorless, Colorless","2","","","Bite","Darkness","1","20","","Corkscrew Punch","Darkness, Colorless, Colorless","3","50","","Fighting","x2"
"bw9-70","Krookodile","Pokemon","140","Darkness","Rare","Colorless, Colorless, Colorless","3","","","Piston Headbutt","Darkness","1","30","Move an Energy attached to the Defending Pokemon to 1 of your opponent's Benched Pokemon.","Hammer In","Darkness, Colorless, Colorless","3","80","","Fighting","x2"
"bw9-71","Pawniard","Pokemon","60","Darkness","Common","Colorless","1","","","Slash","Darkness","1","10","","","","","","","Fighting","x2"
"bw9-72","Pawniard","Pokemon","50","Darkness","Common","Colorless","1","","","Cut","Darkness, Colorless","2","30","","","","","","","Fighting","x2"
"bw9-73","Bisharp","Pokemon","100","Darkness","Rare","Colorless","1","","","Slash","Colorless","1","40","","Dragon Slayer","Darkness, Darkness, Colorless","3","80+","If the Defending Pokemon is a Dragon Pokemon, this attack does 40 more damage.","Fighting","x2"
"bw9-74","Bisharp","Pokemon","90","Darkness","Uncommon","Colorless","1","","","Cut Down","Colorless, Colorless","2","30","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","Slicing Blade","Darkness, Colorless, Colorless","3","70","","Fighting","x2"
"bw9-75","Deino","Pokemon","60","Darkness","Common","Colorless, Colorless","2","","","Push Down","Darkness, Colorless","2","20","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Bite","Darkness, Colorless, Colorless","3","30","","Fighting","x2"
"bw9-76","Deino","Pokemon","60","Darkness","Common","Colorless, Colorless","2","","","Slam","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","","","","","","Fighting","x2"
"bw9-77","Zweilous","Pokemon","90","Darkness","Uncommon","Colorless, Colorless","2","","","Bite","Darkness, Colorless","2","30","","Body Slam","Darkness, Colorless, Colorless","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"bw9-78","Hydreigon","Pokemon","150","Darkness","Rare Holo","Colorless, Colorless, Colorless","3","","","Tractorbeam","Darkness, Colorless, Colorless","3","","Switch 1 of your opponent's Benched Pokemon with the Defending Pokemon. This attack does 40 damage to the new Defending Pokemon.","Obsidian Fang","Darkness, Colorless, Colorless, Colorless","4","80","Before doing damage, discard all Pokemon Tool cards attached to the Defending Pokemon.","Fighting","x2"
"bw9-79","Steelix","Pokemon","150","Metal","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Metal Defender","Metal, Colorless, Colorless","3","50","During your opponent's next turn, this Pokemon has no Weakness.","Heavy Impact","Metal, Colorless, Colorless, Colorless, Colorless","5","100","","Fire","x2"
"bw9-80","Mawile","Pokemon","70","Metal","Uncommon","Colorless","1","","","Astonish","Metal","1","","Flip a coin. If heads, choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into his or her deck.","Big Ol' Bite","Metal, Colorless, Colorless","3","30","Heal 30 damage from this Pokemon. The Defending Pokemon can't retreat during your opponent's next turn.","Fire","x2"
"bw9-81","Dratini","Pokemon","50","Dragon","Common","Colorless","1","","","Shed Skin","Grass","1","","Heal 20 damage from this Pokemon.","Tail Smack","Lightning, Colorless","2","20","","Dragon","x2"
"bw9-82","Dragonair","Pokemon","70","Dragon","Uncommon","Colorless","1","","","Wrap","Lightning","1","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Tail Smack","Grass, Colorless, Colorless","3","50","","Dragon","x2"
"bw9-83","Dragonite","Pokemon","150","Dragon","Rare Holo","Colorless, Colorless, Colorless","3","","","Deafen","Colorless, Colorless, Colorless","3","60","Your opponent can't play any Item cards from his or her hand during his or her next turn.","Healwing","Grass, Lightning, Colorless, Colorless","4","90","Heal 30 damage from this Pokemon.","Dragon","x2"
"bw9-84","Kingdra","Pokemon","140","Dragon","Rare Holo","Colorless","1","","","Dragon Vortex","Colorless","1","20x","Does 20 damage times the number of Water Energy cards and Lightning Energy cards in your discard pile. Then, shuffle all of those cards back into your deck.","Tri Bullet","Water","1","","This attack does 30 damage to 3 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Dragon","x2"
"bw9-87","Rattata","Pokemon","40","Colorless","Common","Colorless","1","","","Lunge","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","x2"
"bw9-88","Raticate","Pokemon","70","Colorless","Rare","","0","","","Transfer Junk","Colorless","1","","Put a Team Plasma Pokemon, a Team Plasma Trainer card, and a Team Plasma Energy card from your discard pile into your hand.","Bite","Colorless, Colorless","2","30","","Fighting","x2"
"bw9-89","Eevee","Pokemon","60","Colorless","Common","Colorless","1","","","Growl","Colorless","1","","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance).","Quick Attack","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 more damage.","Fighting","x2"
"bw9-90","Eevee","Pokemon","60","Colorless","Common","Colorless","1","","","Signs of Evolution","Colorless","1","","Search your deck for 3 Pokemon of different types that evolve from Eevee. Reveal them and put them into your hand. Shuffle your deck afterward.","Bite","Colorless, Colorless, Colorless","3","30","","Fighting","x2"
"bw9-91","Hoothoot","Pokemon","60","Colorless","Common","Colorless","1","","","Dual Draw","Colorless","1","","Each player draws 2 cards.","","","","","","Lightning","x2"
"bw9-92","Noctowl","Pokemon","90","Colorless","Uncommon","Colorless","1","","","Powerful Vision","Colorless, Colorless","2","10x","Does 10 damage times the number of cards in your opponent's hand.","Fly","Colorless, Colorless, Colorless","3","50","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Lightning","x2"
"bw9-93","Miltank","Pokemon","100","Colorless","Uncommon","Colorless, Colorless, Colorless","3","","","Max Milk","Colorless, Colorless","2","","Heal all damage from 1 of your Pokemon. Then, discard all Energy attached to this Pokemon.","Tackle","Colorless, Colorless","2","30","","Fighting","x2"
"bw9-94","Kecleon","Pokemon","70","Colorless","Rare","Colorless","1","Color Change","As long as this Pokemon is your Active Pokemon, this Pokemon is the same type as the your opponent's Active Pokemon.","Imittack","Colorless","1","","Choose 1 of the Defending Pokemon's attacks. If this Pokemon has the necessary Energy to use that attack, use it as this attack.","","","","","","Fighting","x2"
"bw9-95","Starly","Pokemon","60","Colorless","Common","Colorless","1","","","Tackle","Colorless","1","10","","","","","","","Lightning","x2"
"bw9-96","Staravia","Pokemon","80","Colorless","Uncommon","Colorless","1","","","Take Down","Colorless, Colorless","2","30","Flip a coin. If tails, this Pokemon does 10 damage to itself.","","","","","","Lightning","x2"
"bw9-97","Staraptor","Pokemon","130","Colorless","Rare","Colorless","1","","","Wing Attack","Colorless, Colorless, Colorless","3","60","","Strong Breeze","Colorless, Colorless, Colorless, Colorless","4","","Your opponent shuffles the Defending Pokemon and all cards attached to it into his or her deck.","Lightning","x2"
