"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm4-54","Gastrodon","Pokemon","Stage 1","120","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Eerie Fluid","Fighting, Colorless","2","30","Your opponent's Active Pokemon is now Confused.","Earthquake","Fighting, Fighting, Colorless","3","120","This attack does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"sm4-55","Stufful","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Flop","Colorless, Colorless","2","30","","","","","","","Psychic","x2"
"sm4-56","Bewear","Pokemon","Stage 1","130","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","Fluffy","This Pokemon takes 30 less damage from the attacks of your opponent's non-Fire Pokemon (after applying Weakness and Resistance).","Cross-Cut","Fighting, Colorless, Colorless","3","60+","If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 60 more damage.","","","","","","Psychic","x2"
"sm4-58","Houndour","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Rear Kick","Darkness","1","10","","Darkness Fang","Darkness, Colorless","2","20","","Fighting","x2"
"sm4-59","Houndoom","Pokemon","Stage 1","110","Darkness","Rare","Colorless","1","","","Fire Fang","Darkness, Colorless","2","30","Your opponent's Active Pokemon is now Burned.","Puncturing Fangs","Darkness, Colorless, Colorless","3","90","This attack's damage isn't affected by Resistance.","Fighting","x2"
"sm4-60","Deino","Pokemon","Basic","70","Darkness","Common","Colorless, Colorless","2","","","Headbutt","Darkness, Colorless","2","20","","Surprise Attack","Darkness, Darkness, Colorless","3","60","Flip a coin. If tails, this attack does nothing.","Fighting","x2"
"sm4-61","Zweilous","Pokemon","Stage 1","90","Darkness","Uncommon","Colorless, Colorless","2","","","Headbutt","Darkness, Colorless","2","30","","Double Hit","Darkness, Darkness, Colorless","3","60x","Flip 2 coins. This attack does 60 damage for each heads.","Fighting","x2"
"sm4-62","Hydreigon","Pokemon","Stage 2","160","Darkness","Rare","Colorless, Colorless","2","Weed Out","Once during your turn (before your attack), you may choose 3 of your Benched Pokemon. Then, discard your other Benched Pokemon.","Dark Destruction","Darkness, Darkness, Colorless","3","120","You may discard an Energy from this Pokemon. If you do, discard an Energy from your opponent's Active Pokemon.","","","","","","Fighting","x2"
"sm4-64","Mawile","Pokemon","Basic","80","Metal","Uncommon","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.","Crunch","Colorless, Colorless","2","30","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","Fire","x2"
"sm4-65","Aron","Pokemon","Basic","60","Metal","Common","Colorless","1","","","Tackle","Metal","1","10","","Metal Claw","Metal, Colorless, Colorless","3","30","","Fire","x2"
"sm4-66","Lairon","Pokemon","Stage 1","100","Metal","Uncommon","Colorless, Colorless, Colorless","3","","","Metal Claw","Metal","1","20","","Hammer In","Metal, Metal, Colorless, Colorless","4","80","","Fire","x2"
"sm4-67","Aggron","Pokemon","Stage 2","170","Metal","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Revenge Cannon","Metal, Colorless, Colorless","3","10+","This attack does 10 more damage for each damage counter on all of your Benched Pokemon.","Buster Swing","Metal, Metal, Colorless, Colorless","4","120","This attack's damage isn't affected by Resistance.","Fire","x2"
"sm4-68","Registeel","Pokemon","Basic","130","Metal","Rare","Colorless, Colorless, Colorless","3","","","Turbo Arm","Metal","1","30","Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.","Iron Hand","Metal, Metal, Colorless","3","90","If Regice is on your Bench, heal 30 damage from this Pokemon.","Fire","x2"
"sm4-69","Escavalier","Pokemon","Stage 1","120","Metal","Rare","Colorless, Colorless","2","","","Fury Attack","Metal","1","30x","Flip 3 coins. This attack does 30 damage for each heads.","Iron Tackle","Metal, Metal, Colorless","3","130","This Pokemon does 30 damage to itself.","Fire","x2"
"sm4-71","Jigglypuff","Pokemon","Basic","60","Fairy","Common","Colorless","1","","","Rollout","Colorless","1","10","","Double Slap","Fairy, Colorless","2","20x","Flip 2 coins. This attack does 20 damage for each heads.","Metal","x2"
"sm4-72","Wigglytuff","Pokemon","Stage 1","120","Fairy","Rare","Colorless, Colorless","2","","","Hypnoblast","Colorless, Colorless","2","30","Your opponent's Active Pokemon is now Asleep.","Punishing Slap","Fairy, Colorless, Colorless","3","60+","If any of your opponent's Pokemon have any Darkness Energy attached to them, this attack does 60 more damage.","Metal","x2"
"sm4-73","Xerneas","Pokemon","Basic","130","Fairy","Rare Holo","Colorless, Colorless","2","","","Lead","Colorless","1","","Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.","Bright Horns","Fairy, Fairy, Fairy","3","130","This Pokemon can't use Bright Horns during your next turn.","Metal","x2"
"sm4-75","Jangmo-o","Pokemon","Basic","60","Dragon","Common","Colorless","1","","","Headbutt","Colorless","1","10","","Gentle Slap","Lightning, Fighting","2","20","","Fairy","x2"
"sm4-76","Hakamo-o","Pokemon","Stage 1","90","Dragon","Uncommon","Colorless","1","","","Noble Roar","Colorless","1","","Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.","Dragon Claw","Lightning, Fighting","2","40","","Fairy","x2"
"sm4-77","Kommo-o","Pokemon","Stage 2","160","Dragon","Rare","Colorless, Colorless","2","","","War Cry","Colorless, Colorless","2","30+","If you have fewer Pokemon in play than your opponent, this attack does 90 more damage.","Clanging Scales","Lightning, Fighting, Colorless","3","130","During your opponent's next turn, this Pokemon takes 30 more damage from attacks (after applying Weakness and Resistance).","Fairy","x2"
"sm4-78","Miltank","Pokemon","Basic","100","Colorless","Uncommon","Colorless, Colorless","2","Moomoo Malt","As long as this Pokemon is your Active Pokemon, whenever you attach an Energy card from your hand to 1 of your Pokemon, heal 90 damage from that Pokemon.","Sitdown Splash","Colorless, Colorless, Colorless","3","60+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fighting","x2"
"sm4-79","Swablu","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Peck","Colorless","1","10","","","","","","","Lightning","x2"
"sm4-80","Altaria","Pokemon","Stage 1","90","Colorless","Rare","Colorless","1","","","Draco Melody","Colorless","1","","Flip a coin. If heads, search your deck for a Dragon Pokemon and put it onto your Bench. Then, shuffle your deck.","Cotton Guard","Colorless","1","30","During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Lightning","x2"
"sm4-81","Starly","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Bug Search","Colorless","1","","Your opponent reveals their hand.","Flap","Colorless, Colorless","2","20","","Lightning","x2"
"sm4-82","Staravia","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","","","Flap","Colorless","1","20","","Wing Attack","Colorless, Colorless, Colorless","3","60","","Lightning","x2"
"sm4-83","Staraptor","Pokemon","Stage 2","140","Colorless","Rare","Colorless","1","","","Clutch","Colorless, Colorless","2","50","The Defending Pokemon can't retreat during your opponent's next turn.","Sky Hunting","Colorless, Colorless, Colorless, Colorless","4","120","If your opponent's Pokemon is Knocked Out by the damage from this attack, switch this Pokemon with 1 of your Benched Pokemon.","Lightning","x2"
"sm4-84","Regigigas","Pokemon","Basic","180","Colorless","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Seal of Antiquity","This Pokemon can't attack unless Regirock, Regice, and Registeel are on your Bench.","Giant Stomp","Colorless, Colorless, Colorless, Colorless, Colorless","5","160","Discard any Stadium card in play.","","","","","","Fighting","x2"
"sm4-84a","Regigigas","Pokemon","Basic","180","Colorless","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Seal of Antiquity","This Pokemon can't attack unless Regirock, Regice, and Registeel are on your Bench.","Giant Stomp","Colorless, Colorless, Colorless, Colorless, Colorless","5","160","Discard any Stadium card in play.","","","","","","Fighting","x2"
"sm4-85","Minccino","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Tickle","Colorless","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"sm4-86","Cinccino","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless","1","","","Amazing Plea","Colorless","1","","Choose 2 cards from your discard pile. Then, ask your opponent if you may put them into your hand. If yes, put those cards into your hand. If no, this attack does 80 damage to your opponent's Active Pokemon.","","","","","","Fighting","x2"
"sm4-87","Bunnelby","Pokemon","Basic","70","Colorless","Common","Colorless, Colorless","2","","","Mud Shot","Colorless, Colorless","2","30","","","","","","","Fighting","x2"
"sm4-88","Diggersby","Pokemon","Stage 1","130","Colorless","Uncommon","Colorless, Colorless, Colorless","3","","","Dig","Colorless, Colorless, Colorless","3","60","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Hammer Arm","Colorless, Colorless, Colorless, Colorless","4","90","Discard the top card of your opponent's deck.","Fighting","x2"
"sm4-89","Type: Null","Pokemon","Basic","110","Colorless","Rare Holo","Colorless, Colorless","2","","","Armor Press","Colorless, Colorless","2","30","During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Slashing Claw","Colorless, Colorless, Colorless","3","70","","Fighting","x2"
