"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bwp-BW51","Crobat","Pokemon","Stage 2, Team Plasma","130","Psychic","Promo","","0","Night Sight","Once during your turn (before your attack), you may draw a card.","Ultra-Toxic Fang","Psychic, Colorless, Colorless","3","40","The Defending Pokemon is now Poisoned. Put 4 damage counters instead of 1 on that Pokemon between turns.","","","","","","Lightning","x2"
"bwp-BW52","Lillipup","Pokemon","Basic","50","Colorless","Promo","Colorless","1","","","Knock Away","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fighting","x2"
"bwp-BW53","Flygon","Pokemon","Stage 2","140","Dragon","Promo","Colorless","1","Sand Slammer","At any time between turns, if this Pokemon is your Active Pokemon, put 1 damage counter on each of your opponent's Pokemon.","Flying Beatdown","Grass, Fighting, Colorless, Colorless","4","80","You may discard a Grass Energy and a Fighting Energy attached to this Pokemon. If you do, the Defending Pokemon is now Paralyzed.","","","","","","Dragon","x2"
"bwp-BW54","Pikachu","Pokemon","Basic","60","Lightning","Promo","Colorless","1","","","Quick Attack","Lightning","1","10+","Flip a coin. If heads, this attack does 10 more damage.","Electro Ball","Lightning, Lightning, Colorless","3","50","","Fighting","x2"
"bwp-BW55","Elgyem","Pokemon","Basic","60","Psychic","Promo","Colorless","1","Weak Barrier","If this Pokemon has any Psychic Energy attached to it, this Pokemon has no Weakness.","Quick Blow","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Psychic","x2"
"bwp-BW56","Empoleon","Pokemon","Stage 2","140","Water","Promo","Colorless, Colorless","2","","","Fury Attack","Water","1","30x","Flip 3 coins. This attack does 30 damage times the number of heads.","Cold Crush","Water, Colorless, Colorless","3","70","You may discard an Energy attached to this Pokemon. If you do, discard an Energy attached to the Defending Pokemon.","Lightning","x2"
"bwp-BW57","Haxorus","Pokemon","Stage 2","140","Dragon","Promo","Colorless, Colorless, Colorless","3","","","Armor Press","Metal, Colorless","2","40","During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).","Dual Chop","Fighting, Metal, Colorless","3","90x","Flip 2 coins. This attack does 90 damage times the number of heads.","Dragon","x2"
"bwp-BW58","Black Kyurem","Pokemon","Basic","130","Dragon","Promo","Colorless, Colorless","2","","","Dual Claw","Lightning, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Flash Freeze","Water, Lightning, Colorless, Colorless","4","100","Discard an Energy attached to this Pokemon.","Dragon","x2"
"bwp-BW59","White Kyurem","Pokemon","Basic","130","Dragon","Promo","Colorless, Colorless","2","","","Damage Rush","Fire, Colorless","2","20x","Flip a coin until you get tails. This attack does 20 damage times the number of heads.","Cold Fire","Fire, Water, Colorless, Colorless","4","80+","Flip a coin. If heads, this attack does 40 more damage.","Dragon","x2"
"bwp-BW60","Keldeo","Pokemon","Basic","90","Water","Promo","Colorless","1","","","Swords Dance","Colorless","1","","During your next turn, this Pokemon's Aqua Blade attack's base damage is 120.","Aqua Blade","Water, Water, Colorless","3","60","","Grass","x2"
"bwp-BW64","Drifblim","Pokemon","Stage 1","100","Psychic","Promo","Colorless","1","","","Shadow Steal","Colorless","1","50x","Does 50 damage times the number of Special Energy cards in your opponent's discard pile.","Plentiful Placement","Psychic, Colorless","2","","Put 4 damage counters on 1 of your opponent's Pokemon.","Darkness","x2"
"bwp-BW65","Jigglypuff","Pokemon","Basic","60","Colorless","Promo","Colorless","1","","","Continuous Tumble","Colorless","1","10x","Flip a coin until you get tails. This attack does 10 damage times the number of heads.","","","","","","Fighting","x2"
"bwp-BW66","Ninetales","Pokemon","Stage 1","90","Fire","Promo","Colorless","1","Bright Look","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may switch 1 of your opponent's Benched Pokemon with his or her Active Pokemon.","Hexed Flame","Fire","1","20+","Does 50 more damage for each Special Condition affecting the Defending Pokemon.","","","","","","Water","x2"
"bwp-BW67","Ampharos","Pokemon","Stage 2","140","Lightning","Promo","Colorless, Colorless","2","","","Random Spark","Lightning","1","","This attack does 30 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Electricannon","Lightning, Lightning, Colorless","3","60+","You may discard all Lightning Energy attached to this Pokemon. If you do, this attack does 60 more damage.","Fighting","x2"
"bwp-BW68","Meloetta","Pokemon","Basic","80","Psychic","Promo","Colorless","1","","","Sing","Psychic","1","","The Defending Pokemon is now Asleep.","Psyburn","Psychic, Colorless, Colorless","3","50","","Psychic","x2"
"bwp-BW69","Meloetta","Pokemon","Basic","80","Fighting","Promo","Colorless","1","","","Smack","Fighting","1","10","","Acrobatics","Fighting, Colorless, Colorless","3","40+","Flip 2 coins. This attack does 20 more damage for each heads.","Psychic","x2"
"bwp-BW70","Virizion","Pokemon","Basic","100","Grass","Promo","Colorless","1","Justified","Each of this Pokemon's attacks does 50 more damage to Darkness Pokemon (before applying Weakness and Resistance).","Leaf Blade","Grass, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fire","x2"
"bwp-BW71","Terrakion","Pokemon","Basic","130","Fighting","Promo","Colorless, Colorless, Colorless, Colorless","4","Justified","Each of this Pokemon's attacks does 50 more damage to Darkness Pokemon (before applying Weakness and Resistance).","Crushing Blow","Fighting, Fighting, Colorless, Colorless","4","80","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","","","","","","Grass","x2"
"bwp-BW72","Cobalion","Pokemon","Basic","120","Metal","Promo","Colorless, Colorless, Colorless","3","Justified","Each of this Pokemon's attack does 50 more damage to Darkness Pokemon (before applying Weakness and Resistance).","Iron Head","Metal, Metal, Colorless","3","60+","Flip a coin until you get tails. This attack does 20 more damage for each heads.","","","","","","Fire","x2"
"bwp-BW73","Darkrai","Pokemon","Basic, Team Plasma","110","Darkness","Promo","Colorless, Colorless","2","","","Hide in Shadows","Darkness, Colorless","2","30","You may switch this Pokemon with 1 of your Benched Pokemon.","Dark Hole","Darkness, Darkness, Colorless, Colorless","4","90","Flip a coin. If heads, the Defending Pokemon is now Asleep.","Fighting","x2"
"bwp-BW74","Giratina","Pokemon","Basic, Team Plasma","130","Psychic","Promo","Colorless, Colorless, Colorless","3","","","Hex","Psychic, Colorless, Colorless","3","50+","If the Defending Pokemon is affected by a Special Condition, this attack does 50 more damage.","Shadow Claw","Psychic, Psychic, Colorless, Colorless","4","90","Discard a random card from your opponent's hand.","Darkness","x2"
"bwp-BW75","Metagross","Pokemon","Stage 2, Team Plasma","140","Psychic","Promo","Colorless, Colorless","2","Plasma Search","Once during your turn (before your attack), you may search your deck for a Team Plasma card, reveal it, and put it in your hand. Shuffle your deck afterward. You may not use an Ability with the same name during your turn.","Mind Bend","Psychic, Colorless, Colorless, Colorless","4","60","The Defending Pokemon is now Confused.","","","","","","Psychic","x2"
"bwp-BW76","Electrode","Pokemon","Stage 1, Team Plasma","100","Lightning","Promo","","0","","","Electribeam","Lightning","1","20","Flip a coin. If heads, the Defending Pokemon is Paralyzed.","Self Destruct","Lightning, Colorless, Colorless","3","100","This Pokemon does 100 damage to itself.","Fighting","x2"
"bwp-BW77","Pikachu","Pokemon","Basic","60","Lightning","Promo","Colorless","1","","","Tail Whap","Colorless","1","10","","Thundershock","Lightning, Colorless, Colorless","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"bwp-BW78","Raichu","Pokemon","Stage 1","100","Lightning","Promo","Colorless","1","","","Quick Attack","Lightning, Colorless","2","30+","Flip a coin. If heads, this attack does 20 more damage.","Thunder Blast","Lightning, Colorless, Colorless","3","90","Discard an Energy attached to this Pokemon.","Fighting","x2"
"bwp-BW79","Landorus","Pokemon","Basic, Team Plasma","110","Fighting","Promo","Colorless, Colorless","2","","","Extrasensory","Fighting, Colorless","2","20+","If you have the same number of cards in your hand as your opponent, this attack does 30 more damage.","Rock Tomb","Fighting, Fighting, Colorless, Colorless","4","90","The Defending Pokemon can't retreat during your opponent's next turn.","Water","x2"
"bwp-BW80","Druddigon","Pokemon","Basic, Team Plasma","100","Dragon","Promo","Colorless, Colorless","2","","","Taunt","Colorless","1","","Switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.","Boost Claw","Fire, Water, Colorless","3","60","During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance).","Dragon","x2"
"bwp-BW84","Porygon-Z","Pokemon","Stage 2, Team Plasma","130","Colorless","Promo","Colorless","1","Plasma Transfer","As often as you like during your turn (before your attack), you may move a Plasma Energy attached to 1 of your Pokemon to another of your Pokemon.","Tri Attack","Colorless, Colorless, Colorless","3","50x","Flip 3 coins. This attack does 50 damage times the number of heads.","","","","","","Fighting","x2"
"bwp-BW85","Lucario","Pokemon","Stage 1","100","Fighting","Promo","Colorless, Colorless","2","Intuition","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may draw 2 cards.","Fast Punch","Fighting, Colorless, Colorless","3","60+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Psychic","x2"
"bwp-BW86","Genesect","Pokemon","Basic, Team Plasma","100","Grass","Promo","Colorless, Colorless","2","","","Signal Beam","Grass, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Confused.","Overdrive Smash","Grass, Grass, Colorless, Colorless","4","60","During your next turn, this Pokemon's Overdrive Smash attack does 60 more damage (before applying Weakness and Resistance).","Fire","x2"
"bwp-BW87","Leafeon","Pokemon","Stage 1","90","Grass","Promo","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 30 more damage.","Energy Assist","Grass, Colorless","2","40","Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.","Fire","x2"
"bwp-BW88","Flareon","Pokemon","Stage 1","90","Fire","Promo","Colorless","1","","","Sand-Attack","Colorless","1","20","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Fire Slash","Fire, Colorless, Colorless","3","60+","You may discard a Fire Energy attached to this Pokemon. If you do, this attack does 30 more damage.","Water","x2"
"bwp-BW89","Vaporeon","Pokemon","Stage 1","110","Water","Promo","Colorless, Colorless","2","","","Muddy Water","Colorless","1","20","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Spiral Drain","Water, Colorless, Colorless","3","60","Heal 20 damage from this Pokemon.","Lightning","x2"
"bwp-BW90","Glaceon","Pokemon","Stage 1","90","Water","Promo","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 30 more damage.","Reflect Energy","Water, Colorless","2","40","Move an Energy from this Pokemon to 1 of your Benched Pokemon.","Metal","x2"
"bwp-BW91","Jolteon","Pokemon","Stage 1","90","Lightning","Promo","","0","","","Electrigun","Colorless","1","20+","You may discard a Lightning Energy attached to this Pokemon. If you do, this attack does 40 more damage.","Pin Missile","Lightning, Colorless, Colorless","3","40x","Flip 4 coins. This attack does 40 damage times the number of heads.","Fighting","x2"
"bwp-BW92","Espeon","Pokemon","Stage 1","90","Psychic","Promo","Colorless","1","Solar Revelation","Prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon that has any Energy attached to it.","Psy Report","Psychic, Colorless, Colorless","3","60","Your opponent reveals his or her hand.","","","","","","Psychic","x2"
"bwp-BW93","Umbreon","Pokemon","Stage 1","100","Darkness","Promo","Colorless, Colorless","2","","","Shadow Drain","Colorless, Colorless","2","30","Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.","Slashing Strike","Darkness, Colorless, Colorless","3","80","This Pokemon can't use Slashing Strike during your next turn.","Fighting","x2"
"bwp-BW94","Eevee","Pokemon","Basic","60","Colorless","Promo","Colorless","1","","","Growl","Colorless","1","","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance).","Quick Attack","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 more damage.","Fighting","x2"
"bwp-BW97","Eevee","Pokemon","Basic","60","Colorless","Promo","Colorless","1","","","Growl","Colorless","1","","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance).","Quick Attack","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 more damage.","Fighting","x2"
"bwp-BW98","Mew","Pokemon","Basic","60","Psychic","Promo","Colorless","1","Psyscan","Once during your turn (before your attack), if this Pokemon is your Active Pokemon, you may have your opponent reveal his or her hand.","Psychic Exchange","Psychic","1","","Shuffle your hand into your deck. Then, draw 6 cards.","","","","","","Psychic","x2"
"bwp-BW99","Genesect","Pokemon","Basic","110","Grass","Promo","Colorless, Colorless","2","","","Hyper Beam","Colorless, Colorless","2","30","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","Breaker Bazooka","Grass, Grass, Colorless","3","100","Discard all Grass Energy attached to this Pokemon.","Fire","x2"
"bwp-BW101","Genesect","Pokemon","Basic","110","Grass","Promo","Colorless, Colorless","2","","","Hyper Beam","Colorless, Colorless","2","30","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","Breaker Bazooka","Grass, Grass, Colorless","3","100","Discard all Grass Energy attached to this Pokemon.","Fire","x2"
