"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"g1-19","Shellder","Pokemon","Basic","60","Water","Common","Colorless","1","","","Rain Splash","Water, Colorless","2","20","","","","","","","Grass","x2"
"g1-20","Cloyster","Pokemon","Stage 1","100","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Clamp Crush","Water, Colorless","2","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed and discard an Energy attached to that Pokemon.","Spike Cannon","Water, Water, Colorless","3","30x","Flip 5 coins. This attack does 30 damage times the number of heads.","Grass","x2"
"g1-21","Krabby","Pokemon","Basic","70","Water","Common","Colorless, Colorless","2","","","Vice Grip","Water","1","10","","Crabhammer","Water, Water, Water","3","50","","Grass","x2"
"g1-22","Magikarp","Pokemon","Basic","30","Water","Common","Colorless","1","","","Epic Splash","Water","1","30","Flip 2 coins. If either of them is tails, this attack does nothing.","","","","","","Lightning","x2"
"g1-23","Gyarados","Pokemon","Stage 1","130","Water","Rare","Colorless, Colorless, Colorless","3","","","Berserker Splash","Water, Colorless, Colorless","3","80","This attack does 10 damage to each Benched Pokemon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)","Aqua Tail","Water, Colorless, Colorless, Colorless","4","90+","Flip a coin for each Water Energy attached to this Pokemon. This attack does 30 more damage for each heads.","Lightning","x2"
"g1-25","Articuno","Pokemon","Basic","120","Water","Rare Holo","Colorless","1","","","Find Ice","Water","1","","Search your deck for up to 3 Water Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.","Freezing Wind","Water, Water, Colorless, Colorless","4","100","","Metal","x2"
"g1-26","Pikachu","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Nuzzle","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Quick Attack","Colorless, Colorless","2","20+","Flip a coin. If heads, this attack does 10 more damage.","Fighting","x2"
"g1-27","Raichu","Pokemon","Stage 1","90","Lightning","Rare Holo","","0","","","Circle Circuit","Colorless, Colorless","2","20x","This attack does 20 damage times the number of Pokemon on your Bench.","Thunderbolt","Lightning, Lightning, Colorless","3","100","Discard all Energy attached to this Pokemon.","Fighting","x2"
"g1-29","Zapdos","Pokemon","Basic","120","Lightning","Rare Holo","Colorless, Colorless","2","","","Drill Peck","Lightning","1","20","","Raging Thunder","Lightning, Lightning, Colorless","3","120","This attack does 40 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lightning","x2"
"g1-30","Zubat","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Skill Dive","Colorless","1","","This attack does 10 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Lightning","x2"
"g1-31","Golbat","Pokemon","Stage 1","70","Psychic","Uncommon","","0","Sneaky Bite","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may put 2 damage counters on 1 of your opponent's Pokemon.","Swoop Across","Colorless","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Lightning","x2"
"g1-32","Slowpoke","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Spacing Out","Colorless","1","","Flip a coin. If heads, heal 10 damage from this Pokemon.","Scavenge","Psychic, Psychic","2","","Discard a Psychic Energy attached to this Pokemon. If you do, put an Item card from your discard pile into your hand.","Psychic","x2"
"g1-33","Gastly","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Sleep Poison","Psychic","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Asleep and Poisoned.","","","","","","Darkness","x2"
"g1-34","Haunter","Pokemon","Stage 1","70","Psychic","Uncommon","Colorless","1","Gothic Fear","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may leave both Active Pokemon Confused.","Poison Ring","Psychic, Colorless","2","","Your opponent's Active Pokemon is now Poisoned. That Pokemon can't retreat during your opponent's next turn.","","","","","","Darkness","x2"
"g1-35","Gengar","Pokemon","Stage 2","130","Psychic","Rare Holo","","0","","","Sinister Fog","Psychic","1","","Your opponent's Active Pokemon is now Poisoned. Put 1 damage counter on each of your opponent's Benched Pokemon.","Creep Show","Psychic, Colorless","2","","If your opponent's Active Pokemon has 3 or more damage counters on it, that Pokemon is Knocked Out.","Darkness","x2"
"g1-36","Jynx","Pokemon","Basic","70","Psychic","Rare","Colorless","1","Victory Kiss","Once during your turn (before your attack), if this Pokemon is on your Bench, you may heal 10 damage from your Active Pokemon.","Hug","Psychic, Colorless, Colorless","3","30","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Psychic","x2"
"g1-38","Diglett","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Mine","Fighting","1","","Look at the top card of your opponent's deck. Then, you may have your opponent shuffle his or her deck.","Mud-Slap","Fighting, Colorless","2","20","","Grass","x2"
"g1-39","Dugtrio","Pokemon","Stage 1","90","Fighting","Rare","Colorless","1","","","Earthquake","Fighting","1","60","This attack does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Rock Tumble","Fighting, Colorless, Colorless","3","60","This attack's damage isn't affected by Resistance.","Grass","x2"
"g1-40","Machop","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Knuckle Punch","Fighting","1","10","","","","","","","Psychic","x2"
"g1-41","Machoke","Pokemon","Stage 1","90","Fighting","Uncommon","Colorless, Colorless","2","","","Beatdown","Fighting, Fighting","2","40","","","","","","","Psychic","x2"
"g1-42","Machamp","Pokemon","Stage 2","150","Fighting","Rare Holo","Colorless, Colorless","2","Fighting Fury","Each of your Fighting Pokemon's attacks do 20 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Machamp Crush","Fighting, Fighting, Fighting","3","80","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 40 (before applying Weakness and Resistance).","","","","","","Psychic","x2"
"g1-43","Geodude","Pokemon","Basic","60","Fighting","Common","Colorless, Colorless","2","","","Rollout","Fighting","1","10","","Flail","Colorless, Colorless","2","10x","This attack does 10 damage times the number of damage counters on this Pokemon.","Grass","x2"
"g1-44","Graveler","Pokemon","Stage 1","100","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Double-Edge","Colorless, Colorless, Colorless","3","60","This Pokemon does 20 damage to itself.","Rollout","Fighting, Fighting, Colorless, Colorless","4","80","","Grass","x2"
"g1-45","Golem","Pokemon","Stage 2","150","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","","","Stone Edge","Fighting, Fighting, Colorless","3","60+","Flip a coin. If heads, this attack does 30 more damage.","Explosion","Fighting, Fighting, Colorless, Colorless","4","150","This Pokemon does 100 damage to itself.","Grass","x2"
"g1-47","Hitmonlee","Pokemon","Basic","90","Fighting","Rare","Colorless","1","","","Stretch Kick","Fighting","1","","This attack does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Spiral Kick","Fighting, Fighting","2","30","","Psychic","x2"
"g1-48","Hitmonchan","Pokemon","Basic","90","Fighting","Rare","Colorless","1","","","Bullet Punch","Colorless, Colorless","2","20+","Flip 2 coins. This attack does 20 more damage for each heads.","Mach Cross","Fighting, Colorless, Colorless","3","60","","Psychic","x2"
"g1-49","Rhyhorn","Pokemon","Basic","80","Fighting","Common","Colorless, Colorless, Colorless","3","","","Take Down","Fighting, Fighting","2","40","This Pokemon does 10 damage to itself.","","","","","","Grass","x2"
"g1-50","Clefairy","Pokemon","Basic","60","Fairy","Common","Colorless","1","","","Moonlight","Colorless","1","","Heal 30 damage from this Pokemon.","Pound","Fairy, Colorless","2","20","","Metal","x2"
"g1-51","Clefable","Pokemon","Stage 1","90","Fairy","Uncommon","Colorless, Colorless","2","","","Follow Me","Colorless","1","","Switch 1 of your opponent's Benched Pokemon with your opponent's Active Pokemon.","Moonblast","Fairy, Colorless","2","30","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 30 (before applying Weakness and Resistance).","Metal","x2"
"g1-52","Mr. Mime","Pokemon","Basic","70","Fairy","Uncommon","Colorless","1","Bench Barrier","Prevent all damage done to your Benched Pokemon by attacks.","Juggling","Fairy, Colorless","2","10x","Flip 4 coins. This attack does 10 damage times the number of heads.","","","","","","Metal","x2"
"g1-53","Meowth","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Exhausted Tackle","Colorless","1","","Flip a coin. If heads, this attack does 30 damage to your opponent's Active Pokemon. If tails, this Pokemon does 30 damage to itself.","","","","","","Fighting","x2"
"g1-54","Persian","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless","1","","","Fake Out","Colorless","1","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Ambush","Colorless, Colorless","2","40+","Flip a coin. If heads, this attack does 30 more damage.","Fighting","x2"
"g1-55","Doduo","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Double Stab","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Doduo Delivery","Colorless, Colorless","2","","Draw 2 cards.","Lightning","x2"
"g1-56","Dodrio","Pokemon","Stage 1","90","Colorless","Rare","Colorless","1","Retreat Aid","As long as this Pokemon is on your Bench, your Active Pokemon's Retreat Cost is ColorlessColorless less.","Fury Attack","Colorless, Colorless, Colorless","3","40x","Flip 3 coins. This attack does 40 damage times the number of heads.","","","","","","Lightning","x2"
"g1-57","Tauros","Pokemon","Basic","110","Colorless","Rare","Colorless, Colorless","2","","","Take Down","Colorless","1","30","This Pokemon does 10 damage to itself.","Seething Anger","Colorless, Colorless, Colorless","3","30x","Flip a coin for each damage counter on this Pokemon. This attack does 30 damage times the number of heads.","Fighting","x2"
"g1-58","Snorlax","Pokemon","Basic","130","Colorless","Rare","Colorless, Colorless, Colorless, Colorless","4","Stir and Snooze","If this Pokemon is Asleep, flip 2 coins instead of 1 between turns. If either of them is tails, this Pokemon is still Asleep.","Sleepy Press","Colorless, Colorless, Colorless, Colorless","4","120","Heal 20 damage from this Pokemon. This Pokemon is now Asleep.","","","","","","Fighting","x2"
"g1-RC1","Chikorita","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Run Around","Colorless","1","","Switch this Pokemon with 1 of your Benched Pokemon.","Vine Whip","Grass, Colorless","2","20","","Fire","x2"
"g1-RC2","Shroomish","Pokemon","Basic","60","Grass","Common","Colorless, Colorless","2","","","Worry Seed","Grass","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Confused.","","","","","","Fire","x2"
"g1-RC3","Charmander","Pokemon","Basic","70","Fire","Common","Colorless, Colorless","2","","","Playful","Fire, Colorless","2","20x","Flip a coin. If heads, this attack does 20 damage times the number of damage counters on this Pokemon.","","","","","","Water","x2"
"g1-RC4","Charmeleon","Pokemon","Stage 1","90","Fire","Common","Colorless, Colorless","2","","","Call for Support","Colorless","1","","Search your deck for a Supporter card, reveal it, and put it into your hand. Shuffle your deck afterward.","Slash","Fire, Fire, Colorless","3","80","","Water","x2"
"g1-RC5","Charizard","Pokemon","Stage 2","160","Fire","Uncommon","Colorless, Colorless, Colorless","3","","","Recall","Colorless","1","","Choose 1 of this Pokemon's attacks from its previous Evolutions and use it as this attack.","Combustion Blast","Fire, Fire, Colorless, Colorless","4","130","This Pokemon can't use Combustion Blast during your next turn.","Water","x2"
"g1-RC7","Snorunt","Pokemon","Basic","50","Water","Common","Colorless","1","","","Icy Snow","Colorless","1","10","","","","","","","Metal","x2"
"g1-RC8","Froslass","Pokemon","Stage 1","90","Water","Uncommon","Colorless, Colorless","2","Drag Along","If this Pokemon is your Active Pokemon and is Knocked Out by damage from an opponent's attack, flip a coin. If heads, the Attacking Pokemon is Knocked Out.","Snowy Drop","Colorless, Colorless, Colorless","3","","Put 4 damage counters on your opponent's Pokemon in any way you like.","","","","","","Metal","x2"
"g1-RC9","Raichu","Pokemon","Stage 1","90","Lightning","Common","","0","","","Circle Circuit","Colorless, Colorless","2","20x","This attack does 20 damage times the number of Pokemon on your Bench.","Thunderbolt","Lightning, Lightning, Colorless","3","100","Discard all Energy attached to this Pokemon.","Fighting","x2"
"g1-RC10","Dedenne","Pokemon","Basic","60","Lightning","Uncommon","Colorless","1","","","Rest","Colorless","1","","Heal 30 damage from this Pokemon. This Pokemon is now Asleep.","Pachi","Lightning","1","10+","Flip a coin. If heads, this attack does 20 more damage.","Fighting","x2"
"g1-RC11","Wobbuffet","Pokemon","Basic","110","Psychic","Common","Colorless, Colorless","2","Bide Barricade","As long as this Pokemon is your Active Pokemon, each Pokemon in play, in each player's hand, and in each player's discard pile has no Abilities (except for Psychic Pokemon).","Psychic Assault","Psychic, Colorless","2","10+","This attack does 10 more damage for each damage counter on your opponent's Active Pokemon.","","","","","","Psychic","x2"
"g1-RC12","Gulpin","Pokemon","Basic","60","Psychic","Common","Colorless, Colorless","2","","","Starvin'","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"g1-RC13","Jirachi","Pokemon","Basic","70","Psychic","Uncommon","Colorless","1","","","Wish","Psychic","1","","Search your deck for a card and put it into your hand. Shuffle your deck afterward.","Heart Sign","Psychic, Colorless, Colorless","3","50","","Psychic","x2"
"g1-RC14","Espurr","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Twinkle","Psychic","1","","Your opponent's Active Pokemon is now Asleep.","","","","","","Psychic","x2"
"g1-RC15","Meowstic","Pokemon","Stage 1","90","Psychic","Uncommon","Colorless","1","","","Ear Influence","Psychic","1","","Move as many damage counters on your opponent's Pokemon as you like to any of your opponent's other Pokemon in any way you like.","Psychic","Psychic, Psychic, Psychic","3","60+","Does 10 more damage for each Energy attached to your opponent's Active Pokemon.","Psychic","x2"
"g1-RC16","Yveltal","Pokemon","Basic","130","Darkness","Uncommon","Colorless, Colorless","2","","","Oblivion Wing","Darkness","1","30","Attach a Darkness Energy card from your discard pile to 1 of your Benched Pokemon.","Darkness Blade","Darkness, Darkness, Colorless","3","100","Flip a coin. If tails, this Pokemon can't attack during your next turn.","Lightning","x2"
"g1-RC17","Flabebe","Pokemon","Basic","40","Fairy","Common","Colorless","1","","","Razor Leaf","Colorless","1","10","","","","","","","Metal","x2"
"g1-RC18","Floette","Pokemon","Stage 1","70","Fairy","Uncommon","Colorless","1","","","Petal Blizzard","Fairy","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Razor Leaf","Fairy, Colorless","2","30","","Metal","x2"
"g1-RC19","Swirlix","Pokemon","Basic","60","Fairy","Uncommon","Colorless","1","","","Lick Away","Fairy","1","","Remove all Special Conditions from this Pokemon.","Tackle","Colorless, Colorless","2","20","","Metal","x2"
"g1-RC20","Slurpuff","Pokemon","Stage 1","90","Fairy","Uncommon","Colorless, Colorless","2","","","Lap Up","Fairy","1","","Draw 3 cards.","Fairy Wind","Colorless, Colorless, Colorless","3","40","","Metal","x2"
"g1-RC22","Diancie","Pokemon","Basic","90","Fairy","Uncommon","Colorless","1","","","Sparkle","Fairy","1","","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Diamond Storm","Fairy, Fairy, Colorless","3","60","Heal 30 damage from each of your Fairy Pokemon.","Metal","x2"
"g1-RC23","Swablu","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Bind Wound","Colorless","1","","Heal 20 damage from 1 of your Pokemon.","","","","","","Lightning","x2"
"g1-RC24","Altaria","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless","1","","","Flap","Colorless","1","20","","Fairy Friend","Colorless, Colorless","2","30+","If you have any Fairy Pokemon on your Bench, this attack does 30 more damage.","Lightning","x2"
"g1-RC25","Fletchling","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Warble","Colorless","1","","Search your deck for up to 2 Fletchling, reveal them, and put them into your hand. Shuffle your deck afterward.","","","","","","Lightning","x2"
