"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"svp-21","Murkrow","Pokemon","Basic","60","Darkness","Promo","Colorless","1","","","Spin Turn","Colorless","1","10","Switch this Pokemon with 1 of your Benched Pokemon.","United Wings","Darkness","1","20x","This attack does 20 damage for each Pokemon in your discard pile that has the United Wings attack.","Lightning","x2"
"svp-22","Pelipper","Pokemon","Stage 1","120","Colorless","Promo","Colorless, Colorless","2","Hearsay","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may choose 1: put a Supporter card from your discard pile into your hand; or search your deck for a Supporter card, reveal it, put it into your hand, and then shuffle your deck.","Wing Attack","Colorless, Colorless, Colorless","3","90","","","","","","","Lightning","x2"
"svp-23","Smoliv","Pokemon","Basic","60","Grass","Promo","Colorless","1","","","Nutrients","Grass","1","","Heal 30 damage from 1 of your Pokemon.","Spray Fluid","Grass, Colorless","2","20","","Fire","x2"
"svp-24","Growlithe","Pokemon","Basic","90","Fire","Promo","Colorless, Colorless, Colorless","3","","","Stoke","Colorless","1","","Search your deck for up to 2 Basic Fire Energy cards and attach them to this Pokemon. Then, shuffle your deck.","Fire Claws","Fire, Fire, Fire","3","70","","Water","x2"
"svp-25","Tinkatink","Pokemon","Basic","70","Psychic","Promo","Colorless, Colorless","2","","","Smithereen Smash","Psychic","1","10","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","","","","","","Metal","x2"
"svp-26","Varoom","Pokemon","Basic","60","Metal","Promo","Colorless","1","","","Poison Gas","Colorless","1","","Your opponent's Active Pokemon is now Poisoned.","","","","","","Fire","x2"
"svp-27","Pikachu","Pokemon","Basic","60","Lightning","Promo","Colorless","1","","","Adventuring Together","Lightning, Lightning, Lightning","3","30+","This attack does 10 more damage for each of your Benched Pokemon.","","","","","","Fighting","x2"
"svp-36","Palafin","Pokemon","Stage 1","150","Water","Promo","Colorless, Colorless","2","","","Jet Punch","Water","1","30","This attack also does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Justice Kick","Water, Water","2","210","If this Pokemon didn't move from the Bench to the Active Spot this turn, this attack does nothing.","Lightning","x2"
"svp-37","Cleffa","Pokemon","Basic","30","Psychic","Promo","","0","","","Grasping Draw","","0","","Draw cards until you have 7 cards in your hand.","","","","","","Metal","x2"
"svp-38","Togekiss","Pokemon","Stage 2","150","Psychic","Promo","","0","Precious Gift","Once at the end of your turn (after your attack), you may use this Ability. Draw cards until you have 8 cards in your hand.","Power Cyclone","Colorless, Colorless","2","110","Move an Energy from this Pokemon to 1 of your Benched Pokemon.","","","","","","Metal","x2"
"svp-39","Mawile","Pokemon","Basic","90","Metal","Promo","Colorless","1","Special Eater","When you play this Pokemon from your hand onto your Bench during your turn, you may discard a Special Energy from your opponent's Active Pokemon.","Sharp Fang","Metal, Colorless, Colorless","3","90","","","","","","","Fire","x2"
"svp-40","Pawmi","Pokemon","Basic","50","Lightning","Promo","Colorless","1","","","Static Slap","Lightning, Colorless","2","20","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","","","","","","Fighting","x2"
"svp-41","Paldean Wooper","Pokemon","Basic","60","Darkness","Promo","Colorless","1","","","Splattering Poison","Darkness","1","","Both Active Pokemon are now Poisoned.","Tail Whap","Darkness, Colorless, Colorless","3","30","","Fighting","x2"
"svp-42","Houndstone","Pokemon","Stage 1","130","Psychic","Promo","Colorless, Colorless, Colorless","3","","","Delve","Colorless, Colorless","2","","Put up to 2 Item cards from your discard pile into your hand.","Spooky Shot","Psychic, Colorless, Colorless","3","100","","Darkness","x2"
"svp-43","Eevee","Pokemon","Basic","60","Colorless","Promo","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Tackle","Colorless, Colorless, Colorless","3","30","","Fighting","x2"
"svp-44","Charmander","Pokemon","Basic","60","Fire","Promo","Colorless","1","","","Heat Tackle","Fire","1","30","This Pokemon also does 10 damage to itself.","","","","","","Water","x2"
"svp-46","Bulbasaur","Pokemon","Basic","70","Grass","Promo","Colorless, Colorless","2","","","Vine Whip","Grass, Colorless, Colorless","3","50","","","","","","","Fire","x2"
"svp-47","Charmander","Pokemon","Basic","70","Fire","Promo","Colorless","1","","","Ember","Fire, Fire","2","40","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"svp-48","Squirtle","Pokemon","Basic","70","Water","Promo","Colorless, Colorless","2","","","Bubble","Water, Water","2","20","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"svp-51","Snorlax","Pokemon","Basic","150","Colorless","Promo","Colorless, Colorless, Colorless, Colorless","4","Voraciousness","Once during your turn, you may put up to 2 Leftovers cards from your discard pile into your hand.","Thudding Press","Colorless, Colorless, Colorless","3","130","This Pokemon also does 30 damage to itself.","","","","","","Fighting","x2"
"svp-52","Mewtwo","Pokemon","Basic","130","Psychic","Promo","Colorless, Colorless","2","","","Reflective Barrier","Colorless, Colorless","2","20","During your opponent's next turn, if this Pokemon is damaged by an attack (even if it is Knocked Out), put damage counters on the Attacking Pokemon equal to the damage done to this Pokemon.","Psyslash","Psychic, Psychic, Colorless","3","130","Discard 2 Energy from this Pokemon.","Darkness","x2"
"svp-57","Chi-Yu","Pokemon","Basic","110","Fire","Promo","Colorless","1","","","Flare Bringer","Fire","1","","Attach up to 2 Basic Fire Energy cards from your discard pile to 1 of your Pokemon.","Megafire of Envy","Fire, Fire","2","50+","If any of your Pokemon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 90 more damage.","Water","x2"
"svp-58","Iron Bundle","Pokemon","Basic, Future","100","Water","Promo","Colorless","1","Hyper Blower","Once during your turn, if this Pokemon is on your Bench, you may switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.) If you do, discard this Pokemon and all attached cards.","Refrigerated Stream","Water, Colorless, Colorless","3","80","If the Defending Pokemon is an Evolution Pokemon, it can't attack during your opponent's next turn.","","","","","","Lightning","x2"
"svp-59","Xatu","Pokemon","Stage 1","100","Psychic","Promo","Colorless","1","Clairvoyant Sense","Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.","Super Psy Bolt","Psychic, Colorless, Colorless","3","80","","","","","","","Darkness","x2"
"svp-60","Aegislash","Pokemon","Stage 2","150","Metal","Promo","Colorless, Colorless, Colorless","3","Mysterious Shield","Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex and Pokemon V.","Hard Bashing","Metal, Colorless","2","120","This attack's damage isn't affected by any effects on your opponent's Active Pokemon.","","","","","","Fire","x2"
"svp-61","Pineco","Pokemon","Basic","70","Grass","Promo","Colorless, Colorless","2","","","Rollout","Grass, Grass","2","30","","","","","","","Fire","x2"
"svp-62","Sinistea","Pokemon","Basic","30","Psychic","Promo","Colorless","1","","","Cold Tea","Psychic","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Darkness","x2"
"svp-63","Cetitan","Pokemon","Stage 1","170","Water","Promo","Colorless, Colorless, Colorless, Colorless","4","","","Avalanche","Water","1","30","This attack also does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Rolling Slider","Water, Water, Water","3","100x","Flip 3 coins. This attack does 100 damage for each heads.","Metal","x2"
"svp-64","Arctibax","Pokemon","Stage 1","90","Water","Promo","Colorless, Colorless","2","","","Sharp Fin","Water, Colorless","2","40","","Frost Smash","Water, Water, Colorless","3","80","","Metal","x2"
"svp-65","Scream Tail","Pokemon","Basic, Ancient","90","Psychic","Promo","Colorless","1","","","Slap","Psychic","1","30","","Roaring Scream","Psychic, Colorless","2","","This attack does 20 damage to 1 of your opponent's Pokemon for each damage counter on this Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Darkness","x2"
"svp-66","Iron Bundle","Pokemon","Basic, Future","100","Water","Promo","Colorless","1","Hyper Blower","Once during your turn, if this Pokemon is on your Bench, you may switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.) If you do, discard this Pokemon and all attached cards.","Refrigerated Stream","Water, Colorless, Colorless","3","80","If the Defending Pokemon is an Evolution Pokemon, it can't attack during your opponent's next turn.","","","","","","Lightning","x2"
"svp-69","Fidough","Pokemon","Basic","50","Psychic","Promo","Colorless","1","","","Rear Kick","Colorless, Colorless","2","20","","","","","","","Metal","x2"
"svp-70","Greavard","Pokemon","Basic","70","Psychic","Promo","Colorless, Colorless","2","","","Graveyard Gamboling","Psychic","1","10x","This attack does 10 damage for each Psychic Pokemon in your discard pile.","","","","","","Darkness","x2"
"svp-71","Maschiff","Pokemon","Basic","60","Darkness","Promo","Colorless","1","","","Ambush","Darkness","1","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Grass","x2"
"svp-75","Mimikyu","Pokemon","Basic","70","Psychic","Promo","Colorless","1","Safeguard","Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex and Pokemon V.","Ghost Eye","Psychic, Colorless","2","","Put 7 damage counters on your opponent's Active Pokemon.","","","","","","Metal","x2"
"svp-76","Sprigatito","Pokemon","Basic","60","Grass","Promo","Colorless","1","","","Gather Sunlight","Grass","1","","Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","Seed Bomb","Grass","1","10","","Fire","x2"
"svp-77","Floragato","Pokemon","Stage 1","90","Grass","Promo","Colorless","1","","","Seed Bomb","Grass","1","30","","Magic Whip","Colorless, Colorless","2","50","Switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.)","Fire","x2"
"svp-79","Fuecoco","Pokemon","Basic","80","Fire","Promo","Colorless, Colorless","2","","","Tackle","Fire","1","20","","","","","","","Water","x2"
"svp-80","Crocalor","Pokemon","Stage 1","110","Fire","Promo","Colorless, Colorless, Colorless","3","","","Steady Firebreathing","Fire","1","30","","Hyper Voice","Fire, Fire","2","70","","Water","x2"
"svp-82","Quaxly","Pokemon","Basic","70","Water","Promo","Colorless","1","","","Reckless Charge","Water","1","30","This Pokemon also does 10 damage to itself.","","","","","","Lightning","x2"
"svp-83","Quaxwell","Pokemon","Stage 1","90","Water","Promo","Colorless","1","","","Water Gun","Water","1","30","","Wave Splash","Water, Colorless","2","50","","Lightning","x2"
"svp-85","Pikachu with Grey Felt Hat","Pokemon","Basic","60","Lightning","Promo","Colorless","1","","","Pika-Portrait","Lightning","1",,"Search your deck for a Pikachu and put it onto your Bench. Then, shuffle your deck.","","","","","","Fighting","x2"
"svp-88","Pikachu","Pokemon","Basic","70","Lightning","Promo","Colorless","1","","","Growl","Colorless","1","","During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).","Pika Bolt","Lightning, Colorless","2","30","","Fighting","x2"
"svp-89","Feraligatr","Pokemon","Stage 2","180","Water","Promo","Colorless, Colorless, Colorless","3","Torrential Heart","Once during your turn, you may put 5 damage counters on this Pokemon. If you do, during this turn, attacks used by this Pokemon do 120 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Giant Wave","Water, Water","2","160","During your next turn, this Pokemon can't use Giant Wave.","","","","","","Lightning","x2"
"svp-90","Metang","Pokemon","Stage 1","100","Metal","Promo","Colorless, Colorless","2","Metal Maker","Once during your turn, you may look at the top 4 cards of your deck and attach any number of Basic Metal Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards and put them on the bottom of your deck.","Beam","Metal, Colorless, Colorless","3","60","","","","","","","Fire","x2"
"svp-91","Koraidon","Pokemon","Basic, Ancient","140","Dragon","Promo","Colorless, Colorless","2","","","Primordial Beatdown","Fighting, Colorless","2","30x","This attack does 30 damage for each of your Ancient Pokemon in play.","Shred","Fire, Fighting, Colorless","3","130","This attack's damage isn't affected by any effects on your opponent's Active Pokemon.",,
"svp-92","Miraidon","Pokemon","Basic, Future","110","Dragon","Promo","Colorless, Colorless","2","","","Peak Acceleration","Colorless","1","40","Search your deck for up to 2 Basic Energy cards and attach them to your Future Pokemon in any way you like. Then, shuffle your deck.","Sparking Strike","Lightning, Lightning, Psychic","3","160","",,
"svp-93","Carvanha","Pokemon","Basic","50","Water","Promo","Colorless","1","","","Sharp Fang","Water","1","20","","","","","","","Lightning","x2"
"svp-94","Bellibolt","Pokemon","Stage 1","130","Lightning","Promo","Colorless, Colorless, Colorless","3","","","Thunder Wave","Lightning","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Two Bump Bolt","Lightning, Lightning, Colorless","3","10+","You may discard up to 2 Lightning Energy from this Pokemon. This attack does 80 more damage for each card you discarded in this way.","Fighting","x2"
"svp-95","Cleffa","Pokemon","Basic","30","Psychic","Promo","","0","","","Twinkling Hope","","0","","Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","","","","","","Darkness","x2"
"svp-96","Cyclizar","Pokemon","Basic","120","Colorless","Promo","Colorless","1","","","Flat-Out Dash","Colorless","1","","Flip a coin until you get tails. For each heads, draw a card.","Power Tackle","Colorless, Colorless, Colorless","3","120","During your next turn, this Pokemon can't attack.","Fighting","x2"
"svp-97","Flutter Mane","Pokemon","Basic, Ancient","90","Psychic","Promo","Colorless","1","Midnight Fluttering","As long as this Pokemon is in the Active Spot, your opponent's Active Pokemon has no Abilities, except for Midnight Fluttering.","Hex Hurl","Colorless, Colorless, Colorless","3","90","Put 2 damage counters on your opponent's Benched Pokemon in any way you like.","","","","","","Metal","x2"
"svp-98","Iron Thorns","Pokemon","Basic, Future","140","Lightning","Promo","Colorless, Colorless, Colorless","3","","","Destructo-Press","Lightning, Colorless","2","70x","Reveal the top 5 cards of your deck. This attack does 70 damage for each Future card you find there. Then, discard those Future cards and shuffle the other cards back into your deck.","Megaton Lariat","Lightning, Lightning, Lightning, Colorless","4","140","","Fighting","x2"
"svp-99","Shroodle","Pokemon","Basic","50","Colorless","Promo","Colorless","1","","","Scratch","Colorless","1","10","","Toxic Teeth","Colorless, Colorless","2","20","Your opponent's Active Pokemon is now Poisoned.","Fighting","x2"
"svp-101","Pikachu","Pokemon","Basic","70","Lightning","Promo","Colorless","1","","","Scrappy Spark","Lightning, Lightning, Colorless","3","30+","Flip a coin until you get tails. This attack does 30 more damage for each heads.","","","","","","Fighting","x2"
"svp-102","Oddish","Pokemon","Basic","60","Grass","Promo","Colorless","1","","","Razor Leaf","Grass","1","10","","Grass Knot","Grass, Grass","2","20x","This attack does 20 damage for each Colorless in your opponent's Active Pokemon's Retreat Cost.","Fire","x2"
"svp-107","Mareep","Pokemon","Basic","60","Lightning","Promo","Colorless","1","","","Headbutt","Lightning","1","10","","Lightning Ball","Lightning, Colorless","2","20","","Fighting","x2"
"svp-108","Flaaffy","Pokemon","Stage 1","90","Lightning","Promo","Colorless, Colorless","2","","","Headbutt","Lightning","1","20","","Electro Ball","Lightning, Colorless","2","50","","Fighting","x2"
"svp-109","Ampharos","Pokemon","Stage 2","160","Lightning","Promo","Colorless, Colorless","2","","","Electric Ball","Lightning, Colorless","2","110","","","","","","","Fighting","x2"
"svp-111","Pawniard","Pokemon","Basic","70","Darkness","Promo","Colorless","1","","","Pierce","Darkness","1","10","","","","","","","Grass","x2"
"svp-112","Bisharp","Pokemon","Stage 1","100","Darkness","Promo","Colorless","1","","","Cut","Darkness","1","30","","","","","","","Grass","x2"
"svp-113","Kingambit","Pokemon","Stage 2","170","Darkness","Promo","Colorless, Colorless","2","","","Elbow Strike","Darkness","1","40","","Slicing Blade","Darkness, Colorless","2","100","","Grass","x2"
"svp-115","Thwackey","Pokemon","Stage 1","100","Grass","Promo","Colorless, Colorless","2","Boom Boom Groove","Once during your turn, if your Active Pokemon has the Festival Lead Ability, you may search your deck for a card and put it into your hand. Then, shuffle your deck.","Beat","Grass, Grass","2","50","","","","","","","Fire","x2"
"svp-116","Infernape","Pokemon","Stage 2","140","Fire","Promo","Colorless","1","Pyro Dance","Once during your turn, you may attach a Basic Fire Energy card, a Basic Fighting Energy card, or 1 of each from your hand to your Pokemon in any way you like.","Scorching Fire","Fire, Fire, Colorless","3","200","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"svp-117","Froslass","Pokemon","Stage 1","90","Water","Promo","Colorless","1","Freezing Shroud","During Pokemon Checkup, put 1 damage counter on each Pokemon that has an Ability (both yours and your opponent's), except any Froslass.","Frost Smash","Water, Colorless","2","60","","","","","","","Metal","x2"
"svp-118","Tatsugiri","Pokemon","Basic","70","Dragon","Promo","Colorless","1","Attract Customers","Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 6 cards of your deck, reveal a Supporter card you find there, and put it into your hand. Shuffle the other cards back into your deck.","Surf","Fire, Water","2","50","","","","","","",,
"svp-119","Toxel","Pokemon","Basic","70","Lightning","Promo","Colorless","1","","","Slight Intrusion","Lightning","1","30","This Pokemon also does 10 damage to itself.","","","","","","Fighting","x2"
"svp-120","Pupitar","Pokemon","Stage 1","80","Fighting","Promo","Colorless","1","","","Rock Throw","Fighting","1","20","","Blasting Tackle","Fighting, Fighting","2","60","This attack also does 20 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"svp-121","Revavroom","Pokemon","Stage 1","140","Metal","Promo","Colorless, Colorless, Colorless","3","","","Swagger","Metal","1","","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","Huge Tackle","Colorless, Colorless, Colorless","3","70+","If you have more cards in your hand than your opponent, this attack does 80 more damage.","Fire","x2"
"svp-122","Snorlax","Pokemon","Basic","160","Colorless","Promo","Colorless, Colorless, Colorless","3","","","Lazy Press","Colorless, Colorless, Colorless, Colorless","4","120","","","","","","","Fighting","x2"
"svp-123","Teal Mask Ogerpon","Pokemon","Basic","110","Grass","Promo","Colorless","1","","","Mountain Stroll","Colorless","1","","Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","Ogre Comeback","Grass, Colorless","2","20+","This attack does 20 more damage for each of your opponent's Benched Pokemon.","Fire","x2"
"svp-129","Pecharunt","Pokemon","Basic","80","Darkness","Promo","Colorless","1","Toxic Subjugation","As long as this Pokemon is in the Active Spot, put 5 more damage counters on your opponent's Poisoned Pokemon during Pokemon Checkup.","Poison Chain","Darkness, Colorless","2","10","Your opponent's Active Pokemon is now Poisoned. During your opponent's next turn, that Pokemon can't retreat.","","","","","","Fighting","x2"
"svp-130","Kingambit","Pokemon","Stage 2","180","Metal","Promo","Colorless, Colorless, Colorless, Colorless","4","","","Strike Down","Metal","1","","If your opponent's Active Pokemon has 4 or more damage counters on it, that Pokemon is Knocked Out.","Massive Rend","Metal, Colorless, Colorless","3","140","","Fire","x2"
"svp-133","Ledian","Pokemon","Stage 1","90","Grass","Promo","","0","Glittering Star Pattern","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may switch in 1 of your opponent's Benched Pokemon that has 90 HP or less remaining to the Active Spot.","Swift","Colorless, Colorless","2","70","This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokemon.","","","","","","Fire","x2"
"svp-134","Crabominable","Pokemon","Stage 1","160","Water","Promo","Colorless, Colorless, Colorless","3","Food Prep","Attacks used by this Pokemon cost Colorless less for each Kofu card in your discard pile.","Haymaker","Water, Colorless, Colorless, Colorless, Colorless","5","250","During your next turn, this Pokemon can't use Haymaker.","","","","","","Metal","x2"
"svp-135","Drifblim","Pokemon","Stage 1","130","Psychic","Promo","Colorless, Colorless","2","","","Everyone Explode Now","Psychic","1","50x","This attack does 50 damage for each of your Drifloon and Drifblim in play. This attack also does 30 damage to each of your Drifloon and Drifblim. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Darkness","x2"
"svp-136","Bouffalant","Pokemon","Basic","100","Colorless","Promo","Colorless, Colorless","2","Curly Wall","As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokemon take 60 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). The effect of Curly Wall doesn't stack.","Boundless Power","Colorless, Colorless, Colorless","3","130","During your next turn, this Pokemon can't attack.","","","","","","Fighting","x2"
"svp-137","Horsea","Pokemon","Basic","60","Water","Promo","Colorless","1","","","Hook","Water","1","20","","","","","","","Lightning","x2"
"svp-138","Porygon2","Pokemon","Stage 1","90","Colorless","Promo","Colorless","1","","","Powered Ball","Colorless","1","50","Discard an Energy from this Pokemon.","","","","","","Fighting","x2"
"svp-139","Latias","Pokemon","Basic","110","Psychic","Promo","Colorless, Colorless","2","Mist Float","If this Pokemon has any Psychic Energy attached, it has no Retreat Cost.","Psychic Sphere","Psychic, Psychic, Colorless","3","100","","","","","","","Darkness","x2"
"svp-140","Tinkaton","Pokemon","Stage 2","140","Psychic","Promo","Colorless, Colorless","2","","","Knock Off","Psychic","1","40","Discard a random card from your opponent's hand.","Wild Press","Psychic, Colorless, Colorless","3","220","This Pokemon also does 60 damage to itself.","Metal","x2"
"svp-141","Noctowl","Pokemon","Stage 1","100","Colorless","Promo","Colorless","1","Jewel Seeker","Once during your turn, when you play this Pokemon from your hand to evolve 1 of your Pokemon, if you have any Tera Pokemon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.","Speed Wing","Colorless, Colorless","2","60","","","","","","","Lightning","x2"
"svp-148","Miraidon","Pokemon","Basic","120","Lightning","Promo","Colorless","1","","","Electric Claws","Lightning","1","30","","Mach Bolt","Lightning, Lightning","2","60","","Fighting","x2"
"svp-149","Pecharunt","Pokemon","Basic","80","Darkness","Promo","Colorless","1","Toxic Subjugation","As long as this Pokemon is in the Active Spot, put 5 more damage counters on your opponent's Poisoned Pokemon during Pokemon Checkup.","Poison Chain","Darkness, Colorless","2","10","Your opponent's Active Pokemon is now Poisoned. During your opponent's next turn, that Pokemon can't retreat.","","","","","","Fighting","x2"
"svp-151","Gouging Fire","Pokemon","Basic, Ancient","130","Fire","Promo","Colorless, Colorless","2","","","Lunge Out","Fire","1","30","","Blazing Charge","Fire, Fire, Colorless","3","100+","If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.","Water","x2"
"svp-152","Chien-Pao","Pokemon","Basic","120","Water","Promo","Colorless","1","Snow Sink","When you play this Pokemon from your hand onto your Bench during your turn, you may discard a Stadium in play.","Icicle Loop","Water, Water, Colorless","3","120","Put an Energy attached to this Pokemon into your hand.","","","","","","Metal","x2"
"svp-153","Magneton","Pokemon","Stage 1","100","Lightning","Promo","Colorless","1","Overvolt Discharge","Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokemon in any way you like. If you use this Ability, this Pokemon is Knocked Out.","Electric Ball","Lightning, Colorless","2","40","","","","","","","Fighting","x2"
"svp-154","Indeedee","Pokemon","Basic","100","Psychic","Promo","Colorless","1","Obliging Heal","When you play this Pokemon from your hand onto your Bench during your turn, you may heal 30 damage from your Active Pokemon and have it recover from a Special Condition.","Super Psy Bolt","Psychic, Colorless","2","50","","","","","","","Darkness","x2"
