"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex1-24","Weezing","Pokemon","Stage 1","80","Grass","Rare","Colorless, Colorless","2","","","Confusion Gas","Grass","1","10","The Defending Pokemon is now Confused.","Poison Smog","Grass, Colorless","2","","Each Defending Pokemon is now Poisoned. Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"ex1-25","Aron","Pokemon","Basic","50","Metal","Uncommon","Colorless","1","","","Rollout","Metal","1","10","","Double Stab","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Fire","x2"
"ex1-26","Cascoon","Pokemon","Stage 1","70","Grass","Uncommon","Colorless, Colorless","2","Hard Cocoon","During your opponent's turn, if Cascoon would be damaged by an opponent's attack (after applying Weakness and Resistance), flip a coin. If heads, reduce that damage by 30.","Poison Thread","Grass","1","","The Defending Pokemon is now Poisoned.","","","","","","Fire","x2"
"ex1-27","Combusken","Pokemon","Stage 1","70","Fire","Uncommon","Colorless","1","","","Flare","Fire","1","20","","Double Kick","Colorless, Colorless, Colorless","3","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","Water","x2"
"ex1-28","Combusken","Pokemon","Stage 1","80","Fire","Uncommon","Colorless","1","Natural Cure","When you attach a Fire Energy card from your hand to Combusken, remove all Special Conditions from Combusken.","Lunge","Colorless, Colorless","2","50","Flip a coin. If tails, this attack does nothing.","","","","","","Water","x2"
"ex1-29","Delcatty","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","","","Energy Call","Colorless","1","10","Attach 1 Energy card from your discard pile to your Active Pokemon.","Cannonball","Colorless, Colorless","2","30+","Does 30 damage plus 10 more damage for each Energy attached to Delcatty but not used to pay for this attack's Energy cost.","Fighting","x2"
"ex1-30","Electrike","Pokemon","Basic","50","Lightning","Uncommon","Colorless","1","","","Charge","Lightning","1","","Attach a Lightning Energy card from your discard pile to Electrike.","Thunder Jolt","Lightning, Colorless","2","30","Flip a coin. If tails, Electrike does 10 damage to itself.","Fighting","x2"
"ex1-31","Grovyle","Pokemon","Stage 1","70","Grass","Uncommon","Colorless","1","","","Poison Breath","Colorless, Colorless","2","","The Defending Pokemon is now Poisoned.","Swift","Grass, Colorless, Colorless","3","30","This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Fire","x2"
"ex1-32","Grovyle","Pokemon","Stage 1","80","Grass","Uncommon","Colorless","1","Natural Cure","When you attach a Grass Energy card from your hand to Grovyle, remove all Special Conditions from Grovyle.","Slash","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"ex1-33","Hariyama","Pokemon","Stage 1","80","Fighting","Uncommon","Colorless","1","","","Shove","Fighting, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Slap Down","Fighting, Colorless, Colorless","3","40+","Flip 2 coins. This attack does 40 damage plus 10 more damage for each heads.","Psychic","x2"
"ex1-34","Kirlia","Pokemon","Stage 1","70","Psychic","Uncommon","Colorless","1","","","Removal Beam","Psychic","1","10","Flip a coin. If heads, discard 1 Energy card attached to the Defending Pokemon.","Super Psy","Psychic, Colorless, Colorless","3","50","","Psychic","x2"
"ex1-35","Kirlia","Pokemon","Stage 1","70","Psychic","Uncommon","Colorless","1","","","Dazzle Dance","Colorless","1","","Flip a coin. If heads, each Defending Pokemon is now Confused.","Life Drain","Psychic","1","","Flip a coin. If heads, put damage counters on the Defending Pokemon until it is 10 HP away from being Knocked Out.","Psychic","x2"
"ex1-36","Lairon","Pokemon","Stage 1","70","Metal","Uncommon","Colorless, Colorless","2","","","Ram","Colorless, Colorless","2","20","","Metal Claw","Metal, Colorless, Colorless","3","40","","Fire","x2"
"ex1-37","Lairon","Pokemon","Stage 1","80","Metal","Uncommon","Colorless, Colorless","2","","","Magnitude","Metal","1","20","Does 10 damage to each Benched Pokemon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)","One-Two Strike","Colorless, Colorless, Colorless, Colorless","4","30+","Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.","Fire","x2"
"ex1-38","Linoone","Pokemon","Stage 1","70","Colorless","Uncommon","Colorless","1","","","Seek Out","Colorless","1","","Search your deck for up to 2 cards and put them into your hand. Shuffle your deck afterward.","Continuous Headbutt","Colorless, Colorless","2","40x","Flip a coin until you get tails. This attack does 40 damage times the number of heads.","Fighting","x2"
"ex1-39","Manectric","Pokemon","Stage 1","70","Lightning","Uncommon","Colorless","1","","","Thundershock","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Gigashock","Lightning, Colorless, Colorless","3","40","Does 10 damage to 2 of your opponent's Benched Pokemon (1 if there is only 1). (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex1-40","Marshtomp","Pokemon","Stage 1","70","Water","Uncommon","Colorless","1","","","Bubble","Water","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Slash","Colorless, Colorless, Colorless","3","40","","Lightning","x2"
"ex1-41","Marshtomp","Pokemon","Stage 1","80","Water","Uncommon","Colorless","1","Natural Cure","When you attach a Water Energy card from your hand to Marshtomp, remove all Special Conditions from Marshtomp.","Aqua Sonic","Colorless, Colorless","2","20","This attack's damage is not affected by Resistance.","","","","","","Lightning","x2"
"ex1-42","Mightyena","Pokemon","Stage 1","70","Darkness","Uncommon","Colorless","1","","","Bite","Colorless, Colorless","2","20","","Ambush","Darkness, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 30 more damage.","Fighting","x2"
"ex1-43","Silcoon","Pokemon","Stage 1","60","Grass","Uncommon","Colorless, Colorless","2","Hard Cocoon","During your opponent's turn, if Silcoon would be damaged by an opponent's attack (after applying Weakness and Resistance), flip a coin. If heads, reduce that damage by 30.","Gooey Thread","Grass","1","10","The Defending Pokemon can't retreat until the end of your opponent's next turn.","","","","","","Fire","x2"
"ex1-44","Skitty","Pokemon","Basic","40","Colorless","Uncommon","Colorless","1","","","Minor Errand-Running","Colorless","1","","Search your deck for 2 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.","Lullaby","Colorless","1","10","The Defending Pokemon is now Asleep.","Fighting","x2"
"ex1-45","Slakoth","Pokemon","Basic","40","Colorless","Uncommon","Colorless","1","","","Claw","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","Slack Off","Colorless, Colorless","2","","Remove all damage counters from Slakoth. Slakoth can't attack during your next turn.","Fighting","x2"
"ex1-46","Swellow","Pokemon","Stage 1","70","Colorless","Uncommon","","0","Drive Off","Once during your turn (before your attack), if Swellow is your Active Pokemon, you may switch 1 of the Defending Pokemon with 1 of your opponent's Benched Pokemon. Your opponent picks the Benched Pokemon to switch. This power can't be used if Swellow is affected by a Special Condition.","Wing Attack","Colorless, Colorless","2","30","","","","","","","Lightning","x2"
"ex1-47","Vigoroth","Pokemon","Stage 1","70","Colorless","Uncommon","Colorless","1","","","Fury Swipes","Colorless, Colorless","2","20x","Flip 3 coins. This attack does 20 damage times the number of heads.","Rage","Colorless, Colorless, Colorless","3","20+","Does 20 damage plus 10 more damage for each damage counter on Vigoroth.","Fighting","x2"
"ex1-48","Wailmer","Pokemon","Basic","80","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Rest","Colorless, Colorless","2","","Remove all Special Conditions and 4 damage counters from Wailmer (all if there are less than 4). Wailmer is now Asleep.","Water Gun","Water, Colorless","2","20+","This attack does 20 damage plus 10 more damage for each Water Energy attached to Wailmer but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Lightning","x2"
"ex1-49","Aron","Pokemon","Basic","40","Metal","Common","Colorless","1","","","Teary Eyes","Colorless","1","","During your opponent's next turn, any damage done to Aron by attacks is reduced by 10.","Ram","Colorless, Colorless","2","20","","Fire","x2"
"ex1-50","Aron","Pokemon","Basic","50","Metal","Common","Colorless, Colorless","2","","","Gnaw","Colorless","1","10","","","","","","","Fire","x2"
"ex1-51","Carvanha","Pokemon","Basic","40","Water","Common","Colorless","1","Rough Skin","If Carvanha is your Active Pokemon and is damaged by an opponent's attack (even if Carvanha is Knocked Out), put 1 damage counter on the Attacking Pokemon.","Big Bite","Colorless","1","10","The Defending Pokemon can't retreat until the end of your opponent's next turn.","","","","","","Lightning","x2"
"ex1-52","Electrike","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Headbutt","Colorless","1","10","","","","","","","Fighting","x2"
"ex1-53","Electrike","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Super Thunder Wave","Colorless","1","","Flip a coin. If heads, each Defending Pokemon is now Paralyzed.","Tackle","Colorless, Colorless","2","20","","Fighting","x2"
"ex1-54","Koffing","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Tackle","Colorless","1","10","","Double-edge","Grass, Colorless","2","30","Koffing does 10 damage to itself.","Psychic","x2"
"ex1-55","Goldeen","Pokemon","Basic","50","Water","Common","Colorless","1","","","Flail","Colorless","1","10x","Does 10 damage for each damage counter on Goldeen.","","","","","","Lightning","x2"
"ex1-56","Makuhita","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Slap Push","Colorless","1","10","","Lunge Out","Colorless, Colorless","2","20","","Psychic","x2"
"ex1-57","Makuhita","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Fling","Colorless","1","","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Low Kick","Fighting, Colorless","2","30","","Psychic","x2"
"ex1-58","Makuhita","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Fake Out","Fighting","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Psychic","x2"
"ex1-59","Mudkip","Pokemon","Basic","50","Water","Common","Colorless","1","","","Bubble","Water","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"ex1-60","Mudkip","Pokemon","Basic","50","Water","Common","Colorless","1","","","Pound","Colorless","1","10","","Fury Swipes","Colorless, Colorless","2","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","Lightning","x2"
"ex1-61","Numel","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Headbutt","Colorless","1","10","","Burn Off","Fire, Colorless","2","","Flip a coin. If heads, each Defending Pokemon is now Burned.","Water","x2"
"ex1-62","Phanpy","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Stampede","Colorless","1","10","","Trembler","Fighting, Colorless","2","","Flip a coin. If heads, this attack does 10 damage to each Defending Pokemon, and each Defending Pokemon is now Paralyzed.","Grass","x2"
"ex1-63","Poochyena","Pokemon","Basic","40","Darkness","Common","Colorless","1","","","Bite","Colorless","1","10","","","","","","","Fighting","x2"
"ex1-64","Poochyena","Pokemon","Basic","50","Darkness","Common","Colorless","1","","","Knock Off","Darkness","1","","Flip a coin. If heads, choose 1 card from your opponent's hand without looking and discard it.","Rear Kick","Colorless, Colorless","2","20","","Fighting","x2"
"ex1-65","Poochyena","Pokemon","Basic","50","Darkness","Common","Colorless","1","","","Shadow Bind","Darkness","1","10","The Defending Pokemon can't retreat until the end of your opponent's next turn.","","","","","","Fighting","x2"
"ex1-66","Ralts","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Confuse Ray","Psychic","1","10","Flip a coin. If heads, the Defending Pokemon is now Confused.","","","","","","Psychic","x2"
"ex1-67","Ralts","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Headbutt","Colorless","1","10","","Hypnoblast","Psychic, Colorless","2","20","The Defending Pokemon is now Asleep.","Psychic","x2"
"ex1-68","Ralts","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Pound","Colorless","1","10","","Link Blast","Psychic, Colorless","2","40","If Ralts and the Defending Pokemon have a different amount of Energy attached to them, this attack's base damage is 10 instead of 40.","Psychic","x2"
"ex1-69","Shroomish","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Sleep Powder","Colorless","1","10","The Defending Pokemon is now Asleep.","","","","","","Fire","x2"
"ex1-70","Skitty","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Plus Energy","Colorless","1","","Attach a basic Energy card from your hand to 1 of your Pokemon.","Scratch","Colorless","1","10","","Fighting","x2"
"ex1-71","Skitty","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Tackle","Colorless","1","10","","Lunge","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","Fighting","x2"
"ex1-72","Taillow","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Peck","Colorless","1","10","","Wing Attack","Colorless, Colorless","2","20","","Lightning","x2"
"ex1-73","Torchic","Pokemon","Basic","40","Fire","Common","Colorless","1","","","Peck","Colorless","1","10","","Fireworks","Fire, Colorless","2","30","Flip a coin. If tails, discard a Fire Energy card attached to Torchic.","Water","x2"
"ex1-74","Torchic","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Singe","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Burned.","","","","","","Water","x2"
"ex1-75","Treecko","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Poison Breath","Grass","1","","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","","","","","","Fire","x2"
"ex1-76","Treecko","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Tail Slap","Colorless","1","10","","Razor Leaf","Grass, Colorless","2","20","","Fire","x2"
"ex1-77","Wingull","Pokemon","Basic","40","Water","Common","Colorless","1","","","Surprise Attack","Water","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Lightning","x2"
"ex1-78","Wurmple","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Signs of Evolution","Colorless","1","","Search your deck for Silcoon and Beautifly, or Cascoon and Dustox cards. Show 1 card or both cards of a pair to your opponent and put them into your hand. Shuffle your deck afterward.","Poison Barb","Grass","1","","The Defending Pokemon is now Poisoned.","Fire","x2"
"ex1-79","Zigzagoon","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Fury Swipes","Colorless","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","","","","","","Fighting","x2"
