"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv10-35","Ethan's Slugma","Pokemon","Basic","80","Fire","Common","Colorless, Colorless","2","","","Steady Firebreathing","Fire","1","20","","","","","","","Water","x2"
"sv10-36","Ethan's Magcargo","Pokemon","Stage 1","130","Fire","Rare","Colorless, Colorless, Colorless","3","Melt Away","If this Pokemon has no Energy attached, it has no Retreat Cost.","Lava Burst","Fire, Fire, Fire","3","70x","Discard up to 5 Fire Energy from this Pokemon. This attack does 70 damage for each card you discarded in this way.","","","","","","Water","x2"
"sv10-37","Team Rocket's Houndour","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Steady Firebreathing","Fire","1","20","","","","","","","Water","x2"
"sv10-38","Team Rocket's Houndoom","Pokemon","Stage 1","130","Fire","Uncommon","Colorless, Colorless","2","","","Cruel Coal","Fire","1","","Your opponent's Active Pokemon is now Burned and Confused.","Scorching Fire","Fire, Colorless","2","120","Discard an Energy from this Pokemon.","Water","x2"
"sv10-40","Torchic","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Combustion","Fire","1","10","","Water","x2"
"sv10-41","Combusken","Pokemon","Stage 1","100","Fire","Common","Colorless, Colorless","2","","","Combustion","Colorless","1","20","","Double Kick","Fire, Colorless","2","40x","Flip 2 coins. This attack does 40 damage for each heads.","Water","x2"
"sv10-42","Blaziken","Pokemon","Stage 2","170","Fire","Rare","Colorless, Colorless","2","","","Heat Blast","Colorless, Colorless","2","70","","Inferno Kick Flurry","Fire, Fire, Colorless","3","120","Discard 2 Energy from this Pokemon. This attack also does 120 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"sv10-43","Heat Rotom","Pokemon","Basic","80","Fire","Common","Colorless, Colorless","2","","","Singe","Fire","1","","Your opponent's Active Pokemon is now Burned.","Gadget Show","Colorless, Colorless","2","30x","This attack does 30 damage for each Pokemon Tool attached to all of your Pokemon.","Water","x2"
"sv10-44","Hearthflame Mask Ogerpon","Pokemon","Basic","110","Fire","Uncommon","Colorless","1","","","Fire Kagura","Colorless","1","","Search your deck for a Basic Fire Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.","Searing Flame","Fire, Fire, Colorless","3","80","Your opponent's Active Pokemon is now Burned.","Water","x2"
"sv10-45","Misty's Psyduck","Pokemon","Basic","70","Water","Uncommon","Colorless","1","Flustered Leap","Once during your turn, if this Pokemon is on your Bench, you may discard the bottom card of your deck. If you do, discard all cards from this Pokemon and put this Pokemon on top of your deck.","Sprinkle Water","Water","1","30","","","","","","","Lightning","x2"
"sv10-46","Misty's Staryu","Pokemon","Basic","70","Water","Common","Colorless","1","","","Bubble Beam","Water","1","20","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"sv10-47","Misty's Starmie","Pokemon","Stage 1","100","Water","Uncommon","Colorless","1","","","Abrupt Flash","Water","1","60+","If this Pokemon evolved from Misty's Staryu during this turn, this attack does 80 more damage.","","","","","","Lightning","x2"
"sv10-48","Misty's Magikarp","Pokemon","Basic","30","Water","Common","Colorless","1","So Submerged","As long as this Pokemon is on your Bench, prevent all damage from and effects of attacks from your opponent's Pokemon done to this Pokemon.","Splash","Water","1","10","","","","","","","Lightning","x2"
"sv10-49","Misty's Gyarados","Pokemon","Stage 1","180","Water","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Splashing Panic","Water","1","70x","Discard the top 7 cards of your deck, and this attack does 70 damage for each Misty's Pokemon that you discarded in this way.","Waterfall","Water, Water, Colorless","3","120","","Lightning","x2"
"sv10-50","Misty's Lapras","Pokemon","Basic","110","Water","Common","Colorless","1","","","Swim Together","Water","1","","Search your deck for up to 3 Misty's Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.","Surf","Water, Colorless","2","60","","Lightning","x2"
"sv10-51","Team Rocket's Articuno","Pokemon","Basic","120","Water","Rare","Colorless","1","Repelling Veil","Prevent all effects of attacks used by your opponent's Pokemon done to your Basic Team Rocket's Pokemon. (Existing effects are not removed. Damage is not an effect.)","Dark Frost","Water, Colorless, Colorless","3","60+","If this Pokemon has any Team Rocket's Energy attached, this attack does 60 more damage.","","","","","","Lightning","x2"
"sv10-52","Cynthia's Feebas","Pokemon","Basic","30","Water","Common","Colorless","1","","","Undulate","Colorless","1","10","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","","","","","","Lightning","x2"
"sv10-53","Cynthia's Milotic","Pokemon","Stage 1","130","Water","Uncommon","Colorless, Colorless","2","","","Aqua Split","Water, Colorless","2","60","This attack also does 30 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Lightning","x2"
"sv10-54","Clamperl","Pokemon","Basic","60","Water","Common","Colorless, Colorless","2","","","Shell Press","Water","1","10","During your opponent's next turn, this Pokemon takes 10 less damage from attacks (after applying Weakness and Resistance).","","","","","","Lightning","x2"
"sv10-55","Huntail","Pokemon","Stage 1","110","Water","Uncommon","Colorless","1","Diver's Catch","When 1 of your Water Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may put all Basic Water Energy attached to that Pokemon into your hand instead of the discard pile.","Wave Splash","Water, Colorless, Colorless","3","80","","","","","","","Lightning","x2"
"sv10-56","Gorebyss","Pokemon","Stage 1","90","Water","Rare","Colorless","1","","","Crescendo Wave","Water","1","30x","This attack does 30 damage for each Water Energy attached to this Pokemon. Before doing damage, you may attach any number of Basic Water Energy cards from your hand to this Pokemon.","","","","","","Lightning","x2"
"sv10-57","Buizel","Pokemon","Basic","70","Water","Common","Colorless","1","","","Tail Whap","Colorless","1","10","","Wave Splash","Water, Colorless, Colorless","3","30","","Lightning","x2"
"sv10-58","Floatzel","Pokemon","Stage 1","120","Water","Uncommon","Colorless","1","","","Whirlpool","Colorless, Colorless","2","30","Discard an Energy from your opponent's Active Pokemon.","Aqua Slash","Water, Colorless, Colorless","3","140","During your next turn, this Pokemon can't attack.","Lightning","x2"
"sv10-59","Snover","Pokemon","Basic","90","Water","Common","Colorless, Colorless, Colorless","3","","","Light Punch","Colorless, Colorless","2","20","","Icicle","Water, Colorless, Colorless","3","50","","Metal","x2"
"sv10-60","Abomasnow","Pokemon","Stage 1","150","Water","Uncommon","Colorless, Colorless, Colorless, Colorless","4","","","Lunge Out","Colorless, Colorless, Colorless","3","90","","Frozen Wood","Water, Water, Water, Colorless","4","120+","If this Pokemon has 2 or more Grass Energy attached, this attack does 120 more damage.","Metal","x2"
"sv10-61","Wash Rotom","Pokemon","Basic","80","Water","Common","Colorless, Colorless","2","","","Manual Wash","Water","1","20","Heal 10 damage from each of your Pokemon.","Gadget Show","Colorless, Colorless","2","30x","This attack does 30 damage for each Pokemon Tool attached to all of your Pokemon.","Lightning","x2"
"sv10-62","Arrokuda","Pokemon","Basic","70","Water","Common","Colorless","1","","","Reckless Charge","Water","1","30","This Pokemon also does 10 damage to itself.","","","","","","Lightning","x2"
"sv10-63","Barraskewda","Pokemon","Stage 1","130","Water","Uncommon","Colorless","1","","","Sharp Fin","Water","1","40","","Dive","Water, Water","2","60","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","Lightning","x2"
"sv10-64","Cetoddle","Pokemon","Basic","100","Water","Common","Colorless, Colorless, Colorless","3","","","Gentle Slap","Water, Colorless","2","30","","Frost Smash","Water, Water, Water, Colorless","4","80","","Metal","x2"
"sv10-67","Wellspring Mask Ogerpon","Pokemon","Basic","110","Water","Uncommon","Colorless","1","","","Water Kagura","Colorless","1","","Search your deck for a Basic Water Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.","Bubble Drain","Water, Water, Colorless","3","100","Heal 30 damage from this Pokemon.","Lightning","x2"
"sv10-68","Electabuzz","Pokemon","Basic","90","Lightning","Common","Colorless, Colorless","2","","","Electroslug","Lightning, Colorless","2","50","","","","","","","Fighting","x2"
"sv10-70","Team Rocket's Zapdos","Pokemon","Basic","120","Lightning","Rare","Colorless","1","","","Jamming Wing","Colorless, Colorless","2","30","You may move an Energy from your opponent's Active Pokemon to 1 of their Benched Pokemon.","Wicked Thunder","Lightning, Colorless, Colorless","3","60+","If this Pokemon has any Team Rocket's Energy attached, this attack does 60 more damage.","Lightning","x2"
"sv10-71","Ethan's Pichu","Pokemon","Basic","30","Lightning","Common","","0","","","Zapping Draw","","1","30","Draw a card.","","","","","","Fighting","x2"
"sv10-72","Team Rocket's Mareep","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Procurement","Colorless","1","","Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.","Tiny Bolt","Lightning","1","10","","Fighting","x2"
"sv10-73","Team Rocket's Flaaffy","Pokemon","Stage 1","90","Lightning","Common","Colorless, Colorless","2","","","Thunder Shock","Lightning, Colorless","2","50","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"sv10-74","Team Rocket's Ampharos","Pokemon","Stage 2","140","Lightning","Uncommon","Colorless, Colorless","2","Darkest Impulse","Whenever your opponent plays a Pokemon from their hand to evolve 1 of their Pokemon, put 4 damage counters on that Pokemon. The effect of Darkest Impulse doesn't stack.","Head Bolt","Lightning, Colorless, Colorless","3","140","","","","","","","Fighting","x2"
"sv10-75","Electrike","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Rear Kick","Colorless","1","10","","Tiny Bolt","Lightning, Colorless","2","30","","Fighting","x2"
"sv10-76","Manectric","Pokemon","Stage 1","120","Lightning","Uncommon","Colorless","1","","","Zap Kick","Colorless","1","30","","Flash Impact","Lightning, Colorless","2","120","This attack also does 40 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"sv10-77","Rotom","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Astonish","Lightning","1","20","Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.","Gadget Show","Colorless, Colorless","2","30x","This attack does 30 damage for each Pokemon Tool attached to all of your Pokemon.","Fighting","x2"
"sv10-78","Zeraora","Pokemon","Basic","100","Lightning","Rare","Colorless","1","","","Scratch","Colorless","1","20","","Thunder Raid","Lightning, Lightning, Lightning","3","","Discard all Energy from this Pokemon, and this attack does 210 damage to 1 of your opponent's Benched Pokemon ex. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"sv10-79","Team Rocket's Drowzee","Pokemon","Basic","80","Psychic","Common","Colorless, Colorless","2","","","Hypnotic Ray","Psychic","1","10","Your opponent's Active Pokemon is now Asleep.","","","","","","Darkness","x2"
"sv10-80","Team Rocket's Hypno","Pokemon","Stage 1","130","Psychic","Uncommon","Colorless, Colorless","2","","","Psyshot","Psychic","1","40","","Bench Manipulation","Psychic, Psychic, Psychic","3","80x","Your opponent flips a coin for each of their Benched Pokemon. This attack does 80 damage to your opponent's Active Pokemon for each tails. This attack's damage isn't affected by Weakness or Resistance.","Darkness","x2"
"sv10-82","Team Rocket's Wobbuffet","Pokemon","Basic","110","Psychic","Rare","Colorless, Colorless","2","","","Rocket Mirror","Psychic, Colorless","2","","Move all damage counters from 1 of your Benched Team Rocket's Pokemon to your opponent's Active Pokemon.","Headbutt Bounce","Psychic, Colorless, Colorless","3","70","","Darkness","x2"
"sv10-83","Steven's Baltoy","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Summoning Sign","Colorless","1","","Search your deck for up to 2 Basic Steven's Pokemon and put them onto your Bench. Then, shuffle your deck.","Psychic Sphere","Psychic","1","20","","Darkness","x2"
"sv10-84","Steven's Claydol","Pokemon","Stage 1","120","Psychic","Uncommon","Colorless, Colorless","2","","","Eerie Light","Psychic","1","20","Your opponent's Active Pokemon is now Confused.","Clay Blast","Psychic, Psychic, Colorless","3","220","Discard all Energy from this Pokemon.","Darkness","x2"
"sv10-85","Team Rocket's Chingling","Pokemon","Basic","30","Psychic","Common","","0","","","Chiming Commotion","","1","","Discard a random card from your opponent's hand.","","","","","","Darkness","x2"
"sv10-86","Steven's Carbink","Pokemon","Basic","80","Psychic","Common","Colorless, Colorless","2","Stone Palace","As long as this Pokemon is on your Bench, all of your Steven's Pokemon take 30 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance). The effect of Stone Palace doesn't stack.","Magical Shot","Psychic, Colorless, Colorless","3","80","","","","","","","Metal","x2"
"sv10-87","Team Rocket's Mimikyu","Pokemon","Basic","60","Psychic","Uncommon","","0","","","Gemstone Mimicry","Psychic, Colorless","2","","Choose 1 of your opponent's Active Tera Pokemon's attacks and use it as this attack.","","","","","","Darkness","x2"
"sv10-88","Team Rocket's Dottler","Pokemon","Stage 1","80","Psychic","Common","Colorless, Colorless","2","","","Disruptive Radar","Colorless","1","","Look at the top 5 cards of your opponent's deck and put them back in any order.","Super Psy Bolt","Psychic, Colorless","2","30","","Darkness","x2"
"sv10-89","Team Rocket's Orbeetle","Pokemon","Stage 2","130","Psychic","Uncommon","Colorless, Colorless","2","Rocket Brain","As often as you like during your turn, you may move 1 damage counter from 1 of your Team Rocket's Pokemon to another of your Pokemon.","Psychic","Psychic, Colorless, Colorless","3","40+","This attack does 40 more damage for each Energy attached to your opponent's Active Pokemon.","","","","","","Darkness","x2"
"sv10-90","Mankey","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Wild Kick","Fighting","1","30","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"sv10-91","Primeape","Pokemon","Stage 1","110","Fighting","Common","Colorless, Colorless","2","","","Drag Off","Fighting","1","","Switch in 1 of your opponent's Benched Pokemon to the Active Spot. This attack does 30 damage to the new Active Pokemon.","","","","","","Psychic","x2"
"sv10-92","Annihilape","Pokemon","Stage 2","150","Fighting","Rare","Colorless, Colorless","2","Lose Cool","If this Pokemon has 2 or more damage counters on it, attacks used by this Pokemon do 120 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Impact Blow","Fighting, Fighting","2","160","During your next turn, this Pokemon can't use Impact Blow.","","","","","","Psychic","x2"
"sv10-93","Ethan's Sudowoodo","Pokemon","Basic","110","Fighting","Common","Colorless","1","","","Impound","Fighting","1","20","During your opponent's next turn, the Defending Pokemon can't retreat.","Try to Imitate","Colorless, Colorless","2","","Flip a coin. If heads, choose 1 of your opponent's Active Pokemon's attacks and use it as this attack.","Grass","x2"
"sv10-94","Team Rocket's Larvitar","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Mountain Munch","Colorless","1","10","Discard the top card of your opponent's deck.","","","","","","Grass","x2"
"sv10-95","Team Rocket's Pupitar","Pokemon","Stage 1","100","Fighting","Common","Colorless, Colorless","2","","","Explosive Ascension","Colorless","1","30","Search your deck for a card that evolves from this Pokemon and put it onto this Pokemon to evolve it. Then, shuffle your deck.","","","","","","Grass","x2"
"sv10-96","Team Rocket's Tyranitar","Pokemon","Stage 2","180","Fighting","Rare","Colorless, Colorless, Colorless","3","Sand Stream","During Pokemon Checkup, if this Pokemon is in the Active Spot, put 2 damage counters on each of your opponent's Basic Pokemon.","Demolition Tackle","Fighting, Colorless, Colorless, Colorless","4","180","Discard an Energy from your opponent's Active Pokemon.","","","","","","Grass","x2"
"sv10-97","Nosepass","Pokemon","Basic","80","Fighting","Common","Colorless, Colorless, Colorless","3","","","Headbutt","Fighting","1","20","","Rock Throw","Colorless, Colorless, Colorless","3","40","","Grass","x2"
"sv10-98","Probopass","Pokemon","Stage 1","140","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Power Gem","Fighting","1","40","","Mountain Drop","Colorless, Colorless, Colorless","3","70+","If a Stadium is in play, this attack does 70 more damage.","Grass","x2"
"sv10-99","Meditite","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Steady Punch","Fighting","1","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Psychic","x2"
"sv10-100","Medicham","Pokemon","Stage 1","120","Fighting","Uncommon","Colorless","1","","","Harmonious Spirit Palm","Fighting","1","50+","If this Pokemon and your opponent's Active Pokemon have the same amount of Energy attached, this attack does 120 more damage.","","","","","","Psychic","x2"
"sv10-102","Cynthia's Gible","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Rock Hurl","Fighting","1","20","This attack's damage isn't affected by Resistance.","","","","","","Grass","x2"
"sv10-103","Cynthia's Gabite","Pokemon","Stage 1","100","Fighting","Common","Colorless","1","Champion's Call","Once during your turn, you may search your deck for a Cynthia's Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.","Dragonslice","Fighting","1","40","","","","","","","Grass","x2"
"sv10-105","Hippopotas","Pokemon","Basic","90","Fighting","Common","Colorless, Colorless, Colorless","3","","","Push Down","Fighting","1","10","Switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.)","","","","","","Grass","x2"
"sv10-106","Hippowdon","Pokemon","Stage 1","160","Fighting","Uncommon","Colorless, Colorless, Colorless, Colorless","4","","","Ram","Fighting, Fighting","2","60","","Super Sandstorm","Fighting, Fighting, Colorless","3","150","This attack also does 40 damage to each Benched Pokemon that has any damage counters on it (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"sv10-107","Mudbray","Pokemon","Basic","90","Fighting","Common","Colorless, Colorless, Colorless","3","","","Running Charge","Fighting, Colorless","2","40x","Flip a coin until you get tails. This attack does 40 damage for each heads.","","","","","","Grass","x2"
"sv10-108","Mudsdale","Pokemon","Stage 1","150","Fighting","Uncommon","Colorless, Colorless, Colorless","3","Mud Coat","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Heavy Impact","Fighting, Fighting, Colorless","3","130","","","","","","","Grass","x2"
"sv10-109","Arven's Toedscool","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Slight Intrusion","Colorless","1","30","This Pokemon also does 10 damage to itself.","","","","","","Grass","x2"
"sv10-110","Arven's Toedscruel","Pokemon","Stage 1","140","Fighting","Uncommon","Colorless, Colorless","2","","","Pull","Colorless","1","","Switch in 1 of your opponent's Benched Pokemon to the Active Spot.","Reckless Charge","Colorless, Colorless, Colorless","3","120","This Pokemon also does 30 damage to itself.","Grass","x2"
"sv10-111","Cornerstone Mask Ogerpon","Pokemon","Basic","110","Fighting","Uncommon","Colorless","1","","","Rock Kagura","Colorless","1","","Search your deck for a Basic Fighting Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.","Mountain Ramming","Fighting, Fighting, Colorless","3","100","Discard the top card of your opponent's deck.","Grass","x2"
"sv10-112","Team Rocket's Ekans","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Drag Down","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Gnaw","Darkness","1","10","","Fighting","x2"
"sv10-113","Team Rocket's Arbok","Pokemon","Stage 1","130","Darkness","Uncommon","Colorless, Colorless","2","Potent Glare","As long as this Pokemon is in the Active Spot, your opponent can't play any Pokemon that has an Ability from their hand, except for Team Rocket's Pokemon.","Spinning Tail","Darkness, Darkness, Darkness","3","","This attack does 30 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"sv10-114","Team Rocket's Nidoran♀","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Surprise Attack","Darkness","1","30","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","x2"
"sv10-115","Team Rocket's Nidorina","Pokemon","Stage 1","90","Darkness","Common","Colorless, Colorless","2","","","Dark Awakening","Darkness","1","","Choose up to 2 of your Darkness Pokemon. For each of those Pokemon, search your deck for a card that evolves from that Pokemon and put it onto that Pokemon to evolve it. Then, shuffle your deck.","Scratch","Darkness, Darkness","2","50","","Fighting","x2"
"sv10-116","Team Rocket's Nidoqueen","Pokemon","Stage 2","170","Darkness","Uncommon","Colorless, Colorless, Colorless","3","","","Love Impact","Darkness","1","60+","If a Pokemon that has ""Nidoking"" in its name is on your Bench, this attack does 120 more damage.","Mega Kick","Darkness, Darkness","2","130","","Fighting","x2"
"sv10-117","Team Rocket's Nidoran♂","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Pierce","Darkness","1","10","","Hammer In","Darkness, Colorless","2","30","","Fighting","x2"
