"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh5-20","Entei","Pokemon","Basic","130","Fire","Rare Holo","Colorless, Colorless","2","","","Heat Dash","Fire","1","30","You may attach a Fire Energy card from your hand to this Pokemon.","Fire Fang","Fire, Fire, Colorless","3","90","Your opponent's Active Pokemon is now Burned.","Water","x2"
"swsh5-23","Tepig","Pokemon","Basic, Single Strike","80","Fire","Common","Colorless, Colorless","2","","","Ram","Colorless, Colorless","2","20","","Combustion","Fire, Fire, Colorless","3","50","","Water","x2"
"swsh5-24","Pignite","Pokemon","Stage 1, Single Strike","100","Fire","Uncommon","Colorless, Colorless, Colorless","3","","","Ram","Colorless, Colorless","2","30","","Combustion","Fire, Fire, Colorless","3","90","","Water","x2"
"swsh5-25","Emboar","Pokemon","Stage 2, Single Strike","180","Fire","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Fighting Fury Stance","Your Single Strike Pokemon's attacks do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Heat Crash","Fire, Fire, Colorless, Colorless","4","130","","","","","","","Water","x2"
"swsh5-26","Heatmor","Pokemon","Basic","120","Fire","Uncommon","Colorless, Colorless","2","","","Flare","Fire","1","20","","Burning Licks","Colorless, Colorless, Colorless","3","70","Flip 2 coins. For each heads, discard an Energy from your opponent's Active Pokemon.","Water","x2"
"swsh5-27","Salandit","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Call Sign","Fire","1","","Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.","","","","","","Water","x2"
"swsh5-28","Salazzle","Pokemon","Stage 1","90","Fire","Rare","Colorless","1","","","Perplex","Fire","1","","Your opponent's Active Pokemon is now Confused.","Derisive Roasting","Colorless, Colorless","2","90x","This attack does 90 damage for each Special Condition affecting your opponent's Active Pokemon.","Water","x2"
"swsh5-29","Sizzlipede","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Searing Flame","Fire, Colorless","2","20","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"swsh5-30","Centiskorch","Pokemon","Stage 1","130","Fire","Rare","Colorless, Colorless","2","Overheater","Whenever your opponent flips a coin for their Burned Pokemon during Pokemon Checkup, it doesn't recover from that Special Condition even if the result is heads.","Bursting Inferno","Fire, Fire, Fire, Colorless","4","130","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"swsh5-31","Horsea","Pokemon","Basic","60","Water","Common","Colorless","1","","","Smokescreen","Water","1","10","During your opponent's next turn, if the Defending Pokemon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.","","","","","","Lightning","x2"
"swsh5-32","Seadra","Pokemon","Stage 1","90","Water","Uncommon","Colorless","1","","","Water Gun","Water","1","40","","","","","","","Lightning","x2"
"swsh5-33","Kingdra","Pokemon","Stage 2","150","Water","Rare Holo","Colorless","1","Deep Sea King","When your Active Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move any amount of Water Energy from that Pokemon to this Pokemon.","Aqua Burst","Water","1","40x","This attack does 40 damage for each Water Energy attached to this Pokemon.","","","","","","Lightning","x2"
"swsh5-34","Galarian Mr. Mime","Pokemon","Basic","80","Water","Common","Colorless","1","","","Pound","Water","1","10","","Find It","Colorless, Colorless","2","","Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.","Metal","x2"
"swsh5-35","Galarian Mr. Rime","Pokemon","Stage 1","110","Water","Rare","Colorless, Colorless","2","","","Ball Juggling","Colorless, Colorless","2","10+","Discard any number of Item cards that have the word ""Ball"" in their name from your hand. This attack does 40 more damage for each card you discarded in this way.","Frost Smash","Water, Colorless, Colorless","3","80","","Metal","x2"
"swsh5-36","Remoraid","Pokemon","Basic, Rapid Strike","60","Water","Common","Colorless","1","","","Water Gun","Water","1","10","","Sharp Fin","Colorless, Colorless","2","20","","Lightning","x2"
"swsh5-37","Octillery","Pokemon","Stage 1, Rapid Strike","110","Water","Rare Holo","Colorless, Colorless","2","Rapid Strike Search","Once during your turn, you may search your deck for a Rapid Strike card, reveal it, and put it into your hand. Then, shuffle your deck. You can't use more than 1 Rapid Strike Search Ability each turn.","Waterfall","Water, Colorless, Colorless","3","50","","","","","","","Lightning","x2"
"swsh5-38","Corphish","Pokemon","Basic","70","Water","Common","Colorless, Colorless","2","","","Bubble Beam","Water, Colorless, Colorless","3","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"swsh5-39","Crawdaunt","Pokemon","Stage 1","130","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Knock Off","Water, Colorless, Colorless","3","60","Discard a random card from your opponent's hand.","Crabhammer","Water, Water, Colorless, Colorless","4","140","","Lightning","x2"
"swsh5-41","Frillish","Pokemon","Basic","80","Water","Common","Colorless, Colorless","2","","","Recover","Colorless","1","","Discard an Energy from this Pokemon and heal all damage from it.","Rain Splash","Water","1","10","","Lightning","x2"
"swsh5-42","Jellicent","Pokemon","Stage 1","120","Water","Rare","Colorless, Colorless, Colorless","3","","","Sediment Sink","Water, Water","2","10x","This attack does 10 damage for each Water Energy card in your discard pile.","","","","","","Lightning","x2"
"swsh5-43","Bruxish","Pokemon","Basic","110","Water","Uncommon","Colorless","1","","","Bite","Colorless","1","20","","Surf","Water, Water, Colorless","3","110","","Lightning","x2"
"swsh5-44","Electabuzz","Pokemon","Basic","80","Lightning","Common","Colorless, Colorless","2","","","Haymaker","Lightning","1","30","During your next turn, this Pokemon can't use Haymaker.","","","","","","Fighting","x2"
"swsh5-45","Electivire","Pokemon","Stage 1","140","Lightning","Rare","Colorless, Colorless, Colorless","3","","","Tumbling Attack","Colorless, Colorless, Colorless","3","60+","Flip a coin. If heads, this attack does 30 more damage.","Lightning Slam","Lightning, Lightning, Lightning, Colorless","4","180","During your next turn, this Pokemon can't use Lightning Slam.","Fighting","x2"
"swsh5-46","Shinx","Pokemon","Basic, Rapid Strike","60","Lightning","Common","Colorless","1","","","Rear Kick","Lightning","1","20","","","","","","","Fighting","x2"
"swsh5-47","Luxio","Pokemon","Stage 1, Rapid Strike","80","Lightning","Uncommon","Colorless","1","","","Jumping Kick","Lightning","1","","This attack does 30 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Head Bolt","Lightning, Colorless","2","50","","Fighting","x2"
"swsh5-48","Luxray","Pokemon","Stage 2, Rapid Strike","150","Lightning","Rare Holo","Colorless","1","","","Electrostep","Lightning","1","","This attack does 40 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Switch this Pokemon with 1 of your Benched Pokemon.","Scar Strikes","Lightning, Colorless","2","100+","If your opponent's Active Pokemon already has any damage counters on it, this attack does 100 more damage.","Fighting","x2"
"swsh5-49","Pachirisu","Pokemon","Basic","70","Lightning","Common","Colorless","1","","","Find a Friend","Colorless","1","","Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.","Gnaw","Colorless, Colorless","2","30","","Fighting","x2"
"swsh5-52","Yamper","Pokemon","Basic","60","Lightning","Common","Colorless","1","Ball Search","When you play this Pokemon from your hand onto your Bench during your turn, you may put a Poke Ball card, a Great Ball card, or 1 of each from your discard pile into your hand.","Flop","Colorless, Colorless","2","20","","","","","","","Fighting","x2"
"swsh5-53","Boltund","Pokemon","Stage 1","130","Lightning","Rare","Colorless","1","","","Corner","Lightning","1","30","During your opponent's next turn, the Defending Pokemon can't retreat.","Defiant Spark","Lightning, Lightning, Colorless","3","130","If this Pokemon has any damage counters on it, this attack can be used for Lightning.","Fighting","x2"
"swsh5-54","Galarian Slowpoke","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Tantailizing","Colorless","1","","Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with their Active Pokemon.","","","","","","Darkness","x2"
"swsh5-55","Spoink","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Headbutt Bounce","Psychic","1","10","","Power Gem","Psychic, Colorless","2","30","","Darkness","x2"
"swsh5-56","Grumpig","Pokemon","Stage 1","130","Psychic","Uncommon","Colorless, Colorless, Colorless","3","","","Dazzle Dance","Psychic, Colorless","2","30","Your opponent's Active Pokemon is now Confused.","Power Gem","Psychic, Psychic, Colorless","3","120","","Darkness","x2"
"swsh5-57","Baltoy","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Self-Destruct","Psychic, Colorless","2","60","This Pokemon also does 60 damage to itself.","","","","","","Darkness","x2"
"swsh5-58","Claydol","Pokemon","Stage 1","120","Psychic","Rare","Colorless, Colorless","2","","","Power Split","Colorless","1","","Attach Psychic Energy cards from your discard pile to your Pokemon in any way you like until your Pokemon and your opponent's Pokemon have the same total amount of Energy attached.","Psyshot","Psychic, Psychic, Colorless","3","100","","Darkness","x2"
"swsh5-59","Chimecho","Pokemon","Basic","70","Psychic","Common","Colorless","1","","","Minor Errand-Running","Colorless","1","","Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","Pleasant Tone","Colorless","1","20","Your opponent's Active Pokemon is now Asleep.","Darkness","x2"
"swsh5-60","Espurr","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Focused Wish","Psychic, Colorless","2","20+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Darkness","x2"
"swsh5-61","Meowstic","Pokemon","Stage 1","90","Psychic","Rare Holo","Colorless","1","Ear Moves","Once during your turn, you may move 1 damage counter from 1 of your Pokemon to 1 of your opponent's Pokemon.","Psychic Sphere","Psychic, Colorless","2","50","","","","","","","Darkness","x2"
"swsh5-64","Dottler","Pokemon","Stage 1","70","Psychic","Uncommon","Colorless, Colorless","2","","","Radar","Psychic","1","","Look at the top 4 cards of your deck and put them back in any order.","Ram","Colorless, Colorless","2","20","","Darkness","x2"
"swsh5-65","Orbeetle","Pokemon","Stage 2","110","Psychic","Rare Holo","Colorless","1","","","Evomancy","Colorless","1","","For each Energy attached to this Pokemon, search your deck for a Stage 2 Pokemon, except Orbeetle, and put it onto your Bench. Then, shuffle your deck.","Zen Headbutt","Psychic, Colorless, Colorless","3","120","","Darkness","x2"
"swsh5-66","Mankey","Pokemon","Basic, Single Strike","60","Fighting","Common","Colorless","1","","","Focus Fist","Fighting, Colorless","2","50","Flip a coin. If tails, this attack does nothing.","","","","","","Psychic","x2"
"swsh5-67","Primeape","Pokemon","Stage 1, Single Strike","120","Fighting","Rare","Colorless, Colorless","2","","","Field Crush","Colorless","1","20","If your opponent has a Stadium in play, discard it.","Steamin' Mad Strike","Fighting, Fighting","2","50x","This attack does 50 damage for each of your Benched Pokemon that has any damage counters on it.","Psychic","x2"
"swsh5-68","Onix","Pokemon","Basic","110","Fighting","Common","Colorless, Colorless, Colorless, Colorless","4","","","Rock Throw","Colorless, Colorless, Colorless","3","60","","Rocky Tackle","Fighting, Colorless, Colorless, Colorless, Colorless","5","170","This Pokemon also does 60 damage to itself.","Grass","x2"
"swsh5-69","Cubone","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Beat","Fighting","1","10","","Headbutt","Fighting, Colorless","2","30","","Grass","x2"
"swsh5-70","Marowak","Pokemon","Stage 1","110","Fighting","Rare","Colorless, Colorless","2","Battle Armor","This Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Bonemerang","Fighting, Colorless","2","90x","Flip 2 coins. This attack does 90 damage for each heads.","","","","","","Grass","x2"
"swsh5-71","Gligar","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Slash","Colorless, Colorless","2","30","","","","","","","Grass","x2"
"swsh5-72","Gliscor","Pokemon","Stage 1","120","Fighting","Uncommon","Colorless","1","","","Acrobatics","Colorless, Colorless","2","20+","Flip 2 coins. This attack does 40 more damage for each heads.","Guillotine","Fighting, Colorless, Colorless","3","90","","Grass","x2"
"swsh5-73","Timburr","Pokemon","Basic","80","Fighting","Common","Colorless, Colorless","2","","","Pound","Colorless, Colorless","2","20","","","","","","","Psychic","x2"
"swsh5-74","Gurdurr","Pokemon","Stage 1","100","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Pound","Colorless, Colorless","2","30","","Hammer In","Fighting, Colorless, Colorless","3","60","","Psychic","x2"
"swsh5-75","Conkeldurr","Pokemon","Stage 2","160","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Hammer Pressure","Fighting, Colorless, Colorless","3","90","If the Defending Pokemon is an Evolution Pokemon, it can't attack during your opponent's next turn.","Mega Punch","Fighting, Fighting, Colorless, Colorless","4","150","","Psychic","x2"
"swsh5-76","Mienfoo","Pokemon","Basic, Rapid Strike","60","Fighting","Common","Colorless","1","","","Double Stab","Fighting, Colorless","2","30x","Flip 2 coins. This attack does 30 damage for each heads.","","","","","","Psychic","x2"
"swsh5-77","Mienshao","Pokemon","Stage 1, Rapid Strike","90","Fighting","Rare","Colorless","1","","","Pound","Colorless","1","20","","Spinning Whip","Fighting, Colorless","2","90","Your opponent's Active Pokemon is now Confused. Shuffle this Pokemon and all attached cards into your deck.","Psychic","x2"
"swsh5-78","Rolycoly","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Reckless Charge","Fighting","1","30","This Pokemon also does 10 damage to itself.","","","","","","Grass","x2"
"swsh5-79","Carkol","Pokemon","Stage 1","100","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Tackle","Colorless, Colorless, Colorless","3","50","","Wild Tackle","Fighting, Colorless, Colorless, Colorless","4","100","This Pokemon also does 10 damage to itself.","Grass","x2"
"swsh5-80","Coalossal","Pokemon","Stage 2","180","Fighting","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Coal Cannon","Colorless","1","90x","Flip a coin for each Energy attached to this Pokemon. This attack does 90 damage for each heads.","Wild Tackle","Fighting, Colorless, Colorless, Colorless","4","200","This Pokemon also does 50 damage to itself.","Grass","x2"
"swsh5-81","Silicobra","Pokemon","Basic","80","Fighting","Common","Colorless, Colorless","2","","","Tail Whap","Fighting","1","10","","Mud Shot","Fighting, Fighting, Colorless","3","60","","Grass","x2"
"swsh5-82","Sandaconda","Pokemon","Stage 1","130","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","","","Big Sand Cannon","Fighting","1","60x","Discard the top 6 cards of your deck. This attack does 60 damage for each Fighting Energy card you discarded in this way.","Skull Bash","Fighting, Fighting, Colorless","3","120","","Grass","x2"
"swsh5-83","Falinks","Pokemon","Basic, Rapid Strike","110","Fighting","Rare","Colorless, Colorless","2","","","Rapid Strike Squad","Fighting, Colorless","2","20x","This attack does 20 damage for each of your Rapid Strike Pokemon in play.","","","","","","Psychic","x2"
"swsh5-84","Stonjourner","Pokemon","Basic, Single Strike","130","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Land's Pulse","Fighting, Colorless","2","30+","If a Stadium is in play, this attack does 30 more damage.","Giga Hammer","Fighting, Fighting, Colorless","3","120","During your next turn, this Pokemon can't use Giga Hammer.","Grass","x2"
"swsh5-89","Zubat","Pokemon","Basic","50","Darkness","Common","Colorless","1","","","Hide in Shadows","Colorless","1","","Switch this Pokemon with 1 of your Benched Pokemon.","Speed Dive","Colorless, Colorless","2","20","","Fighting","x2"
"swsh5-90","Golbat","Pokemon","Stage 1","80","Darkness","Uncommon","Colorless","1","Discreet Draw","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may draw 2 cards.","Air Slash","Colorless, Colorless","2","50","Discard an Energy from this Pokemon.","","","","","","Fighting","x2"
"swsh5-91","Crobat","Pokemon","Stage 2","130","Darkness","Rare Holo","","0","Drastic Draw","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may draw 3 cards.","Wing Attack","Colorless, Colorless","2","100","","","","","","","Fighting","x2"
"swsh5-92","Galarian Slowbro","Pokemon","Stage 1","130","Darkness","Rare","Colorless, Colorless, Colorless","3","","","Splattering Poison","Darkness","1","","Both Active Pokemon are now Poisoned.","Unhinged Hammer","Darkness, Colorless, Colorless","3","100+","If this Pokemon is affected by a Special Condition, this attack does 120 more damage.","Fighting","x2"
"swsh5-93","Murkrow","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Scout","Colorless","1","","Your opponent reveals their hand.","Peck","Darkness, Colorless","2","20","","Lightning","x2"
"swsh5-94","Honchkrow","Pokemon","Stage 1","130","Darkness","Uncommon","Colorless, Colorless","2","Insomnia","This Pokemon can't be Asleep.","Voltage Dive","Darkness, Colorless, Colorless","3","80+","If your opponent's Active Pokemon has any Special Energy attached, this attack does 80 more damage.","","","","","","Lightning","x2"
"swsh5-95","Houndour","Pokemon","Basic, Single Strike","60","Darkness","Common","Colorless","1","","","Bite","Colorless","1","20","","","","","","","Grass","x2"
"swsh5-96","Houndoom","Pokemon","Stage 1, Single Strike","130","Darkness","Rare Holo","Colorless, Colorless","2","Single Strike Roar","Once during your turn, you may search your deck for a Single Strike Energy card and attach it to 1 of your Single Strike Pokemon. Then, shuffle your deck. If you attached Energy to a Pokemon in this way, put 2 damage counters on that Pokemon.","Darkness Fang","Darkness, Colorless","2","50","","","","","","","Grass","x2"
"swsh5-98","Morpeko","Pokemon","Basic","80","Darkness","Uncommon","Colorless","1","","","Gather Food","Colorless","1","","Put an Item card from your discard pile into your hand.","Hangry Tackle","Darkness","1","20+","If you have no cards in your hand, this attack does 90 more damage.","Grass","x2"
"swsh5-99","Steelix","Pokemon","Stage 1","190","Metal","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Steel Swing","Colorless, Colorless, Colorless","3","80x","Flip 2 coins. This attack does 80 damage for each heads.","Heavy Impact","Metal, Metal, Metal, Colorless, Colorless","5","200","","Fire","x2"
"swsh5-100","Mawile","Pokemon","Basic, Single Strike","90","Metal","Common","Colorless","1","","","Powerful Vise","Metal","1","20","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Piercing Strike","Colorless, Colorless, Colorless","3","100","This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokemon.","Fire","x2"
"swsh5-101","Bronzor","Pokemon","Basic","60","Metal","Common","Colorless","1","","","Ram","Metal, Colorless","2","30","","","","","","","Fire","x2"
"swsh5-102","Bronzong","Pokemon","Stage 1","110","Metal","Rare Holo","Colorless, Colorless, Colorless","3","Metal Transfer","As often as you like during your turn, you may move a Metal Energy from 1 of your Pokemon to another of your Pokemon.","Zen Headbutt","Metal, Colorless, Colorless","3","70","","","","","","","Fire","x2"
"swsh5-103","Pawniard","Pokemon","Basic","60","Metal","Common","Colorless","1","","","Swords Dance","Colorless","1","","During your next turn, this Pokemon's Slash attack does 70 more damage (before applying Weakness and Resistance).","Slash","Metal","1","10","","Fire","x2"
"swsh5-104","Bisharp","Pokemon","Stage 1","110","Metal","Uncommon","Colorless","1","","","Slash","Colorless","1","30","","Steel Slice","Metal, Colorless, Colorless","3","90+","If your opponent's Active Pokemon is a Metal Pokemon, this attack does 90 more damage.","Fire","x2"
"swsh5-105","Honedge","Pokemon","Basic","60","Metal","Common","Colorless, Colorless","2","","","Ambush","Metal","1","10+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fire","x2"
"swsh5-106","Doublade","Pokemon","Stage 1","80","Metal","Uncommon","Colorless, Colorless","2","","","Cut Down","Metal, Colorless","2","40","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","","","","","","Fire","x2"
"swsh5-107","Aegislash","Pokemon","Stage 2","150","Metal","Rare Holo","Colorless, Colorless, Colorless","3","Stance Change","Once during your turn, you may switch this Pokemon with an Aegislash in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon.","Full Metal Blade","Metal, Metal, Colorless","3","210","Discard 2 Metal Energy from this Pokemon.","","","","","","Fire","x2"
"swsh5-108","Aegislash","Pokemon","Stage 2","150","Metal","Rare","Colorless, Colorless, Colorless","3","Stance Change","Once during your turn, you may switch this Pokemon with an Aegislash in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon.","Gigaton Bash","Metal, Colorless","2","70","During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Pokemon VMAX.","","","","","","Fire","x2"
"swsh5-111","Spearow","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Peck","Colorless","1","20","","","","","","","Lightning","x2"
"swsh5-112","Fearow","Pokemon","Stage 1","90","Colorless","Uncommon","","0","","","Drill Peck","Colorless","1","70","","","","","","","Lightning","x2"
"swsh5-113","Lickitung","Pokemon","Basic","110","Colorless","Common","Colorless, Colorless, Colorless, Colorless","4","","","Tongue Slap","Colorless, Colorless, Colorless","3","50","","Hammer In","Colorless, Colorless, Colorless, Colorless","4","80","","Fighting","x2"
"swsh5-114","Lickilicky","Pokemon","Stage 1","140","Colorless","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Selickt","Colorless, Colorless, Colorless","3","","Your opponent chooses to discard the top 3 cards of their deck or to discard 3 cards from their hand.","Pitch","Colorless, Colorless, Colorless, Colorless","4","100","Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.","Fighting","x2"
"swsh5-115","Glameow","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Cat Kick","Colorless","1","10","","Claw Slash","Colorless, Colorless, Colorless","3","40","","Fighting","x2"
"swsh5-116","Purugly","Pokemon","Stage 1","120","Colorless","Uncommon","Colorless, Colorless, Colorless","3","","","Caturday","Colorless","1","","Draw 3 cards. If you do, this Pokemon is now Asleep.","Claw Slash","Colorless, Colorless, Colorless, Colorless","4","120","","Fighting","x2"
"swsh5-118","Bouffalant","Pokemon","Basic","120","Colorless","Uncommon","Colorless, Colorless","2","Sap Sipper","This Pokemon's attacks do 60 more damage to your opponent's Grass Pokemon (before applying Weakness and Resistance).","Head Charge","Colorless, Colorless, Colorless","3","120","This Pokemon also does 30 damage to itself.","","","","","","Fighting","x2"
"swsh5-119","Drampa","Pokemon","Basic","120","Colorless","Rare","Colorless, Colorless","2","","","Call for Family","Colorless","1","","Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.","Spiral Rush","Colorless, Colorless","2","30+","Flip a coin until you get tails. This attack does 30 more damage for each heads.","Fighting","x2"
"swsh5-120","Indeedee","Pokemon","Basic","90","Colorless","Uncommon","Colorless, Colorless","2","","","Collect","Colorless","1","","Draw 2 cards.","Hand Kinesis","Colorless, Colorless","2","10x","This attack does 10 damage for each card in your hand.","Fighting","x2"
