"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh9-11","Mothim","Pokemon","Stage 1","110","Grass","Rare","","0","","","Raid","Colorless, Colorless","2","30+","If this Pokemon evolved from Burmy during this turn, this attack does 90 more damage.","Gust","Colorless, Colorless, Colorless","3","80","","Lightning","x2"
"swsh9-12","Cherubi","Pokemon","Basic","40","Grass","Common","Colorless","1","Lively Fruit","Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon. (Damage is not an effect.)","Leafage","Grass, Colorless","2","20","","","","","","","Fire","x2"
"swsh9-15","Karrablast","Pokemon","Basic","70","Grass","Common","Colorless","1","","","Peck","Colorless","1","10","","","","","","","Fire","x2"
"swsh9-19","Magmar","Pokemon","Basic","90","Fire","Common","Colorless, Colorless","2","","","Low Kick","Colorless, Colorless","2","20","","Fiery Punch","Fire, Fire, Colorless","3","70","","Water","x2"
"swsh9-20","Magmortar","Pokemon","Stage 1","140","Fire","Rare","Colorless, Colorless, Colorless","3","","","Mega Punch","Colorless, Colorless","2","50","","Boltsplosion","Fire, Fire, Colorless","3","120+","If Electivire is on your Bench, this attack does 120 more damage.","Water","x2"
"swsh9-21","Moltres","Pokemon","Basic","120","Fire","Rare Holo","Colorless","1","","","Inferno Wings","Fire","1","20+","If this Pokemon has any damage counters on it, this attack does 70 more damage. This attack's damage isn't affected by Weakness.","","","","","","Water","x2"
"swsh9-23","Torkoal","Pokemon","Basic","120","Fire","Uncommon","Colorless, Colorless","2","","","Firebreathing","Colorless, Colorless","2","30+","Flip a coin. If heads, this attack does 30 more damage.","Guard Press","Fire, Colorless, Colorless","3","90","During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Water","x2"
"swsh9-24","Chimchar","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Ember","Fire","1","30","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"swsh9-25","Monferno","Pokemon","Stage 1","80","Fire","Uncommon","Colorless","1","","","Flare","Fire","1","30","","Flamethrower","Fire, Colorless","2","50","Discard an Energy from this Pokemon.","Water","x2"
"swsh9-26","Infernape","Pokemon","Stage 2","150","Fire","Rare Holo","Colorless","1","","","Infernal Vortex","Fire","1","80x","Reveal the top 5 cards of your deck. This attack does 80 damage for each Energy card you find there. Then, discard those Energy cards and shuffle the other cards back into your deck.","Burning Kick","Fire, Colorless","2","160","Discard all Energy from this Pokemon.","Water","x2"
"swsh9-30","Staryu","Pokemon","Basic","60","Water","Common","Colorless","1","","","Double Spin","Colorless","1","10x","Flip 2 coins. This attack does 10 damage for each heads.","","","","","","Lightning","x2"
"swsh9-31","Lapras","Pokemon","Basic","130","Water","Rare","Colorless, Colorless","2","","","Raging Freeze","Water, Water, Colorless","3","110","If any of your Pokemon were Knocked Out by damage from an attack from your opponent's Pokemon during their last turn, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"swsh9-32","Corphish","Pokemon","Basic","70","Water","Common","Colorless, Colorless","2","","","Water Gun","Colorless","1","10","","Crabhammer","Water, Colorless, Colorless","3","50","","Lightning","x2"
"swsh9-33","Crawdaunt","Pokemon","Stage 1","130","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Corkscrew Punch","Colorless","1","30","","Crab Impact","Water, Colorless, Colorless","3","150","Discard 2 Energy from this Pokemon.","Lightning","x2"
"swsh9-34","Snorunt","Pokemon","Basic","60","Water","Common","Colorless, Colorless","2","","","Ice Breath","Water","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Icy Snow","Water, Colorless","2","20","","Metal","x2"
"swsh9-35","Piplup","Pokemon","Basic","60","Water","Common","Colorless","1","","","Bubble","Water","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"swsh9-36","Prinplup","Pokemon","Stage 1","90","Water","Uncommon","Colorless","1","","","Peck","Water","1","30","","","","","","","Lightning","x2"
"swsh9-37","Empoleon","Pokemon","Stage 2","160","Water","Rare Holo","Colorless, Colorless","2","Emergency Surfacing","Once during your turn, if this Pokemon is in your discard pile and you have no cards in your hand, you may put this Pokemon onto your Bench. If you do, draw 3 cards.","Water Arrow","Water","1","","This attack does 60 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Lightning","x2"
"swsh9-38","Buizel","Pokemon","Basic","60","Water","Common","Colorless","1","","","Agility","Water, Colorless","2","20","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","","","","","","Lightning","x2"
"swsh9-39","Floatzel","Pokemon","Stage 1","110","Water","Uncommon","Colorless","1","","","Floatify","Water","1","","Put up to 2 Item cards from your discard pile into your hand.","Water Gun","Water, Colorless","2","60","","Lightning","x2"
"swsh9-41","Manaphy","Pokemon","Basic","70","Water","Rare","Colorless","1","Wave Veil","Prevent all damage done to your Benched Pokemon by attacks from your opponent's Pokemon.","Rain Splash","Water","1","20","","","","","","","Lightning","x2"
"swsh9-42","Cubchoo","Pokemon","Basic","60","Water","Common","Colorless","1","","","Chilly","Water","1","20","","","","","","","Metal","x2"
"swsh9-43","Beartic","Pokemon","Stage 1","140","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Sheer Cold","Water, Colorless","2","40","During your opponent's next turn, the Defending Pokemon can't attack.","Frost Smash","Water, Water, Colorless","3","130","","Metal","x2"
"swsh9-44","Eiscue","Pokemon","Basic, Fusion Strike","110","Water","Rare","Colorless","1","","","Block Slider","Water, Colorless","2","","This attack does 40 damage to 1 of your opponent's Pokemon for each Fusion Strike Energy attached to all of your Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Icicle Missile","Water, Water, Colorless","3","100","","Metal","x2"
"swsh9-46","Electabuzz","Pokemon","Basic","80","Lightning","Common","Colorless, Colorless","2","","","Thunder Wave","Lightning","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Head Bolt","Lightning, Colorless","2","30","","Fighting","x2"
"swsh9-47","Electivire","Pokemon","Stage 1","140","Lightning","Rare","Colorless, Colorless, Colorless","3","","","Explosive Bolt","Lightning","1","30+","If any of your Benched Magmortar have any damage counters on them, this attack does 90 more damage.","High-Voltage Current","Lightning, Lightning, Colorless","3","","This attack does 50 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"swsh9-49","Shinx","Pokemon","Basic","40","Lightning","Common","","0","","","Gnaw","Lightning","1","10","","","","","","","Fighting","x2"
"swsh9-50","Luxio","Pokemon","Stage 1","90","Lightning","Uncommon","Colorless","1","","","Thunder Shock","Lightning","1","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"swsh9-51","Luxray","Pokemon","Stage 2","150","Lightning","Rare","Colorless","1","","","Energy Crush","Lightning","1","50x","This attack does 50 damage for each Energy attached to all of your opponent's Pokemon.","Flash Impact","Lightning","1","110","This attack also does 30 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"swsh9-52","Pachirisu","Pokemon","Basic","70","Lightning","Uncommon","Colorless","1","","","Windup Thunder","Lightning, Colorless","2","30x","This attack does 30 damage for each Pokemon Tool attached to all of your Pokemon.","","","","","","Fighting","x2"
"swsh9-53","Clefairy","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Pound","Colorless","1","10","","Magical Shot","Psychic, Colorless","2","30","","Metal","x2"
"swsh9-54","Clefable","Pokemon","Stage 1","100","Psychic","Rare","Colorless","1","","","Moonlit Miracle","Colorless","1","","Flip 3 coins. Choose a number of your Pokemon in play up to the number of heads. For each of those Pokemon, search your deck for a card that evolves from that Pokemon and put it onto that Pokemon to evolve it. Then, shuffle your deck.","Magical Shot","Psychic, Colorless, Colorless","3","90","","Metal","x2"
"swsh9-55","Starmie","Pokemon","Stage 1","90","Psychic","Uncommon","","0","","","Psychic","Psychic","1","10+","This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.","Power Gem","Psychic","1","60","","Darkness","x2"
"swsh9-56","Mewtwo","Pokemon","Basic","130","Psychic","Rare","Colorless, Colorless","2","","","Life Sucker","Psychic","1","20","Heal 20 damage from this Pokemon.","Psyburn","Psychic, Psychic, Colorless","3","110","","Darkness","x2"
"swsh9-58","Baltoy","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Triple Spin","Colorless, Colorless","2","20x","Flip 3 coins. This attack does 20 damage for each heads.","","","","","","Darkness","x2"
"swsh9-59","Claydol","Pokemon","Stage 1","110","Psychic","Uncommon","Colorless, Colorless","2","","","Spinning Attack","Colorless, Colorless","2","40","","Coinciding Figures","Psychic, Colorless, Colorless","3","90+","If you and your opponent have the same number of Benched Pokemon, this attack does 90 more damage.","Darkness","x2"
"swsh9-60","Duskull","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Perplex","Psychic","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Confused.","","","","","","Darkness","x2"
"swsh9-61","Dusclops","Pokemon","Stage 1","90","Psychic","Uncommon","Colorless, Colorless","2","","","Fade to Black","Psychic","1","30","Your opponent's Active Pokemon is now Confused.","","","","","","Darkness","x2"
"swsh9-62","Dusknoir","Pokemon","Stage 2","160","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","Special Transfer","As often as you like during your turn, you may move a Special Energy from 1 of your Pokemon to another of your Pokemon.","Devour Soul","Psychic, Colorless, Colorless","3","120","","","","","","","Darkness","x2"
"swsh9-63","Chimecho","Pokemon","Basic","70","Psychic","Common","Colorless","1","","","Clear Tone","Colorless","1","","Search your deck for up to 2 Special Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.","Hang Down","Colorless, Colorless","2","30","","Darkness","x2"
"swsh9-66","Sigilyph","Pokemon","Basic","110","Psychic","Uncommon","Colorless","1","","","Tri Recharge","Psychic","1","","Flip 3 coins. Attach a number of basic Energy cards up to the number of heads from your discard pile to your Benched Pokemon in any way you like.","Psychic","Psychic, Colorless","2","10+","This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.","Lightning","x2"
"swsh9-67","Dedenne","Pokemon","Basic","70","Psychic","Common","Colorless","1","","","Dede-Flash","Psychic","1","20+","If your opponent has exactly 1 Prize card remaining, this attack does 60 more damage, and your opponent's Active Pokemon is now Confused.","","","","","","Metal","x2"
"swsh9-70","Milcery","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Lead","Psychic","1","","Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.","Ram","Psychic","1","10","","Metal","x2"
"swsh9-71","Alcremie","Pokemon","Stage 1","90","Psychic","Rare","Colorless","1","Additional Order","As long as this Pokemon is in the Active Spot, your turn does not end when you use Cafe Master.","Rainbow Flavor","Colorless, Colorless","2","10+","This attack does 40 more damage for each type of basic Energy attached to all of your Pokemon.","","","","","","Metal","x2"
"swsh9-72","Hitmontop","Pokemon","Basic","100","Fighting","Uncommon","Colorless","1","","","Spinning Draw","Colorless","1","20","Draw a card.","Cyclone Kick","Fighting, Fighting, Colorless","3","100","","Psychic","x2"
"swsh9-73","Nosepass","Pokemon","Basic","90","Fighting","Common","Colorless, Colorless, Colorless, Colorless","4","","","Ram","Colorless","1","20","","","","","","","Grass","x2"
"swsh9-74","Trapinch","Pokemon","Basic","60","Fighting","Common","Colorless","1","","","Rising Lunge","Fighting","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Grass","x2"
"swsh9-75","Vibrava","Pokemon","Stage 1","90","Fighting","Uncommon","Colorless","1","","","Razor Wing","Fighting","1","30","","","","","","","Grass","x2"
"swsh9-76","Flygon","Pokemon","Stage 2","150","Fighting","Rare","Colorless","1","","","Desert Pillar","Fighting","1","50x","This attack does 50 damage for each Colorless in your opponent's Active Pokemon's Retreat Cost.","Blasting Wind","Fighting, Colorless","2","110","","Grass","x2"
"swsh9-77","Wormadam","Pokemon","Stage 1","110","Fighting","Rare","Colorless, Colorless","2","","","Matron's Anger","Colorless, Colorless","2","30+","This attack does 10 more damage for each Pokemon in your discard pile.","Bind Down","Fighting, Colorless, Colorless","3","80","During your opponent's next turn, the Defending Pokemon can't retreat.","Grass","x2"
"swsh9-78","Riolu","Pokemon","Basic","60","Fighting","Common","Colorless","1","","","Low Kick","Fighting, Fighting","2","50","","","","","","","Psychic","x2"
"swsh9-79","Lucario","Pokemon","Stage 1","120","Fighting","Rare Holo","Colorless, Colorless","2","Roaring Resolve","Once during your turn, you may put 2 damage counters on this Pokemon. If you do, search your deck for a Fighting Energy card and attach it to this Pokemon. Then, shuffle your deck.","Aura Sphere Volley","Fighting, Fighting","2","10+","Discard all Fighting Energy from this Pokemon. This attack does 60 more damage for each card you discarded in this way.","","","","","","Psychic","x2"
"swsh9-80","Throh","Pokemon","Basic","120","Fighting","Common","Colorless, Colorless, Colorless","3","","","Lunge Out","Colorless, Colorless","2","30","","Seismic Toss","Fighting, Fighting, Colorless","3","110","","Psychic","x2"
"swsh9-81","Sawk","Pokemon","Basic","90","Fighting","Common","Colorless","1","","","Sweep the Leg","Fighting","1","30","Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","","","","","","Psychic","x2"
"swsh9-82","Golett","Pokemon","Basic","100","Fighting","Common","Colorless, Colorless, Colorless, Colorless","4","","","Mud-Slap","Fighting","1","10","","Pound","Fighting, Colorless","2","20","","Grass","x2"
"swsh9-83","Golurk","Pokemon","Stage 1","150","Fighting","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Big Hand","Colorless, Colorless","2","30+","This attack does 10 more damage for each card in your hand.","Mega Punch","Fighting, Fighting, Colorless","3","120","","Grass","x2"
"swsh9-84","Grimer","Pokemon","Basic","80","Darkness","Common","Colorless, Colorless, Colorless","3","","","Poison Gas","Darkness","1","","Your opponent's Active Pokemon is now Poisoned.","","","","","","Fighting","x2"
"swsh9-85","Muk","Pokemon","Stage 1","130","Darkness","Rare","Colorless, Colorless, Colorless","3","Sludge Street","The Retreat Cost of your opponent's Poisoned Pokemon is Colorless more.","Shrieking Poison","Darkness, Colorless, Colorless","3","90","Your opponent's Active Pokemon is now Confused and Poisoned.","","","","","","Fighting","x2"
"swsh9-86","Sneasel","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Scratch","Darkness","1","10","","Slash","Colorless, Colorless","2","20","","Grass","x2"
"swsh9-87","Weavile","Pokemon","Stage 1","90","Darkness","Uncommon","Colorless","1","","","Ransack","Darkness","1","","Flip 2 coins. If either of them is heads, your opponent reveals their hand. For each heads, choose a card you find there and put it on the bottom of your opponent's deck in any order.","Slash","Darkness, Colorless, Colorless","3","100","","Grass","x2"
"swsh9-89","Spiritomb","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Ticking Terror","Colorless","1","","Until the end of your next turn, the Defending Pokemon's Weakness is now Darkness. (The amount of Weakness doesn't change.)","Cursed Drop","Darkness","1","","Put 2 damage counters on your opponent's Pokemon in any way you like.","Grass","x2"
"swsh9-90","Purrloin","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Surprise Attack","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","","","","","","Grass","x2"
"swsh9-91","Liepard","Pokemon","Stage 1","100","Darkness","Rare","Colorless","1","Trade","You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.","Slash","Colorless, Colorless","2","60","","","","","","","Grass","x2"
"swsh9-92","Impidimp","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Call for Family","Darkness","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Bite","Colorless, Colorless","2","30","","Grass","x2"
"swsh9-93","Morgrem","Pokemon","Stage 1","90","Darkness","Uncommon","Colorless","1","","","Smash Kick","Darkness","1","30","","Pierce","Darkness, Colorless","2","50","","Grass","x2"
"swsh9-94","Grimmsnarl","Pokemon","Stage 2","160","Darkness","Rare","Colorless, Colorless","2","","","Longhair Shot","Darkness","1","","This attack does 30 damage to 1 of your opponent's Pokemon for each Darkness Energy attached to this Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Darkness Fang","Darkness, Colorless","2","110","","Grass","x2"
"swsh9-98","Wormadam","Pokemon","Stage 1","110","Metal","Rare","Colorless, Colorless","2","","","Matron's Anger","Colorless, Colorless","2","30+","This attack does 10 more damage for each Pokemon in your discard pile.","Scrap Drop","Metal, Colorless, Colorless","3","90","","Fire","x2"
"swsh9-99","Probopass","Pokemon","Stage 1","140","Metal","Uncommon","Colorless, Colorless, Colorless, Colorless","4","","","Magnetic Tension","Colorless, Colorless","2","","Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. This attack does 40 damage to the new Active Pokemon.","Iron Tackle","Metal, Colorless, Colorless","3","120","This Pokemon also does 20 damage to itself.","Fire","x2"
"swsh9-100","Heatran","Pokemon","Basic","140","Metal","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Guard Claw","Colorless, Colorless","2","30","During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Iron Hammer","Metal, Metal, Colorless","3","80+","If this Pokemon has any Fire Energy attached, this attack does 80 more damage.","Fire","x2"
"swsh9-101","Escavalier","Pokemon","Stage 1","120","Metal","Rare","Colorless, Colorless","2","Miraculous Armor","This Pokemon takes 100 less damage from attacks from your opponent's Pokemon V (after applying Weakness and Resistance).","Pike","Metal, Colorless, Colorless","3","90","This attack also does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","x2"
"swsh9-102","Klink","Pokemon","Basic","50","Metal","Common","Colorless","1","","","Vise Grip","Metal","1","10","","Spinning Attack","Metal, Colorless","2","20","","Fire","x2"
"swsh9-103","Klang","Pokemon","Stage 1","90","Metal","Uncommon","Colorless, Colorless","2","","","Beam","Metal","1","20","","Guard Press","Metal, Colorless, Colorless","3","70","During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).","Fire","x2"
"swsh9-104","Klinklang","Pokemon","Stage 2","150","Metal","Rare","Colorless, Colorless, Colorless","3","Gear Wall","Your Basic Pokemon take 20 less damage from attacks from your opponent's Pokemon (after applying Weakness and Resistance).","Tumbling Attack","Metal, Colorless, Colorless","3","90+","Flip a coin. If heads, this attack does 90 more damage.","","","","","","Fire","x2"
"swsh9-107","Gible","Pokemon","Basic","70","Dragon","Common","Colorless","1","","","Gnaw","Water, Fighting","2","30","","","","","","",,
"swsh9-108","Gabite","Pokemon","Stage 1","90","Dragon","Uncommon","Colorless","1","","","Dragon Claw","Water, Fighting","2","70","","","","","","",,
"swsh9-109","Garchomp","Pokemon","Stage 2","160","Dragon","Rare Holo","Colorless","1","Sonic Slip","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may prevent all damage from and effects of attacks from your opponent's Pokemon done to this Pokemon until the end of your opponent's next turn.","Dragonblade","Water, Fighting","2","160","Discard the top 2 cards of your deck.","","","","","",,
"swsh9-110","Axew","Pokemon","Basic","60","Dragon","Common","Colorless","1","","","Ultra Evolution","Colorless","1","","Flip a coin. If heads, search your deck for a Haxorus and put it onto this Axew to evolve it. Then, shuffle your deck.","","","","","",,
"swsh9-111","Fraxure","Pokemon","Stage 1","100","Dragon","Uncommon","Colorless, Colorless","2","","","Sharp Fang","Colorless","1","30","","Dragon Claw","Fighting, Metal","2","60","",,
"swsh9-112","Haxorus","Pokemon","Stage 2","170","Dragon","Rare","Colorless, Colorless","2","","","Slash","Colorless","1","60","","Wild Axe","Fighting, Metal","2","160","This Pokemon also does 30 damage to itself.",,
"swsh9-113","Druddigon","Pokemon","Basic","120","Dragon","Rare","Colorless, Colorless","2","","","Revenge","Fire, Water","2","40+","If any of your Pokemon were Knocked Out by damage from an attack from your opponent's Pokemon during their last turn, this attack does 120 more damage.","Dragon Claw","Fire, Water, Colorless","3","120","",,
"swsh9-115","Farfetch'd","Pokemon","Basic","80","Colorless","Common","Colorless","1","","","Leek Lash","Colorless, Colorless","2","20+","This attack does 10 more damage for each damage counter on your opponent's Active Pokemon.","","","","","","Lightning","x2"
"swsh9-116","Castform","Pokemon","Basic","70","Colorless","Common","Colorless","1","","","Double Draw","Colorless","1","","Draw 2 cards.","Hurricane","Colorless","1","30","Move a basic Energy from this Pokemon to 1 of your Benched Pokemon.","Fighting","x2"
"swsh9-117","Starly","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Claw","Colorless","1","30","Flip a coin. If tails, this attack does nothing.","","","","","","Lightning","x2"
"swsh9-118","Staravia","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless","1","","","Wing Attack","Colorless, Colorless","2","50","","","","","","","Lightning","x2"
"swsh9-119","Staraptor","Pokemon","Stage 2","150","Colorless","Rare","Colorless","1","","","Strong Breeze","Colorless, Colorless, Colorless","3","","Your opponent shuffles their Active Pokemon and all attached cards into their deck.","Spinning Bird","Colorless, Colorless, Colorless, Colorless","4","180","Discard 2 Energy from this Pokemon.","Lightning","x2"
"swsh9-120","Bidoof","Pokemon","Basic","70","Colorless","Common","Colorless, Colorless","2","","","Rollout","Colorless, Colorless","2","30","","","","","","","Fighting","x2"
"swsh9-121","Bibarel","Pokemon","Stage 1","120","Colorless","Rare Holo","Colorless, Colorless","2","Industrious Incisors","Once during your turn, you may draw cards until you have 5 cards in your hand.","Tail Smash","Colorless, Colorless, Colorless","3","100","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","x2"
"swsh9-124","Minccino","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.","Pound","Colorless","1","10","","Fighting","x2"
"swsh9-125","Cinccino","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless","1","","","Slap","Colorless","1","40","","Triple Axel","Colorless, Colorless","2","50x","Flip 3 coins. This attack does 50 damage for each heads.","Fighting","x2"
"swsh9-126","Tornadus","Pokemon","Basic","120","Colorless","Rare","Colorless","1","Sudden Cyclone","When you play this Pokemon from your hand onto your Bench, you may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.","Blasting Wind","Colorless, Colorless, Colorless","3","100","","","","","","","Lightning","x2"
"swsh9-127","Hawlucha","Pokemon","Basic","70","Colorless","Common","Colorless","1","","","Showboating Pose","Colorless","1","","Attach up to 2 basic Energy cards from your discard pile to 1 of your Benched Pokemon.","Cross-Cut","Colorless","1","30+","If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 30 more damage.","Lightning","x2"
