"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex14-11","Swalot","Pokemon","Stage 1","80","Grass","Rare Holo","Colorless","1","","","Pick and Choose","Colorless, Colorless","2","","Choose either Burned or Poisoned, and either Asleep or Confused. The Defending Pokemon is now affected by both Special Conditions.","Reactive Poison","Grass, Colorless, Colorless","3","50+","Does 50 damage plus 20 more damage for each Special Condition affecting the Defending Pokemon.","Psychic","x2"
"ex14-12","Tauros","Pokemon","Basic","70","Colorless","Rare Holo","Colorless","1","Crush Chance","Once during your turn, when you put Tauros from your hand onto your Bench, you may discard a Stadium card in play.","Call for Family","Colorless","1","","Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Horn Attack","Colorless, Colorless","2","20","","Fighting","x2"
"ex14-13","Wigglytuff","Pokemon","Stage 1","90","Colorless","Rare Holo","Colorless, Colorless","2","Fluffy Fur","If Wigglytuff is your Active Pokemon and is damaged by an opponent's attack (even if Wigglytuff is Knocked Out), the Attacking Pokemon is now Asleep.","Collect","Colorless","1","","Draw 3 cards.","Pester","Colorless, Colorless","2","30+","If the Defending Pokemon is affected by a Special Condition, this attack does 30 damage plus 20 more damage.","Fighting","x2"
"ex14-14","Blastoise","Pokemon","Stage 2","120","Water","Rare","Colorless, Colorless","2","Water Pressure","As long as Blastoise's remaining HP is 40 or less, Blastoise does 40 more damage to the Defending Pokemon (before applying Weakness and Resistance).","Hydro Pump","Water, Colorless, Colorless","3","50+","Does 50 damage plus 20 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.","","","","","","Lightning","x2"
"ex14-15","Cacturne δ","Pokemon","Stage 1","80","Fighting","Rare","Colorless","1","Spike Storm","Once during your turn (before your attack), if Cacturne is your Active Pokemon, you may put 1 damage counter on 1 of your opponent's Pokemon that already has any damage counters on it. This power can't be used if Cacturne is affected by a Special Condition.","Triple Needle","Fighting","1","","Choose 3 of your opponent's Pokemon. This attack does 10 damage to each of those Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Light Punch","Fighting, Colorless, Colorless","3","50","","Fire","x2"
"ex14-16","Combusken","Pokemon","Stage 1","80","Fighting","Rare","Colorless","1","","","Focus Energy","Fighting","1","","During your next turn, Combusken's High Jump Kick attack's base damage is 70.","High Jump Kick","Fighting, Colorless","2","30","","Psychic","x2"
"ex14-17","Dusclops","Pokemon","Stage 1","70","Psychic","Rare","Colorless","1","Cursed Glare","As long as Dusclops is your Active Pokemon, your opponent can't attach any Special Energy cards (except for Darkness and Metal Energy cards) from his or her hand to his or her Active Pokemon.","Will-o'-the-wisp","Psychic, Colorless","2","30","","Psychic Shield","Psychic, Psychic, Colorless","3","50","Prevent all effects of attacks, including damage, done to Dusclops by your opponent's Pokemon-ex during your opponent's next turn.","Darkness","x2"
"ex14-18","Fearow δ","Pokemon","Stage 1","60","Lightning","Rare","Colorless","1","Delta Sign","Once during your turn (before your attack), you may search your deck for a Pokemon that has δ on its card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. You can't use more than 1 Delta Sign Poke-Power each turn. This power can't be used if Fearow is affected by a Special Condition.","Pierce","Lightning, Colorless","2","30","","","","","","","Lightning","x2"
"ex14-19","Grovyle δ","Pokemon","Stage 1","70","Psychic","Rare","Colorless","1","","","Scratch","Colorless, Colorless","2","20","","Agility","Psychic, Colorless, Colorless","3","30","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Grovyle during your opponent's next turn.","Fire","x2"
"ex14-20","Grumpig","Pokemon","Stage 1","80","Psychic","Rare","Colorless, Colorless","2","Thick Fat","Any damage done to Grumpig by attacks from Fire Pokemon and Water Pokemon is reduced by 30 (after applying Weakness and Resistance).","Circular Steps","Psychic, Psychic, Colorless","3","10x","Does 10 damage times the number of Pokemon in play (both yours and your opponent's), excluding Grumpig.","","","","","","Psychic","x2"
"ex14-21","Igglybuff","Pokemon","Basic","50","Colorless","Rare","Colorless","1","Hover Lift","You pay Colorless less to retreat your Jigglypuff, Wigglytuff, Wigglytuff ex, and Igglybuff.","","","","","","","","","","","Fighting","x2"
"ex14-22","Kingler δ","Pokemon","Stage 1","80","Fire, Metal","Rare","Colorless, Colorless, Colorless","3","","","Body Slam","Metal, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Prop-up Pinchers","Fire, Colorless, Colorless","3","40+","If Kingler has a Pokemon Tool card attached to it, this attack does 40 damage plus 40 more damage.","Lightning","x2"
"ex14-23","Loudred","Pokemon","Stage 1","70","Colorless","Rare","Colorless","1","","","Surprise","Colorless, Colorless","2","20","Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck.","Bass Control","Colorless, Colorless, Colorless","3","","Choose 1 of your opponent's Pokemon. This attack does 40 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex14-24","Marshtomp","Pokemon","Stage 1","70","Water","Rare","Colorless","1","","","Rain Splash","Water","1","20","","Mud Splash","Water, Colorless, Colorless","3","30","Does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"ex14-25","Medicham","Pokemon","Stage 1","80","Fighting","Rare","Colorless","1","Dual Armor","As long as Medicham has any Psychic Energy cards attached to it, Medicham is both Psychic and Fighting type.","Psyshock","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Sky Uppercut","Fighting, Colorless, Colorless","3","50","This attack's damage isn't affected by Resistance.","Psychic","x2"
"ex14-26","Pelipper δ","Pokemon","Stage 1","70","Lightning","Rare","Colorless","1","Delta Transport","Once during your turn (before your attack), if Pelipper is on your Bench, you may switch 1 of your Active Pokemon that has δ on its card with 1 of your Benched Pokemon.","Supersonic","Lightning, Colorless","2","20","The Defending Pokemon is now Confused.","Wing Attack","Colorless, Colorless, Colorless","3","40","","Lightning","x2"
"ex14-27","Swampert","Pokemon","Stage 2","120","Fighting","Rare","Colorless, Colorless","2","Echo Draw","Once during your turn (before your attack), you may draw a card. This power can't be used if Swampert is affected by a Special Condition.","Rock Hurl","Fighting, Colorless, Colorless","3","60","This attack's damage isn't affected by Resistance.","","","","","","Grass","x2"
"ex14-28","Venusaur","Pokemon","Stage 2","110","Grass","Rare","Colorless, Colorless, Colorless","3","Chlorophyll","All Energy cards that provide only Colorless Energy attached to your Grass Pokemon provide Grass Energy instead.","Green Blast","Colorless, Colorless","2","20+","Does 20 damage plus 10 more damage for each Grass Energy attached to all of your Pokemon.","Toxic Sleep","Grass, Grass, Colorless","3","","The Defending Pokemon is now Asleep and Poisoned. Put 2 damage counters instead of 1 on the Defending Pokemon between turns.","Fire","x2"
"ex14-29","Charmeleon","Pokemon","Stage 1","70","Fire","Uncommon","Colorless","1","","","Rage","Colorless, Colorless","2","10+","Does 10 damage plus 10 more damage for each damage counter on Charmeleon.","Flamethrower","Fire, Fire, Colorless","3","60","Discard a Fire Energy attached to Charmeleon.","Water","x2"
"ex14-30","Charmeleon δ","Pokemon","Stage 1","70","Lightning","Uncommon","Colorless","1","","","Slash","Colorless, Colorless","2","20","","Thunder Jolt","Lightning, Colorless, Colorless","3","50","Flip a coin. If tails, Charmeleon does 10 damage to itself.","Water","x2"
"ex14-31","Combusken","Pokemon","Stage 1","80","Fire","Uncommon","Colorless, Colorless","2","","","Searing Flame","Colorless, Colorless","2","10","The Defending Pokemon is now Burned.","Firebreathing","Fire, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 20 more damage.","Water","x2"
"ex14-32","Grovyle","Pokemon","Stage 1","70","Grass","Uncommon","Colorless","1","","","Detect","Colorless, Colorless","2","","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Grovyle during your opponent's next turn.","Smash Kick","Grass, Colorless","2","30","","Fire","x2"
"ex14-33","Gulpin","Pokemon","Basic","50","Grass","Uncommon","Colorless","1","","","Amnesia","Colorless","1","","Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.","Sludge Toss","Grass, Colorless, Colorless","3","40","","Psychic","x2"
"ex14-34","Ivysaur","Pokemon","Stage 1","80","Grass","Uncommon","Colorless","1","","","Sleep Powder","Colorless, Colorless","2","20","The Defending Pokemon is now Asleep.","Vine Whip","Grass, Colorless, Colorless","3","40","","Psychic","x2"
"ex14-35","Ivysaur","Pokemon","Stage 1","70","Grass","Uncommon","Colorless","1","","","Stretch Vine","Colorless, Colorless","2","","Choose 1 of your opponent's Benched Pokemon. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Sharp Leaf","Grass, Colorless, Colorless","3","40+","Flip a coin. If heads, this attack does 40 damage plus 20 more damage.","Fire","x2"
"ex14-36","Lairon","Pokemon","Stage 1","80","Metal","Uncommon","Colorless, Colorless","2","","","Roar","Colorless","1","","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","Metal Charge","Metal, Colorless, Colorless","3","50","Put 1 damage counter on Lairon.","Fire","x2"
"ex14-37","Lombre","Pokemon","Stage 1","70","Water","Uncommon","Colorless","1","","","Plunder","Colorless, Colorless","2","20","Before doing damage, discard all Trainer cards attached to the Defending Pokemon.","Wave Splash","Water, Colorless, Colorless","3","50","","Lightning","x2"
"ex14-38","Marshtomp","Pokemon","Stage 1","70","Fighting","Uncommon","Colorless","1","","","Hug","Colorless, Colorless","2","20","The Defending Pokemon can't retreat during your opponent's next turn.","Mud Shot","Fighting, Colorless, Colorless","3","50","","Grass","x2"
"ex14-39","Nuzleaf","Pokemon","Stage 1","80","Darkness","Uncommon","Colorless","1","","","Self Charge","Colorless","1","","Attach a Darkness Energy card from your hand to Nuzleaf.","Corkscrew Punch","Colorless, Colorless, Colorless","3","40","","Fighting","x2"
"ex14-40","Shuppet","Pokemon","Basic","40","Psychic","Uncommon","Colorless","1","","","Ascension","Colorless","1","","Search your deck for a card that evolves from Shuppet and put it onto Shuppet. (This counts as evolving Shuppet.) Shuffle your deck afterward.","Tackle","Psychic, Colorless","2","20","","Darkness","x2"
"ex14-41","Skitty","Pokemon","Basic","50","Colorless","Uncommon","Colorless","1","","","Tail Whap","Colorless","1","10","","Feint Attack","Colorless, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.","Fighting","x2"
"ex14-42","Wartortle","Pokemon","Stage 1","70","Water","Uncommon","Colorless","1","","","Bubble","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Tackle","Water, Colorless, Colorless","3","50","","Lightning","x2"
"ex14-43","Wartortle","Pokemon","Stage 1","80","Water","Uncommon","Colorless","1","","","Tail Whip","Colorless","1","","Flip a coin. If heads, the Defending Pokemon can't attack during your opponent's next turn.","Bite","Colorless, Colorless, Colorless","3","40","","Lightning","x2"
"ex14-44","Aron","Pokemon","Basic","50","Metal","Common","Colorless","1","","","Flail","Colorless","1","10x","Does 10 damage times the number of damage counters on Aron.","","","","","","Fire","x2"
"ex14-45","Bulbasaur","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Tackle","Colorless","1","10","","Poisonpowder","Grass","1","","The Defending Pokemon is now Poisoned.","Psychic","x2"
"ex14-46","Bulbasaur","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Growth","Colorless","1","","Attach a Grass Energy card from your hand to Bulbasaur.","Vine Whip","Grass, Colorless","2","20","","Fire","x2"
"ex14-47","Cacnea","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward.","Rising Lunge","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Fire","x2"
"ex14-48","Charmander","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Retaliate","Colorless","1","10x","Does 10 damage times the number of damage counters on Charmander.","Flame Tail","Fire, Colorless","2","20","","Water","x2"
"ex14-49","Charmander δ","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Scratch","Colorless","1","10","","Bite","Lightning, Colorless","2","20","","Water","x2"
"ex14-50","Diglett","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Mud Slap","Colorless","1","10","","Sand Pit","Fighting, Colorless","2","20","The Defending Pokemon can't retreat during your opponent's next turn.","Grass","x2"
"ex14-51","Duskull","Pokemon","Basic","40","Psychic","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Super Psy Bolt","Psychic","1","10","","Darkness","x2"
"ex14-52","Electrike","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Sniff Out","Colorless","1","","Put any 1 card from your discard pile into your hand.","Quick Blow","Lightning","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Fighting","x2"
"ex14-53","Jigglypuff","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Hypnoblast","Colorless","1","10","The Defending Pokemon is now Asleep.","","","","","","Fighting","x2"
"ex14-54","Krabby","Pokemon","Basic","40","Water","Common","Colorless","1","","","Vital Pinchers","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","","","","","","Lightning","x2"
"ex14-55","Lotad","Pokemon","Basic","50","Water","Common","Colorless","1","Aqua Lift","If Lotad has any Water Energy attached to it, the Retreat Cost for Lotad is 0.","Rolling Tackle","Colorless, Colorless","2","20","","","","","","","Lightning","x2"
"ex14-56","Meditite","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Kick","Fighting","1","10","","Pure Power","Colorless, Colorless","2","","Put 2 damage counters on your opponent's Pokemon in any way you like.","Psychic","x2"
"ex14-57","Mudkip","Pokemon","Basic","50","Water","Common","Colorless","1","Submerge","As long as Mudkip is on your Bench, prevent all damage done to Mudkip by attacks (both yours and your opponent's).","Mud Slap","Colorless","1","10","","","","","","","Grass","x2"
"ex14-58","Mudkip","Pokemon","Basic","50","Water","Common","Colorless","1","","","Nap","Colorless","1","","Remove 2 damage counters from Mudkip.","Waterfall","Water, Colorless","2","20","","Grass","x2"
"ex14-59","Numel","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Take Down","Colorless, Colorless","2","30","Numel does 10 damage to itself.","","","","","","Water","x2"
"ex14-60","Seedot","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Headbutt","Colorless","1","10","","","","","","","Fire","x2"
"ex14-61","Spearow","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Spearhead","Colorless","1","","Draw a card.","","","","","","Lightning","x2"
"ex14-62","Spoink","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Psywave","Psychic","1","10x","Does 10 damage times the amount of Energy attached to the Defending Pokemon.","Ram","Colorless, Colorless","2","20","","Psychic","x2"
"ex14-63","Squirtle","Pokemon","Basic","50","Water","Common","Colorless","1","","","Bite","Colorless","1","10","","Skull Bash","Water, Colorless, Colorless","3","30","","Lightning","x2"
"ex14-64","Squirtle","Pokemon","Basic","40","Water","Common","Colorless","1","Solid Shell","Any damage done to Squirtle by attacks is reduced by 10 (after applying Weakness and Resistance).","Bubblebeam","Colorless","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"ex14-65","Torchic","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Claw","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Water","x2"
"ex14-66","Torchic","Pokemon","Basic","40","Fire","Common","Colorless","1","","","Sand Attack","Colorless","1","10","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","","","","","","Water","x2"
"ex14-67","Treecko","Pokemon","Basic","40","Grass","Common","Colorless","1","","","Paralyzing Gaze","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Scratch","Colorless, Colorless","2","20","","Fire","x2"
"ex14-68","Treecko δ","Pokemon","Basic","40","Psychic","Common","Colorless","1","","","Pound","Colorless","1","10","","Shining Claws","Psychic","1","10","Flip a coin. If heads, the Defending Pokemon is now Confused.","Fire","x2"
"ex14-69","Whismur","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Supersonic","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Confused.","Hyper Voice","Colorless, Colorless, Colorless","3","30","","Fighting","x2"
"ex14-70","Wingull","Pokemon","Basic","40","Water","Common","Colorless","1","","","Wing Attack","Colorless","1","10","","","","","","","Lightning","x2"
