"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh35-20","Hatterene","Pokemon","Stage 2","150","Psychic","Rare Holo","Colorless, Colorless","2","Hazard Sensor","If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), the Attacking Pokemon is now Confused.","Life Sucker","Psychic, Colorless","2","100","Heal 30 damage from this Pokemon.","","","","","","Darkness","x2"
"swsh35-24","Machop","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Low Kick","Fighting","1","10","","Steady Punch","Fighting, Colorless","2","20+","Flip a coin. If heads, this attack does 40 more damage.","Psychic","x2"
"swsh35-25","Machoke","Pokemon","Stage 1","110","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Low Kick","Fighting","1","30","","Pummel","Fighting, Fighting, Colorless","3","50+","Flip a coin. If heads, this attack does 70 more damage.","Psychic","x2"
"swsh35-26","Machamp","Pokemon","Stage 2","170","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","","","Macho Revenge","Fighting, Colorless","2","20x","This attack does 20 damage for each Fighting Pokemon in your discard pile.","Dynamite Punch","Fighting, Fighting, Colorless","3","200","This Pokemon also does 50 damage to itself.","Psychic","x2"
"swsh35-28","Zygarde","Pokemon","Basic","140","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","","","Bite","Colorless","1","30","","Power Blast","Fighting, Fighting, Colorless, Colorless","4","130","Discard a Fighting Energy from this Pokemon.","Grass","x2"
"swsh35-29","Rockruff","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Bite","Fighting, Colorless","2","20","","Grass","x2"
"swsh35-30","Lycanroc","Pokemon","Stage 1","120","Fighting","Rare Holo","Colorless, Colorless","2","","","Rock Throw","Colorless","1","30","","Slashing Strike","Fighting, Fighting, Colorless","3","150","During your next turn, this Pokemon can't use Slashing Strike.","Grass","x2"
"swsh35-31","Rolycoly","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Ram","Colorless","1","10","","","","","","","Grass","x2"
"swsh35-33","Ekans","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Ram","Colorless","1","10","","Tail Snap","Darkness, Colorless","2","30","","Fighting","x2"
"swsh35-34","Arbok","Pokemon","Stage 1","120","Darkness","Uncommon","Colorless","1","","","Sharp Fang","Colorless","1","30","","Tail Snap","Darkness, Colorless","2","70","","Fighting","x2"
"swsh35-35","Galarian Zigzagoon","Pokemon","Basic","70","Darkness","Common","Colorless, Colorless","2","","","Pin Missile","Colorless","1","10x","Flip 4 coins. This attack does 10 damage for each heads.","","","","","","Grass","x2"
"swsh35-36","Galarian Linoone","Pokemon","Stage 1","100","Darkness","Common","Colorless, Colorless","2","","","Double-Edge","Colorless, Colorless","2","60","This Pokemon also does 20 damage to itself.","","","","","","Grass","x2"
"swsh35-37","Galarian Obstagoon","Pokemon","Stage 2","170","Darkness","Rare Holo","Colorless, Colorless","2","Wicked Ruler","Once during your turn, you may have your opponent discard cards from their hand until they have 4 cards in their hand.","Knuckle Impact","Colorless, Colorless, Colorless","3","180","During your next turn, this Pokemon can't attack.","","","","","","Grass","x2"
"swsh35-38","Absol","Pokemon","Basic","100","Darkness","Uncommon","Colorless","1","","","Dark Cutter","Darkness, Darkness","2","70","","","","","","","Grass","x2"
"swsh35-39","Purrloin","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Dig Claws","Darkness","1","10","","Fake Out","Colorless, Colorless","2","20","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Grass","x2"
"swsh35-40","Liepard","Pokemon","Stage 1","100","Darkness","Uncommon","Colorless","1","Limber","This Pokemon can't be Paralyzed.","Slashing Claw","Darkness, Colorless, Colorless","3","90","","","","","","","Grass","x2"
"swsh35-41","Scraggy","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Stampede","Colorless","1","10","","Ram","Darkness, Colorless","2","20","","Grass","x2"
"swsh35-42","Scrafty","Pokemon","Stage 1","120","Darkness","Rare Holo","Colorless, Colorless","2","","","Corner","Darkness","1","30","During your opponent's next turn, the Defending Pokemon can't retreat.","Bad Brawl","Darkness, Colorless, Colorless","3","90+","If you played Piers from your hand during this turn, this attack does 90 more damage.","Grass","x2"
"swsh35-43","Trubbish","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Venoshock","Colorless, Colorless","2","20+","If your opponent's Active Pokemon is Poisoned, this attack does 50 more damage.","","","","","","Fighting","x2"
"swsh35-44","Inkay","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Tackle","Darkness","1","10","","Attack from Behind","Colorless, Colorless","2","20+","If your opponent's Active Pokemon is Confused, this attack does 50 more damage.","Grass","x2"
"swsh35-45","Malamar","Pokemon","Stage 1","120","Darkness","Uncommon","Colorless, Colorless, Colorless","3","","","Eerie Wave","Darkness, Colorless","2","50","Your opponent's Active Pokemon is now Confused.","Random Peck","Darkness, Darkness, Colorless","3","80+","Flip 2 coins. This attack does 40 more damage for each heads.","Grass","x2"
"swsh35-46","Nickit","Pokemon","Basic","70","Darkness","Common","Colorless","1","","","Filch","Colorless","1","","Draw a card.","Tail Smack","Darkness, Colorless","2","30","","Grass","x2"
"swsh35-48","Swablu","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Peck","Colorless","1","20","","","","","","","Lightning","x2"
"swsh35-49","Altaria","Pokemon","Stage 1","110","Colorless","Rare Holo","Colorless","1","Miraculous Charm","Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.","Speed Dive","Colorless, Colorless","2","60","","","","","","","Lightning","x2"
