"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw1-24","Darumaka","Pokemon","Basic","70","Fire","Uncommon","Colorless, Colorless","2","","","Singe","Fire","1","","The Defending Pokemon is now Burned.","Rollout","Colorless, Colorless","2","20","","Water","x2"
"bw1-25","Darmanitan","Pokemon","Stage 1","120","Fire","Rare","Colorless, Colorless","2","","","Fire Fang","Fire, Colorless","2","20","The Defending Pokemon is now Burned.","Thrash","Fire, Colorless, Colorless","3","70+","Flip a coin. If heads, this attack does 20 more damage. If tails, this Pokemon does 20 damage to itself.","Water","x2"
"bw1-26","Reshiram","Pokemon","Basic","130","Fire","Rare Holo","Colorless, Colorless","2","","","Outrage","Colorless, Colorless","2","20+","Does 10 more damage for each damage counter on this Pokemon.","Blue Flare","Fire, Fire, Colorless","3","120","Discard 2 Fire Energy attached to this Pokemon.","Water","x2"
"bw1-27","Oshawott","Pokemon","Basic","60","Water","Common","Colorless","1","","","Tackle","Water","1","10","","Water Gun","Water, Colorless","2","20","","Lightning","x2"
"bw1-28","Oshawott","Pokemon","Basic","60","Water","Common","Colorless","1","","","Razor Shell","Water, Colorless","2","20+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Lightning","x2"
"bw1-29","Dewott","Pokemon","Stage 1","90","Water","Uncommon","Colorless","1","","","Water Gun","Colorless, Colorless","2","30","","Razor Shell","Water, Water, Colorless","3","40+","Flip a coin. If heads, this attack does 20 more damage.","Lightning","x2"
"bw1-30","Dewott","Pokemon","Stage 1","80","Water","Uncommon","Colorless","1","","","Aqua Tail","Colorless, Colorless","2","30+","Flip a coin for each Water Energy attached to this Pokemon. This attack does 10 more damage for each heads.","","","","","","Lightning","x2"
"bw1-31","Samurott","Pokemon","Stage 2","140","Water","Rare Holo","Colorless, Colorless","2","","","Pike","Colorless, Colorless","2","30","Does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Surf","Water, Water, Colorless","3","80","","Lightning","x2"
"bw1-32","Samurott","Pokemon","Stage 2","140","Water","Rare Holo","Colorless, Colorless","2","Shell Armor","Any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).","Hydro Pump","Colorless, Colorless, Colorless","3","70+","Does 10 more damage for each Water Energy attached to this Pokemon.","","","","","","Lightning","x2"
"bw1-33","Panpour","Pokemon","Basic","60","Water","Common","Colorless","1","","","Scratch","Colorless","1","10","","Water Gun","Water, Colorless, Colorless","3","30","","Lightning","x2"
"bw1-34","Simipour","Pokemon","Stage 1","90","Water","Uncommon","Colorless","1","","","Scald","Water","1","20","The Defending Pokemon is now Burned.","Fury Swipes","Colorless, Colorless, Colorless","3","40x","Flip 3 coins. This attack does 40 damage times the number of heads.","Lightning","x2"
"bw1-35","Basculin","Pokemon","Basic","70","Water","Uncommon","Colorless","1","","","Crunch","Water, Water","2","30","Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.","","","","","","Lightning","x2"
"bw1-36","Ducklett","Pokemon","Basic","60","Water","Common","Colorless","1","","","Water Gun","Water","1","10","","","","","","","Lightning","x2"
"bw1-37","Swanna","Pokemon","Stage 1","90","Water","Rare","Colorless","1","","","Feather Dance","Colorless","1","","During your next turn, each of this Pokemon's attacks does 40 more damage (before applying Weakness and Resistance).","Aqua Ring","Water, Colorless","2","40","Switch this Pokemon with 1 of your Benched Pokemon.","Lightning","x2"
"bw1-38","Alomomola","Pokemon","Basic","100","Water","Uncommon","Colorless, Colorless","2","","","Pound","Colorless, Colorless","2","20","","Wave Splash","Water, Water, Colorless, Colorless","4","60","","Lightning","x2"
"bw1-39","Alomomola","Pokemon","Basic","100","Water","Rare","Colorless, Colorless, Colorless","3","","","Water Pulse","Water, Colorless","2","20","The Defending Pokemon is now Asleep.","Hydro Pump","Colorless, Colorless, Colorless","3","40+","Does 10 more damage for each Water Energy attached to this Pokemon.","Lightning","x2"
"bw1-40","Blitzle","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Rear Kick","Lightning, Colorless","2","20","","","","","","","Fighting","x2"
"bw1-41","Blitzle","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Stomp","Colorless","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fighting","x2"
"bw1-42","Zebstrika","Pokemon","Stage 1","90","Lightning","Uncommon","Colorless","1","","","Stomp","Colorless, Colorless","2","20+","Flip a coin. If heads, this attack does 20 more damage.","Wild Charge","Lightning, Lightning, Colorless","3","70","This Pokemon does 10 damage to itself.","Fighting","x2"
"bw1-43","Zebstrika","Pokemon","Stage 1","90","Lightning","Rare","Colorless","1","","","Rear Kick","Colorless","1","30","","Electrispark","Lightning, Lightning, Lightning","3","70","Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"bw1-44","Joltik","Pokemon","Basic","40","Lightning","Common","Colorless","1","","","Stun Needle","Lightning","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"bw1-45","Joltik","Pokemon","Basic","30","Lightning","Common","Colorless","1","","","Leech Life","Colorless","1","10","Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.","","","","","","Fighting","x2"
"bw1-46","Galvantula","Pokemon","Stage 1","80","Lightning","Rare","Colorless","1","","","Electroweb","Lightning","1","20","The Defending Pokemon can't retreat during your opponent's next turn.","Leech Life","Colorless, Colorless","2","40","Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.","Fighting","x2"
"bw1-47","Zekrom","Pokemon","Basic","130","Lightning","Rare Holo","Colorless, Colorless","2","","","Outrage","Colorless, Colorless","2","20+","Does 10 more damage for each damage counter on this Pokemon.","Bolt Strike","Lightning, Lightning, Colorless","3","120","This Pokemon does 40 damage to itself.","Fighting","x2"
"bw1-48","Munna","Pokemon","Basic","70","Psychic","Uncommon","Colorless, Colorless","2","","","Hypnosis","Colorless","1","","The Defending Pokemon is now Asleep.","Dream Eater","Psychic, Psychic","2","60","If the Defending Pokemon is not Asleep, this attack does nothing.","Psychic","x2"
"bw1-49","Musharna","Pokemon","Stage 1","90","Psychic","Rare","Colorless, Colorless","2","","","Hypnotic Ray","Psychic","1","20","The Defending Pokemon is now Asleep.","Dream Eater","Psychic, Psychic","2","90","If the Defending Pokemon is not Asleep, this attack does nothing.","Psychic","x2"
"bw1-50","Woobat","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Gust","Colorless","1","10","","","","","","","Lightning","x2"
"bw1-51","Swoobat","Pokemon","Stage 1","80","Psychic","Uncommon","Colorless","1","","","Attract","Colorless","1","","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Heart Stamp","Psychic, Colorless","2","40","","Lightning","x2"
"bw1-52","Venipede","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Ram","Psychic","1","10","","Rollout","Colorless, Colorless, Colorless","3","30","","Psychic","x2"
"bw1-53","Whirlipede","Pokemon","Stage 1","90","Psychic","Uncommon","Colorless, Colorless","2","","","Poison Sting","Psychic, Colorless","2","20","The Defending Pokemon is now Poisoned.","Rollout","Psychic, Colorless, Colorless","3","50","","Psychic","x2"
"bw1-54","Scolipede","Pokemon","Stage 2","150","Psychic","Rare","Colorless, Colorless, Colorless","3","","","Steamroller","Colorless, Colorless, Colorless","3","60","This attack's damage isn't affected by Resistance.","Poison Claws","Psychic, Psychic, Colorless, Colorless","4","80","The Defending Pokemon is now Poisoned.","Psychic","x2"
"bw1-55","Solosis","Pokemon","Basic","30","Psychic","Common","Colorless","1","","","Cell Culture","Psychic","1","","Search your deck for Solosis and put it into your Bench. Shuffle your deck afterward.","Rollout","Psychic, Colorless","2","20","","Psychic","x2"
"bw1-56","Duosion","Pokemon","Stage 1","60","Psychic","Uncommon","Colorless","1","","","Recover","Colorless","1","","Discard an Energy attached to this Pokemon and heal all damage from this Pokemon.","Rollout","Psychic, Colorless","2","30","","Psychic","x2"
"bw1-57","Reuniclus","Pokemon","Stage 2","90","Psychic","Rare Holo","Colorless, Colorless","2","Damage Swap","As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokemon to another of your Pokemon.","Psywave","Psychic, Psychic, Psychic","3","30+","Does 10 more damage for each Energy attached to the Defending Pokemon.","","","","","","Psychic","x2"
"bw1-58","Timburr","Pokemon","Basic","60","Fighting","Common","Colorless","1","","","Pound","Fighting, Fighting","2","30","","","","","","","Psychic","x2"
"bw1-59","Timburr","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Low Kick","Colorless","1","10","","Pound","Fighting, Colorless","2","20","","Psychic","x2"
"bw1-60","Gurdurr","Pokemon","Stage 1","80","Fighting","Uncommon","Colorless, Colorless","2","","","Bulk Up","Colorless","1","20","During your next turn, each of this Pokemon's attacks does 20 more damage (before applying Weakness and Resistance).","Pound","Fighting, Fighting, Colorless","3","60","","Psychic","x2"
"bw1-61","Throh","Pokemon","Basic","100","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Circle Throw","Fighting, Colorless","2","30","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Storm Throw","Fighting, Fighting, Colorless","3","80","This attack's damage isn't affected by Resistance.","Psychic","x2"
"bw1-62","Sawk","Pokemon","Basic","90","Fighting","Rare","Colorless","1","","","Low Sweep","Fighting","1","20","","Beatdown","Fighting, Fighting","2","40","","Psychic","x2"
"bw1-63","Sandile","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless","2","","","Sand Tomb","Fighting","1","10","The Defending Pokemon can't retreat during your opponent's next turn.","Bite","Fighting, Colorless, Colorless","3","30","","Water","x2"
"bw1-64","Krokorok","Pokemon","Stage 1","90","Fighting","Uncommon","Colorless, Colorless","2","","","Torment","Colorless","1","10","Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.","Bite","Fighting, Colorless, Colorless","3","50","","Water","x2"
"bw1-65","Krookodile","Pokemon","Stage 2","140","Fighting","Rare Holo","Colorless, Colorless, Colorless","3","","","Torment","Colorless, Colorless","2","30","Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn.","Krookoroll","Fighting, Fighting, Colorless, Colorless","4","60+","If the Defending Pokemon already has any damage counters on it, this attack does 40 more damage.","Water","x2"
"bw1-66","Purrloin","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Scratch","Colorless","1","10","","Slash","Colorless, Colorless","2","20","","Fighting","x2"
"bw1-67","Liepard","Pokemon","Stage 1","80","Darkness","Rare","Colorless","1","","","Taunt","Colorless","1","","Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.","Sucker Punch","Colorless, Colorless","2","30+","If this Pokemon has any Darkness Energy attached to it, this attack does 30 more damage.","Fighting","x2"
"bw1-68","Scraggy","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Headbutt","Colorless","1","10","","","","","","","Fighting","x2"
"bw1-69","Scrafty","Pokemon","Stage 1","90","Darkness","Rare","Colorless","1","","","Spit Acid","Darkness","1","20","The Defending Pokemon is now Burned. Flip a coin. If heads, the Defending Pokemon is also Paralyzed.","High Jump Kick","Darkness, Darkness, Colorless","3","70","","Fighting","x2"
"bw1-70","Zorua","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Lunge","Colorless, Colorless","2","30","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","x2"
"bw1-71","Zoroark","Pokemon","Stage 1","100","Darkness","Rare Holo","Colorless","1","","","Nasty Plot","Darkness","1","","Search your deck for a card and put it into your hand. Shuffle your deck afterward.","Foul Play","Colorless, Colorless","2","","Choose 1 of the Defending Pokemon's attacks and use it as this attack.","Fighting","x2"
"bw1-72","Vullaby","Pokemon","Basic","60","Darkness","Uncommon","Colorless","1","","","Surprise Attack","Darkness","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Lightning","x2"
"bw1-73","Mandibuzz","Pokemon","Stage 1","90","Darkness","Rare","Colorless","1","","","Blindside","Darkness","1","","Does 50 damage to 1 of your opponent's Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.)","Punishment","Darkness, Colorless, Colorless","3","40+","If the Defending Pokemon is a Stage 2 Pokemon, this attack does 60 more damage.","Lightning","x2"
"bw1-74","Klink","Pokemon","Basic","60","Metal","Common","Colorless, Colorless","2","","","Bind","Metal","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fire","x2"
"bw1-75","Klang","Pokemon","Stage 1","80","Metal","Uncommon","Colorless, Colorless","2","","","Bind","Metal","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Gear Grind","Metal, Colorless, Colorless","3","60x","Flip 2 coins. This attack does 60 damage times the number of heads.","Fire","x2"
"bw1-76","Klinklang","Pokemon","Stage 2","140","Metal","Rare Holo","Colorless, Colorless, Colorless","3","Shift Gear","As often as you like during your turn (before your attack), you may move a Metal Energy attached to 1 of your Pokemon to another of your Pokemon.","Gear Grind","Metal, Colorless, Colorless","3","80x","Flip 2 coins. This attack does 80 damage times the number of heads.","","","","","","Fire","x2"
"bw1-77","Patrat","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Tackle","Colorless","1","10","","Bite","Colorless, Colorless","2","20","","Fighting","x2"
"bw1-78","Patrat","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Hyper Fang","Colorless","1","30","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","x2"
"bw1-79","Watchog","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless","1","","","Confuse Ray","Colorless, Colorless","2","","The Defending Pokemon is now Confused.","Hyper Fang","Colorless, Colorless","2","60","Flip a coin. If tails, this attack does nothing.","Fighting","x2"
"bw1-80","Lillipup","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Pickup","Colorless","1","","Put an Item card from your discard pile into your hand.","Bite","Colorless","1","10","","Fighting","x2"
"bw1-81","Lillipup","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Tackle","Colorless, Colorless","2","20","","Fighting","x2"
"bw1-82","Herdier","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","","","Collect","Colorless, Colorless","2","","Draw 3 cards.","Bite","Colorless, Colorless, Colorless","3","50","","Fighting","x2"
"bw1-83","Stoutland","Pokemon","Stage 2","140","Colorless","Rare","Colorless, Colorless, Colorless","3","","","Odor Sleuth","Colorless, Colorless","2","","Flip 3 coins. For each heads, put a card from your discard pile into your hand.","Giga Impact","Colorless, Colorless, Colorless, Colorless","4","90","This Pokemon can't attack during your next turn.","Fighting","x2"
"bw1-84","Pidove","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Lightning","x2"
"bw1-85","Tranquill","Pokemon","Stage 1","70","Colorless","Uncommon","Colorless","1","","","Gust","Colorless","1","20","","Quick Attack","Colorless, Colorless","2","20+","Flip a coin. If heads, this attack does 30 more damage.","Lightning","x2"
"bw1-86","Unfezant","Pokemon","Stage 2","120","Colorless","Rare","Colorless","1","","","Fly","Colorless, Colorless","2","50","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Cutting Wind","Colorless, Colorless, Colorless","3","70","","Lightning","x2"
"bw1-87","Audino","Pokemon","Basic","80","Colorless","Uncommon","Colorless, Colorless","2","","","Doubleslap","Colorless, Colorless","2","30x","Flip 2 coins. This attack does 30 damage times the number of heads.","","","","","","Fighting","x2"
"bw1-88","Minccino","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Tail Slap","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","","","","","","Fighting","x2"
"bw1-89","Cinccino","Pokemon","Stage 1","90","Colorless","Rare","Colorless","1","","","Tail Slap","Colorless","1","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Do the Wave","Colorless, Colorless","2","20x","Does 20 damage times the number of your Benched Pokemon.","Fighting","x2"
"bw1-90","Bouffalant","Pokemon","Basic","90","Colorless","Uncommon","Colorless, Colorless","2","","","Horn Attack","Colorless, Colorless","2","20","","Double Stomp","Colorless, Colorless, Colorless","3","30+","Flip 2 coins. This attack does 20 more damage for each heads.","Fighting","x2"
"bw1-91","Bouffalant","Pokemon","Basic","100","Colorless","Rare","Colorless, Colorless","2","","","Revenge","Colorless, Colorless","2","20+","If any of your Pokemon were Knocked Out by damage from an opponent's attack during his or her last turn, this attack does 70 more damage.","Head Charge","Colorless, Colorless, Colorless, Colorless","4","80","Flip a coin. If tails, this Pokemon does 20 damage to itself.","Fighting","x2"
