"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex6-11","Poliwrath","Pokemon","Stage 2","120","Water","Rare Holo","Colorless, Colorless","2","Spiral","As long as Poliwrath is your Active Pokemon, your opponent's Confused Pokemon can't retreat.","Split Spiral Punch","Colorless, Colorless","2","20","The Defending Pokemon is now Confused.","Mega Throw","Water, Colorless, Colorless","3","50+","If the Defending Pokemon is Pokemon-ex, this attack does 50 damage plus 30 more damage.","Lightning","x2"
"ex6-12","Raichu","Pokemon","Stage 1","80","Lightning","Rare Holo","Colorless","1","","","Recharge","Colorless","1","","Search your deck for up to 2 Lightning Energy cards and attach them to Raichu. Shuffle your deck afterward.","Thunder Reflection","Lightning, Lightning, Colorless","3","50","You may move any number of Lightning Energy cards attached to Raichu to another of your Pokemon.","Fighting","x2"
"ex6-13","Rapidash","Pokemon","Stage 1","80","Fire","Rare Holo","Colorless","1","Fiery Aura","As long as Rapidash is your Active Pokemon, put 4 damage counters instead of 2 on Burned Pokemon between turns.","Searing Flame","Fire, Colorless","2","10","The Defending Pokemon is now Burned.","Rear Kick","Fire, Colorless, Colorless","3","40","","Water","x2"
"ex6-14","Slowbro","Pokemon","Stage 1","60","Psychic","Rare Holo","Colorless","1","Strange Behavior","As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokemon to Slowbro as long as you don't Knock Out Slowbro. This power can't be used if Slowbro is affected by a Special Condition.","Psyshock","Psychic, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Psychic","x2"
"ex6-15","Snorlax","Pokemon","Basic","90","Colorless","Rare Holo","Colorless, Colorless, Colorless","3","Rest Up","If Snorlax remains Asleep between turns, remove 2 damage counters from Snorlax (remove 1 if there is only 1).","Collapse","Colorless","1","10","Snorlax is now Asleep.","Toss and Turn","Colorless, Colorless, Colorless","3","30+","If Snorlax is Asleep, this attack does 30 damage plus 30 more damage. (This attack can be used even if Snorlax is Asleep.)","Fighting","x2"
"ex6-16","Tauros","Pokemon","Basic","70","Colorless","Rare Holo","Colorless","1","","","Knock Over","Colorless","1","10","You may discard any Stadium card in play.","Rampage","Colorless, Colorless, Colorless","3","20+","Does 20 damage plus 10 more damage for each damage counter on Tauros. After doing damage, flip a coin. If tails, Tauros is now Confused.","Fighting","x2"
"ex6-17","Victreebel","Pokemon","Stage 2","110","Grass","Rare Holo","Colorless, Colorless","2","Acid Sampler","As long as Victreebel is your Active Pokemon, put 1 damage counter on each Defending Pokemon between turns. Acid Sampler stops working if your other Active Pokemon is not a Victreebel.","Acid","Grass, Colorless, Colorless","3","50","The Defending Pokemon can't retreat until the end of your opponent's next turn.","","","","","","Fire","x2"
"ex6-18","Arcanine","Pokemon","Stage 1","90","Fire","Rare","Colorless, Colorless","2","","","Flare","Fire","1","20","","Heat Tackle","Fire, Colorless, Colorless, Colorless","4","70","Arcanine does 10 damage to itself.","Water","x2"
"ex6-19","Chansey","Pokemon","Basic","90","Colorless","Rare","Colorless, Colorless","2","","","Sing","Colorless","1","","The Defending Pokemon is now Asleep.","Egg Surprise","Colorless, Colorless, Colorless","3","","Flip a coin. If heads, Chansey does 50 damage to the Defending Pokemon. If tails, remove 5 damage counters from Chansey. (All if there are less than 5.)","Fighting","x2"
"ex6-20","Cloyster","Pokemon","Stage 1","70","Water","Rare","Colorless","1","Exoskeleton","Any damage done to Cloyster by attacks is reduced by 20 (after applying Weakness and Resistance).","Double Bubble","Colorless, Colorless","2","10x","Flip 2 coins. This attack does 10 damage times the number of heads. If either of the coins is heads, the Defending Pokemon is now Paralyzed.","Shell Attack","Water, Colorless, Colorless","3","50","","Lightning","x2"
"ex6-21","Dodrio","Pokemon","Stage 1","70","Colorless","Rare","Colorless","1","Retreat Aid","As long as Dodrio is on your Bench, you pay ColorlessColorless less to retreat your Active Pokemon (excluding Pokemon-ex and Baby Pokemon.)","Tri Attack","Colorless, Colorless","2","20x","Flip 3 coins. This attack does 20 damage times the number of heads.","","","","","","Lightning","x2"
"ex6-22","Dugtrio","Pokemon","Stage 1","80","Fighting","Rare","Colorless","1","","","Sonicboom","Fighting, Colorless","2","30","This attack's damage isn't affected by Weakness or Resistance.","Rumble","Fighting, Colorless, Colorless","3","50","The Defending Pokemon can't retreat until the end of your opponent's next turn.","Grass","x2"
"ex6-23","Farfetch'd","Pokemon","Basic","70","Colorless","Rare","Colorless","1","","","Hoard","Colorless","1","","Search your deck for up to 2 Pokemon Tool cards and attach them to any of your Pokemon (excluding Pokemon that already have a Pokemon Tool attached to them). Shuffle your deck afterward.","Cross-Cut","Colorless","1","10+","If the Defending Pokemon is an Evolved Pokemon, this attack does 10 damage plus 20 more damage.","Lightning","x2"
"ex6-24","Fearow","Pokemon","Stage 1","80","Colorless","Rare","Colorless","1","Free Flight","If Fearow has no Energy attached to it, Fearow's Retreat Cost is 0.","Shot Air","Colorless, Colorless","2","10","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Drill Peck","Colorless, Colorless, Colorless","3","50","","Lightning","x2"
"ex6-25","Hypno","Pokemon","Stage 1","80","Psychic","Rare","Colorless","1","Eerie Aura","As long as Hypno is your Active Pokemon, put 2 damage counters on each Pokemon that remains Asleep between turns.","Hypnotic Ray","Psychic, Colorless","2","20","The Defending Pokemon is now Asleep.","","","","","","Psychic","x2"
"ex6-26","Kingler","Pokemon","Stage 1","80","Water","Rare","Colorless, Colorless","2","","","Salt Water","Colorless","1","","Search your deck for up to 2 Water Energy cards and attach them to Kingler. Shuffle your deck afterward.","Hyper Pump","Water, Colorless","2","30+","Does 30 damage plus 20 more damage for each basic Energy attached to Kingler but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.","Lightning","x2"
"ex6-27","Magneton","Pokemon","Stage 1","80","Lightning","Rare","Colorless","1","","","Thundershock","Lightning, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Speed Shot","Colorless, Colorless, Colorless","3","","Choose 1 of your opponent's Pokemon. This attack does 40 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.","Fighting","x2"
"ex6-28","Primeape","Pokemon","Stage 1","70","Fighting","Rare","","0","","","Toss","Colorless, Colorless","2","30x","You may discard from your hand as many Technical Machine and Pokemon Tool cards as you like. This attack does 30 damage times the number of cards you discarded.","Low Kick","Fighting, Colorless","2","40","","Psychic","x2"
"ex6-29","Scyther","Pokemon","Basic","60","Grass","Rare","Colorless","1","Leaf Ride","If Scyther has any Energy attached to it, Scyther's Retreat Cost is 0.","Fury Cutter","Grass, Colorless","2","10+","Flip 3 coins. If 1 of them is heads, this attack does 10 damage plus 10 more damage. If 2 of them are heads, this attack does 10 damage plus 20 more damage. If all of them are heads, this attack does 10 damage plus 40 more damage.","","","","","","Fire","x2"
"ex6-30","Tangela","Pokemon","Basic","60","Grass","Rare","Colorless","1","","","Vine Tease","Colorless","1","","Look at your Prize cards without showing your opponent. Choose 1 of the Prize cards and switch it with the top card of your deck without looking at the top card of your deck. If you have no cards in your deck, this attack does nothing.","Wiggle","Grass","1","","Flip a coin. If heads, the Defending Pokemon is now Confused. If tails, the Defending Pokemon is now Poisoned.","Fire","x2"
"ex6-31","Charmeleon","Pokemon","Stage 1","70","Fire","Uncommon","Colorless","1","","","Flare","Fire, Colorless","2","30","","Damage Burn","Fire, Colorless, Colorless","3","40+","If the Defending Pokemon already has any damage counters on it, this attack does 40 damage plus 20 more damage.","Water","x2"
"ex6-32","Drowzee","Pokemon","Basic","50","Psychic","Uncommon","Colorless","1","","","Hypnosis","Colorless","1","","The Defending Pokemon is now Asleep.","Ambush","Psychic","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Psychic","x2"
"ex6-33","Exeggcute","Pokemon","Basic","50","Psychic","Uncommon","Colorless","1","","","Psybeam","Psychic","1","10","Flip a coin. If heads, the Defending Pokemon is now Confused.","Double Spin","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Psychic","x2"
"ex6-34","Haunter","Pokemon","Stage 1","70","Psychic","Uncommon","Colorless","1","Head Trip","Once during your turn (before your attack), if Haunter is on your Bench, you may use this power. One of your Active Pokemon is now Confused.","Confuse Ray","Psychic, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Confused.","","","","","","Darkness","x2"
"ex6-35","Ivysaur","Pokemon","Stage 1","80","Grass","Uncommon","Colorless","1","","","Poison Seed","Colorless","1","","The Defending Pokemon is now Poisoned.","Razor Leaf","Grass, Grass, Colorless","3","50","","Psychic","x2"
"ex6-36","Kakuna","Pokemon","Stage 1","70","Grass","Uncommon","Colorless, Colorless","2","Poison Payback","If Kakuna is your Active Pokemon and is damaged by an opponent's attack (even if Kakuna is Knocked Out), the Attacking Pokemon is now Poisoned.","Headbutt","Colorless","1","10","","","","","","","Fire","x2"
"ex6-37","Lickitung","Pokemon","Basic","80","Colorless","Uncommon","Colorless, Colorless","2","","","Lick","Colorless","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Tongue Whip","Colorless, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex6-38","Mankey","Pokemon","Basic","50","Fighting","Uncommon","Colorless","1","","","Mischief","Colorless","1","","Shuffle your opponent's deck.","Light Punch","Fighting, Colorless","2","30","","Psychic","x2"
"ex6-39","Metapod","Pokemon","Stage 1","80","Grass","Uncommon","Colorless, Colorless","2","Energy Protection","Any damage done to Metapod by attacks is reduced by 10 for each Energy attached to Metapod. You can't reduce more than 30 damage in this way.","Sharpen","Colorless, Colorless","2","20","","","","","","","Fire","x2"
"ex6-40","Nidorina","Pokemon","Stage 1","80","Grass","Uncommon","Colorless","1","","","Scratch","Colorless","1","20","","Fast Evolution","Colorless, Colorless","2","","Search your deck for up to 2 Evolution cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.","Psychic","x2"
"ex6-41","Nidorino","Pokemon","Stage 1","70","Grass","Uncommon","Colorless","1","","","Double Stab","Colorless","1","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","Rend","Colorless, Colorless, Colorless","3","30+","If the Defending Pokemon already has any damage counters on it, this attack does 30 damage plus 30 more damage.","Psychic","x2"
"ex6-42","Onix","Pokemon","Basic","80","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Rock Throw","Fighting","1","10","","Tunneling","Fighting, Colorless","2","","Choose up to 2 of your opponent's Benched Pokemon. This attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.) Onix can't attack during your next turn.","Water","x2"
"ex6-43","Parasect","Pokemon","Stage 1","70","Grass","Uncommon","Colorless","1","","","Energy Powder","Grass","1","","Search your deck for up to 2 basic Energy cards and attach them to any of your Pokemon (excluding Pokemon-ex) in any way you like. Shuffle your deck afterward.","Toxic Spore","Grass, Colorless","2","20","The Defending Pokemon is now Poisoned.","Fire","x2"
"ex6-44","Persian","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","Thick Skin","Persian can't be affected by any Special Conditions.","Poison Claws","Colorless","1","","The Defending Pokemon is now Poisoned.","Shining Claws","Colorless, Colorless","2","30","The Defending Pokemon is now Confused.","Fighting","x2"
"ex6-45","Pidgeotto","Pokemon","Stage 1","70","Colorless","Uncommon","","0","","","Clutch","Colorless","1","10","The Defending Pokemon can't retreat until the end of your opponent's next turn.","Cutting Wind","Colorless, Colorless","2","30","","Lightning","x2"
"ex6-46","Poliwhirl","Pokemon","Stage 1","80","Water","Uncommon","Colorless","1","","","Energy Stream","Colorless","1","10","Search your discard pile for a basic Energy card and attach it to Poliwhirl.","Bubble","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Lightning","x2"
"ex6-47","Porygon","Pokemon","Basic","50","Colorless","Uncommon","Colorless","1","","","Data Retrieval","Colorless","1","","If you have less than 4 cards in your hand, draw cards until you have 4 cards in your hand.","Confuse Ray","Colorless, Colorless","2","10","The Defending Pokemon is now Confused.","Fighting","x2"
"ex6-48","Raticate","Pokemon","Stage 1","70","Colorless","Uncommon","","0","Thick Skin","Raticate can't be affected by any Special Conditions.","Pickup","Colorless","1","","Search your discard pile for a Basic Pokemon (or Evolution card), a Trainer card, and an Energy card. Show them to your opponent and put them into your hand.","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 40 more damage.","Fighting","x2"
"ex6-49","Venomoth","Pokemon","Stage 1","70","Grass","Uncommon","","0","Protective Dust","Prevent all effects of attacks, except damage, done to Venomoth by the Attacking Pokemon.","Sleep Poison","Grass","1","","The Defending Pokemon is now Asleep and Poisoned.","Razor Wind","Colorless, Colorless","2","60","Flip a coin. If tails, this attack does nothing.","Fire","x2"
"ex6-50","Wartortle","Pokemon","Stage 1","80","Water","Uncommon","Colorless, Colorless","2","","","Water Gun","Water","1","20+","Does 20 damage plus 10 more damage for each Water Energy attached to Wartortle but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Smash Turn","Water, Colorless, Colorless","3","40","After your attack, you may switch Wartortle with 1 of your Benched Pokemon.","Lightning","x2"
"ex6-51","Weepinbell","Pokemon","Stage 1","70","Grass","Uncommon","Colorless","1","","","Razor Leaf","Grass","1","20","","Corrosive Acid","Colorless, Colorless","2","10","The Defending Pokemon is now Burned.","Fire","x2"
"ex6-52","Wigglytuff","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","Assistance","Once during your turn (before your attack), if Wigglytuff is on your Bench, you may choose 1 of your Active Pokemon and remove 1 Special Condition from it.","Expand","Colorless, Colorless","2","30","During your opponent's next turn, any damage done to Wigglytuff by attacks is reduced by 10 (after applying Weakness and Resistance).","","","","","","Fighting","x2"
"ex6-53","Bellsprout","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Vine Whip","Grass","1","10","","","","","","","Fire","x2"
"ex6-54","Bulbasaur","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Sleep Poison","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Asleep and Poisoned.","Razor Leaf","Colorless, Colorless","2","20","","Fire","x2"
"ex6-55","Bulbasaur","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Ram","Colorless","1","10","","Gouge","Grass, Colorless","2","20+","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","Psychic","x2"
"ex6-56","Caterpie","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Signs of Evolution","Colorless","1","","Search your deck for a Metapod and a Butterfree card, show them to your opponent, and put them into your hand. Shuffle your deck afterward.","String Shot","Grass","1","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fire","x2"
"ex6-57","Charmander","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Singe","Fire","1","","The Defending Pokemon is now Burned.","","","","","","Water","x2"
"ex6-58","Charmander","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Headbutt","Colorless","1","10","","Slash","Colorless, Colorless","2","20","","Water","x2"
"ex6-59","Clefairy","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Gesture","Colorless","1","","Choose 1 of your opponent's Benched Pokemon and switch it with the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch.","Moon Kick","Colorless, Colorless","2","20","","Fighting","x2"
"ex6-60","Cubone","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Beat","Colorless","1","10","","Linear Attack","Fighting, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
"ex6-61","Diglett","Pokemon","Basic","50","Fighting","Common","Colorless","1","","","Dig Under","Colorless","1","","Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. This attack's damage isn't affected by Weakness or Resistance.","","","","","","Grass","x2"
"ex6-62","Doduo","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Run Around","Colorless","1","","Switch Doduo with 1 of your Benched Pokemon.","Random Peck","Colorless, Colorless","2","10+","Flip 2 coins. This attack does 10 damage plus 10 more damage for each heads.","Lightning","x2"
"ex6-63","Gastly","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Slow Trip Gas","Colorless","1","","At the end of your opponent's next turn, the Defending Pokemon is now Confused.","","","","","","Darkness","x2"
"ex6-64","Growlithe","Pokemon","Basic","60","Fire","Common","Colorless, Colorless","2","","","Bite","Colorless","1","10","","Flame Tail","Fire, Colorless, Colorless","3","40","","Water","x2"
"ex6-65","Jigglypuff","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Sleep Inducer","Colorless","1","","Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. The new Defending Pokemon is now Asleep.","Quick Blow","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Fighting","x2"
"ex6-66","Krabby","Pokemon","Basic","50","Water","Common","Colorless, Colorless","2","","","Irongrip","Colorless","1","10","","Nap","Water","1","","Remove 2 damage counters from Krabby (remove 1 if there is only 1).","Lightning","x2"
"ex6-67","Magikarp","Pokemon","Basic","30","Water","Common","Colorless","1","","","Surprise Attack","Colorless","1","10","Flip a coin. If tails, this attack does nothing.","Ascension","Water, Colorless","2","","Search your deck for a card that evolves from Magikarp and put it on Magikarp. (This counts as evolving Magikarp.) Shuffle your deck afterward.","Lightning","x2"
"ex6-68","Magnemite","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Supersonic","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Confused.","Speed Ball","Lightning, Colorless","2","20","","Fighting","x2"
"ex6-69","Meowth","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Cat Kick","Colorless, Colorless","2","20","","Fighting","x2"
"ex6-70","Nidoran ♀","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Look for Friends","Colorless","1","","Reveal cards from your deck until you reveal a Basic Pokemon. Show that card to your opponent and put it into your hand. Shuffle the other revealed cards into your deck. (If you don't reveal a Basic Pokemon, shuffle all the revealed cards back into your deck.)","Bite","Colorless, Colorless","2","20","","Psychic","x2"
"ex6-71","Nidoran ♂","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Nidoran ♀ or Nidoran ♂ card and put it onto your Bench. Shuffle your deck afterward.","Double Stab","Colorless","1","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Psychic","x2"
"ex6-72","Paras","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Toxic Spore","Grass","1","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Fire","x2"
"ex6-73","Pidgey","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Corner","Colorless","1","","The Defending Pokemon can't retreat until the end of your opponent's next turn.","Gust","Colorless, Colorless","2","20","","Lightning","x2"
"ex6-74","Pikachu","Pokemon","Basic","50","Lightning","Common","Colorless","1","","","Plasma","Colorless","1","10","Flip a coin. If heads, search your discard pile for a Lightning Energy card and attach it to Pikachu.","","","","","","Fighting","x2"
"ex6-75","Poliwag","Pokemon","Basic","50","Water","Common","Colorless","1","","","Spiral Attack","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Confused.","Tail Whap","Colorless, Colorless","2","20","","Lightning","x2"
"ex6-76","Ponyta","Pokemon","Basic","50","Fire","Common","Colorless","1","","","Stomp","Colorless, Colorless","2","20+","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","","","","","","Water","x2"
"ex6-77","Rattata","Pokemon","Basic","40","Colorless","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Scratch","Colorless","1","10","","Fighting","x2"
"ex6-78","Seel","Pokemon","Basic","50","Water","Common","Colorless","1","","","Horn Hazard","Water","1","30","Flip a coin. If tails, this attack does nothing.","","","","","","Lightning","x2"
"ex6-79","Shellder","Pokemon","Basic","50","Water","Common","Colorless","1","","","Minimize","Colorless","1","","During your opponent's next turn, any damage done to Shellder by attacks is reduced by 20 (after applying Weakness and Resistance).","Wave Splash","Water","1","10","","Lightning","x2"
"ex6-80","Slowpoke","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Confusion Wave","Colorless","1","","Both Slowpoke and the Defending Pokemon are now Confused.","","","","","","Psychic","x2"
"ex6-81","Spearow","Pokemon","Basic","50","Colorless","Common","Colorless","1","","","Claw","Colorless","1","10","Flip a coin. If tails, this attack does nothing.","Wing Attack","Colorless, Colorless","2","20","","Lightning","x2"
"ex6-82","Squirtle","Pokemon","Basic","50","Water","Common","Colorless","1","","","Sleepy Ball","Water","1","10","Flip a coin. If heads, the Defending Pokemon is now Asleep.","","","","","","Lightning","x2"
"ex6-83","Squirtle","Pokemon","Basic","50","Water","Common","Colorless","1","","","Bubble","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Smash Turn","Water, Colorless","2","20","After your attack, you may switch Squirtle with 1 of your Benched Pokemon.","Lightning","x2"
"ex6-84","Venonat","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Psycho Waves","Colorless","1","","Discard an Energy card attached to Venonat. The Defending Pokemon is now Confused.","Bite","Grass","1","10","","Fire","x2"
"ex6-85","Voltorb","Pokemon","Basic","50","Lightning","Common","Colorless","1","Floating Electrons","As long as Voltorb has any Energy attached to it, Voltorb's Retreat Cost is 0.","Thundershock","Lightning, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fighting","x2"
"ex6-86","Weedle","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for up to 2 Grass Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Poison Spurt","Grass","1","","Discard a Grass Energy card attached to Weedle. The Defending Pokemon is now Poisoned.","Fire","x2"
