"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv4-15","Toedscool","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Clinging Spore","Grass","1","","Attach a Basic Grass Energy card from your hand to 1 of your Benched Pokemon.","Vine Slap","Grass, Colorless","2","30","","Fire","x2"
"sv4-16","Toedscool","Pokemon","Basic","60","Grass","Common","Colorless","1","","","Kick","Colorless, Colorless","2","20","","Absorb","Grass, Colorless, Colorless","3","40","Heal 20 damage from this Pokemon.","Fire","x2"
"sv4-17","Toedscruel","Pokemon","Stage 1","120","Grass","Uncommon","Colorless, Colorless","2","Slime Mold Colony","Cards in your opponent's discard pile can't be put into their hand by an effect of your opponent's Abilities or Trainer cards.","Mushroom Drain","Grass, Colorless, Colorless","3","80","Heal 30 damage from this Pokemon.","","","","","","Fire","x2"
"sv4-18","Wo-Chien","Pokemon","Basic","130","Grass","Rare","Colorless, Colorless, Colorless","3","","","Leaf Bringer","Grass","1","","Attach up to 2 Basic Grass Energy cards from your discard pile to 1 of your Pokemon.","Binding Greed","Grass, Grass, Grass, Colorless","4","140","During your opponent's next turn, attacks used by the Defending Pokemon cost ColorlessColorless more.","Fire","x2"
"sv4-19","Magby","Pokemon","Basic","30","Fire","Common","","0","","","Scorching Heater","","0","","During your opponent's next turn, if this Pokemon is damaged by an attack (even if it is Knocked Out), put 6 damage counters on the Attacking Pokemon.","","","","","","Water","x2"
"sv4-20","Pansear","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Searing Flame","Fire, Colorless, Colorless","3","20","Your opponent's Active Pokemon is now Burned.","Water","x2"
"sv4-21","Simisear","Pokemon","Stage 1","100","Fire","Uncommon","Colorless","1","Monkey Trio","If you have Simisage, Simisear, and Simipour in play, ignore all Colorless Energy in the costs of attacks used by this Pokemon.","Heat Tackle","Fire, Colorless, Colorless, Colorless","4","190","This Pokemon also does 30 damage to itself.","","","","","","Water","x2"
"sv4-22","Volcanion","Pokemon","Basic","130","Fire","Rare","Colorless, Colorless","2","","","Dual Turbo","Fire","1","20","Choose up to 2 of your Benched Pokemon and attach a Basic Fire Energy card from your discard pile to each of them.","Heavy Impact","Fire, Colorless, Colorless, Colorless","4","120","","Water","x2"
"sv4-23","Fuecoco","Pokemon","Basic","80","Fire","Common","Colorless, Colorless","2","","","Live Coal","Fire","1","10","","Ram","Fire, Fire","2","30","","Water","x2"
"sv4-24","Crocalor","Pokemon","Stage 1","100","Fire","Uncommon","Colorless, Colorless, Colorless","3","","","Rolling Fireball","Fire, Fire","2","90","Put an Energy attached to this Pokemon into your hand.","","","","","","Water","x2"
"sv4-25","Charcadet","Pokemon","Basic","60","Fire","Common","Colorless","1","","","Protect","Colorless","1","","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","Magma Punch","Fire, Colorless","2","20","","Water","x2"
"sv4-26","Charcadet","Pokemon","Basic","80","Fire","Common","Colorless, Colorless","2","","","Fiery Fighting Spirit","Colorless","1","","Search your deck for a Basic Fire Energy card and attach it to this Pokemon. Then, shuffle your deck.","Knuckle Punch","Fire, Colorless, Colorless","3","50","","Water","x2"
"sv4-28","Iron Moth","Pokemon","Basic, Future","130","Fire","Rare","Colorless, Colorless","2","Thermal Reactor","Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may move any amount of Fire Energy from your other Pokemon to it.","Heat Ray","Fire, Fire, Colorless","3","120","During your next turn, this Pokemon can't use Heat Ray.","","","","","","Water","x2"
"sv4-29","Chi-Yu","Pokemon","Basic","110","Fire","Rare","Colorless","1","","","Flare Bringer","Fire","1","","Attach up to 2 Basic Fire Energy cards from your discard pile to 1 of your Pokemon.","Megafire of Envy","Fire, Fire","2","50+","If any of your Pokemon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 90 more damage.","Water","x2"
"sv4-30","Horsea","Pokemon","Basic","60","Water","Common","Colorless","1","","","Hook","Water","1","20","","","","","","","Lightning","x2"
"sv4-31","Seadra","Pokemon","Stage 1","90","Water","Common","Colorless","1","","","Bubble Beam","Water, Colorless","2","50","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"sv4-32","Kingdra","Pokemon","Stage 2","150","Water","Rare","Colorless","1","","","Whirltide","Water","1","","Reveal the top 6 cards of your deck. This attack does 60 damage to 1 of your opponent's Pokemon for each Energy card you find there. Then, discard those Energy cards and shuffle the other cards back into your deck. (Don't apply Weakness and Resistance for Benched Pokemon.)","Hydro Splash","Water, Colorless","2","120","","Lightning","x2"
"sv4-33","Remoraid","Pokemon","Basic","70","Water","Common","Colorless","1","","","Sprinkle Water","Colorless","1","10","","","","","","","Lightning","x2"
"sv4-34","Octillery","Pokemon","Stage 1","110","Water","Common","Colorless, Colorless","2","Suction Cup Draw","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may draw 3 cards.","Smokescreen Shot","Water, Colorless","2","60","During your opponent's next turn, if the Defending Pokemon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.","","","","","","Lightning","x2"
"sv4-35","Feebas","Pokemon","Basic","30","Water","Common","Colorless","1","","","Drawup Power","Water","1","","Search your deck for an Energy card, reveal it, and put it into your hand. Then, shuffle your deck.","","","","","","Lightning","x2"
"sv4-36","Milotic","Pokemon","Stage 1","120","Water","Rare","Colorless, Colorless","2","Lifeboat","Once during your turn, when you play this Pokemon from your hand to evolve 1 of your Pokemon, you may use this Ability. Each player puts a Basic Pokemon from their discard pile onto their Bench. (Your opponent puts a Basic Pokemon onto their Bench first.)","Hypno Splash","Water, Colorless","2","60","Your opponent's Active Pokemon is now Asleep.","","","","","","Lightning","x2"
"sv4-37","Snorunt","Pokemon","Basic","60","Water","Common","Colorless","1","","","Ice Shard","Water","1","10+","If your opponent's Active Pokemon is a Fighting Pokemon, this attack does 30 more damage.","","","","","","Metal","x2"
"sv4-39","Mantyke","Pokemon","Basic","30","Water","Common","","0","","","Buoyant Healing","","0","","Heal 120 damage from 1 of your Benched Pokemon.","","","","","","Lightning","x2"
"sv4-40","Palkia","Pokemon","Basic","130","Water","Rare","Colorless, Colorless","2","","","Teleportation Burst","Colorless, Colorless","2","30","You may switch this Pokemon with 1 of your Benched Pokemon.","Prize Count","Water, Colorless, Colorless","3","80+","If you have more Prize cards remaining than your opponent, this attack does 80 more damage.","Lightning","x2"
"sv4-41","Panpour","Pokemon","Basic","70","Water","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Water Pulse","Water, Colorless, Colorless","3","30","Your opponent's Active Pokemon is now Asleep.","Lightning","x2"
"sv4-42","Simipour","Pokemon","Stage 1","100","Water","Uncommon","Colorless","1","Monkey Trio","If you have Simisage, Simisear, and Simipour in play, ignore all Colorless Energy in the costs of attacks used by this Pokemon.","Liquid Lashing","Water, Colorless, Colorless","3","50","This attack also does 30 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Lightning","x2"
"sv4-43","Vanillite","Pokemon","Basic","60","Water","Common","Colorless","1","","","Chilly","Water, Water","2","40","","","","","","","Metal","x2"
"sv4-44","Vanillish","Pokemon","Stage 1","90","Water","Common","Colorless, Colorless","2","","","Frost Smash","Water, Water","2","60","","","","","","","Metal","x2"
"sv4-45","Vanilluxe","Pokemon","Stage 2","150","Water","Uncommon","Colorless, Colorless","2","Frigid Room","Your opponent's Pokemon that have 40 HP or less remaining can't attack.","Icicle Missile","Water, Water","2","110","","","","","","","Metal","x2"
"sv4-47","Wimpod","Pokemon","Basic","70","Water","Common","Colorless, Colorless","2","","","Hide","Water","1","","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","Gnaw","Water, Colorless","2","20","","Lightning","x2"
"sv4-48","Wimpod","Pokemon","Basic","70","Water","Common","Colorless, Colorless","2","","","Sneaky Snacking","Colorless","1","","Flip a coin. If heads, discard a random card from your opponent's hand.","Ram","Water, Colorless, Colorless","3","30","","Lightning","x2"
"sv4-49","Golisopod","Pokemon","Stage 1","140","Water","Rare","Colorless, Colorless","2","","","Powerful Cross","Water","1","20x","This attack does 20 damage for each card in your opponent's hand.","Waterfall","Water, Water, Colorless","3","130","","Lightning","x2"
"sv4-51","Wiglett","Pokemon","Basic","50","Water","Common","Colorless","1","","","Fury Headbutt","Water","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Lightning","x2"
"sv4-52","Wiglett","Pokemon","Basic","60","Water","Common","Colorless","1","","","Vibration","Water, Colorless","2","30","","","","","","","Lightning","x2"
"sv4-53","Wugtrio","Pokemon","Stage 1","90","Water","Uncommon","Colorless, Colorless","2","Suddenly Select","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may search your deck for up to 3 Pokemon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck.","Triple Whip","Water, Water","2","70x","Flip 3 coins. This attack does 70 damage for each heads.","","","","","","Lightning","x2"
"sv4-54","Veluza","Pokemon","Basic","120","Water","Uncommon","Colorless, Colorless","2","Fillet Memento","If this Pokemon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokemon, move up to 2 Water Energy cards from this Pokemon to 1 of your Benched Pokemon.","Hydro Pump","Colorless, Colorless, Colorless","3","60+","This attack does 20 more damage for each Water Energy attached to this Pokemon.","","","","","","Lightning","x2"
"sv4-55","Dondozo","Pokemon","Basic","160","Water","Uncommon","Colorless, Colorless, Colorless, Colorless","4","","","Supplemental Swallow-Up","Colorless","1","","Look at the top 5 cards of your deck. You may attach any number of Basic Energy cards you find there to this Pokemon. Shuffle the other cards back into your deck.","Hydro Splash","Water, Colorless, Colorless, Colorless, Colorless","5","180","","Lightning","x2"
"sv4-56","Iron Bundle","Pokemon","Basic, Future","100","Water","Uncommon","Colorless","1","Hyper Blower","Once during your turn, if this Pokemon is on your Bench, you may switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.) If you do, discard this Pokemon and all attached cards.","Refrigerated Stream","Water, Colorless, Colorless","3","80","If the Defending Pokemon is an Evolution Pokemon, it can't attack during your opponent's next turn.","","","","","","Lightning","x2"
"sv4-57","Chien-Pao","Pokemon","Basic","120","Water","Rare","Colorless","1","","","Snow Bringer","Water","1","","Attach up to 2 Basic Water Energy cards from your discard pile to 1 of your Pokemon.","Wrathful Blade","Water, Water, Colorless","3","130","Discard 2 Energy from this Pokemon.","Metal","x2"
"sv4-59","Elekid","Pokemon","Basic","30","Lightning","Common","","0","","","Crackling Shot","","0","","This attack does 30 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"sv4-60","Plusle","Pokemon","Basic","70","Lightning","Common","Colorless","1","","","Plus Damage","Colorless, Colorless","2","10+","This attack does 10 more damage for each damage counter on your opponent's Active Pokemon.","","","","","","Fighting","x2"
"sv4-61","Minun","Pokemon","Basic","70","Lightning","Common","Colorless","1","Buddy Pulse","If you have Plusle in play, whenever your opponent attaches an Energy card from their hand to 1 of their Pokemon, put 2 damage counters on that Pokemon. The effect of Buddy Pulse doesn't stack.","Speed Ball","Lightning","1","20","","","","","","","Fighting","x2"
"sv4-62","Blitzle","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Rear Kick","Lightning","1","10","","Wild Charge","Lightning, Colorless, Colorless","3","50","This Pokemon also does 20 damage to itself.","Fighting","x2"
"sv4-63","Zebstrika","Pokemon","Stage 1","120","Lightning","Uncommon","Colorless","1","","","Burst of Braying","Lightning","1","","Choose Basic Lightning Energy cards from your discard pile up to the number of Prize cards your opponent has taken and attach them to your Pokemon in any way you like.","Thunder","Lightning, Colorless, Colorless","3","150","This Pokemon also does 50 damage to itself.","Fighting","x2"
"sv4-64","Joltik","Pokemon","Basic","40","Lightning","Common","Colorless","1","","","Flail Around","Lightning","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Fighting","x2"
"sv4-65","Galvantula","Pokemon","Stage 1","100","Lightning","Common","Colorless","1","","","Electrobullet","Lightning","1","50","This attack also does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"sv4-66","Zekrom","Pokemon","Basic","130","Lightning","Rare","Colorless, Colorless","2","","","Crushing Short","Colorless","1","20","Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon.","Raging Thunder","Lightning, Lightning, Colorless","3","130","This attack also does 40 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"sv4-67","Oricorio","Pokemon","Basic","90","Lightning","Common","Colorless","1","","","Pep Up","Colorless","1","","Shuffle your hand into your deck. Then, draw a card for each Benched Pokemon (both yours and your opponent's).","Volt Wave","Lightning, Colorless","2","50","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Fighting","x2"
"sv4-69","Toxel","Pokemon","Basic","70","Lightning","Common","Colorless, Colorless","2","","","Whimsy Tackle","Lightning, Lightning","2","60","Flip a coin. If tails, this attack does nothing.","","","","","","Fighting","x2"
"sv4-71","Natu","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Triple Strike","Psychic","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Darkness","x2"
"sv4-72","Xatu","Pokemon","Stage 1","100","Psychic","Rare","Colorless","1","Clairvoyant Sense","Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.","Super Psy Bolt","Psychic, Colorless, Colorless","3","80","","","","","","","Darkness","x2"
"sv4-73","Latios","Pokemon","Basic","110","Psychic","Rare","Colorless","1","","","Glide","Colorless","1","20","","Luster Purge","Psychic, Psychic, Colorless","3","180","Discard 3 Energy from this Pokemon.","Darkness","x2"
"sv4-74","Deoxys","Pokemon","Basic","120","Psychic","Rare","Colorless","1","","","Psypunch","Psychic","1","30","","Genome Spiral","Psychic, Psychic, Psychic","3","120","Move all Energy from this Pokemon to your Benched Pokemon in any way you like.","Darkness","x2"
"sv4-75","Yamask","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Ominous Eyes","Psychic, Psychic","2","","Put 3 damage counters on 1 of your opponent's Pokemon.","","","","","","Darkness","x2"
"sv4-77","Pumpkaboo","Pokemon","Basic","60","Psychic","Common","Colorless, Colorless","2","","","Seed Bomb","Psychic","1","10","","Reckless Charge","Colorless, Colorless","2","40","This Pokemon also does 20 damage to itself.","Darkness","x2"
"sv4-78","Gourgeist","Pokemon","Stage 1","110","Psychic","Uncommon","Colorless, Colorless","2","Startling Pumpkin","If this Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, discard 2 random cards from your opponent's hand.","Shadow Bind","Psychic, Colorless, Colorless","3","100","During your opponent's next turn, the Defending Pokemon can't retreat.","","","","","","Darkness","x2"
"sv4-79","Flittle","Pokemon","Basic","40","Psychic","Common","Colorless","1","","","Quick Attack","Psychic","1","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Darkness","x2"
"sv4-80","Flittle","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Psychic","Psychic, Psychic","2","10+","This attack does 10 more damage for each Energy attached to your opponent's Active Pokemon.","","","","","","Darkness","x2"
"sv4-81","Espathra","Pokemon","Stage 1","120","Psychic","Rare","Colorless","1","Stance","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may prevent all damage from and effects of attacks from your opponent's Pokemon done to this Pokemon until the end of your opponent's next turn.","Glittering Eyes","Psychic, Psychic","2","70+","If Tulip is in your discard pile, this attack does 70 more damage.","","","","","","Darkness","x2"
"sv4-82","Tinkatink","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Mountain Scrounging","Psychic","1","","Look at the top card of your deck. You may put that card into your hand. If you don't, discard that card and draw a card.","Mumble","Psychic","1","10","","Metal","x2"
"sv4-83","Tinkatink","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Boundless Power","Psychic","1","40","During your next turn, this Pokemon can't attack.","","","","","","Metal","x2"
"sv4-84","Tinkatuff","Pokemon","Stage 1","80","Psychic","Common","Colorless, Colorless","2","","","Alloy Aswing","Psychic","1","20+","If this Pokemon has any Metal Energy attached, this attack does 40 more damage.","","","","","","Metal","x2"
"sv4-85","Tinkaton","Pokemon","Stage 2","130","Psychic","Uncommon","Colorless, Colorless","2","","","Crushing Blow","Psychic","1","30","Discard an Energy from your opponent's Active Pokemon.","Alloyed Hammer","Psychic","1","60+","If this Pokemon has any Metal Energy attached, this attack does 120 more damage.","Metal","x2"
"sv4-86","Scream Tail","Pokemon","Basic, Ancient","90","Psychic","Uncommon","Colorless","1","","","Slap","Psychic","1","30","","Roaring Scream","Psychic, Colorless","2","","This attack does 20 damage to 1 of your opponent's Pokemon for each damage counter on this Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Darkness","x2"
"sv4-87","Gimmighoul","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","Corkscrew Punch","Colorless, Colorless","2","20","","Darkness","x2"
"sv4-88","Gimmighoul","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Continuous Coin Toss","Colorless","1","20x","Flip a coin until you get tails. This attack does 20 damage for each heads.","","","","","","Darkness","x2"
"sv4-90","Onix","Pokemon","Basic","120","Fighting","Common","Colorless, Colorless, Colorless, Colorless","4","","","Hard Headbutt","Colorless","1","20","Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","Land Crush","Colorless, Colorless, Colorless","3","80","","Grass","x2"
"sv4-91","Gligar","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Toxic","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Poisoned. During Pokemon Checkup, put 2 damage counters on that Pokemon instead of 1.","","","","","","Grass","x2"
"sv4-92","Gliscor","Pokemon","Stage 1","120","Fighting","Uncommon","Colorless, Colorless","2","","","Pierce","Colorless","1","40","","Toxic Sting","Colorless, Colorless, Colorless","3","80","Flip a coin. If heads, your opponent's Active Pokemon is now Poisoned. During Pokemon Checkup, put 2 damage counters on that Pokemon instead of 1.","Grass","x2"
"sv4-93","Groudon","Pokemon","Basic","130","Fighting","Rare","Colorless, Colorless, Colorless","3","","","Swelling Power","Colorless","1","","Attach a Basic Fighting Energy card from your hand to 1 of your Pokemon.","Magma Purge","Fighting, Fighting, Colorless","3","60x","Discard up to 4 Energy from your Pokemon. This attack does 60 damage for each card you discarded in this way.","Grass","x2"
"sv4-94","Gible","Pokemon","Basic","70","Fighting","Common","Colorless","1","","","Bite","Fighting","1","20","","","","","","","Grass","x2"
"sv4-95","Gabite","Pokemon","Stage 1","100","Fighting","Common","Colorless","1","","","Power Blast","Fighting","1","50","Discard an Energy from this Pokemon.","","","","","","Grass","x2"
"sv4-96","Mienfoo","Pokemon","Basic","60","Fighting","Common","Colorless","1","","","Low Kick","Fighting","1","10","","Beatdown","Colorless, Colorless","2","20","","Psychic","x2"
"sv4-97","Mienshao","Pokemon","Stage 1","100","Fighting","Uncommon","Colorless","1","","","Three-Step Strike","Fighting","1","20x","Flip 3 coins. This attack does 20 damage for each heads.","Whip Expert","Colorless, Colorless","2","50+","If you attached a Pokemon Tool card from your hand to this Pokemon during this turn, this attack does 70 more damage.","Psychic","x2"
"sv4-99","Minior","Pokemon","Basic","70","Fighting","Uncommon","Colorless, Colorless","2","Far-Flying Meteor","Once during your turn, if this Pokemon is on your Bench, when you attach an Energy card from your hand to this Pokemon, you may switch it with your Active Pokemon.","Gravitational Tackle","Colorless","1","20x","This attack does 20 damage for each Colorless in your opponent's Active Pokemon's Retreat Cost.","","","","","","Grass","x2"
"sv4-101","Nacli","Pokemon","Basic","60","Fighting","Common","Colorless, Colorless","2","","","Rock Throw","Fighting","1","10","","Stone Edge","Fighting, Fighting","2","20+","Flip a coin. If heads, this attack does 20 more damage.","Grass","x2"
"sv4-102","Nacli","Pokemon","Basic","70","Fighting","Common","Colorless, Colorless, Colorless","3","","","Corner","Fighting","1","10","During your opponent's next turn, the Defending Pokemon can't retreat.","","","","","","Grass","x2"
"sv4-103","Naclstack","Pokemon","Stage 1","100","Fighting","Common","Colorless, Colorless, Colorless","3","","","Rocky Tackle","Fighting, Fighting","2","80","This Pokemon also does 30 damage to itself.","","","","","","Grass","x2"
"sv4-104","Garganacl","Pokemon","Stage 2","160","Fighting","Rare","Colorless, Colorless, Colorless, Colorless","4","Energizing Rock Salt","Once during your turn, you may attach a Basic Fighting Energy card from your discard pile to 1 of your Pokemon. If you attached Energy to a Pokemon in this way, heal 30 damage from that Pokemon.","Land Crush","Fighting, Fighting, Fighting","3","140","","","","","","","Grass","x2"
"sv4-105","Klawf","Pokemon","Basic","120","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Unhinged Scissors","Colorless, Colorless","2","30+","If this Pokemon is affected by a Special Condition, this attack does 160 more damage.","Boiled Press","Fighting, Fighting","2","80","This Pokemon is now Burned.","Grass","x2"
"sv4-106","Flamigo","Pokemon","Basic","110","Fighting","Common","Colorless","1","","","Peck","Fighting","1","30","","Combat Beak","Fighting, Colorless","2","20+","This attack does 20 more damage for each of your opponent's Benched Pokemon.","Lightning","x2"
"sv4-107","Slither Wing","Pokemon","Basic, Ancient","140","Fighting","Uncommon","Colorless, Colorless, Colorless","3","","","Stomp Off","Fighting","1","","Discard the top card of your opponent's deck.","Burning Turbulence","Fighting, Fighting","2","120","This Pokemon also does 90 damage to itself. Your opponent's Active Pokemon is now Burned.","Psychic","x2"
"sv4-109","Ting-Lu","Pokemon","Basic","140","Fighting","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Sand Bringer","Fighting","1","","Attach up to 2 Basic Fighting Energy cards from your discard pile to 1 of your Pokemon.","Arrogant Impact","Fighting, Fighting, Fighting","3","220","If this Pokemon has 4 or more damage counters on it, this attack does nothing.","Grass","x2"
"sv4-110","Zubat","Pokemon","Basic","50","Darkness","Common","Colorless","1","","","Supersonic","Darkness","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Confused.","Razor Wing","Colorless, Colorless","2","20","","Lightning","x2"
"sv4-111","Golbat","Pokemon","Stage 1","80","Darkness","Common","Colorless","1","","","Leech Life","Colorless, Colorless","2","30","Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.","","","","","","Lightning","x2"
"sv4-112","Crobat","Pokemon","Stage 2","130","Darkness","Uncommon","","0","","","Echoing Madness","Colorless, Colorless","2","50","Choose Item cards or Supporter cards. During your opponent's next turn, they can't play any of the chosen cards from their hand.","Cutting Wind","Darkness, Colorless, Colorless","3","130","","Lightning","x2"
"sv4-113","Absol","Pokemon","Basic","100","Darkness","Uncommon","Colorless","1","","","Drawareness","Colorless","1","","You may discard any number of cards from your hand until you have 4 or fewer. Draw cards until you have 5 cards in your hand.","Enhanced Blade","Colorless, Colorless","2","20+","If this Pokemon has a Pokemon Tool attached, this attack does 60 more damage.","Grass","x2"
"sv4-114","Purrloin","Pokemon","Basic","60","Darkness","Common","Colorless","1","","","Stampede","Darkness","1","10","","Cat Kick","Colorless, Colorless","2","30","","Grass","x2"
"sv4-115","Liepard","Pokemon","Stage 1","100","Darkness","Common","Colorless","1","","","Dishonest Swap","Darkness","1","","Move all damage counters from 1 of your Benched Pokemon to your opponent's Active Pokemon.","Slash","Colorless, Colorless","2","60","","Grass","x2"
"sv4-116","Trubbish","Pokemon","Basic","70","Darkness","Common","Colorless, Colorless","2","","","Suffocating Gas","Darkness","1","10","","Venomous Hit","Darkness, Colorless, Colorless","3","30","Your opponent's Active Pokemon is now Poisoned.","Fighting","x2"
"sv4-117","Garbodor","Pokemon","Stage 1","120","Darkness","Uncommon","Colorless, Colorless, Colorless","3","","","Chuck","Darkness","1","50x","Discard any number of Pokemon Tool cards from your hand. This attack does 50 damage for each card you discarded in this way.","Venomous Hit","Darkness, Colorless, Colorless","3","80","Your opponent's Active Pokemon is now Poisoned.","Fighting","x2"
