"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy9-28","Lapras","Pokemon","Basic","120","Water","Uncommon","Colorless, Colorless","2","","","Errand-Running","Water","1","","Search your deck for a Trainer card, reveal it, and put it into your hand. Shuffle your deck afterward.","Water Splash","Water, Water, Colorless","3","80+","Flip a coin. If heads, this attack does 20 more damage.","Metal","x2"
"xy9-29","Corsola","Pokemon","Basic","80","Water","Common","Colorless","1","","","Spike Cannon","Colorless, Colorless","2","30x","Flip 2 coins. This attack does 30 damage times the number of heads.","Power Gem","Colorless, Colorless, Colorless","3","50","","Grass","x2"
"xy9-30","Suicune","Pokemon","Basic","120","Water","Rare Holo","Colorless","1","Wind Charm","As long as this Pokemon is your Active Pokemon, prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon. (Existing effects are not removed.)","Aurora Beam","Water, Water, Water","3","110","","","","","","","Grass","x2"
"xy9-33","Tympole","Pokemon","Basic","60","Water","Common","Colorless","1","","","Get Loud","Water","1","10","","Round","Colorless, Colorless","2","10x","This attack does 10 damage times the number of your Pokemon in play that have the Round attack.","Grass","x2"
"xy9-34","Palpitoad","Pokemon","Stage 1","90","Water","Uncommon","Colorless, Colorless, Colorless","3","","","Frog Hop","Water, Water","2","20+","Flip a coin. If heads, this attack does 20 more damage.","Mud Shot","Water, Water, Water","3","60","","Grass","x2"
"xy9-35","Seismitoad","Pokemon","Stage 2","150","Water","Rare","Colorless, Colorless, Colorless","3","","","Siphon Off","Water","1","","Attach 3 Energy cards from your discard pile to this Pokemon.","Shaky Fall","Water, Water, Water, Water","4","90","Your opponent's Active Pokemon is now Confused. That Pokemon can't retreat during your opponent's next turn.","Grass","x2"
"xy9-36","Ducklett","Pokemon","Basic","60","Water","Common","Colorless","1","","","Lunge","Colorless","1","20","Flip a coin. If tails, this attack does nothing.","","","","","","Lightning","x2"
"xy9-37","Swanna","Pokemon","Stage 1","80","Water","Uncommon","","0","","","Wing Attack","Colorless","1","20","","Brave Bird","Colorless, Colorless, Colorless","3","80","This Pokemon does 20 damage to itself.","Lightning","x2"
"xy9-38","Froakie","Pokemon","Basic","60","Water","Common","Colorless","1","","","Bubble","Water","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Grass","x2"
"xy9-39","Frogadier","Pokemon","Stage 1","70","Water","Uncommon","Colorless","1","","","Water Duplicates","Water","1","","Search your deck for up to 3 Frogadier and put them onto your Bench. Shuffle your deck afterward.","","","","","","Grass","x2"
"xy9-40","Greninja","Pokemon","Stage 2","130","Water","Rare","","0","","","Shadow Stitching","Colorless","1","40","Until the end of your opponent's next turn, each Pokemon your opponent has in play, in his or her hand, and in his or her discard pile has no Abilities. (This includes cards that come into play on that turn.)","Moonlight Slash","Water","1","60+","You may return a Water Energy from this Pokemon to your hand. If you do, this attack does 20 more damage.","Grass","x2"
"xy9-42","Electabuzz","Pokemon","Basic","70","Lightning","Common","Colorless, Colorless","2","","","Knuckle Punch","Colorless, Colorless","2","20","","","","","","","Fighting","x2"
"xy9-43","Electivire","Pokemon","Stage 1","110","Lightning","Uncommon","Colorless, Colorless, Colorless","3","","","Knuckle Punch","Colorless, Colorless","2","30","","Electroslug","Lightning, Lightning, Colorless","3","90","","Fighting","x2"
"xy9-44","Shinx","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Roar","Colorless","1","","Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.","Flop","Colorless","1","10","","Fighting","x2"
"xy9-45","Luxio","Pokemon","Stage 1","80","Lightning","Uncommon","Colorless","1","","","Bite","Colorless","1","30","","Thunder Fang","Lightning, Colorless","2","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Fighting","x2"
"xy9-46","Luxray","Pokemon","Stage 2","140","Lightning","Rare","Colorless","1","","","Bite","Colorless, Colorless","2","50","","Snarl","Lightning, Lightning, Colorless","3","100","During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (after applying Weakness and Resistance).","Fighting","x2"
"xy9-48","Blitzle","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Reckless Charge","Colorless","1","20","This Pokemon does 10 damage to itself.","","","","","","Fighting","x2"
"xy9-49","Zebstrika","Pokemon","Stage 1","100","Lightning","Rare","Colorless","1","Zap Zone","Damage from the attacks of your Lightning Pokemon isn't affected by any effects on your opponent's Active Pokemon.","Crashing Bolt","Colorless, Colorless","2","50+","If your opponent's Active Pokemon has Fighting Resistance, this attack does 60 more damage.","","","","","","Fighting","x2"
"xy9-50","Drowzee","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Mumble","Psychic","1","10","","Focused Wish","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Psychic","x2"
"xy9-51","Hypno","Pokemon","Stage 1","90","Psychic","Rare","Colorless, Colorless","2","Goodnight, Babies","Once during your turn (before your attack), you may leave both Active Pokemon Asleep.","Zen Headbutt","Psychic, Psychic","2","50","","","","","","","Psychic","x2"
"xy9-53","Skorupi","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Pin Missile","Psychic, Colorless","2","10x","Flip 4 coins. This attack does 10 damage times the number of heads.","","","","","","Psychic","x2"
"xy9-54","Drapion","Pokemon","Stage 1","130","Psychic","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Poison Claws","Psychic, Psychic, Colorless","3","70","Your opponent's Active Pokemon is now Poisoned.","Heavy Impact","Psychic, Psychic, Psychic, Colorless","4","130","","Psychic","x2"
"xy9-55","Sigilyph","Pokemon","Basic","90","Psychic","Uncommon","Colorless","1","","","Reflective Shield","Colorless","1","","During your opponent's next turn, if this Pokemon is damaged by an attack (even if this Pokemon is Knocked Out), put 5 damage counters on the Attacking Pokemon.","Psy Report","Psychic, Psychic","2","30","Your opponent reveals his or her hand.","Lightning","x2"
"xy9-56","Trubbish","Pokemon","Basic","70","Psychic","Common","Colorless, Colorless","2","","","Acid Spray","Psychic","1","10","Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.","","","","","","Psychic","x2"
"xy9-57","Garbodor","Pokemon","Stage 1","100","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","Garbotoxin","If this Pokemon has a Pokemon Tool card attached to it, each Pokemon in play, in each player's hand, and in each player's discard pile has no Abilities (except for Garbotoxin).","Offensive Bomb","Psychic, Colorless, Colorless, Colorless","4","60","Your opponent's Active Pokemon is now Confused and Poisoned.","","","","","","Psychic","x2"
"xy9-58","Espurr","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Scratch","Colorless","1","10","","","","","","","Psychic","x2"
"xy9-59","Meowstic","Pokemon","Stage 1","90","Psychic","Rare","Colorless","1","","","Energy Present","Colorless","1","","Attach up to 2 Energy cards from your hand to 1 of your Benched Pokemon.","Psyshot","Psychic, Colorless","2","40","","Psychic","x2"
"xy9-60","Honedge","Pokemon","Basic","60","Psychic","Common","Colorless, Colorless","2","","","Stab","Psychic","1","","Put 1 damage counter on your opponent's Active Pokemon.","","","","","","Darkness","x2"
"xy9-61","Doublade","Pokemon","Stage 1","80","Psychic","Uncommon","Colorless, Colorless","2","","","Stab Deeply","Psychic, Colorless","2","","Put 3 damage counters on your opponent's Active Pokemon.","","","","","","Darkness","x2"
"xy9-62","Aegislash","Pokemon","Stage 2","140","Psychic","Rare Holo","Colorless, Colorless, Colorless","3","","","Painful Sword","Colorless, Colorless, Colorless","3","","Double the number of damage counters on each of your opponent's Pokemon.","Megaton Slash","Psychic, Psychic, Colorless, Colorless","4","100","This attack does 10 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Darkness","x2"
"xy9-63","Skrelp","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Hide","Psychic","1","","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","","","","","","Psychic","x2"
"xy9-64","Phantump","Pokemon","Basic","50","Psychic","Common","Colorless, Colorless","2","","","Ascension","Colorless","1","","Search your deck for a card that evolves from this Pokemon and put it onto this Pokemon. (This counts as evolving this Pokemon.) Shuffle your deck afterward.","","","","","","Darkness","x2"
"xy9-65","Trevenant","Pokemon","Stage 1","110","Psychic","Rare","Colorless, Colorless, Colorless","3","Nervous Seed","As long as this Pokemon is your Active Pokemon, your opponent's Basic Pokemon's attacks cost Colorless more.","Energy Press","Psychic, Colorless, Colorless","3","70+","This attack does 10 more damage for each Energy attached to your opponent's Active Pokemon.","","","","","","Darkness","x2"
"xy9-67","Sudowoodo","Pokemon","Basic","90","Fighting","Uncommon","Colorless, Colorless","2","","","Watch and Learn","Fighting, Colorless","2","","If your opponent's Pokemon used an attack during his or her last turn, use it as this attack.","","","","","","Water","x2"
"xy9-68","Gible","Pokemon","Basic","60","Fighting","Common","Colorless","1","","","Never Enough","Fighting","1","","Discard a card from your hand. If you do, draw 2 cards.","","","","","","Grass","x2"
"xy9-69","Gabite","Pokemon","Stage 1","80","Fighting","Uncommon","Colorless","1","","","Sand Tomb","Fighting","1","20","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Grass","x2"
"xy9-70","Garchomp","Pokemon","Stage 2","130","Fighting","Rare Holo","","0","","","Turbo Assault","Fighting","1","60","Attach an Energy card from your discard pile to 1 of your Pokemon.","Bite Off","Fighting, Fighting","2","80+","If your opponent's Active Pokemon is a Pokemon-EX, this attack does 80 more damage.","Grass","x2"
"xy9-71","Pancham","Pokemon","Basic","60","Fighting","Common","Colorless, Colorless","2","","","Light Punch","Colorless","1","10","","Confront","Colorless, Colorless","2","20","","Psychic","x2"
"xy9-72","Nuzleaf","Pokemon","Stage 1","80","Darkness","Uncommon","Colorless","1","","","Corkscrew Punch","Darkness","1","20","","Razor Wind","Colorless, Colorless","2","40","Flip a coin. If tails, this attack does nothing.","Fighting","x2"
"xy9-73","Shiftry","Pokemon","Stage 2","140","Darkness","Rare","Colorless","1","","","Roll Up","Darkness, Colorless","2","","Flip 3 coins. If any of them are heads, your opponent reveals his or her hand. Then, for each heads, discard a card from your opponent's hand.","Otherworldly Return","Darkness, Colorless, Colorless","3","60","Put a Trainer card from your discard pile into your hand.","Fighting","x2"
"xy9-75","Pangoro","Pokemon","Stage 1","120","Darkness","Rare","Colorless, Colorless, Colorless","3","","","Parting Shot","Darkness","1","10","Switch this Pokemon with 1 of your Benched Pokemon. During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 60 (before applying Weakness and Resistance).","Buster Swing","Darkness, Darkness, Darkness","3","90","This attack's damage isn't affected by Resistance.","Fighting","x2"
"xy9-78","Mawile","Pokemon","Basic","80","Metal","Uncommon","Colorless","1","","","Tight Jaw","Colorless","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Cavernous Chomp","Colorless, Colorless, Colorless","3","50","","Fire","x2"
"xy9-79","Ferroseed","Pokemon","Basic","60","Metal","Common","Colorless, Colorless","2","","","Harden","Metal, Colorless","2","","During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.","","","","","","Fire","x2"
"xy9-80","Ferrothorn","Pokemon","Stage 1","100","Metal","Rare","Colorless, Colorless, Colorless","3","","","Metal Claw","Metal, Colorless","2","40","","Spike Lash","Metal, Colorless, Colorless","3","","This attack does 10 damage to each of your opponent's Pokemon for each Colorless in that Pokemon's Retreat Cost. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"xy9-81","Clefairy","Pokemon","Basic","60","Fairy","Common","Colorless","1","","","Sing","Fairy","1","","Your opponent's Active Pokemon is now Asleep.","Double Slap","Colorless, Colorless","2","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Metal","x2"
"xy9-82","Clefable","Pokemon","Stage 1","100","Fairy","Rare","Colorless","1","","","Moon Barrier","Fairy","1","30","During your opponent's next turn, prevent all effects of attacks, including damage, done to this Pokemon by Dragon Pokemon.","Tumbling Attack","Fairy, Colorless, Colorless","3","50+","Flip a coin. If heads, this attack does 30 more damage.","Metal","x2"
"xy9-84","Spritzee","Pokemon","Basic","50","Fairy","Common","Colorless","1","","","Beat","Colorless","1","10","","","","","","","Metal","x2"
"xy9-85","Aromatisse","Pokemon","Stage 1","90","Fairy","Uncommon","Colorless","1","","","Dizzying Cologne","Colorless","1","20+","If your opponent's Active Pokemon is a Pokemon-EX, this attack does 40 more damage.","Fairy Wind","Fairy, Colorless","2","40","","Metal","x2"
"xy9-86","Dragalge","Pokemon","Stage 1","110","Dragon","Rare Holo","Colorless, Colorless","2","","","Severe Poison","Psychic","1","","Your opponent's Active Pokemon is now Poisoned. Put 4 damage counters instead of 1 on that Pokemon between turns.","Dragon Pulse","Water, Psychic","2","60","Discard the top card of your deck.","Fairy","x2"
"xy9-87","Rattata","Pokemon","Basic","30","Colorless","Common","Colorless","1","","","Dangerous Suspicion","Colorless","1","","Draw a card. Switch this Pokemon with 1 of your Benched Pokemon.","","","","","","Fighting","x2"
"xy9-88","Raticate","Pokemon","Stage 1","70","Colorless","Rare","","0","Antibodies","This Pokemon can't be affected by any Special Conditions. (Remove any Special Conditions affecting this Pokemon.)","Dirty Shock","Colorless","1","","Your opponent's Active Pokemon is now Poisoned. Discard all Pokemon Tool cards attached to that Pokemon.","","","","","","Fighting","x2"
"xy9-90","Dunsparce","Pokemon","Basic","60","Colorless","Uncommon","Colorless","1","","","Call for Family","Colorless","1","","Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward.","Ram","Colorless","1","20","","Fighting","x2"
"xy9-91","Stantler","Pokemon","Basic","90","Colorless","Uncommon","Colorless","1","","","Mystifying Horns","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Confused.","Big Charge","Colorless, Colorless","2","30+","If you have any Mega Evolution Pokemon on your Bench, this attack does 50 more damage.","Fighting","x2"
"xy9-93","Glameow","Pokemon","Basic","60","Colorless","Common","Colorless","1","","","Act Cute","Colorless","1","","Your opponent puts a card from his or her hand on the bottom of his or her deck.","Scratch","Colorless, Colorless","2","20","","Fighting","x2"
"xy9-94","Purugly","Pokemon","Stage 1","100","Colorless","Uncommon","Colorless, Colorless","2","","","Slash","Colorless, Colorless","2","30","","Nyan Press","Colorless, Colorless, Colorless","3","40+","Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.","Fighting","x2"
"xy9-95","Furfrou","Pokemon","Basic","80","Colorless","Common","Colorless","1","","","Collect","Colorless","1","","Draw a card.","Tight Jaw","Colorless, Colorless","2","30","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Fighting","x2"
