"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pl3-11","Staraptor FB","Pokemon","Basic, SP","80","Colorless","Rare Holo","Colorless","1","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Whirlwind","Colorless, Colorless, Colorless","3","30","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Lightning","x2"
"pl3-12","Swampert","Pokemon","Stage 2","130","Water","Rare Holo","Colorless, Colorless","2","Root Protector","Any damage done to Swampert by attacks from your opponent's Pokemon that isn't an Evolved Pokemon is reduced by 20 (after applying Weakness and Resistance).","Drag Off","Water, Colorless, Colorless","3","30","Before doing damage, you may switch your opponent's Active Pokemon with 1 of his or her Benched Pokemon.","Push Over","Water, Colorless, Colorless, Colorless","4","60+","Does 60 damage plus 10 more damage for each Fighting Energy attached to Swampert.","Grass","+30"
"pl3-13","Venusaur","Pokemon","Stage 2","140","Grass","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","Green Aroma","Remove all Special Conditions from each of your Grass Pokemon. Each of your Grass Pokemon can't be affected by any Special Conditions.","Desperate Pollen","Grass","1","30","If Venusaur already has 8 or more damage counters on it, the Defending Pokemon is now Burned, Confused, and Poisoned.","Special Reaction","Grass, Grass, Colorless, Colorless","4","40+","If the Defending Pokemon is affected by any Special Conditions, this attack does 40 damage plus 40 more damage for each of those Special Conditions.","Fire","+40"
"pl3-14","Yanmega","Pokemon","Stage 1","100","Grass","Rare Holo","","0","Speed Boost","Once during your turn (before your attack), if Yanmega is your Active Pokemon, you may search your discard pile for a Grass Energy card and attach it to Yanmega. This power can't be used if Yanmega is affected by a Special Condition.","Wind Return","Colorless, Colorless","2","20+","You may return all Grass Energy attached to Yanmega to your hand. If you do, this attack does 20 damage plus 20 more damage for each Energy card you returned.","Speed Dive","Grass, Grass, Colorless, Colorless","4","70","","Lightning","+20"
"pl3-15","Arcanine G","Pokemon","Basic, SP","90","Fire","Rare","Colorless, Colorless","2","Extreme Speed","Arcanine G's Retreat Cost is Colorless less for each Fire Energy attached to Arcanine G.","Overrun","Fire, Colorless, Colorless","3","40","Does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Water","x2"
"pl3-16","Articuno","Pokemon","Basic","100","Water","Rare","Colorless, Colorless","2","","","Sharp Beak","Water, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 10 more damage.","Ice Beam","Water, Water, Colorless, Colorless","4","50","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Metal","+30"
"pl3-17","Butterfree FB","Pokemon","Basic, SP","90","Grass","Rare","Colorless","1","Compound Eyes","If your opponent's Active Pokemon has any Poke-Bodies, each of Butterfree FB's attacks does 30 more damage to the Active Pokemon (before applying Weakness and Resistance).","Select Powder","Grass, Colorless, Colorless","3","30","Choose either Burned or Poisoned. The Defending Pokemon is now affected by that Special Condition.","","","","","","Fire","x2"
"pl3-18","Camerupt","Pokemon","Stage 1","120","Fire","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Moving Fire","Colorless, Colorless","2","30","You may move a Fire Energy card attached to 1 of your Benched Pokemon to Camerupt.","Volcanic Crash","Fire, Fire, Colorless, Colorless","4","100","Flip 3 coins. For each tails, discard the top card of your deck. Ignore this effect if your opponent has any Water Pokemon in play.","Water","+30"
"pl3-19","Camerupt G","Pokemon","Basic, SP","100","Fire","Rare","Colorless, Colorless, Colorless","3","","","Searing Flame","Fire, Colorless","2","20","The Defending Pokemon is now Burned.","Earth Power","Colorless, Colorless, Colorless, Colorless","4","60","Flip 2 coins. This attack does 10 damage times the number of heads to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"pl3-20","Charizard G","Pokemon","Basic, SP","100","Fire","Rare","Colorless, Colorless, Colorless","3","","","Flame Jet","Fire, Colorless","2","","Flip a coin. If heads, this attack does 40 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Heat Blast","Fire, Colorless, Colorless","3","50","","Water","x2"
"pl3-21","Chimecho","Pokemon","Basic","70","Psychic","Rare","Colorless","1","","","Heal Bell","Colorless","1","","Remove 3 damage counters from each of your Pokemon.","Super Psywave","Psychic","1","","Choose 1 of your opponent's Pokemon. Count the amount of Energy attached to that Pokemon. Put that many damage counters on the Pokemon.","Psychic","+20"
"pl3-22","Claydol","Pokemon","Stage 1","90","Psychic","Rare","Colorless","1","","","Antique Magic","Colorless, Colorless","2","","Put 3 damage counters on any Pokemon (both yours and your opponent's) in any way you like.","Synchro Attack","Psychic, Psychic","2","30","If the Defending Pokemon has the same remaining HP as Claydol, this attack's base damage is 90 instead of 30.","Psychic","+20"
"pl3-23","Crawdaunt G","Pokemon","Basic, SP","80","Darkness","Rare","Colorless","1","","","Smash Turn","Colorless","1","10","You may switch Crawdaunt G with 1 of your Benched Pokemon.","Hyper Beam","Darkness, Colorless, Colorless","3","40","Flip a coin. If heads, discard an Energy card attached to the Defending Pokemon.","Lightning","x2"
"pl3-24","Dewgong","Pokemon","Stage 1","100","Water","Rare","Colorless, Colorless, Colorless","3","Thick Fat","Any damage done to Dewgong by attacks from Fire Pokemon and Water Pokemon is reduced by 30 (after applying Weakness and Resistance).","Ice Shard","Water, Colorless","2","30","If the Defending Pokemon is a Fighting Pokemon, this attack's base damage is 80 instead of 30.","Aurora Beam","Water, Water, Colorless, Colorless","4","70","","Metal","+20"
"pl3-25","Dodrio","Pokemon","Stage 1","80","Colorless","Rare","","0","Echo Draw","Once during your turn (before your attack), you may draw a card. This power can't be used if Dodrio is affected by a Special Condition.","Drill Peck","Colorless, Colorless, Colorless","3","50","","","","","","","Lightning","+20"
"pl3-26","Dusknoir FB","Pokemon","Basic, SP","90","Psychic","Rare","Colorless, Colorless","2","","","Ghost Hand","Psychic, Colorless","2","30","Put 1 damage counter on 1 of your Benched Pokemon.","Cursed Wrath","Psychic, Colorless, Colorless","3","10x","Does 10 damage times the number of Pokemon SP in your discard pile.","Darkness","x2"
"pl3-27","Empoleon FB","Pokemon","Basic, SP","90","Water","Rare","Colorless, Colorless","2","","","Rushing Water","Water, Colorless","2","20","Move an Energy card attached to the Defending Pokemon to another of your opponent's Pokemon.","Escort","Water, Colorless, Colorless","3","40+","If you played any Supporter card from your hand during this turn, this attack does 40 damage plus 20 more damage.","Lightning","x2"
"pl3-28","Exploud","Pokemon","Stage 2","130","Colorless","Rare","Colorless, Colorless","2","Erasing Sound","Each of your Pokemon has no Weakness.","Knock Back","Colorless, Colorless","2","40","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Hyper Beam","Colorless, Colorless, Colorless","3","60","Flip a coin. If heads, discard an Energy card attached to the Defending Pokemon.","Fighting","+30"
"pl3-29","Honchkrow","Pokemon","Stage 1","90","Darkness","Rare","Colorless","1","Darkness Restore","Once during your turn (before your attack), if Honchkrow is your Active Pokemon and your opponent's Bench isn't full, you may use this power. Search your opponent's discard pile for a Basic Pokemon and put it onto his or her bench. This power can't be used if Honchkrow is affected by a Special Condition.","Riot","Darkness, Colorless, Colorless","3","30+","Does 30 damage plus 10 more damage for each Pokemon that isn't an evolved Pokemon in play (both yours and your opponent's).","","","","","","Lightning","+20"
"pl3-30","Lickilicky C","Pokemon","Basic, SP","90","Colorless","Rare","Colorless, Colorless","2","","","Licking-Licking Heal","Colorless","1","","Attach a Basic Energy card from your hand to 1 of your Pokemon. Then, remove 2 damage counters from that Pokemon.","Return","Colorless, Colorless, Colorless","3","40","Draw cards until you have 6 cards in your hand.","Fighting","x2"
"pl3-31","Lucario C","Pokemon","Basic, SP","90","Fighting","Rare","Colorless, Colorless","2","","","Metal Claw","Colorless","1","20","","Mid-air Strike","Fighting, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 30 more damage.","Psychic","x2"
"pl3-32","Lunatone","Pokemon","Basic","70","Psychic","Rare","","0","Marvel Eyes","If you have Solrock in play, prevent all effects of attacks, including damage, done to any of your Lunatone or Solrock by your opponent's Pokemon LV.X.","Gravity Wave","Psychic, Colorless","2","30","Does 30 damage to each of your opponent's Benched Pokemon that doesn't have a Retreat Cost. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Psychic","+20"
"pl3-33","Mawile","Pokemon","Basic","70","Metal","Rare","Colorless","1","","","Turnaround Standby","Metal","1","","During your next turn, any damage done by Mawile's Swallow or Bite to your opponent's Active Pokemon is increased by 40 (before applying Weakness and Resistance).","Swallow","Colorless, Colorless","2","20","Remove from Mawile the number of damage counters equal to the damage you did to the Defending Pokemon.","Fire","+20"
"pl3-34","Medicham","Pokemon","Stage 1","90","Psychic","Rare","Colorless","1","","","Channeling","Psychic, Colorless","2","60","Your opponent draws 2 cards.","Chakra Points","Psychic, Colorless, Colorless","3","10+","Does 10 damage plus 10 more damage for each card in your opponent's hand.","Psychic","+20"
"pl3-35","Milotic C","Pokemon","Basic, SP","90","Water","Rare","Colorless","1","","","Aqua Tail","Colorless","1","10+","Flip a coin for each Water Energy attached to Milotic C. This attack does 10 damage plus 20 more damage for each heads.","Wrap","Water, Colorless, Colorless","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Lightning","x2"
"pl3-36","Moltres","Pokemon","Basic","100","Fire","Rare","Colorless, Colorless","2","","","Wing Attack","Fire, Colorless","2","20","","Sky Attack","Fire, Fire, Colorless, Colorless","4","80","Flip a coin. If tails, this attack does nothing.","Water","+30"
"pl3-37","Mr. Mime","Pokemon","Basic","70","Psychic","Rare","Colorless","1","Focus Wall","If Mr. Mime would be Knocked Out by damage from an attack that does 70 or more damage (after applying Weakness and Resistance), Mr. Mime is not Knocked Out and its remaining HP becomes 10 instead.","Desperate Slap","Psychic, Colorless","2","20+","If Mr. Mime already has 5 or more damage counters on it, this attack does 20 damage plus 40 more damage.","","","","","",,
"pl3-38","Parasect","Pokemon","Stage 1","80","Grass","Rare","Colorless","1","","","Nutritional Support","Colorless","1","","Search your deck for up to 2 Grass Energy cards and attach them to any of your Pokemon in any way you like. Shuffle your deck afterward.","Hibernation Spore","Grass, Grass, Colorless","3","40","The Defending Pokemon is now Asleep. Flip 2 coins instead of 1 between turns. If either of them is tails, the Defending Pokemon is still Asleep.","Fire","+20"
"pl3-39","Primeape","Pokemon","Stage 1","90","Fighting","Rare","Colorless","1","","","Top Drop","Colorless, Colorless","2","","Discard the top card from your opponent's deck. If you discarded a Pokemon, this attack does damage equal to the HP of that Pokemon.","Brick Break","Fighting, Colorless","2","40","This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.","Psychic","+20"
"pl3-40","Roserade C","Pokemon","Basic, SP","90","Psychic","Rare","Colorless, Colorless","2","Natural Cure","When you attach an Energy card from your hand to Roserade C, remove all Special Conditions from Roserade C.","Magical Leaf","Psychic, Colorless, Colorless","3","40+","Flip a coin. If heads, this attack does 40 damage plus 20 more damage and remove 2 damage counters from Roserade C.","","","","","","Psychic","x2"
"pl3-41","Sableye G","Pokemon","Basic, SP","70","Darkness","Rare","Colorless","1","","","Scratch","","0","10","","Astonish","Darkness, Colorless","2","20","Choose 1 card from your opponent's hand without looking. Look at that card you chose, then have your opponent shuffle that card into his or her deck.",,
"pl3-42","Sandslash","Pokemon","Stage 1","90","Fighting","Rare","Colorless","1","Dig Down","Once during your turn (before your attack), you may look at the top 5 cards in your deck. Choose as many Fighting Energy cards as you like, show them to your opponent, and put them into your hand. Put the other cards back on top of your deck. Shuffle your deck afterward. This power can't be used if Sandslash is affected by a Special Condition.","Needle","Fighting, Colorless, Colorless","3","40","Flip a coin. If heads, the Defending Pokemon is now Paralyzed and Poisoned.","","","","","","Water","+20"
"pl3-43","Seaking","Pokemon","Stage 1","90","Water","Rare","Colorless","1","","","Horn Pierce","Colorless","1","90","Flip 2 coins. If either of them is tails, this attack does nothing.","Endure","Water","1","30","Flip a coin. If heads, during your opponent's next turn, if Seaking would be Knocked Out by damage from an attack, Seaking is not Knocked Out and its remaining HP becomes 10 instead.","Lightning","+20"
"pl3-44","Shedinja","Pokemon","Stage 1","60","Grass","Rare","Colorless","1","Marvel Shell","Prevent all effects of attacks, including damage, done to Shedinja by your opponent's Pokemon that has any Poke-Powers or Poke-Bodies.","Spike Wound","Colorless","1","","Choose 1 of your opponent's Pokemon that has any damage counters on it. This attack does 30 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fire","+20"
"pl3-45","Solrock","Pokemon","Basic","80","Psychic","Rare","Colorless","1","Sunshine Fate","Once during your turn (before your attack), if you have Lunatone in play, you may look at the top 3 cards of your deck and put them back on top of your deck in any order. This power can't be used if Solrock is affected by a Special Condition.","Luna Turn","Colorless, Colorless","2","30+","If Lunatone is in your discard pile, this attack does 30 damage plus 30 more damage. Then, search your discard pile for Lunatone, show it to your opponent, and shuffle it into your deck.","","","","","","Grass","+20"
"pl3-46","Spinda","Pokemon","Basic","70","Colorless","Rare","Colorless","1","","","Synchro Removal","Colorless","1","","If any Energy card attached to Spinda is the same type as any Energy card attached to the Defending Pokemon, discard 1 of those Energy cards from the Defending Pokemon.","Pulled Punch","Colorless","1","30","If the Defending Pokemon already has any damage counters on it, this attack's base damage is 10 instead of 30.","Fighting","+20"
"pl3-47","Wailord","Pokemon","Stage 1","180","Water","Rare","Colorless, Colorless, Colorless, Colorless","4","","","Rest","Colorless, Colorless","2","","Remove all Special Conditions and 4 damage counters from Wailord. Wailord is now Asleep.","Giant Wave","Water, Water, Water, Colorless, Colorless","5","100","Wailord can't use Giant Wave during your next turn.","Lightning","x2"
"pl3-48","Zapdos","Pokemon","Basic","100","Lightning","Rare","Colorless, Colorless","2","","","Drill Peck","Lightning, Colorless, Colorless","3","30","","Lightning Wing","Lightning, Lightning, Colorless, Colorless","4","50+","Flip a coin. If heads, this attack does 50 damage plus 20 more damage.","Lightning","+30"
"pl3-49","Altaria C","Pokemon","Basic, SP","80","Colorless","Uncommon","Colorless","1","","","Sing","Colorless, Colorless","2","20","The Defending Pokemon is now Asleep.","Sonic Wing","Colorless, Colorless","2","30","This attack's damage isn't affected by Resistance.","Colorless","x2"
"pl3-50","Arcanine","Pokemon","Stage 1","80","Fire","Uncommon","Colorless, Colorless, Colorless","3","","","Overrun","Colorless, Colorless","2","20","Does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Combustion","Fire, Colorless, Colorless, Colorless","4","40","","Water","+20"
"pl3-51","Bibarel","Pokemon","Stage 1","90","Colorless","Uncommon","Colorless, Colorless, Colorless","3","","","Rolling Tackle","Colorless, Colorless","2","20","","Tail Rap","Colorless, Colorless, Colorless","3","30x","Flip 2 coins. This attack does 30 damage times the number of heads.","Fighting","+20"
"pl3-52","Breloom","Pokemon","Stage 1","90","Fighting","Uncommon","Colorless","1","","","Hover Hit","Fighting","1","40","The Retreat Cost for the Defending Pokemon is 0 until the end of your next turn.","Crash Bomber","Colorless, Colorless","2","20+","If the Defending Pokemon has any Special Energy cards attached to it, this attack does 20 damage plus 40 more damage. Then, discard a Special Energy card attached to the Defending Pokemon.","Fire","+20"
"pl3-53","Carnivine","Pokemon","Basic","80","Grass","Uncommon","Colorless, Colorless","2","","","Vine Whip","Colorless, Colorless","2","20","","Swallow","Grass, Grass, Colorless","3","30","Flip a coin. If heads, remove from Carnivine the number of damage counters equal to the damage you did to the Defending Pokemon.","Fire","+20"
"pl3-54","Chatot G","Pokemon","Basic, SP","60","Colorless","Uncommon","Colorless","1","Disrupting Spy","Once during your turn, when you put Chatot G from your hand onto your Bench, you may look at the top 4 cards of your opponent's deck. Put them back on top of your opponent's deck in any order.","Search and Escape","","0","","Search your deck for a Trainer card, show it to your opponent, and put it into your hand. Put Chatot G and all cards attached to it on top of your deck. Shuffle your deck afterward.","","","","","","Lightning","x2"
"pl3-55","Cherrim","Pokemon","Stage 1","80","Grass","Uncommon","Colorless","1","","","Ram","","0","20","","Petal Dance","Grass","1","30x","Flip 3 coins. This attack does 30 damage times the number of heads. Cherrim is now Confused.","Fire","+20"
"pl3-56","Dragonite FB","Pokemon","Basic, SP","100","Colorless","Uncommon","Colorless, Colorless, Colorless","3","","","Mach Blow","Colorless, Colorless, Colorless","3","20","If the Defending Pokemon is a Pokemon SP, this attack's base damage is 80 instead of 20.","Giant Tail","Colorless, Colorless, Colorless, Colorless","4","100","Flip a coin. If tails, this attack does nothing.","Colorless","x2"
"pl3-57","Drifblim","Pokemon","Stage 1","80","Psychic","Uncommon","Colorless","1","","","Ram","Colorless, Colorless","2","20","","Gust","Colorless, Colorless, Colorless","3","40","","Darkness","+20"
"pl3-58","Floatzel","Pokemon","Stage 1","70","Water","Uncommon","Colorless","1","","","Razor Fin","Colorless, Colorless","2","20","","Jet Screw","Water, Colorless, Colorless","3","30+","Flip a coin. If heads, this attack does 30 damage plus 10 more damage.","Lightning","+20"
"pl3-59","Gabite","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","","","Healing Scale","","0","","Remove 1 damage counter from each of your Pokemon.","Sand Tomb","Colorless, Colorless","2","30","The Defending Pokemon can't retreat during your opponent's next turn.","Colorless","+20"
"pl3-60","Garchomp C","Pokemon","Basic, SP","80","Colorless","Uncommon","Colorless","1","","","Claw Swipe","Colorless, Colorless","2","30","","Earthquake","Colorless, Colorless, Colorless","3","50","This attack does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Colorless","x2"
"pl3-61","Hippopotas","Pokemon","Basic","70","Fighting","Uncommon","Colorless, Colorless","2","","","Double Headbutt","Colorless, Colorless","2","10x","Flip 2 coins. This attack does 10 damage times the number of heads.","Mud Shot","Fighting, Colorless, Colorless","3","40","","Water","+10"
"pl3-62","Ivysaur","Pokemon","Stage 1","80","Grass","Uncommon","Colorless, Colorless","2","Evolutionary Pollen","Once during your turn, when you play Ivysaur from your hand to evolve 1 of your Pokemon, you may use this power. Your opponent's Active Pokemon is now Asleep.","Cut","Grass, Colorless, Colorless","3","50","","","","","","","Fire","+20"
"pl3-63","Lopunny","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless","1","","","Ice Beam","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Rear Kick","Colorless, Colorless","2","40","","Fighting","+20"
"pl3-64","Loudred","Pokemon","Stage 1","80","Colorless","Uncommon","Colorless, Colorless","2","","","Smash Kick","Colorless, Colorless","2","30","","Stomp Off","Colorless, Colorless, Colorless","3","50","Discard the top card from your opponent's deck.","Fighting","+20"
"pl3-65","Magmar","Pokemon","Basic","70","Fire","Uncommon","Colorless","1","","","Smokescreen","Colorless","1","","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Fireworks","Fire, Colorless","2","30","Flip a coin. If tails, discard a Fire Energy attached to Magmar.","Water","+20"
"pl3-66","Manectric G","Pokemon","Basic, SP","80","Lightning","Uncommon","Colorless","1","","","Energy Absorption","","0","","Search your discard pile for up to 2 Energy cards and attach them to Manectric G.","Thunder Fang","Lightning, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Fighting","x2"
"pl3-67","Marshtomp","Pokemon","Stage 1","80","Water","Uncommon","Colorless","1","Plunge","Once during your turn (before your attack), if Marshtomp is on your Bench, you may flip a coin. If heads, move all Energy cards attached to your Active Pokemon to Marshtomp. If you do, switch Marshtomp with that Active Pokemon.","Mud Shot","Colorless, Colorless, Colorless","3","50","","","","","","","Grass","+20"
"pl3-68","Masquerain","Pokemon","Stage 1","80","Grass","Uncommon","","0","Intimidating Pattern","As long as Masquerain is your Active Pokemon, any damage done by an opponent's attack is reduced by 20 (before applying Weakness and Resistance).","Skim Attack","Grass","1","30","Draw 2 cards.","","","","","","Lightning","+20"
"pl3-69","Metang","Pokemon","Stage 1","80","Metal","Uncommon","Colorless, Colorless","2","Metallic Lift","If Metang has any Metal Energy attached to it, the Retreat Cost for Metang is 0.","Psychic","Metal, Colorless, Colorless","3","40+","Does 40 damage plus 10 more damage for each Energy attached to the Defending Pokemon.","","","","","","Fire","+20"
"pl3-70","Milotic","Pokemon","Stage 1","90","Water","Uncommon","Colorless","1","","","Cleansing Ring","Water, Colorless","2","20","You may discard 2 cards from your hand. If you do, remove 4 damage counters from 1 of your Pokemon.","Scale Blow","Water, Colorless, Colorless","3","90-","Does 90 damage minus 10 damage for each card in your hand.","Lightning","+20"
"pl3-71","Minun","Pokemon","Basic","60","Lightning","Uncommon","Colorless","1","","","Call for Family","","0","","Search your deck for up to 2 Lightning Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Trash Charge","Lightning","1","10","Search your discard pile for a Lightning Energy card and attach it to 1 of your Pokemon.","Fighting","+10"
"pl3-72","Murkrow","Pokemon","Basic","70","Darkness","Uncommon","Colorless","1","","","Switcheroo","","0","","Move a Pokemon Tool card attached to 1 of your opponent's Pokemon to another of your opponent's Pokemon (excluding Pokemon that already has a Pokemon Tool attached to it). (If an effect of this attack is prevented, this attack does nothing.)","Flap","Darkness, Colorless","2","20","","Lightning","+10"
"pl3-73","Ninjask","Pokemon","Stage 1","80","Grass","Uncommon","","0","","","Circling Dive","Colorless","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Switch Ninjask with 1 of your Benched Pokemon.","Parallel Drain","Grass","1","30","Remove from 1 of your Pokemon the number of damage counters equal to the damage you did to the Defending Pokemon.","Fire","+20"
"pl3-74","Numel","Pokemon","Basic","70","Fire","Uncommon","Colorless, Colorless","2","","","Draw In","Colorless","1","","Search your discard pile for up to 2 Fire Energy cards and attach them to Numel.","Combustion","Fire, Colorless, Colorless","3","40","","Water","+20"
"pl3-75","Pinsir","Pokemon","Basic","90","Grass","Uncommon","Colorless, Colorless","2","","","Gripthrow","Colorless, Colorless","2","","Flip a coin. If heads, your opponent returns the Defending Pokemon and all cards attached to it to his or her hand.","Sever","Grass, Colorless, Colorless","3","50+","If the Defending Pokemon is a Stage 2 Pokemon, this attack does 50 damage plus 30 more damage.","Fire","+20"
"pl3-76","Plusle","Pokemon","Basic","60","Lightning","Uncommon","Colorless","1","","","Greedy Draw","","0","","If you have the same number of cards or less in your hand as your opponent, draw cards until you have 1 more card than your opponent. (If you have more cards in your hand than your opponent, this attack does nothing.)","Hand Charge","Lightning","1","10","Attach a Lightning Energy card from your hand to 1 of your Pokemon.","Fighting","+10"
"pl3-77","Raichu","Pokemon","Stage 1","90","Lightning","Uncommon","","0","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 30 more damage.","Gigashock","Lightning, Lightning, Colorless","3","60","Does 10 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","+20"
